k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.4772221330011709, 10.001870004537114, 1.3232266858076132]                    |  0.0879138633608818|      0.06250000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.4772221330011709, 10.001870004537114, 1.3232266858076132]                    |  0.0879138633608818|      0.03125000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.4772221330011709, 10.001870004537114, 1.3232266858076132]                    |  0.0879138633608818|      0.01562500|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.4902092226740535, 10.001130284579645, 1.314570535322956]                     |  0.0824963524937630|      0.03125000|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.5191989302839196, 9.989463092424282, 1.3143808516275157]                     |  0.0758849680423737|      0.06250000|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.5191989302839196, 9.989463092424282, 1.3143808516275157]                     |  0.0758849680423737|      0.03125000|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.5191989302839196, 9.989463092424282, 1.3143808516275157]                     |  0.0758849680423737|      0.01562500|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.5336249869110216, 9.983737271206715, 1.3125796057875172]                     |  0.0731877759099007|      0.03125000|[113, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.5394293253810204, 9.979356236299246, 1.2821875231332267]                     |  0.0644253343343735|      0.06250000|[118, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[0.5394293253810204, 9.979356236299246, 1.2821875231332267]                     |  0.0644253343343735|      0.03125000|[124, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.5394293253810204, 9.979356236299246, 1.2821875231332267]                     |  0.0644253343343735|      0.01562500|[129, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.5507212114817902, 9.984489487192608, 1.2726857512693563]                     |  0.0601839274168015|      0.03125000|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.5507212114817902, 9.984489487192608, 1.2726857512693563]                     |  0.0601839274168015|      0.01562500|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.5634321546151457, 9.990362350226498, 1.265751630600824]                      |  0.0562192611396313|      0.03125000|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[0.5634321546151457, 9.990362350226498, 1.265751630600824]                      |  0.0562192611396313|      0.01562500|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.5716788057070706, 9.996000123382858, 1.2537371025366226]                     |  0.0526303760707378|      0.03125000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[0.5716788057070706, 9.996000123382858, 1.2537371025366226]                     |  0.0526303760707378|      0.01562500|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.5849553072502908, 9.988520427373862, 1.2502832236467525]                     |  0.0495243482291698|      0.03125000|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.5849553072502908, 9.988520427373862, 1.2502832236467525]                     |  0.0495243482291698|      0.01562500|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.5849553072502908, 9.988520427373862, 1.2502832236467525]                     |  0.0495243482291698|      0.00781250|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.585357990795487, 9.994119205055808, 1.2448493768803663]                      |  0.0486205592751503|      0.01562500|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.6008936495071708, 9.992512294973817, 1.2452985688020206]                     |  0.0458755232393742|      0.03125000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.6008936495071708, 9.992512294973817, 1.2452985688020206]                     |  0.0458755232393742|      0.01562500|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.6008936495071708, 9.992512294973817, 1.2452985688020206]                     |  0.0458755232393742|      0.00781250|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.5985149748479038, 9.99303848749736, 1.237875618947446]                       |  0.0451390370726585|      0.01562500|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.5985149748479038, 9.99303848749736, 1.237875618947446]                       |  0.0451390370726585|      0.00781250|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.6046442718661634, 9.993690587321979, 1.2330754481035398]                     |  0.0433724783360958|      0.01562500|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.6046442718661634, 9.993690587321979, 1.2330754481035398]                     |  0.0433724783360958|      0.00781250|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.6094993225760158, 9.99737627471084, 1.2281887981952337]                      |  0.0418426916003227|      0.01562500|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.624881387446856, 10.000046220016966, 1.2288244847308472]                     |  0.0393530465662479|      0.03125000|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.624881387446856, 10.000046220016966, 1.2288244847308472]                     |  0.0393530465662479|      0.01562500|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.629397120190749, 10.003102820459697, 1.2141818764755112]                     |  0.0366715006530285|      0.03125000|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.629397120190749, 10.003102820459697, 1.2141818764755112]                     |  0.0366715006530285|      0.01562500|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.629397120190749, 10.003102820459697, 1.2141818764755112]                     |  0.0366715006530285|      0.00781250|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.6361734098942206, 10.003876972037846, 1.2103716608072483]                    |  0.0351126715540886|      0.01562500|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.6361734098942206, 10.003876972037846, 1.2103716608072483]                    |  0.0351126715540886|      0.00781250|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.6434657879251103, 10.004920382246075, 1.2077701854485416]                    |  0.0336354784667492|      0.01562500|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.6564076851326911, 9.999800262670027, 1.2006686153971113]                     |  0.0309740919619799|      0.03125000|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.6564076851326911, 9.999800262670027, 1.2006686153971113]                     |  0.0309740919619799|      0.01562500|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.6564076851326911, 9.999800262670027, 1.2006686153971113]                     |  0.0309740919619799|      0.00781250|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.6641405308162933, 9.999020209304751, 1.199875034505887]                      |  0.0298528112471104|      0.01562500|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[0.6738201805337304, 10.000213985087765, 1.1876676635470111]                    |  0.0271886810660362|      0.03125000|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.6738201805337304, 10.000213985087765, 1.1876676635470111]                    |  0.0271886810660362|      0.01562500|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.6738201805337304, 10.000213985087765, 1.1876676635470111]                    |  0.0271886810660362|      0.00781250|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.6802119486258423, 10.001983665462227, 1.1835386578217908]                    |  0.0259182434529066|      0.01562500|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[0.6802119486258423, 10.001983665462227, 1.1835386578217908]                    |  0.0259182434529066|      0.00781250|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.6862902727184444, 10.002324725683742, 1.178642454149496]                     |  0.0246765017509460|      0.01562500|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[0.6862902727184444, 10.002324725683742, 1.178642454149496]                     |  0.0246765017509460|      0.00781250|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.6870033153364947, 10.00303986783474, 1.1708955000268289]                     |  0.0241050682961941|      0.01562500|[341, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.6870033153364947, 10.00303986783474, 1.1708955000268289]                     |  0.0241050682961941|      0.00781250|[346, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.6943931023867919, 10.001903226173397, 1.1686296118268151]                    |  0.0228886846452951|      0.01562500|[352, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.6943931023867919, 10.001903226173397, 1.1686296118268151]                    |  0.0228886846452951|      0.00781250|[358, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.7008870572103861, 10.003995764143623, 1.1648236964517338]                    |  0.0217500589787960|      0.01562500|[364, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[0.7008870572103861, 10.003995764143623, 1.1648236964517338]                    |  0.0217500589787960|      0.00781250|[370, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.7060822316215706, 10.008409834527516, 1.161007769076454]                     |  0.0208051130175591|      0.01562500|[376, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[0.7060822316215706, 10.008409834527516, 1.161007769076454]                     |  0.0208051130175591|      0.00781250|[381, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.7126073988105384, 10.01269277141847, 1.1613451131057824]                     |  0.0199338030070066|      0.01562500|[386, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.7126073988105384, 10.01269277141847, 1.1613451131057824]                     |  0.0199338030070066|      0.00781250|[392, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.7200492798861782, 10.013521142836261, 1.159116354908889]                     |  0.0189119987189770|      0.01562500|[397, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.7200492798861782, 10.013521142836261, 1.159116354908889]                     |  0.0189119987189770|      0.00781250|[403, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.7276587681998933, 10.0121119864335, 1.1601864586823574]                      |  0.0182989686727524|      0.01562500|[409, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.7276587681998933, 10.0121119864335, 1.1601864586823574]                      |  0.0182989686727524|      0.00781250|[415, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.7316558946388322, 10.008723531578733, 1.154391934527748]                     |  0.0173893533647060|      0.01562500|[421, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.7316558946388322, 10.008723531578733, 1.154391934527748]                     |  0.0173893533647060|      0.00781250|[426, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.7393498996338408, 10.00751182270865, 1.1537843121113198]                     |  0.0166956633329391|      0.01562500|[431, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[0.7393498996338408, 10.00751182270865, 1.1537843121113198]                     |  0.0166956633329391|      0.00781250|[436, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.7439269631180413, 10.011288619864487, 1.1487028310914533]                    |  0.0157704856246710|      0.01562500|[442, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
