k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.10000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[0.5204098506940975, 0.0804014843581532]                                        |  0.2236676812171936|      0.01000000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      27|[0.5104248073598233, 0.0798547580896547]                                        |  0.2070778310298920|      0.10000000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      28|[0.5104248073598233, 0.0798547580896547]                                        |  0.2070778310298920|      0.01000000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      29|[0.5004402049201249, 0.0793000382313763]                                        |  0.1914296150207520|      0.10000000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      30|[0.5004402049201249, 0.0793000382313763]                                        |  0.1914296150207520|      0.01000000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      31|[0.4904560821594637, 0.0787367508268949]                                        |  0.1766866743564606|      0.10000000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      32|[0.4904560821594637, 0.0787367508268949]                                        |  0.1766866743564606|      0.01000000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      33|[0.4804723915754271, 0.0781658547573517]                                        |  0.1628133207559586|      0.10000000|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      34|[0.4804723915754271, 0.0781658547573517]                                        |  0.1628133207559586|      0.01000000|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      35|[0.4704892453301821, 0.0775855177465983]                                        |  0.1497745960950851|      0.10000000|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      36|[0.4704892453301821, 0.0775855177465983]                                        |  0.1497745960950851|      0.01000000|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      37|[0.4605066076515926, 0.0769964973921076]                                        |  0.1375363022089005|      0.10000000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      38|[0.4605066076515926, 0.0769964973921076]                                        |  0.1375363022089005|      0.01000000|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[0.4505244488047462, 0.0763994171995646]                                        |  0.1260648965835571|      0.10000000|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      40|[0.4505244488047462, 0.0763994171995646]                                        |  0.1260648965835571|      0.01000000|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[0.4405429144364636, 0.0757919868292406]                                        |  0.1153276190161705|      0.10000000|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      42|[0.4405429144364636, 0.0757919868292406]                                        |  0.1153276190161705|      0.01000000|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[0.4305620171425433, 0.0751741768194355]                                        |  0.1052923724055290|      0.10000000|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      44|[0.4305620171425433, 0.0751741768194355]                                        |  0.1052923724055290|      0.01000000|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[0.4205817997062535, 0.074545479814213]                                         |  0.0959278121590614|      0.10000000|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      46|[0.4205817997062535, 0.074545479814213]                                         |  0.0959278121590614|      0.01000000|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      47|[0.4106021898782977, 0.0739072105279649]                                        |  0.0872033014893532|      0.10000000|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      48|[0.4106021898782977, 0.0739072105279649]                                        |  0.0872033014893532|      0.01000000|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      49|[0.4006233282429061, 0.0732573486490164]                                        |  0.0790889263153076|      0.10000000|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      50|[0.4006233282429061, 0.0732573486490164]                                        |  0.0790889263153076|      0.01000000|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      51|[0.3906452263441132, 0.0725959240521752]                                        |  0.0715554878115654|      0.10000000|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      52|[0.3906452263441132, 0.0725959240521752]                                        |  0.0715554878115654|      0.01000000|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      53|[0.3806679862605494, 0.0719216241819931]                                        |  0.0645745024085045|      0.10000000|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      54|[0.3806679862605494, 0.0719216241819931]                                        |  0.0645745024085045|      0.01000000|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      55|[0.3706916950084451, 0.0712334288222399]                                        |  0.0581182129681110|      0.10000000|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      56|[0.3706916950084451, 0.0712334288222399]                                        |  0.0581182129681110|      0.01000000|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      57|[0.3607162810690653, 0.0705326316061862]                                        |  0.0521595738828182|      0.10000000|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      58|[0.3607162810690653, 0.0705326316061862]                                        |  0.0521595738828182|      0.01000000|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      59|[0.3507419331226024, 0.0698168222440715]                                        |  0.0466722659766674|      0.10000000|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      60|[0.3507419331226024, 0.0698168222440715]                                        |  0.0466722659766674|      0.01000000|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      61|[0.3407686794548762, 0.0690859246594644]                                        |  0.0416306853294373|      0.10000000|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      62|[0.3407686794548762, 0.0690859246594644]                                        |  0.0416306853294373|      0.01000000|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      63|[0.3307965625971661, 0.0683396771293681]                                        |  0.0370099395513535|      0.10000000|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      64|[0.3307965625971661, 0.0683396771293681]                                        |  0.0370099395513535|      0.01000000|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      65|[0.3208257232183642, 0.0675765506115916]                                        |  0.0327858626842499|      0.10000000|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      66|[0.3208257232183642, 0.0675765506115916]                                        |  0.0327858626842499|      0.01000000|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      67|[0.3108564439831842, 0.0667933063770079]                                        |  0.0289350021630526|      0.10000000|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      68|[0.3108564439831842, 0.0667933063770079]                                        |  0.0289350021630526|      0.01000000|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      69|[0.3108564439831842, 0.0667933063770079]                                        |  0.0289350021630526|      0.00100000|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[0.3098596532300504, 0.0667132551779729]                                        |  0.0285695604979992|      0.01000000|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      71|[0.3098596532300504, 0.0667132551779729]                                        |  0.0285695604979992|      0.00100000|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      72|[0.30886287814446, 0.0666330091266921]                                          |  0.0282076019793749|      0.01000000|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      73|[0.30886287814446, 0.0666330091266921]                                          |  0.0282076019793749|      0.00100000|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      74|[0.3078661187193771, 0.0665525687853918]                                        |  0.0278491042554379|      0.01000000|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      75|[0.3078661187193771, 0.0665525687853918]                                        |  0.0278491042554379|      0.00100000|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[0.3068693751793302, 0.0664719318498417]                                        |  0.0274940412491560|      0.01000000|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      77|[0.3068693751793302, 0.0664719318498417]                                        |  0.0274940412491560|      0.00100000|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      78|[0.3058726478626492, 0.066391094629566]                                         |  0.0271423961967230|      0.01000000|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      79|[0.3058726478626492, 0.066391094629566]                                         |  0.0271423961967230|      0.00100000|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      80|[0.304875936580535, 0.0663100599449789]                                         |  0.0267941430211067|      0.01000000|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
