k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 0.0]                                                                      |416.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0034050668271703, -0.0824532544793889]                                       | 56.9047622680664062|      5.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.0034050668271703, -0.0824532544793889]                                       | 56.9047622680664062|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.0034050668271703, -0.0824532544793889]                                       | 56.9047622680664062|      0.20000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.9468818862179559, 0.109393377114231]                                         | 40.4106330871582031|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.9468818862179559, 0.109393377114231]                                         | 40.4106330871582031|      0.20000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.8775049128914381, 0.2969749209079946]                                        | 28.7011165618896484|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.8775049128914381, 0.2969749209079946]                                        | 28.7011165618896484|      0.20000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.9945768181646475, 0.4591296895572721]                                        | 17.9268760681152344|      1.00000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.9945768181646475, 0.4591296895572721]                                        | 17.9268760681152344|      0.20000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.026746765416564, 0.9819445439814365]                                         |  0.1231950372457504|      0.00800000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.0187755446234137, 0.9826225108440821]                                        |  0.0674081742763519|      0.04000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[1.0187755446234137, 0.9826225108440821]                                        |  0.0674081742763519|      0.00800000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.0110236242463357, 0.9845993088781371]                                        |  0.0309948083013296|      0.04000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[1.0110236242463357, 0.9845993088781371]                                        |  0.0309948083013296|      0.00800000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.0034755980303867, 0.987250214429707]                                         |  0.0128325046971440|      0.04000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[1.0034755980303867, 0.987250214429707]                                         |  0.0128325046971440|      0.00800000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.9973034185268241, 0.9923398313284335]                                        |  0.0068394239060581|      0.04000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.9973034185268241, 0.9923398313284335]                                        |  0.0068394239060581|      0.00800000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.0005600193383701, 0.9996469888574757]                                        |  0.0000519408240507|      0.04000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.0005600193383701, 0.9996469888574757]                                        |  0.0000519408240507|      0.00800000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.0005600193383701, 0.9996469888574757]                                        |  0.0000519408240507|      0.00160000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.0005600193383701, 0.9996469888574757]                                        |  0.0000519408240507|      0.00032000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.000240200084355, 0.9996577426829012]                                         |  0.0000148897433974|      0.00160000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[1.000240200084355, 0.9996577426829012]                                         |  0.0000148897433974|      0.00032000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.0000333814599434, 0.9999019271553732]                                        |  0.0000007950638405|      0.00160000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[1.0000333814599434, 0.9999019271553732]                                        |  0.0000007950638405|      0.00032000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[1.0000333814599434, 0.9999019271553732]                                        |  0.0000007950638405|      0.00006400|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.0000145694068319, 0.9999630999161228]                                        |  0.0000001179359117|      0.00032000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.0000145694068319, 0.9999630999161228]                                        |  0.0000001179359117|      0.00006400|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[1.0000145694068319, 0.9999630999161228]                                        |  0.0000001179359117|      0.00001280|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[1.000006382758772, 0.9999729395702601]                                         |  0.0000000569717429|      0.00006400|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[1.000006382758772, 0.9999729395702601]                                         |  0.0000000569717429|      0.00001280|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.9999987908699067, 0.9999832450650789]                                        |  0.0000000236701982|      0.00006400|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.9999987908699067, 0.9999832450650789]                                        |  0.0000000236701982|      0.00001280|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[1.0000063941202852, 0.9999935421803875]                                        |  0.0000000080594020|      0.00006400|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[1.0000063941202852, 0.9999935421803875]                                        |  0.0000000080594020|      0.00001280|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[1.0000063941202852, 0.9999935421803875]                                        |  0.0000000080594020|      0.00000256|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[1.0000040163804071, 0.9999944908389521]                                        |  0.0000000040115244|      0.00001280|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.0000040163804071, 0.9999944908389521]                                        |  0.0000000040115244|      0.00000256|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[1.0000021319956662, 0.9999962236673187]                                        |  0.0000000014998492|      0.00001280|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.0000021319956662, 0.9999962236673187]                                        |  0.0000000014998492|      0.00000256|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[1.0000013865498376, 0.9999986727305104]                                        |  0.0000000003678897|      0.00001280|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.0000013865498376, 0.9999986727305104]                                        |  0.0000000003678897|      0.00000256|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.0000013865498376, 0.9999986727305104]                                        |  0.0000000003678897|      0.00000051|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[1.0000008909073188, 0.999998801114674]                                         |  0.0000000001938870|      0.00000256|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.0000008909073188, 0.999998801114674]                                         |  0.0000000001938870|      0.00000051|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[1.0000004944742233, 0.9999991251282553]                                        |  0.0000000000805660|      0.00000256|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[1.0000004944742233, 0.9999991251282553]                                        |  0.0000000000805660|      0.00000051|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[1.000000206912124, 0.9999995487460536]                                         |  0.0000000000188299|      0.00000256|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[1.000000206912124, 0.9999995487460536]                                         |  0.0000000000188299|      0.00000051|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.9999998996102165, 0.9999999582696031]                                        |  0.0000000000019932|      0.00000256|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.9999998996102165, 0.9999999582696031]                                        |  0.0000000000019932|      0.00000051|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[0.9999998996102165, 0.9999999582696031]                                        |  0.0000000000019932|      0.00000010|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.9999999888272985, 1.0000000085296497]                                        |  0.0000000000000217|      0.00000051|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.9999999888272985, 1.0000000085296497]                                        |  0.0000000000000217|      0.00000010|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[0.9999999888272985, 1.0000000085296497]                                        |  0.0000000000000217|      0.00000002|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      70|[0.9999999888272985, 1.0000000085296497]                                        |  0.0000000000000217|      0.00000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      71|[0.9999999928981251, 1.0000000080762335]                                        |  0.0000000000000107|      0.00000002|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[0.9999999928981251, 1.0000000080762335]                                        |  0.0000000000000107|      0.00000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[0.9999999964296026, 1.0000000060011713]                                        |  0.0000000000000039|      0.00000002|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.9999999964296026, 1.0000000060011713]                                        |  0.0000000000000039|      0.00000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[1.0000000002918275, 1.0000000046371935]                                        |  0.0000000000000018|      0.00000002|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[1.0000000002918275, 1.0000000046371935]                                        |  0.0000000000000018|      0.00000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      77|[0.999999997643481, 1.0000000015125372]                                         |  0.0000000000000009|      0.00000002|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.999999997643481, 1.0000000015125372]                                         |  0.0000000000000009|      0.00000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[0.999999997643481, 1.0000000015125372]                                         |  0.0000000000000009|      0.00000000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      80|[0.9999999984256234, 1.0000000012689352]                                        |  0.0000000000000004|      0.00000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
