k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.9184115927410541, 0.4913386832361343, -9.204377505030529]                    |  2.3802046775817871|      0.20000000|[115, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.9042765733595748, 0.3074465404020998, -9.281733054482345]                    |  1.9791097640991211|      1.00000000|[121, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.9042765733595748, 0.3074465404020998, -9.281733054482345]                    |  1.9791097640991211|      0.20000000|[131, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.7358744733485371, 0.2480352556220984, -9.191671786710556]                    |  1.6371328830718994|      1.00000000|[137, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.7358744733485371, 0.2480352556220984, -9.191671786710556]                    |  1.6371328830718994|      0.20000000|[148, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[0.5941340452858509, 0.107323656442694, -9.18118861405238]                      |  1.3669128417968750|      1.00000000|[154, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.5941340452858509, 0.107323656442694, -9.18118861405238]                      |  1.3669128417968750|      0.20000000|[166, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.4391249440621974, -0.0185739245467463, -9.170144265323618]                   |  1.1929547786712646|      1.00000000|[171, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[0.4391249440621974, -0.0185739245467463, -9.170144265323618]                   |  1.1929547786712646|      0.20000000|[182, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.2402727743699401, 0.0020412953372441, -9.175873778201382]                    |  1.0575281381607056|      1.00000000|[188, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[0.2402727743699401, 0.0020412953372441, -9.175873778201382]                    |  1.0575281381607056|      0.20000000|[199, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.0438380879470338, 0.0369084760472855, -9.161813419768157]                    |  1.0031764507293701|      1.00000000|[207, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      25|[0.0438380879470338, 0.0369084760472855, -9.161813419768157]                    |  1.0031764507293701|      0.20000000|[217, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.0438380879470338, 0.0369084760472855, -9.161813419768157]                    |  1.0031764507293701|      0.04000000|[227, 85, 0, 85]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.0118332255365028, 0.0262638259894411, -9.183316447630043]                    |  1.0006610155105591|      0.20000000|[233, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[0.0118332255365028, 0.0262638259894411, -9.183316447630043]                    |  1.0006610155105591|      0.04000000|[244, 91, 0, 91]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.0118332255365028, 0.0262638259894411, -9.183316447630043]                    |  1.0006610155105591|      0.00800000|[254, 95, 0, 95]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.0067892848396976, 0.0200706302503636, -9.18286590486339]                     |  1.0002596378326416|      0.04000000|[260, 97, 0, 97]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.0067892848396976, 0.0200706302503636, -9.18286590486339]                     |  1.0002596378326416|      0.00800000|[270, 101, 0, 101]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[0.0050779189563621, 0.0122584831113884, -9.182661983573777]                    |  0.9999741315841675|      0.04000000|[275, 103, 0, 103]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[0.0050779189563621, 0.0122584831113884, -9.182661983573777]                    |  0.9999741315841675|      0.00800000|[286, 107, 0, 107]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.0034200247969077, 0.0055693327383878, -9.186724821774275]                    |  0.9998382925987244|      0.04000000|[291, 109, 0, 109]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.0034200247969077, 0.0055693327383878, -9.186724821774275]                    |  0.9998382925987244|      0.00800000|[302, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.0034200247969077, 0.0055693327383878, -9.186724821774275]                    |  0.9998382925987244|      0.00160000|[313, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.0024026397516333, 0.0051952625553301, -9.18554796189825]                     |  0.9998280405998230|      0.00800000|[318, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.0024026397516333, 0.0051952625553301, -9.18554796189825]                     |  0.9998280405998230|      0.00160000|[330, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.0016703572905916, 0.0037883928276258, -9.1853370591564]                      |  0.9998121857643127|      0.00800000|[335, 125, 0, 125]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.0016703572905916, 0.0037883928276258, -9.1853370591564]                      |  0.9998121857643127|      0.00160000|[345, 129, 0, 129]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.0018972282275131, 0.0025919907956013, -9.186374918374092]                    |  0.9998055100440979|      0.00800000|[350, 131, 0, 131]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.0018972282275131, 0.0025919907956013, -9.186374918374092]                    |  0.9998055100440979|      0.00160000|[361, 135, 0, 135]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.0007513362954829, 0.0016149266522008, -9.1858342915714]                      |  0.9997982382774353|      0.00800000|[366, 137, 0, 137]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.0007513362954829, 0.0016149266522008, -9.1858342915714]                      |  0.9997982382774353|      0.00160000|[378, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.0004953431234121, 0.0006141231763107, -9.184612465111341]                    |  0.9997954368591309|      0.00800000|[383, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.0004953431234121, 0.0006141231763107, -9.184612465111341]                    |  0.9997954368591309|      0.00160000|[395, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.0004953431234121, 0.0006141231763107, -9.184612465111341]                    |  0.9997954368591309|      0.00032000|[407, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.0003220813464151, 0.0003545511745656, -9.184683195108809]                    |  0.9997950196266174|      0.00160000|[412, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.0003220813464151, 0.0003545511745656, -9.184683195108809]                    |  0.9997950196266174|      0.00032000|[424, 159, 0, 159]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      50|[5.56590313134e-05, 0.0001781190378153, -9.184666140750492]                     |  0.9997948408126831|      0.00160000|[432, 162, 0, 162]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
