k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      5.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-0.6693681756938807, 2.719523414236031, 1.489250108644072, 5.668234427389755, 2.9517679208417746, 8.007948218534285]|  4.0948657989501953|      0.20000000|[291, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[-0.51250168991542, 2.7816173710767456, 1.393910184617957, 5.703882704000931, 2.926551273565323, 7.984691689883985]|  3.7907650470733643|      1.00000000|[302, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-0.51250168991542, 2.7816173710767456, 1.393910184617957, 5.703882704000931, 2.926551273565323, 7.984691689883985]|  3.7907650470733643|      0.20000000|[314, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      30|[-0.51250168991542, 2.7816173710767456, 1.393910184617957, 5.703882704000931, 2.926551273565323, 7.984691689883985]|  3.7907650470733643|      0.04000000|[325, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[-0.51250168991542, 2.7816173710767456, 1.393910184617957, 5.703882704000931, 2.926551273565323, 7.984691689883985]|  3.7907650470733643|      0.00800000|[335, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[-0.5131851789477484, 2.7879299673632043, 1.3923255529592982, 5.703771512369102, 2.921992865492097, 7.985309318924922]|  3.7713119983673096|      0.04000000|[347, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-0.5131851789477484, 2.7879299673632043, 1.3923255529592982, 5.703771512369102, 2.921992865492097, 7.985309318924922]|  3.7713119983673096|      0.00800000|[358, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[-0.5145929913155084, 2.7898098069659225, 1.3883926158959672, 5.70080951044143, 2.9161416807658846, 7.985228973786203]|  3.7445907592773438|      0.04000000|[368, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-0.5167547733159905, 2.7665629029370677, 1.364751849723477, 5.714316947671634, 2.898985882652877, 7.980841485095498]|  3.6721374988555908|      0.20000000|[378, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      36|[-0.5167547733159905, 2.7665629029370677, 1.364751849723477, 5.714316947671634, 2.898985882652877, 7.980841485095498]|  3.6721374988555908|      0.04000000|[388, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      37|[-0.5080194007754741, 2.7684779033220606, 1.341207951100245, 5.706461970691197, 2.8690145548291013, 7.983235169042767]|  3.5529057979583740|      0.20000000|[400, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[-0.5535925810906861, 2.8417297371774994, 1.2683626025203483, 5.620654582484608, 2.7490763164475407, 7.909054845734376]|  3.1529088020324707|      1.00000000|[410, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-0.5535925810906861, 2.8417297371774994, 1.2683626025203483, 5.620654582484608, 2.7490763164475407, 7.909054845734376]|  3.1529088020324707|      0.20000000|[421, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      40|[-0.4872329324019105, 2.881530207196672, 1.173104593362731, 5.581734485253892, 2.629362739143704, 7.813702254033088]|  2.7679369449615479|      1.00000000|[432, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-0.4872329324019105, 2.881530207196672, 1.173104593362731, 5.581734485253892, 2.629362739143704, 7.813702254033088]|  2.7679369449615479|      0.20000000|[442, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[-0.4872329324019105, 2.881530207196672, 1.173104593362731, 5.581734485253892, 2.629362739143704, 7.813702254033088]|  2.7679369449615479|      0.04000000|[452, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[-0.4696115074647157, 2.856256697913869, 1.1914812380989306, 5.567893132333386, 2.619242400158046, 7.818064561690712]|  2.7442419528961182|      0.20000000|[463, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[-0.4696115074647157, 2.856256697913869, 1.1914812380989306, 5.567893132333386, 2.619242400158046, 7.818064561690712]|  2.7442419528961182|      0.04000000|[473, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[-0.4399009424342747, 2.869810259492887, 1.1834282937494063, 5.55789138334217, 2.6020294480894868, 7.8095549976830005]|  2.6601297855377197|      0.20000000|[483, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      46|[-0.4399009424342747, 2.869810259492887, 1.1834282937494063, 5.55789138334217, 2.6020294480894868, 7.8095549976830005]|  2.6601297855377197|      0.04000000|[494, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[-0.4162032630341816, 2.8788908878783865, 1.1680262546624633, 5.542735972297398, 2.587394984566704, 7.7929753304787575]|  2.5831606388092041|      0.20000000|[504, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[-0.4162032630341816, 2.8788908878783865, 1.1680262546624633, 5.542735972297398, 2.587394984566704, 7.7929753304787575]|  2.5831606388092041|      0.04000000|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[-0.3873935328207213, 2.8888644712872815, 1.1601693961700257, 5.532904433454989, 2.56619461266857, 7.785058138488268]|  2.5040898323059082|      0.20000000|[526, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[-0.3873935328207213, 2.8888644712872815, 1.1601693961700257, 5.532904433454989, 2.56619461266857, 7.785058138488268]|  2.5040898323059082|      0.04000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[-0.3642640403777095, 2.9046902627029874, 1.1488703095676287, 5.526765526678007, 2.5418151523785015, 7.777651567966409]|  2.4288032054901123|      0.20000000|[547, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[-0.3642640403777095, 2.9046902627029874, 1.1488703095676287, 5.526765526678007, 2.5418151523785015, 7.777651567966409]|  2.4288032054901123|      0.04000000|[558, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[-0.3533113743797827, 2.921853101807603, 1.1479663517782699, 5.515427077282783, 2.512409232837645, 7.763817176653792]|  2.3646016120910645|      0.20000000|[570, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[-0.3533113743797827, 2.921853101807603, 1.1479663517782699, 5.515427077282783, 2.512409232837645, 7.763817176653792]|  2.3646016120910645|      0.04000000|[581, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[-0.35447033973437, 2.923323178060837, 1.1619088599170342, 5.4928267874875685, 2.488019112576172, 7.746599421959284]|  2.3283081054687500|      0.20000000|[592, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[-0.35447033973437, 2.923323178060837, 1.1619088599170342, 5.4928267874875685, 2.488019112576172, 7.746599421959284]|  2.3283081054687500|      0.04000000|[603, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[-0.3381264765189396, 2.89683683607145, 1.142482031350751, 5.504719890392582, 2.479142232234538, 7.740793799360127]|  2.3026545047760010|      0.20000000|[613, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      58|[-0.3381264765189396, 2.89683683607145, 1.142482031350751, 5.504719890392582, 2.479142232234538, 7.740793799360127]|  2.3026545047760010|      0.04000000|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      59|[-0.3123963669718623, 2.8905018046824544, 1.1240079023081775, 5.481354074014113, 2.4818367843454467, 7.742614076812452]|  2.2572083473205566|      0.20000000|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[-0.3123963669718623, 2.8905018046824544, 1.1240079023081775, 5.481354074014113, 2.4818367843454467, 7.742614076812452]|  2.2572083473205566|      0.04000000|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[-0.2872136475001233, 2.8905925230219163, 1.1189479567276557, 5.467187238352365, 2.460252923206533, 7.7260714933811405]|  2.1885762214660645|      0.20000000|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[-0.2872136475001233, 2.8905925230219163, 1.1189479567276557, 5.467187238352365, 2.460252923206533, 7.7260714933811405]|  2.1885762214660645|      0.04000000|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[-0.2599139866004728, 2.8844050061109217, 1.1141368068109017, 5.453054754055339, 2.440619962780231, 7.711645276336734]|  2.1244287490844727|      0.20000000|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[-0.2599139866004728, 2.8844050061109217, 1.1141368068109017, 5.453054754055339, 2.440619962780231, 7.711645276336734]|  2.1244287490844727|      0.04000000|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[-0.2389084928886763, 2.8928584656360057, 1.092871239454253, 5.46259177814605, 2.438368534498351, 7.688427607565601]|  2.0805168151855469|      0.20000000|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[-0.2389084928886763, 2.8928584656360057, 1.092871239454253, 5.46259177814605, 2.438368534498351, 7.688427607565601]|  2.0805168151855469|      0.04000000|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[-0.2194101526517271, 2.906223822876131, 1.063612051871167, 5.457868303107056, 2.4258898253591576, 7.685771953672264]|  2.0249078273773193|      0.20000000|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[-0.2194101526517271, 2.906223822876131, 1.063612051871167, 5.457868303107056, 2.4258898253591576, 7.685771953672264]|  2.0249078273773193|      0.04000000|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[-0.1889677699450429, 2.916301479489905, 1.0658325892373197, 5.463623639831008, 2.4097652566559296, 7.669229711700603]|  1.9731367826461792|      0.20000000|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[-0.1889677699450429, 2.916301479489905, 1.0658325892373197, 5.463623639831008, 2.4097652566559296, 7.669229711700603]|  1.9731367826461792|      0.04000000|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[-0.1723352604087479, 2.945124740008592, 1.0621785058938527, 5.4754865159594415, 2.3914380519001464, 7.66761332984071]|  1.9344795942306519|      0.20000000|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[-0.1723352604087479, 2.945124740008592, 1.0621785058938527, 5.4754865159594415, 2.3914380519001464, 7.66761332984071]|  1.9344795942306519|      0.04000000|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[-0.1466385565312588, 2.9415332425372047, 1.0517871150603046, 5.471548172725467, 2.3756516935218026, 7.69115223155706]|  1.8969887495040894|      0.20000000|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[-0.1466385565312588, 2.9415332425372047, 1.0517871150603046, 5.471548172725467, 2.3756516935218026, 7.69115223155706]|  1.8969887495040894|      0.04000000|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[-0.1456726106480516, 2.937878178243532, 1.0491695396352876, 5.451108242291316, 2.344720324427312, 7.676858337677448]|  1.8480801582336426|      0.20000000|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[-0.1456726106480516, 2.937878178243532, 1.0491695396352876, 5.451108242291316, 2.344720324427312, 7.676858337677448]|  1.8480801582336426|      0.04000000|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[-0.1384446565877117, 2.940264577919262, 1.0552425299151402, 5.4290649142694445, 2.3160818339576736, 7.662747734604202]|  1.8015981912612915|      0.20000000|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[-0.1384446565877117, 2.940264577919262, 1.0552425299151402, 5.4290649142694445, 2.3160818339576736, 7.662747734604202]|  1.8015981912612915|      0.04000000|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[-0.1203719219281056, 2.946848564019484, 1.0376572213986957, 5.40499778271661, 2.298655135682839, 7.6565940625790265]|  1.7474697828292847|      0.20000000|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[-0.1203719219281056, 2.946848564019484, 1.0376572213986957, 5.40499778271661, 2.298655135682839, 7.6565940625790265]|  1.7474697828292847|      0.04000000|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
