k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      15|[-1.2366335781363513, 1.6032554551699623, 3.220873461387062, 5.5486975249066885, 4.93069291188001, 7.671864347079812]| 32.7588310241699219|      0.20000000|[276, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.3327074296330754, 1.6340655238017445, 3.0741644149740432, 5.628022093956292, 4.890884566668159, 7.692356268089365]| 29.2343883514404297|      1.00000000|[287, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[-1.3327074296330754, 1.6340655238017445, 3.0741644149740432, 5.628022093956292, 4.890884566668159, 7.692356268089365]| 29.2343883514404297|      0.20000000|[313, 122, 0, 61]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.422539433028837, 1.660322493729359, 2.9182087539751094, 5.62957894246525, 4.864436584572321, 7.771202288688304]| 26.2817821502685547|      1.00000000|[325, 126, 0, 63]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[-1.422539433028837, 1.660322493729359, 2.9182087539751094, 5.62957894246525, 4.864436584572321, 7.771202288688304]| 26.2817821502685547|      0.20000000|[350, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.5229542145227473, 1.5622590919595098, 2.8028227605792666, 5.683929149227375, 4.809905756197342, 7.803743911274812]| 24.7448825836181641|      1.00000000|[360, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[-1.5229542145227473, 1.5622590919595098, 2.8028227605792666, 5.683929149227375, 4.809905756197342, 7.803743911274812]| 24.7448825836181641|      0.20000000|[385, 150, 0, 75]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.5553790995345897, 1.6581675221137802, 2.6890279511542805, 5.665453778453459, 4.682725441674824, 7.8206190254363]| 21.8014984130859375|      1.00000000|[401, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      23|[-1.5553790995345897, 1.6581675221137802, 2.6890279511542805, 5.665453778453459, 4.682725441674824, 7.8206190254363]| 21.8014984130859375|      0.20000000|[425, 166, 0, 83]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      24|[-1.604015858462726, 1.725451152195068, 2.5654054004939932, 5.655091671282813, 4.550066190378711, 7.809710608831029]| 19.2491931915283203|      1.00000000|[440, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      25|[-1.604015858462726, 1.725451152195068, 2.5654054004939932, 5.655091671282813, 4.550066190378711, 7.809710608831029]| 19.2491931915283203|      0.20000000|[464, 182, 0, 91]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.571789072141282, 1.846106072109955, 2.481533416431675, 5.637432176835397, 4.421718143845604, 7.7855396336713145]| 16.9494457244873047|      1.00000000|[475, 186, 0, 93]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-1.571789072141282, 1.846106072109955, 2.481533416431675, 5.637432176835397, 4.421718143845604, 7.7855396336713145]| 16.9494457244873047|      0.20000000|[500, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      28|[-1.559128858737988, 1.902012515443068, 2.3451663018227658, 5.6474341354331345, 4.287684993666742, 7.778240721354761]| 14.9503030776977539|      1.00000000|[511, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-1.559128858737988, 1.902012515443068, 2.3451663018227658, 5.6474341354331345, 4.287684993666742, 7.778240721354761]| 14.9503030776977539|      0.20000000|[535, 210, 0, 105]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      30|[-1.5628132628872438, 1.9671200304153946, 2.2664160018957595, 5.571058919753852, 4.135457744353741, 7.755013196343684]| 13.2245435714721680|      1.00000000|[545, 214, 0, 107]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[-1.5628132628872438, 1.9671200304153946, 2.2664160018957595, 5.571058919753852, 4.135457744353741, 7.755013196343684]| 13.2245435714721680|      0.20000000|[570, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.5394304905978962, 2.083908257071819, 2.1759864880696105, 5.535125237079224, 4.0086941064535795, 7.738399657905584]| 11.5341978073120117|      1.00000000|[589, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | iterate success | actual_k=2
      33|[-1.5394304905978962, 2.083908257071819, 2.1759864880696105, 5.535125237079224, 4.0086941064535795, 7.738399657905584]| 11.5341978073120117|      0.20000000|[615, 242, 0, 121]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.5394304905978962, 2.083908257071819, 2.1759864880696105, 5.535125237079224, 4.0086941064535795, 7.738399657905584]| 11.5341978073120117|      0.04000000|[641, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      35|[-1.5302488284766798, 2.090402059042658, 2.148966725811226, 5.516399296365032, 4.000986819912953, 7.756658818420377]| 11.3473024368286133|      0.20000000|[653, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      36|[-1.5302488284766798, 2.090402059042658, 2.148966725811226, 5.516399296365032, 4.000986819912953, 7.756658818420377]| 11.3473024368286133|      0.04000000|[678, 266, 0, 133]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      37|[-1.5348255629301657, 2.120851875662133, 2.140292689646386, 5.528008244245108, 3.9834020247933024, 7.745142283528699]| 11.1029148101806641|      0.20000000|[689, 270, 0, 135]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[-1.5348255629301657, 2.120851875662133, 2.140292689646386, 5.528008244245108, 3.9834020247933024, 7.745142283528699]| 11.1029148101806641|      0.04000000|[712, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      39|[-1.5290700449882337, 2.155322283493026, 2.1249883130201903, 5.53096702254272, 3.972145008774593, 7.742147909701724]| 10.8338899612426758|      0.20000000|[723, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[-1.5290700449882337, 2.155322283493026, 2.1249883130201903, 5.53096702254272, 3.972145008774593, 7.742147909701724]| 10.8338899612426758|      0.04000000|[747, 294, 0, 147]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      41|[-1.5264110541014548, 2.1618476488517415, 2.1120191848896726, 5.53122991541732, 3.9352773621382244, 7.737366841958441]| 10.5939159393310547|      0.20000000|[758, 298, 0, 149]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      42|[-1.5264110541014548, 2.1618476488517415, 2.1120191848896726, 5.53122991541732, 3.9352773621382244, 7.737366841958441]| 10.5939159393310547|      0.04000000|[782, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      43|[-1.5145267181271438, 2.180488488678556, 2.0951827433395174, 5.544268676311869, 3.9100003388792253, 7.733021879999143]| 10.3454103469848633|      0.20000000|[792, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[-1.5145267181271438, 2.180488488678556, 2.0951827433395174, 5.544268676311869, 3.9100003388792253, 7.733021879999143]| 10.3454103469848633|      0.04000000|[818, 322, 0, 161]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
