k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.7051329373353744, -0.701603686432955, -7.710973535488198]                    |  1.5401468276977539|      0.10000000|[112, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.6926839503867227, -0.7987584626556599, -7.690824784135609]                   |  1.5047357082366943|      1.00000000|[118, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.6926839503867227, -0.7987584626556599, -7.690824784135609]                   |  1.5047357082366943|      0.10000000|[128, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.5939754300433886, -0.8076870938875209, -7.677524124153675]                   |  1.3760077953338623|      1.00000000|[134, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.5939754300433886, -0.8076870938875209, -7.677524124153675]                   |  1.3760077953338623|      0.10000000|[144, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.4943270970751288, -0.8114312533607193, -7.670028058086324]                   |  1.2668385505676270|      1.00000000|[150, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.4943270970751288, -0.8114312533607193, -7.670028058086324]                   |  1.2668385505676270|      0.10000000|[161, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.4299085653027601, -0.7967329078843345, -7.7450894423298156]                  |  1.2101835012435913|      1.00000000|[167, 63, 0, 63]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[0.4299085653027601, -0.7967329078843345, -7.7450894423298156]                  |  1.2101835012435913|      0.10000000|[177, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.3398018733811822, -0.8381110218588993, -7.7580754253445035]                  |  1.1330202817916870|      1.00000000|[182, 69, 0, 69]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[0.3398018733811822, -0.8381110218588993, -7.7580754253445035]                  |  1.1330202817916870|      0.10000000|[192, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.2796032985332999, -0.9173856892409805, -7.767649280249624]                   |  1.0830757617950439|      1.00000000|[197, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[0.2796032985332999, -0.9173856892409805, -7.767649280249624]                   |  1.0830757617950439|      0.10000000|[208, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.1902080834869151, -0.9322646938996167, -7.809923512911837]                   |  1.0393555164337158|      1.00000000|[214, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[0.1902080834869151, -0.9322646938996167, -7.809923512911837]                   |  1.0393555164337158|      0.10000000|[224, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.091681378211734, -0.9479744781497029, -7.8166830266838465]                   |  1.0100320577621460|      1.00000000|[234, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | iterate success | actual_k=1
      29|[0.091681378211734, -0.9479744781497029, -7.8166830266838465]                   |  1.0100320577621460|      0.10000000|[244, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      30|[-0.0071954881248116, -0.9628472636167741, -7.815211443891284]                  |  1.0005245208740234|      1.00000000|[250, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[-0.0071954881248116, -0.9628472636167741, -7.815211443891284]                  |  1.0005245208740234|      0.10000000|[261, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      32|[-0.0071954881248116, -0.9628472636167741, -7.815211443891284]                  |  1.0005245208740234|      0.01000000|[271, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      33|[-0.0064755708670293, -0.9728153187839962, -7.814865618320854]                  |  0.9999340772628784|      0.10000000|[277, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[-0.0064755708670293, -0.9728153187839962, -7.814865618320854]                  |  0.9999340772628784|      0.01000000|[289, 111, 0, 111]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      35|[-0.0025720514018405, -0.9818033468109025, -7.81686008265306]                   |  0.9995201826095581|      0.10000000|[295, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[-0.0025720514018405, -0.9818033468109025, -7.81686008265306]                   |  0.9995201826095581|      0.01000000|[306, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.0052578232653159, -0.9858397138312185, -7.812127133892093]                   |  0.9994130730628967|      0.10000000|[311, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.0052578232653159, -0.9858397138312185, -7.812127133892093]                   |  0.9994130730628967|      0.01000000|[323, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.0011811932507434, -0.9948110599662469, -7.810425359450577]                   |  0.9992172122001648|      0.10000000|[328, 125, 0, 125]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.0011811932507434, -0.9948110599662469, -7.810425359450577]                   |  0.9992172122001648|      0.01000000|[338, 129, 0, 129]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.0011811932507434, -0.9948110599662469, -7.810425359450577]                   |  0.9992172122001648|      0.00100000|[349, 133, 0, 133]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.0010664275690786, -0.9952522121625889, -7.809535295645014]                   |  0.9992119073867798|      0.01000000|[354, 135, 0, 135]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.0010664275690786, -0.9952522121625889, -7.809535295645014]                   |  0.9992119073867798|      0.00100000|[365, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.0009114317102137, -0.9962191211765176, -7.809332654971608]                   |  0.9992033243179321|      0.01000000|[371, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.0009114317102137, -0.9962191211765176, -7.809332654971608]                   |  0.9992033243179321|      0.00100000|[382, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.0008601556953808, -0.9971399862396431, -7.80971914986914]                    |  0.9991974830627441|      0.01000000|[388, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.0008601556953808, -0.9971399862396431, -7.80971914986914]                    |  0.9991974830627441|      0.00100000|[400, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.0005966868869363, -0.9980647208254552, -7.809993831744733]                   |  0.9991929531097412|      0.01000000|[405, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.0005966868869363, -0.9980647208254552, -7.809993831744733]                   |  0.9991929531097412|      0.00100000|[417, 159, 0, 159]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      50|[9.53847221604e-05, -0.9989264217884058, -7.8099152977391]                      |  0.9991899132728577|      0.01000000|[423, 161, 0, 161]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
