k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.2713096776876729, 0.0693221224208913, -9.198244634066516]                    |  1.0789014101028442|      0.25000000|[144, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.2713096776876729, 0.0693221224208913, -9.198244634066516]                    |  1.0789014101028442|      0.12500000|[155, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.1560505378985203, 0.0229217549092841, -9.184557538324453]                    |  1.0246963500976562|      0.25000000|[161, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.1560505378985203, 0.0229217549092841, -9.184557538324453]                    |  1.0246963500976562|      0.12500000|[171, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.0316610759123558, 0.0114981485792123, -9.179892458988785]                    |  1.0009315013885498|      0.25000000|[180, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      21|[0.0316610759123558, 0.0114981485792123, -9.179892458988785]                    |  1.0009315013885498|      0.12500000|[190, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.0316610759123558, 0.0114981485792123, -9.179892458988785]                    |  1.0009315013885498|      0.06250000|[201, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.0316610759123558, 0.0114981485792123, -9.179892458988785]                    |  1.0009315013885498|      0.03125000|[213, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.0316610759123558, 0.0114981485792123, -9.179892458988785]                    |  1.0009315013885498|      0.01562500|[223, 85, 0, 85]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.0171734394360287, 0.0108026181191626, -9.185703246517937]                    |  1.0002092123031616|      0.03125000|[229, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.0171734394360287, 0.0108026181191626, -9.185703246517937]                    |  1.0002092123031616|      0.01562500|[240, 91, 0, 91]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.0036501015159498, 0.0029823738137032, -9.18602532648049]                     |  0.9998173713684082|      0.03125000|[250, 95, 0, 95]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      28|[0.0036501015159498, 0.0029823738137032, -9.18602532648049]                     |  0.9998173713684082|      0.01562500|[261, 99, 0, 99]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.0036501015159498, 0.0029823738137032, -9.18602532648049]                     |  0.9998173713684082|      0.00781250|[273, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.0036501015159498, 0.0029823738137032, -9.18602532648049]                     |  0.9998173713684082|      0.00390625|[284, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.0003876276161008, 0.0008518070277825, -9.185750120582965]                    |  0.9997959136962891|      0.00781250|[294, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      32|[0.0003876276161008, 0.0008518070277825, -9.185750120582965]                    |  0.9997959136962891|      0.00390625|[305, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.0003876276161008, 0.0008518070277825, -9.185750120582965]                    |  0.9997959136962891|      0.00195312|[315, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.0003876276161008, 0.0008518070277825, -9.185750120582965]                    |  0.9997959136962891|      0.00097656|[327, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.0003876276161008, 0.0008518070277825, -9.185750120582965]                    |  0.9997959136962891|      0.00048828|[337, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[-5.17884859871e-05, 0.0006642260781221, -9.185850845235617]                    |  0.9997954964637756|      0.00097656|[343, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[-5.17884859871e-05, 0.0006642260781221, -9.185850845235617]                    |  0.9997954964637756|      0.00048828|[355, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      38|[-5.17884859871e-05, 0.0006642260781221, -9.185850845235617]                    |  0.9997954964637756|      0.00024414|[365, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[-9.17215942861e-05, 0.000480753660607, -9.185694807215736]                     |  0.9997952580451965|      0.00048828|[370, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[2.83738653797e-05, 3.86231977607e-05, -9.185525939476092]                      |  0.9997949600219727|      0.00097656|[378, 143, 0, 143]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      41|[2.83738653797e-05, 3.86231977607e-05, -9.185525939476092]                      |  0.9997949600219727|      0.00048828|[390, 147, 0, 147]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      42|[2.83738653797e-05, 3.86231977607e-05, -9.185525939476092]                      |  0.9997949600219727|      0.00024414|[401, 151, 0, 151]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      43|[2.83738653797e-05, 3.86231977607e-05, -9.185525939476092]                      |  0.9997949600219727|      0.00012207|[412, 155, 0, 155]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      44|[2.83738653797e-05, 3.86231977607e-05, -9.185525939476092]                      |  0.9997949600219727|      0.00006104|[422, 159, 0, 159]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      45|[2.83738653797e-05, 3.86231977607e-05, -9.185525939476092]                      |  0.9997949600219727|      0.00003052|[432, 163, 0, 163]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
