k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      26|[-0.9313217434558431, 0.8141472058669214, 3.7928258056197865, 5.973300454183944, 4.4458745547926215, 8.215328638840914]| 40.2990760803222656|      1.00000000|[481, 190, 0, 95]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-0.9313217434558431, 0.8141472058669214, 3.7928258056197865, 5.973300454183944, 4.4458745547926215, 8.215328638840914]| 40.2990760803222656|      0.20000000|[507, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      28|[-0.9553708700845001, 0.8716993580492611, 3.7187738113264186, 5.8749047688572595, 4.316081148458706, 8.151315732251025]| 36.9002494812011719|      1.00000000|[517, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-0.9553708700845001, 0.8716993580492611, 3.7187738113264186, 5.8749047688572595, 4.316081148458706, 8.151315732251025]| 36.9002494812011719|      0.20000000|[542, 214, 0, 107]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      30|[-0.9749568413369412, 1.0081569540017203, 3.5826334290085007, 5.877792371829847, 4.266561637167388, 8.152310865330957]| 33.3711242675781250|      1.00000000|[553, 218, 0, 109]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[-0.9749568413369412, 1.0081569540017203, 3.5826334290085007, 5.877792371829847, 4.266561637167388, 8.152310865330957]| 33.3711242675781250|      0.20000000|[576, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.027481568747361, 1.0675682648416587, 3.481807591891415, 5.962233174448359, 4.1446717657253425, 8.11283669887537]| 29.9450855255126953|      1.00000000|[587, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-1.027481568747361, 1.0675682648416587, 3.481807591891415, 5.962233174448359, 4.1446717657253425, 8.11283669887537]| 29.9450855255126953|      0.20000000|[613, 242, 0, 121]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.069505172486081, 1.1245512544192147, 3.3386433550779513, 5.94722007320941, 4.027405642541566, 8.135513119886413]| 26.4326953887939453|      1.00000000|[629, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | iterate success | actual_k=2
      35|[-1.069505172486081, 1.1245512544192147, 3.3386433550779513, 5.94722007320941, 4.027405642541566, 8.135513119886413]| 26.4326953887939453|      0.20000000|[654, 258, 0, 129]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.0984615787036822, 1.1330909520864665, 3.2110753426748806, 5.8695415433802625, 3.905801495295249, 8.180161520645248]| 23.7027435302734375|      1.00000000|[666, 262, 0, 131]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-1.0984615787036822, 1.1330909520864665, 3.2110753426748806, 5.8695415433802625, 3.905801495295249, 8.180161520645248]| 23.7027435302734375|      0.20000000|[692, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      38|[-1.0792512458111911, 1.3056437735621877, 3.140111514681063, 5.901556813958931, 3.8919146962550246, 8.120138181104846]| 21.9185218811035156|      1.00000000|[703, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-1.0792512458111911, 1.3056437735621877, 3.140111514681063, 5.901556813958931, 3.8919146962550246, 8.120138181104846]| 21.9185218811035156|      0.20000000|[728, 286, 0, 143]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      40|[-1.004066809077967, 1.3613518218874403, 3.0276140839694934, 5.979707831887437, 3.7905952054499967, 8.16720219164308]| 19.8871250152587891|      1.00000000|[738, 290, 0, 145]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-1.004066809077967, 1.3613518218874403, 3.0276140839694934, 5.979707831887437, 3.7905952054499967, 8.16720219164308]| 19.8871250152587891|      0.20000000|[764, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      42|[-1.0256258975866857, 1.3983115565116353, 2.9209980626860155, 6.046354583156415, 3.6410841049109957, 8.164585115837712]| 17.5191955566406250|      1.00000000|[779, 306, 0, 153]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      43|[-1.0256258975866857, 1.3983115565116353, 2.9209980626860155, 6.046354583156415, 3.6410841049109957, 8.164585115837712]| 17.5191955566406250|      0.20000000|[803, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 19 points | exploitation failed, decreasing delta | actual_k=2
      44|[-1.0534090419128637, 1.4634669105594127, 2.8030387252226165, 6.0390249102625555, 3.4962282324422613, 8.170199698818339]| 15.2438669204711914|      1.00000000|[819, 322, 0, 161]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
