k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.11111111|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[2.3097919598437597, 0.9809217535557497, -7.656775561387708]                    | 10.1099443435668945|      1.23456790|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[2.3097919598437597, 0.9809217535557497, -7.656775561387708]                    | 10.1099443435668945|      1.11111111|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[-0.1385136549701174, -0.6809079537080235, -7.962236516935686]                  |  1.0656967163085938|      0.15009464|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.16677182|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.15009464|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.13508517|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.12157665|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.10941899|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.09847709|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.08862938|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.07976644|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.07178980|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.06461082|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.05814974|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[-0.0040755295444042, -0.7452150256234034, -7.980108015995071]                  |  1.0353827476501465|      0.05233476|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[-0.0022326203661514, -0.7969092073796706, -7.972155487575496]                  |  1.0255089998245239|      0.05814974|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[-0.0022326203661514, -0.7969092073796706, -7.972155487575496]                  |  1.0255089998245239|      0.05233476|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[-0.0022326203661514, -0.7969092073796706, -7.972155487575496]                  |  1.0255089998245239|      0.04710129|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[-0.002218595504128, -0.839717805470268, -7.952509750957002]                    |  1.0174164772033691|      0.05233476|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[-0.002218595504128, -0.839717805470268, -7.952509750957002]                    |  1.0174164772033691|      0.04710129|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[-0.002218595504128, -0.839717805470268, -7.952509750957002]                    |  1.0174164772033691|      0.04239116|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.0076693834129043, -0.8809393009604156, -7.952672485115967]                   |  1.0103564262390137|      0.04710129|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[-0.0037557898734836, -0.9217136067513849, -7.932045981847046]                  |  1.0045028924942017|      0.05233476|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[-0.0037557898734836, -0.9217136067513849, -7.932045981847046]                  |  1.0045028924942017|      0.04710129|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[-0.024635833826913, -0.9636609813867286, -7.9368389725801105]                  |  1.0011186599731445|      0.05233476|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[-0.024635833826913, -0.9636609813867286, -7.9368389725801105]                  |  1.0011186599731445|      0.04710129|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[-0.024635833826913, -0.9636609813867286, -7.9368389725801105]                  |  1.0011186599731445|      0.04239116|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[-0.024635833826913, -0.9636609813867286, -7.9368389725801105]                  |  1.0011186599731445|      0.03815204|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[-0.024635833826913, -0.9636609813867286, -7.9368389725801105]                  |  1.0011186599731445|      0.03433684|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[-0.024635833826913, -0.9636609813867286, -7.9368389725801105]                  |  1.0011186599731445|      0.03090315|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[-0.024635833826913, -0.9636609813867286, -7.9368389725801105]                  |  1.0011186599731445|      0.02781284|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.03090315|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.02781284|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.02503156|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.02252840|[341, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.02027556|[346, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.01824800|[352, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.01642320|[358, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.01478088|[364, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.01330279|[370, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[-0.0056114603937802, -0.9835948901225425, -7.940616075720664]                  |  0.9995800256729126|      0.01197252|[376, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[-0.0022853321186161, -0.9945278458836163, -7.937045575920883]                  |  0.9993204474449158|      0.01330279|[381, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[-0.0022853321186161, -0.9945278458836163, -7.937045575920883]                  |  0.9993204474449158|      0.01197252|[386, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[-0.0022853321186161, -0.9945278458836163, -7.937045575920883]                  |  0.9993204474449158|      0.01077526|[392, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[-0.0022853321186161, -0.9945278458836163, -7.937045575920883]                  |  0.9993204474449158|      0.00969774|[397, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[-0.0022853321186161, -0.9945278458836163, -7.937045575920883]                  |  0.9993204474449158|      0.00872796|[403, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[-0.0022853321186161, -0.9945278458836163, -7.937045575920883]                  |  0.9993204474449158|      0.00785517|[409, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[-0.0022853321186161, -0.9945278458836163, -7.937045575920883]                  |  0.9993204474449158|      0.00706965|[415, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[-0.0022853321186161, -0.9945278458836163, -7.937045575920883]                  |  0.9993204474449158|      0.00636269|[421, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[-8.06924456458e-05, -1.0001780611147615, -7.938968697803901]                   |  0.9992870092391968|      0.00706965|[426, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[-8.06924456458e-05, -1.0001780611147615, -7.938968697803901]                   |  0.9992870092391968|      0.00636269|[431, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[-8.06924456458e-05, -1.0001780611147615, -7.938968697803901]                   |  0.9992870092391968|      0.00572642|[436, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[-8.06924456458e-05, -1.0001780611147615, -7.938968697803901]                   |  0.9992870092391968|      0.00515378|[442, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
