k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6046763587936216, 0.0529365046011554, 0.1347814635630586, 0.7824561603678388, -0.0059130604886967, -0.0030157359189857, -0.0064709334390101, 0.018628472717783, -0.010677566669248, -0.0074138494399871, 0.002584147084109, -0.0101854408206783, -0.0137255503199514, -0.0083294421051466, 0.0026641990545058, 0.0060974555989365, 0.0079779467691121, 0.0016264850975675, 0.002640729047633, 0.0055151234584257, -0.002542585243639, 0.0059998431773787]| 13.1520252227783203|     10.00000000|[83, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
      12|[1.4531819962360888, 0.1473745776996349, 0.3183702031857251, 1.8755421271308241, -0.0005397961734101, -0.0038382304223243, -0.0204133583460834, 0.0241654259203159, -0.0177157688887426, -0.0131268901927613, 0.0050108839366638, -0.0306341158498052, -0.0231742825576887, 0.0038621780509898, 5.52820951165e-05, 0.0011357017994645, 0.0099503251655784, 0.0082497735981593, 0.006983485316154, 0.0042550914069151, -0.0088472412667355, 0.0073745217364263]| 12.1464910507202148|      1.00000000|[1005, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      13|[1.4531819962360888, 0.1473745776996349, 0.3183702031857251, 1.8755421271308241, -0.0005397961734101, -0.0038382304223243, -0.0204133583460834, 0.0241654259203159, -0.0177157688887426, -0.0131268901927613, 0.0050108839366638, -0.0306341158498052, -0.0231742825576887, 0.0038621780509898, 5.52820951165e-05, 0.0011357017994645, 0.0099503251655784, 0.0082497735981593, 0.006983485316154, 0.0042550914069151, -0.0088472412667355, 0.0073745217364263]| 12.1464910507202148|      0.10000000|[1092, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      14|[1.5085846658388806, 0.1514510871764597, 0.3304151326377132, 1.9568562573477664, -0.0055644643174299, -0.0036456149264461, -0.0191001422565804, 0.0290307349389114, -0.0213145917061063, -0.0108027472305038, 0.0061463665267533, -0.0269146891484633, -0.0240793211526636, 0.0064009509410757, 0.0029953655807256, 0.0029898775464484, 0.0087816440286849, 0.0069945975485054, 0.0036403841741061, 0.0045943239514185, -0.0127777497059143, 0.0122400420270401]| 12.1452035903930664|      1.00000000|[1175, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      15|[1.5085846658388806, 0.1514510871764597, 0.3304151326377132, 1.9568562573477664, -0.0055644643174299, -0.0036456149264461, -0.0191001422565804, 0.0290307349389114, -0.0213145917061063, -0.0108027472305038, 0.0061463665267533, -0.0269146891484633, -0.0240793211526636, 0.0064009509410757, 0.0029953655807256, 0.0029898775464484, 0.0087816440286849, 0.0069945975485054, 0.0036403841741061, 0.0045943239514185, -0.0127777497059143, 0.0122400420270401]| 12.1452035903930664|      0.10000000|[1262, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      16|[1.5085846658388806, 0.1514510871764597, 0.3304151326377132, 1.9568562573477664, -0.0055644643174299, -0.0036456149264461, -0.0191001422565804, 0.0290307349389114, -0.0213145917061063, -0.0108027472305038, 0.0061463665267533, -0.0269146891484633, -0.0240793211526636, 0.0064009509410757, 0.0029953655807256, 0.0029898775464484, 0.0087816440286849, 0.0069945975485054, 0.0036403841741061, 0.0045943239514185, -0.0127777497059143, 0.0122400420270401]| 12.1452035903930664|      0.01000000|[1343, 512, 0, 32]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      17|[1.5020619742271522, 0.1507141852579183, 0.3291708249296895, 1.949425010134514, -0.005424044328244, -0.0037915252357621, -0.0190807266348399, 0.0292068890514467, -0.0213091212962625, -0.0108100445780709, 0.0060839010991452, -0.027063618446394, -0.0240843670665053, 0.0065418623447697, 0.0030230801482699, 0.0029895916394151, 0.0088888380159617, 0.0069872316373791, 0.0036231249025313, 0.0045803824565296, -0.0127496607668726, 0.0123276622572824]| 12.1449127197265625|      0.10000000|[1427, 544, 0, 34]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      18|[1.5020619742271522, 0.1507141852579183, 0.3291708249296895, 1.949425010134514, -0.005424044328244, -0.0037915252357621, -0.0190807266348399, 0.0292068890514467, -0.0213091212962625, -0.0108100445780709, 0.0060839010991452, -0.027063618446394, -0.0240843670665053, 0.0065418623447697, 0.0030230801482699, 0.0029895916394151, 0.0088888380159617, 0.0069872316373791, 0.0036231249025313, 0.0045803824565296, -0.0127496607668726, 0.0123276622572824]| 12.1449127197265625|      0.01000000|[1508, 576, 0, 36]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      19|[1.4953540733659103, 0.1500529595792008, 0.3279977784883452, 1.9421368822781442, -0.0053731395839297, -0.0037182957677978, -0.0190855422971273, 0.0292460214611682, -0.0213440941023565, -0.0108797749246398, 0.00610515420022, -0.0272198227925072, -0.0241240627680169, 0.0066005785247918, 0.0031752750569548, 0.0029970481086956, 0.0089421635310658, 0.007003162200039, 0.0036124021221641, 0.0046111705729667, -0.012783572626337, 0.0123258685785565]| 12.1447153091430664|      0.10000000|[1594, 608, 0, 38]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      20|[1.4953540733659103, 0.1500529595792008, 0.3279977784883452, 1.9421368822781442, -0.0053731395839297, -0.0037182957677978, -0.0190855422971273, 0.0292460214611682, -0.0213440941023565, -0.0108797749246398, 0.00610515420022, -0.0272198227925072, -0.0241240627680169, 0.0066005785247918, 0.0031752750569548, 0.0029970481086956, 0.0089421635310658, 0.007003162200039, 0.0036124021221641, 0.0046111705729667, -0.012783572626337, 0.0123258685785565]| 12.1447153091430664|      0.01000000|[1675, 640, 0, 40]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      21|[1.48830875586079, 0.1490765936106705, 0.3267501738697554, 1.9352515985354661, -0.0053607940043242, -0.0038443553837637, -0.0191636195182429, 0.0293630917287953, -0.021322093594424, -0.0110171161744881, 0.0058657811646724, -0.0270708979563679, -0.0241266812414915, 0.0066633537689287, 0.0032828644411764, 0.0028091994140293, 0.008728880348152, 0.0070932765141956, 0.0039142801960328, 0.004296568108136, -0.0126577530159473, 0.0123650533951887]| 12.1446104049682617|      0.10000000|[1757, 672, 0, 42]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      22|[1.48830875586079, 0.1490765936106705, 0.3267501738697554, 1.9352515985354661, -0.0053607940043242, -0.0038443553837637, -0.0191636195182429, 0.0293630917287953, -0.021322093594424, -0.0110171161744881, 0.0058657811646724, -0.0270708979563679, -0.0241266812414915, 0.0066633537689287, 0.0032828644411764, 0.0028091994140293, 0.008728880348152, 0.0070932765141956, 0.0039142801960328, 0.004296568108136, -0.0126577530159473, 0.0123650533951887]| 12.1446104049682617|      0.01000000|[1839, 704, 0, 44]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      23|[1.4798958251156142, 0.1474754018495986, 0.3262491217672934, 1.930450584894466, -0.0051355065518065, -0.0036165100470375, -0.0193726781603839, 0.0295075284712571, -0.0223126168982221, -0.0110912722965886, 0.0056803205145636, -0.0271340950577546, -0.0244299301209899, 0.0073319583297017, 0.0035399155821366, 0.0028338008036526, 0.0085561806765305, 0.0071462235236554, 0.0031475255104314, 0.0041305969989873, -0.0135517300544507, 0.0127008813460863]| 12.1445894241333008|      0.10000000|[1923, 736, 0, 46]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      24|[1.4798958251156142, 0.1474754018495986, 0.3262491217672934, 1.930450584894466, -0.0051355065518065, -0.0036165100470375, -0.0193726781603839, 0.0295075284712571, -0.0223126168982221, -0.0110912722965886, 0.0056803205145636, -0.0271340950577546, -0.0244299301209899, 0.0073319583297017, 0.0035399155821366, 0.0028338008036526, 0.0085561806765305, 0.0071462235236554, 0.0031475255104314, 0.0041305969989873, -0.0135517300544507, 0.0127008813460863]| 12.1445894241333008|      0.01000000|[2008, 768, 0, 48]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      25|[1.4798958251156142, 0.1474754018495986, 0.3262491217672934, 1.930450584894466, -0.0051355065518065, -0.0036165100470375, -0.0193726781603839, 0.0295075284712571, -0.0223126168982221, -0.0110912722965886, 0.0056803205145636, -0.0271340950577546, -0.0244299301209899, 0.0073319583297017, 0.0035399155821366, 0.0028338008036526, 0.0085561806765305, 0.0071462235236554, 0.0031475255104314, 0.0041305969989873, -0.0135517300544507, 0.0127008813460863]| 12.1445894241333008|      0.00100000|[2091, 800, 0, 50]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      26|[1.4799194874433335, 0.1473516690006433, 0.3263445817577078, 1.9313845879898444, -0.0051385531724559, -0.0034445265205246, -0.0194855395458504, 0.0294772980551485, -0.0223565037451463, -0.0111527594897356, 0.0056388156414407, -0.0271225685252698, -0.024435732589064, 0.0071827159447539, 0.0036350876011358, 0.0027949677850032, 0.0086726604130847, 0.0071063483523639, 0.003145687982643, 0.0041379588159035, -0.0135174569745134, 0.0126499696264288]| 12.1445865631103516|      0.01000000|[2174, 832, 0, 52]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      27|[1.4799194874433335, 0.1473516690006433, 0.3263445817577078, 1.9313845879898444, -0.0051385531724559, -0.0034445265205246, -0.0194855395458504, 0.0294772980551485, -0.0223565037451463, -0.0111527594897356, 0.0056388156414407, -0.0271225685252698, -0.024435732589064, 0.0071827159447539, 0.0036350876011358, 0.0027949677850032, 0.0086726604130847, 0.0071063483523639, 0.003145687982643, 0.0041379588159035, -0.0135174569745134, 0.0126499696264288]| 12.1445865631103516|      0.00100000|[2257, 864, 0, 54]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      28|[1.4798938336129528, 0.147089255945187, 0.3265429761901102, 1.9322534864834253, -0.0050936651105801, -0.0034671491391944, -0.019312940771354, 0.0294266940541314, -0.0224494326148239, -0.0109950171940761, 0.0057794489843408, -0.0272258986405754, -0.0243996664770548, 0.0070959290107359, 0.0037211317590788, 0.0028450049556438, 0.0086814960678682, 0.0072272537187232, 0.003197386151726, 0.0041124591965154, -0.0135077655235193, 0.0126707581607984]| 12.1445846557617188|      0.01000000|[2343, 896, 0, 56]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      29|[1.4798938336129528, 0.147089255945187, 0.3265429761901102, 1.9322534864834253, -0.0050936651105801, -0.0034671491391944, -0.019312940771354, 0.0294266940541314, -0.0224494326148239, -0.0109950171940761, 0.0057794489843408, -0.0272258986405754, -0.0243996664770548, 0.0070959290107359, 0.0037211317590788, 0.0028450049556438, 0.0086814960678682, 0.0072272537187232, 0.003197386151726, 0.0041124591965154, -0.0135077655235193, 0.0126707581607984]| 12.1445846557617188|      0.00100000|[2428, 928, 0, 58]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      30|[1.479990429462637, 0.1467313832081037, 0.3267315706851034, 1.9330066195848747, -0.0049482665621046, -0.0034411765751008, -0.0191065822175814, 0.0294219507310636, -0.0222031672159424, -0.0110589275910921, 0.0058462626910272, -0.0273161429515764, -0.0243515423486727, 0.0072043402060997, 0.003736013944271, 0.0027037822785629, 0.0087172913305949, 0.0071177072882341, 0.0033979085892226, 0.0041975697623341, -0.0133862411057957, 0.0127619767593754]| 12.1445827484130859|      0.01000000|[2515, 960, 0, 60]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      31|[1.479990429462637, 0.1467313832081037, 0.3267315706851034, 1.9330066195848747, -0.0049482665621046, -0.0034411765751008, -0.0191065822175814, 0.0294219507310636, -0.0222031672159424, -0.0110589275910921, 0.0058462626910272, -0.0273161429515764, -0.0243515423486727, 0.0072043402060997, 0.003736013944271, 0.0027037822785629, 0.0087172913305949, 0.0071177072882341, 0.0033979085892226, 0.0041975697623341, -0.0133862411057957, 0.0127619767593754]| 12.1445827484130859|      0.00100000|[2598, 992, 0, 62]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      32|[1.4795593102849962, 0.1463509783496217, 0.3268960544725098, 1.9336520886844013, -0.0048481379675181, -0.0033685052490267, -0.0189926111690479, 0.0294933736637992, -0.0220981174271587, -0.010835951118554, 0.0058227684739931, -0.0272023069586095, -0.0244257095997598, 0.007356698004181, 0.0037933183508132, 0.0027088318720385, 0.0086504660682251, 0.0070653893948491, 0.0035899528039464, 0.004352342903997, -0.0134605651125611, 0.0128737602093042]| 12.1445808410644531|      0.01000000|[2684, 1024, 0, 64]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      33|[1.4795593102849962, 0.1463509783496217, 0.3268960544725098, 1.9336520886844013, -0.0048481379675181, -0.0033685052490267, -0.0189926111690479, 0.0294933736637992, -0.0220981174271587, -0.010835951118554, 0.0058227684739931, -0.0272023069586095, -0.0244257095997598, 0.007356698004181, 0.0037933183508132, 0.0027088318720385, 0.0086504660682251, 0.0070653893948491, 0.0035899528039464, 0.004352342903997, -0.0134605651125611, 0.0128737602093042]| 12.1445808410644531|      0.00100000|[2768, 1056, 0, 66]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      34|[1.4793511270446025, 0.1459767221923941, 0.3270172254434157, 1.934407191111787, -0.0050087927409726, -0.003427136714351, -0.0190970948009374, 0.0294990388389411, -0.0220033143930558, -0.0107288068767165, 0.0057917709857289, -0.0271959548257175, -0.024323233950101, 0.0073103986035201, 0.0038495109005914, 0.0027413069670907, 0.0089511168771581, 0.0072219398490329, 0.0034999902250149, 0.0043453500293036, -0.0136066281495629, 0.0127797809406778]| 12.1445789337158203|      0.01000000|[2854, 1088, 0, 68]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      35|[1.4793511270446025, 0.1459767221923941, 0.3270172254434157, 1.934407191111787, -0.0050087927409726, -0.003427136714351, -0.0190970948009374, 0.0294990388389411, -0.0220033143930558, -0.0107288068767165, 0.0057917709857289, -0.0271959548257175, -0.024323233950101, 0.0073103986035201, 0.0038495109005914, 0.0027413069670907, 0.0089511168771581, 0.0072219398490329, 0.0034999902250149, 0.0043453500293036, -0.0136066281495629, 0.0127797809406778]| 12.1445789337158203|      0.00100000|[2938, 1120, 0, 70]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      36|[1.4786501049703018, 0.1455870374784786, 0.3271108318857961, 1.934896407751753, -0.0050669597791278, -0.003396898157098, -0.0189417343045342, 0.0295266605872568, -0.0220870717740191, -0.0108746823937068, 0.0057748353979434, -0.0270743295164239, -0.0243179977068078, 0.0073076759488271, 0.0039157273004914, 0.0028029862133167, 0.0088895517356767, 0.0072347164070856, 0.0035223352542501, 0.0043946143846659, -0.0135235009112197, 0.0128982418177501]| 12.1445770263671875|      0.01000000|[3023, 1152, 0, 72]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      37|[1.4786501049703018, 0.1455870374784786, 0.3271108318857961, 1.934896407751753, -0.0050669597791278, -0.003396898157098, -0.0189417343045342, 0.0295266605872568, -0.0220870717740191, -0.0108746823937068, 0.0057748353979434, -0.0270743295164239, -0.0243179977068078, 0.0073076759488271, 0.0039157273004914, 0.0028029862133167, 0.0088895517356767, 0.0072347164070856, 0.0035223352542501, 0.0043946143846659, -0.0135235009112197, 0.0128982418177501]| 12.1445770263671875|      0.00100000|[3107, 1184, 0, 74]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      38|[1.4778924668259696, 0.1455020552145374, 0.3272633489432147, 1.9353437254215522, -0.0049559354318855, -0.003410298183436, -0.0189006511895777, 0.0294743252094666, -0.0221638695498088, -0.0108845450838605, 0.0058047239104909, -0.0269958743780727, -0.0242563721074894, 0.0074302465119069, 0.0040831275142311, 0.0028560011828799, 0.0087181735449359, 0.0071106413177858, 0.0037067256289278, 0.0043865724789365, -0.0134713358064252, 0.0130832443972252]| 12.1445751190185547|      0.01000000|[3191, 1216, 0, 76]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      39|[1.4778924668259696, 0.1455020552145374, 0.3272633489432147, 1.9353437254215522, -0.0049559354318855, -0.003410298183436, -0.0189006511895777, 0.0294743252094666, -0.0221638695498088, -0.0108845450838605, 0.0058047239104909, -0.0269958743780727, -0.0242563721074894, 0.0074302465119069, 0.0040831275142311, 0.0028560011828799, 0.0087181735449359, 0.0071106413177858, 0.0037067256289278, 0.0043865724789365, -0.0134713358064252, 0.0130832443972252]| 12.1445751190185547|      0.00100000|[3274, 1248, 0, 78]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      40|[1.4773615450997224, 0.1453172954512891, 0.3275069551523503, 1.9360619958517373, -0.0048878617114492, -0.0033329067132334, -0.0188480311992675, 0.0295378544157937, -0.0221746014024443, -0.0109658243403257, 0.0058732970222871, -0.0269295675285806, -0.0242833713317071, 0.0074030643915468, 0.0039482766764951, 0.0027082442671469, 0.0087739274885028, 0.0071132219844472, 0.0037916916290898, 0.0043081953366827, -0.0133727991343411, 0.0131716151165834]| 12.1445732116699219|      0.01000000|[3354, 1280, 0, 80]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      41|[1.4773615450997224, 0.1453172954512891, 0.3275069551523503, 1.9360619958517373, -0.0048878617114492, -0.0033329067132334, -0.0188480311992675, 0.0295378544157937, -0.0221746014024443, -0.0109658243403257, 0.0058732970222871, -0.0269295675285806, -0.0242833713317071, 0.0074030643915468, 0.0039482766764951, 0.0027082442671469, 0.0087739274885028, 0.0071132219844472, 0.0037916916290898, 0.0043081953366827, -0.0133727991343411, 0.0131716151165834]| 12.1445732116699219|      0.00100000|[3438, 1312, 0, 82]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      42|[1.4768139667851088, 0.1449708636199081, 0.3278813047952093, 1.9365847853238278, -0.005078846905615, -0.0034338530883, -0.0189097765949429, 0.0295812014673156, -0.0223350351328553, -0.0110435144425913, 0.0059785247693895, -0.0268123527575361, -0.0243166889756175, 0.0072591674285585, 0.0038800637905888, 0.0026793856358288, 0.0087341924218116, 0.0070289713159956, 0.0037326201314411, 0.0043320643669829, -0.0133705156338064, 0.0133046900584478]| 12.1445713043212891|      0.01000000|[3522, 1344, 0, 84]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      43|[1.4768139667851088, 0.1449708636199081, 0.3278813047952093, 1.9365847853238278, -0.005078846905615, -0.0034338530883, -0.0189097765949429, 0.0295812014673156, -0.0223350351328553, -0.0110435144425913, 0.0059785247693895, -0.0268123527575361, -0.0243166889756175, 0.0072591674285585, 0.0038800637905888, 0.0026793856358288, 0.0087341924218116, 0.0070289713159956, 0.0037326201314411, 0.0043320643669829, -0.0133705156338064, 0.0133046900584478]| 12.1445713043212891|      0.00100000|[3607, 1376, 0, 86]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      44|[1.4762225572572174, 0.144883648902088, 0.3280549486228178, 1.9371514861607413, -0.0048815921580245, -0.0033068244954212, -0.0187633846412078, 0.0295634518578561, -0.0223330475530673, -0.0110255915856175, 0.0060761997906282, -0.0269039197982945, -0.0242094709414, 0.0073068836981756, 0.0039540193361435, 0.0028895470828578, 0.0087393365040256, 0.0070392964243824, 0.003645909750888, 0.0042705568558047, -0.0130485347658304, 0.0131713916575601]| 12.1445703506469727|      0.01000000|[3692, 1408, 0, 88]                                                        |  | trying linear partial model with 49 points | iterate success | actual_k=16
      45|[1.4762225572572174, 0.144883648902088, 0.3280549486228178, 1.9371514861607413, -0.0048815921580245, -0.0033068244954212, -0.0187633846412078, 0.0295634518578561, -0.0223330475530673, -0.0110255915856175, 0.0060761997906282, -0.0269039197982945, -0.0242094709414, 0.0073068836981756, 0.0039540193361435, 0.0028895470828578, 0.0087393365040256, 0.0070392964243824, 0.003645909750888, 0.0042705568558047, -0.0130485347658304, 0.0131713916575601]| 12.1445703506469727|      0.00100000|[3777, 1440, 0, 90]                                                        |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
