k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.9632773380291506, 2.8034002896803387]                                        |607.4808959960937500|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[2.2018149629587778, 1.832267033379777]                                         | 94.4165039062500000|      5.00000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[2.2018149629587778, 1.832267033379777]                                         | 94.4165039062500000|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[2.2018149629587778, 1.832267033379777]                                         | 94.4165039062500000|      0.20000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[2.0987203758260713, 1.660885861415244]                                         | 57.8164520263671875|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[2.0987203758260713, 1.660885861415244]                                         | 57.8164520263671875|      0.20000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[2.0066853737639936, 1.4833202161022123]                                        | 33.8691329956054688|      1.00000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[2.0066853737639936, 1.4833202161022123]                                        | 33.8691329956054688|      0.20000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.8757418992354884, 1.3321454613367332]                                        | 18.4875221252441406|      1.00000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[1.8757418992354884, 1.3321454613367332]                                        | 18.4875221252441406|      0.20000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.3143989875581077, 0.7510541061915903]                                        |  0.1279154121875763|      0.04000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[1.3143989875581077, 0.7510541061915903]                                        |  0.1279154121875763|      0.00800000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.3065338317920079, 0.7495914631131235]                                        |  0.1207638159394264|      0.04000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[1.3065338317920079, 0.7495914631131235]                                        |  0.1207638159394264|      0.00800000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.2985783406352713, 0.7487487529286079]                                        |  0.1149341166019440|      0.04000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[1.2985783406352713, 0.7487487529286079]                                        |  0.1149341166019440|      0.00800000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.2905816352142832, 0.7489783229831379]                                        |  0.1102087274193764|      0.04000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[1.2905816352142832, 0.7489783229831379]                                        |  0.1102087274193764|      0.00800000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.2828470963899108, 0.7510220717872419]                                        |  0.1062350943684578|      0.04000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.2828470963899108, 0.7510220717872419]                                        |  0.1062350943684578|      0.00800000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.2756280598745544, 0.7544696088486744]                                        |  0.1026930883526802|      0.04000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[1.2756280598745544, 0.7544696088486744]                                        |  0.1026930883526802|      0.00800000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.2685963766801451, 0.7582847669651175]                                        |  0.0994440615177155|      0.04000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[1.2685963766801451, 0.7582847669651175]                                        |  0.0994440615177155|      0.00800000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.2639618944046473, 0.7648056238135766]                                        |  0.0960992723703384|      0.04000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[1.2639618944046473, 0.7648056238135766]                                        |  0.0960992723703384|      0.00800000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[1.2598283784258861, 0.7716550066801805]                                        |  0.0927927121520042|      0.04000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[1.2598283784258861, 0.7716550066801805]                                        |  0.0927927121520042|      0.00800000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[1.2540920061146181, 0.7772312090354146]                                        |  0.0894448459148407|      0.04000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[1.2540920061146181, 0.7772312090354146]                                        |  0.0894448459148407|      0.00800000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[1.248756096892328, 0.7831917520284211]                                         |  0.0861026048660278|      0.04000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[1.248756096892328, 0.7831917520284211]                                         |  0.0861026048660278|      0.00800000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[1.2424971342053377, 0.7881742600397406]                                        |  0.0829003676772118|      0.04000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[1.2424971342053377, 0.7881742600397406]                                        |  0.0829003676772118|      0.00800000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.2400401874571867, 0.7957876306912162]                                        |  0.0797436609864235|      0.04000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[1.2400401874571867, 0.7957876306912162]                                        |  0.0797436609864235|      0.00800000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.2346217731237543, 0.8016732730615318]                                        |  0.0764334946870804|      0.04000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.2346217731237543, 0.8016732730615318]                                        |  0.0764334946870804|      0.00800000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.2290375367714657, 0.8074018247425221]                                        |  0.0731553956866264|      0.04000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[1.2290375367714657, 0.8074018247425221]                                        |  0.0731553956866264|      0.00800000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[1.224131220753978, 0.8137206903951962]                                         |  0.0698907673358917|      0.04000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[1.224131220753978, 0.8137206903951962]                                         |  0.0698907673358917|      0.00800000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.2201522621091778, 0.8206609993294562]                                        |  0.0667405128479004|      0.04000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[1.2201522621091778, 0.8206609993294562]                                        |  0.0667405128479004|      0.00800000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.2137291764648637, 0.8254300632633751]                                        |  0.0635898783802986|      0.04000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.2137291764648637, 0.8254300632633751]                                        |  0.0635898783802986|      0.00800000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.2090764001482825, 0.8319378795290561]                                        |  0.0604451559484005|      0.04000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[1.2090764001482825, 0.8319378795290561]                                        |  0.0604451559484005|      0.00800000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.2036174150378243, 0.8377859118104131]                                        |  0.0573229752480984|      0.04000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[1.2036174150378243, 0.8377859118104131]                                        |  0.0573229752480984|      0.00800000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[1.1980673050667703, 0.8435475330500648]                                        |  0.0542469322681427|      0.04000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[1.1980673050667703, 0.8435475330500648]                                        |  0.0542469322681427|      0.00800000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[1.1934773957090434, 0.8500998404366159]                                        |  0.0512777380645275|      0.04000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[1.1934773957090434, 0.8500998404366159]                                        |  0.0512777380645275|      0.00800000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.1890963693068572, 0.8567936142349561]                                        |  0.0484455525875092|      0.04000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[1.1890963693068572, 0.8567936142349561]                                        |  0.0484455525875092|      0.00800000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[1.182484123965176, 0.8612967477596715]                                         |  0.0455065332353115|      0.04000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[1.182484123965176, 0.8612967477596715]                                         |  0.0455065332353115|      0.00800000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[1.1752382355447768, 0.864687485289933]                                         |  0.0428372398018837|      0.04000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[1.1752382355447768, 0.864687485289933]                                         |  0.0428372398018837|      0.00800000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[1.170998795511784, 0.8714718163701985]                                         |  0.0400835759937763|      0.04000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[1.170998795511784, 0.8714718163701985]                                         |  0.0400835759937763|      0.00800000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[1.1651872811009902, 0.8769696614255942]                                        |  0.0373578369617462|      0.04000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[1.1651872811009902, 0.8769696614255942]                                        |  0.0373578369617462|      0.00800000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[1.158086441174255, 0.8806545050226665]                                         |  0.0348625779151917|      0.04000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[1.158086441174255, 0.8806545050226665]                                         |  0.0348625779151917|      0.00800000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[1.158086441174255, 0.8806545050226665]                                         |  0.0348625779151917|      0.00160000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
