k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.479972103085461, 0.1300046284699057]                                         |  0.1886905282735825|      0.00390625|[165, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.479972103085461, 0.1300046284699057]                                         |  0.1886905282735825|      0.00390625|[168, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.479972103085461, 0.1300046284699057]                                         |  0.1886905282735825|      0.00390625|[171, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.479972103085461, 0.1300046284699057]                                         |  0.1886905282735825|      0.00390625|[174, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[1.4823097901098263, 0.1268750904147586]                                        |  0.1885082870721817|      0.00781250|[180, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[1.4823097901098263, 0.1268750904147586]                                        |  0.1885082870721817|      0.00781250|[185, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      25|[1.4823097901098263, 0.1268750904147586]                                        |  0.1885082870721817|      0.00781250|[188, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[1.4823097901098263, 0.1268750904147586]                                        |  0.1885082870721817|      0.00390625|[194, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.4829779270903702, 0.1230264046601497]                                        |  0.1882626861333847|      0.00781250|[200, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[1.4829779270903702, 0.1230264046601497]                                        |  0.1882626861333847|      0.00390625|[206, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.480260448733518, 0.1202203219025426]                                         |  0.1880273222923279|      0.00781250|[212, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[1.480260448733518, 0.1202203219025426]                                         |  0.1880273222923279|      0.00781250|[217, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      29|[1.480260448733518, 0.1202203219025426]                                         |  0.1880273222923279|      0.00781250|[220, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      30|[1.480260448733518, 0.1202203219025426]                                         |  0.1880273222923279|      0.00390625|[226, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
