k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|     10.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[15.570515397790082, 33.97529973729985, 44.33089212385694, 40.69594675272447]   |234.9878845214843750|      0.10000000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[15.480957354502655, 33.937052961197914, 44.35058713814831, 40.707289036991675] |231.5502777099609375|      1.00000000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      47|[15.480957354502655, 33.937052961197914, 44.35058713814831, 40.707289036991675] |231.5502777099609375|      0.10000000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      48|[15.391414883289738, 33.898704952113484, 44.37015995574979, 40.71862397675699]  |228.1462707519531250|      1.00000000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      49|[15.391414883289738, 33.898704952113484, 44.37015995574979, 40.71862397675699]  |228.1462707519531250|      0.10000000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      50|[15.313185546947704, 33.84953784286787, 44.33573801723203, 40.70195375022601]   |225.4364929199218750|      1.00000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      51|[15.313185546947704, 33.84953784286787, 44.33573801723203, 40.70195375022601]   |225.4364929199218750|      0.10000000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[15.223413685553398, 33.81153726016238, 44.354923350979995, 40.71330679320243]  |222.0909729003906250|      1.00000000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      53|[15.223413685553398, 33.81153726016238, 44.354923350979995, 40.71330679320243]  |222.0909729003906250|      0.10000000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[15.133611920220758, 33.77358958497105, 44.37412375118446, 40.72457451358868]   |218.7784729003906250|      1.00000000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[15.133611920220758, 33.77358958497105, 44.37412375118446, 40.72457451358868]   |218.7784729003906250|      0.10000000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[15.043666214075655, 33.735992733075065, 44.393393710485235, 40.735751066819276]|215.4987487792968750|      1.00000000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[15.043666214075655, 33.735992733075065, 44.393393710485235, 40.735751066819276]|215.4987487792968750|      0.10000000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[15.000653488339372, 33.65257054968012, 44.420288857989135, 40.714134041512835] |213.1357421875000000|      1.00000000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[15.000653488339372, 33.65257054968012, 44.420288857989135, 40.714134041512835] |213.1357421875000000|      0.10000000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[14.910578983781264, 33.61512397020962, 44.43928825485079, 40.725240806724386]  |209.9152832031250000|      1.00000000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[14.910578983781264, 33.61512397020962, 44.43928825485079, 40.725240806724386]  |209.9152832031250000|      0.10000000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[14.820436771995823, 33.57776798687964, 44.4581188771339, 40.73639068691699]    |206.7269897460937500|      1.00000000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[14.820436771995823, 33.57776798687964, 44.4581188771339, 40.73639068691699]    |206.7269897460937500|      0.10000000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[14.730183337089997, 33.54063117562476, 44.4769993713452, 40.74728571678644]    |203.5706329345703125|      1.00000000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[14.730183337089997, 33.54063117562476, 44.4769993713452, 40.74728571678644]    |203.5706329345703125|      0.10000000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[14.639832168313841, 33.503718311380815, 44.495659946750614, 40.7585057738108]  |200.4460144042968750|      1.00000000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[14.639832168313841, 33.503718311380815, 44.495659946750614, 40.7585057738108]  |200.4460144042968750|      0.10000000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      68|[14.549394090811742, 33.46681269572988, 44.51409132968697, 40.7694242807693]    |197.3529052734375000|      1.00000000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[14.549394090811742, 33.46681269572988, 44.51409132968697, 40.7694242807693]    |197.3529052734375000|      0.10000000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[14.458875813079361, 33.430159654274924, 44.53270669571764, 40.78021613399333]  |194.2911071777343750|      1.00000000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[14.458875813079361, 33.430159654274924, 44.53270669571764, 40.78021613399333]  |194.2911071777343750|      0.10000000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[14.368242929409764, 33.39367546006931, 44.55108958984836, 40.79101674389644]   |191.2604217529296875|      1.00000000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[14.368242929409764, 33.39367546006931, 44.55108958984836, 40.79101674389644]   |191.2604217529296875|      0.10000000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[14.277537344984877, 33.35730866209965, 44.569430367553935, 40.80167361176314]  |188.2606201171875000|      1.00000000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[14.277537344984877, 33.35730866209965, 44.569430367553935, 40.80167361176314]  |188.2606201171875000|      0.10000000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[14.186716137168897, 33.321103439192356, 44.58756240224565, 40.81225280658215]  |185.2915191650390625|      1.00000000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[14.186716137168897, 33.321103439192356, 44.58756240224565, 40.81225280658215]  |185.2915191650390625|      0.10000000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[14.146958727685254, 33.264286248124364, 44.643534089026424, 40.8576215785427]  |183.1876983642578125|      1.00000000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      79|[14.146958727685254, 33.264286248124364, 44.643534089026424, 40.8576215785427]  |183.1876983642578125|      0.10000000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      80|[14.056036109116965, 33.22823871172381, 44.66149958099285, 40.86815218396405]   |180.2748413085937500|      1.00000000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
