k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.20000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      12|[1.1080385184412285, 0.8317097476783516]                                        |  4.7011017799377441|      0.04000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      13|[1.1287456775953204, 0.7974867501508539]                                        |  4.4728088378906250|      0.20000000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[1.1287456775953204, 0.7974867501508539]                                        |  4.4728088378906250|      0.04000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      15|[1.1491596624355294, 0.7630880696101163]                                        |  4.2539553642272949|      0.20000000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      16|[1.1491596624355294, 0.7630880696101163]                                        |  4.2539553642272949|      0.04000000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      17|[1.1692617107815435, 0.7285061718557345]                                        |  4.0441241264343262|      0.20000000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[1.1692617107815435, 0.7285061718557345]                                        |  4.0441241264343262|      0.04000000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      19|[1.1890679773512596, 0.6937540236549491]                                        |  3.8429179191589355|      0.20000000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      20|[1.1890679773512596, 0.6937540236549491]                                        |  3.8429179191589355|      0.04000000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      21|[1.208574577145976, 0.6588327899360673]                                         |  3.6499562263488770|      0.20000000|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      22|[1.208574577145976, 0.6588327899360673]                                         |  3.6499562263488770|      0.04000000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      23|[1.2278020127491855, 0.6237570758289472]                                        |  3.4648768901824951|      0.20000000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      24|[1.2278020127491855, 0.6237570758289472]                                        |  3.4648768901824951|      0.04000000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.246735885031053, 0.5885220296332356]                                         |  3.2873351573944092|      0.20000000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      26|[1.246735885031053, 0.5885220296332356]                                         |  3.2873351573944092|      0.04000000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      27|[1.2654028734996907, 0.5531448683351361]                                        |  3.1170029640197754|      0.20000000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      28|[1.2654028734996907, 0.5531448683351361]                                        |  3.1170029640197754|      0.04000000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      29|[1.2838091114254195, 0.5176313440743496]                                        |  2.9535696506500244|      0.20000000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      30|[1.2838091114254195, 0.5176313440743496]                                        |  2.9535696506500244|      0.04000000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      31|[1.3019580031814517, 0.4819856188323543]                                        |  2.7967400550842285|      0.20000000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      32|[1.3019580031814517, 0.4819856188323543]                                        |  2.7967400550842285|      0.04000000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      33|[1.3198827123686296, 0.4462266367361717]                                        |  2.6462349891662598|      0.20000000|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      34|[1.3198827123686296, 0.4462266367361717]                                        |  2.6462349891662598|      0.04000000|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      35|[1.3375818767406011, 0.4103554842521222]                                        |  2.5017902851104736|      0.20000000|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      36|[1.3375818767406011, 0.4103554842521222]                                        |  2.5017902851104736|      0.04000000|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      37|[1.3550827184282517, 0.3743871573488063]                                        |  2.3631558418273926|      0.20000000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      38|[1.3550827184282517, 0.3743871573488063]                                        |  2.3631558418273926|      0.04000000|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[1.3724167741204674, 0.3383381557917706]                                        |  2.2300961017608643|      0.20000000|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      40|[1.3724167741204674, 0.3383381557917706]                                        |  2.2300961017608643|      0.04000000|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.3895885390337863, 0.3022115660030608]                                        |  2.1023876667022705|      0.20000000|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      42|[1.3895885390337863, 0.3022115660030608]                                        |  2.1023876667022705|      0.04000000|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.4066338494292832, 0.266025140460861]                                         |  1.9798197746276855|      0.20000000|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      44|[1.4066338494292832, 0.266025140460861]                                         |  1.9798197746276855|      0.04000000|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[1.42357065633186, 0.2297878037493306]                                          |  1.8621935844421387|      0.20000000|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      46|[1.42357065633186, 0.2297878037493306]                                          |  1.8621935844421387|      0.04000000|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      47|[1.4404312101946568, 0.1935149251285246]                                        |  1.7493207454681396|      0.20000000|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      48|[1.4404312101946568, 0.1935149251285246]                                        |  1.7493207454681396|      0.04000000|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.4572383859087912, 0.1572172827186626]                                        |  1.6410235166549683|      0.20000000|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      50|[1.4572383859087912, 0.1572172827186626]                                        |  1.6410235166549683|      0.04000000|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      51|[1.474025915609617, 0.1209105499195812]                                         |  1.5371335744857788|      0.20000000|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      52|[1.474025915609617, 0.1209105499195812]                                         |  1.5371335744857788|      0.04000000|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      53|[1.490814986183671, 0.0846045296301109]                                         |  1.4374922513961792|      0.20000000|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      54|[1.490814986183671, 0.0846045296301109]                                         |  1.4374922513961792|      0.04000000|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      55|[1.5076438367377292, 0.0483169313487534]                                        |  1.3419488668441772|      0.20000000|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      56|[1.5076438367377292, 0.0483169313487534]                                        |  1.3419488668441772|      0.04000000|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      57|[1.5245323259346972, 0.0120570508657196]                                        |  1.2503618001937866|      0.20000000|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      58|[1.5245323259346972, 0.0120570508657196]                                        |  1.2503618001937866|      0.04000000|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      59|[1.541517088155624, -0.0241578335369481]                                        |  1.1625971794128418|      0.20000000|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      60|[1.541517088155624, -0.0241578335369481]                                        |  1.1625971794128418|      0.04000000|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      61|[1.5586101440168865, -0.0603217304691616]                                       |  1.0785291194915771|      0.20000000|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      62|[1.5586101440168865, -0.0603217304691616]                                       |  1.0785291194915771|      0.04000000|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      63|[1.575852772825867, -0.0964145518018824]                                        |  0.9980398416519165|      0.20000000|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      64|[1.575852772825867, -0.0964145518018824]                                        |  0.9980398416519165|      0.04000000|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      65|[1.5932598361929073, -0.1324283567235489]                                       |  0.9210194349288940|      0.20000000|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      66|[1.5932598361929073, -0.1324283567235489]                                       |  0.9210194349288940|      0.04000000|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      67|[1.6108432551193843, -0.1683563872687375]                                       |  0.8473665714263916|      0.20000000|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      68|[1.6108432551193843, -0.1683563872687375]                                       |  0.8473665714263916|      0.04000000|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      69|[1.6286413758985743, -0.2041785437745841]                                       |  0.7769882082939148|      0.20000000|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      70|[1.6286413758985743, -0.2041785437745841]                                       |  0.7769882082939148|      0.04000000|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      71|[1.6466558756523286, -0.2398923758095532]                                       |  0.7098007202148438|      0.20000000|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      72|[1.6466558756523286, -0.2398923758095532]                                       |  0.7098007202148438|      0.04000000|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      73|[1.6648908120347488, -0.2754941608087508]                                       |  0.6457299590110779|      0.20000000|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      74|[1.6648908120347488, -0.2754941608087508]                                       |  0.6457299590110779|      0.04000000|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      75|[1.6648908120347488, -0.2754941608087508]                                       |  0.6457299590110779|      0.00800000|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[1.668580826823032, -0.2825923148548568]                                        |  0.6332839727401733|      0.04000000|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      77|[1.668580826823032, -0.2825923148548568]                                        |  0.6332839727401733|      0.00800000|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      78|[1.6722796745102988, -0.2896858700838236]                                       |  0.6209595799446106|      0.04000000|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      79|[1.6722796745102988, -0.2896858700838236]                                       |  0.6209595799446106|      0.00800000|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      80|[1.6759872557411999, -0.2967748644706369]                                       |  0.6087563633918762|      0.04000000|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
