k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721016647027786, 0.8378909827431191, 5.258673103195998, 5.240777232718485, 6.354948935827767, 7.934180589559277]|190.2458343505859375|      2.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[-1.3481409123779777, 1.9387217224182478, 2.385588690712389, 5.325153507943424, 3.6408609690049776, 8.234957802728575]| 11.1175031661987305|      0.25000000|[410, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-1.3481409123779777, 1.9387217224182478, 2.385588690712389, 5.325153507943424, 3.6408609690049776, 8.234957802728575]| 11.1175031661987305|      0.12500000|[421, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      40|[-1.324323788862479, 1.9884821045624044, 2.3074589268182515, 5.330880892689357, 3.5735631749224392, 8.191190315186363]| 10.2453613281250000|      0.25000000|[432, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-1.324323788862479, 1.9884821045624044, 2.3074589268182515, 5.330880892689357, 3.5735631749224392, 8.191190315186363]| 10.2453613281250000|      0.12500000|[442, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[-1.2934338730585533, 1.9941947245441953, 2.2387482540857033, 5.322567856918371, 3.4937804464569653, 8.250204145786363]|  9.6237087249755859|      0.25000000|[452, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[-1.2934338730585533, 1.9941947245441953, 2.2387482540857033, 5.322567856918371, 3.4937804464569653, 8.250204145786363]|  9.6237087249755859|      0.12500000|[463, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      44|[-1.3127919835771038, 2.082054422915223, 2.221381907713054, 5.276214893284448, 3.424422944769235, 8.233763747526059]|  8.9184112548828125|      0.25000000|[473, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[-1.3127919835771038, 2.082054422915223, 2.221381907713054, 5.276214893284448, 3.424422944769235, 8.233763747526059]|  8.9184112548828125|      0.12500000|[483, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[-1.2945547040199274, 2.1028893732111187, 2.144842307152759, 5.223700309325552, 3.3454369896071054, 8.235616687174696]|  8.2635116577148438|      0.25000000|[494, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      47|[-1.2945547040199274, 2.1028893732111187, 2.144842307152759, 5.223700309325552, 3.3454369896071054, 8.235616687174696]|  8.2635116577148438|      0.12500000|[504, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      48|[-1.2945547040199274, 2.1028893732111187, 2.144842307152759, 5.223700309325552, 3.3454369896071054, 8.235616687174696]|  8.2635116577148438|      0.06250000|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[-1.269462501623168, 2.133381337297563, 2.118149015248392, 5.209852850173945, 3.3100164230324967, 8.221906435137713]|  7.8961014747619629|      0.12500000|[526, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[-1.269462501623168, 2.133381337297563, 2.118149015248392, 5.209852850173945, 3.3100164230324967, 8.221906435137713]|  7.8961014747619629|      0.06250000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[-1.241102259173163, 2.1581914321221265, 2.0946837613837745, 5.191534792925869, 3.271938680892339, 8.209645846399564]|  7.5484752655029297|      0.12500000|[547, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[-1.241102259173163, 2.1581914321221265, 2.0946837613837745, 5.191534792925869, 3.271938680892339, 8.209645846399564]|  7.5484752655029297|      0.06250000|[558, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[-1.2224914293775202, 2.2019770068623883, 2.0891735170364583, 5.1803900993979095, 3.2365497186383965, 8.194291211171976]|  7.2263612747192383|      0.12500000|[570, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[-1.168082079820946, 2.2850446473590114, 2.0576849752564104, 5.1693467034857425, 3.168522422375735, 8.189475415325004]|  6.6091718673706055|      0.25000000|[581, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[-1.168082079820946, 2.2850446473590114, 2.0576849752564104, 5.1693467034857425, 3.168522422375735, 8.189475415325004]|  6.6091718673706055|      0.12500000|[592, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[-1.168082079820946, 2.2850446473590114, 2.0576849752564104, 5.1693467034857425, 3.168522422375735, 8.189475415325004]|  6.6091718673706055|      0.06250000|[603, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[-1.168082079820946, 2.2850446473590114, 2.0576849752564104, 5.1693467034857425, 3.168522422375735, 8.189475415325004]|  6.6091718673706055|      0.03125000|[613, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[-1.1592537057694074, 2.3077681520844755, 2.051810112366509, 5.170803873331406, 3.1520539782108536, 8.180848849759736]|  6.4724974632263184|      0.06250000|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[-1.1568822649404344, 2.3312566322493358, 2.0059388399006726, 5.139149233592811, 3.1402095532478267, 8.190969981644047]|  6.2559127807617188|      0.12500000|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[-1.1568822649404344, 2.3312566322493358, 2.0059388399006726, 5.139149233592811, 3.1402095532478267, 8.190969981644047]|  6.2559127807617188|      0.06250000|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[-1.139452847713339, 2.3484517303456456, 1.9878068427051332, 5.102213647237574, 3.1084059949241003, 8.166427756137233]|  6.0075311660766602|      0.12500000|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[-1.139452847713339, 2.3484517303456456, 1.9878068427051332, 5.102213647237574, 3.1084059949241003, 8.166427756137233]|  6.0075311660766602|      0.06250000|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[-1.1021728390030183, 2.346673154098269, 1.991265365964741, 5.074868479703838, 3.0757347836142697, 8.140233100230851]|  5.8274221420288086|      0.12500000|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[-1.1021728390030183, 2.346673154098269, 1.991265365964741, 5.074868479703838, 3.0757347836142697, 8.140233100230851]|  5.8274221420288086|      0.06250000|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[-1.0985059718583452, 2.390295993146781, 1.9533522665267609, 5.08296191050597, 3.0712792715660346, 8.118620750059343]|  5.6437611579895020|      0.12500000|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[-1.0985059718583452, 2.390295993146781, 1.9533522665267609, 5.08296191050597, 3.0712792715660346, 8.118620750059343]|  5.6437611579895020|      0.06250000|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[-1.086743245535691, 2.428219128923903, 1.9130300730658027, 5.073650782356468, 3.0471796505823403, 8.112591163190313]|  5.4044952392578125|      0.12500000|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[-1.086743245535691, 2.428219128923903, 1.9130300730658027, 5.073650782356468, 3.0471796505823403, 8.112591163190313]|  5.4044952392578125|      0.06250000|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[-1.0609538626307942, 2.4735063234541457, 1.9119662206911772, 5.077582646922916, 3.0253216206951823, 8.086211949222252]|  5.2126274108886719|      0.12500000|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[-1.0609538626307942, 2.4735063234541457, 1.9119662206911772, 5.077582646922916, 3.0253216206951823, 8.086211949222252]|  5.2126274108886719|      0.06250000|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[-1.04626552535159, 2.528422158196962, 1.894668361609281, 5.080383518550136, 3.006507915614621, 8.082505531420066]|  5.0188889503479004|      0.12500000|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[-1.04626552535159, 2.528422158196962, 1.894668361609281, 5.080383518550136, 3.006507915614621, 8.082505531420066]|  5.0188889503479004|      0.06250000|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[-1.04626552535159, 2.528422158196962, 1.894668361609281, 5.080383518550136, 3.006507915614621, 8.082505531420066]|  5.0188889503479004|      0.03125000|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[-1.0428037036705347, 2.5381417127202575, 1.8841392608298926, 5.067508714339344, 2.984817991315622, 8.071413498796051]|  4.9076633453369141|      0.06250000|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[-1.0565130809266037, 2.5599456557302944, 1.8782153356542899, 5.039951824183833, 2.936410131307624, 8.061161911144238]|  4.7281427383422852|      0.12500000|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[-1.0565130809266037, 2.5599456557302944, 1.8782153356542899, 5.039951824183833, 2.936410131307624, 8.061161911144238]|  4.7281427383422852|      0.06250000|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[-1.0587351232313473, 2.591873531668777, 1.8814560752704612, 5.014445804684516, 2.892202230812599, 8.044836306226948]|  4.5452656745910645|      0.12500000|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[-1.0587351232313473, 2.591873531668777, 1.8814560752704612, 5.014445804684516, 2.892202230812599, 8.044836306226948]|  4.5452656745910645|      0.06250000|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[-1.0396338815132062, 2.62782578191038, 1.8589623242579827, 4.983909570279827, 2.86481629019113, 8.037064042886184]|  4.3405404090881348|      0.12500000|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[-1.0396338815132062, 2.62782578191038, 1.8589623242579827, 4.983909570279827, 2.86481629019113, 8.037064042886184]|  4.3405404090881348|      0.06250000|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
