k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0077973724840422, -0.0246352516362426]                                       |  0.0000011898538332|      2.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[0.0077973724840422, -0.0246352516362426]                                       |  0.0000011898538332|      0.00048828|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      14|[0.0077973724840422, -0.0246352516362426]                                       |  0.0000011898538332|      0.00024414|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      15|[0.0077973724840422, -0.0246352516362426]                                       |  0.0000011898538332|      0.00012207|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      16|[0.0077973724840422, -0.0246352516362426]                                       |  0.0000011898538332|      0.00006104|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      17|[0.0077893387555517, -0.0245747475082429]                                       |  0.0000011784796925|      0.00012207|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[0.0077893387555517, -0.0245747475082429]                                       |  0.0000011784796925|      0.00006104|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      19|[0.0077812892174632, -0.0245142454815411]                                       |  0.0000011671877473|      0.00012207|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      20|[0.0077812892174632, -0.0245142454815411]                                       |  0.0000011671877473|      0.00006104|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      21|[0.0077732236878396, -0.0244537455845961]                                       |  0.0000011559776567|      0.00012207|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      22|[0.0077732236878396, -0.0244537455845961]                                       |  0.0000011559776567|      0.00006104|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      23|[0.0077651424238907, -0.0243932477873515]                                       |  0.0000011448490795|      0.00012207|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      24|[0.0077651424238907, -0.0243932477873515]                                       |  0.0000011448490795|      0.00006104|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      25|[0.0077570450759, -0.0243327521407811]                                          |  0.0000011338015611|      0.00012207|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      26|[0.0077570450759, -0.0243327521407811]                                          |  0.0000011338015611|      0.00006104|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      27|[0.0077489318052795, -0.0242722586275891]                                       |  0.0000011228346466|      0.00012207|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      28|[0.0077489318052795, -0.0242722586275891]                                       |  0.0000011228346466|      0.00006104|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      29|[0.0077408023463911, -0.0242117672877408]                                       |  0.0000011119481087|      0.00012207|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      30|[0.0077408023463911, -0.0242117672877408]                                       |  0.0000011119481087|      0.00006104|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      31|[0.0077326568030326, -0.0241512781116689]                                       |  0.0000011011413790|      0.00012207|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      32|[0.0077326568030326, -0.0241512781116689]                                       |  0.0000011011413790|      0.00006104|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      33|[0.0077244949356077, -0.0240907911360577]                                       |  0.0000010904141163|      0.00012207|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      34|[0.0077244949356077, -0.0240907911360577]                                       |  0.0000010904141163|      0.00006104|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      35|[0.0077163165460363, -0.0240303063921756]                                       |  0.0000010797658661|      0.00012207|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      36|[0.0077163165460363, -0.0240303063921756]                                       |  0.0000010797658661|      0.00006104|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      37|[0.0077081216266128, -0.0239698238856625]                                       |  0.0000010691964007|      0.00012207|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      38|[0.0077081216266128, -0.0239698238856625]                                       |  0.0000010691964007|      0.00006104|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[0.0076999104348336, -0.0239093435861591]                                       |  0.0000010587051520|      0.00012207|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      40|[0.0076999104348336, -0.0239093435861591]                                       |  0.0000010587051520|      0.00006104|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[0.0076916824956656, -0.0238488655627496]                                       |  0.0000010482918924|      0.00012207|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      42|[0.0076916824956656, -0.0238488655627496]                                       |  0.0000010482918924|      0.00006104|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[0.0076834379069921, -0.0237883898068133]                                       |  0.0000010379560536|      0.00012207|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      44|[0.0076834379069921, -0.0237883898068133]                                       |  0.0000010379560536|      0.00006104|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[0.0076751766460157, -0.0237279163261334]                                       |  0.0000010276974081|      0.00012207|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      46|[0.0076751766460157, -0.0237279163261334]                                       |  0.0000010276974081|      0.00006104|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      47|[0.0076668985199206, -0.0236674451517872]                                       |  0.0000010175155012|      0.00012207|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      48|[0.0076668985199206, -0.0236674451517872]                                       |  0.0000010175155012|      0.00006104|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      49|[0.0076586035170533, -0.0236069762901649]                                       |  0.0000010074099919|      0.00012207|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      50|[0.0076586035170533, -0.0236069762901649]                                       |  0.0000010074099919|      0.00006104|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      51|[0.0076502914212971, -0.0235465097757739]                                       |  0.0000009973803117|      0.00012207|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      52|[0.0076502914212971, -0.0235465097757739]                                       |  0.0000009973803117|      0.00006104|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      53|[0.0076419623893102, -0.0234860455919572]                                       |  0.0000009874263469|      0.00012207|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      54|[0.0076419623893102, -0.0234860455919572]                                       |  0.0000009874263469|      0.00006104|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      55|[0.0076336164255514, -0.0234255837429332]                                       |  0.0000009775475291|      0.00012207|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      56|[0.0076336164255514, -0.0234255837429332]                                       |  0.0000009775475291|      0.00006104|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      57|[0.0076252530233197, -0.0233651243036241]                                       |  0.0000009677435173|      0.00012207|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      58|[0.0076252530233197, -0.0233651243036241]                                       |  0.0000009677435173|      0.00006104|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      59|[0.0076168723145737, -0.0233046672608633]                                       |  0.0000009580138567|      0.00012207|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      60|[0.0076168723145737, -0.0233046672608633]                                       |  0.0000009580138567|      0.00006104|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      61|[0.0076084745295552, -0.0232442125877168]                                       |  0.0000009483583767|      0.00012207|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      62|[0.0076084745295552, -0.0232442125877168]                                       |  0.0000009483583767|      0.00006104|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      63|[0.0076000590061117, -0.0231837603812754]                                       |  0.0000009387765090|      0.00012207|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      64|[0.0076000590061117, -0.0231837603812754]                                       |  0.0000009387765090|      0.00006104|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      65|[0.0075916258810705, -0.0231233106277565]                                       |  0.0000009292679124|      0.00012207|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      66|[0.0075916258810705, -0.0231233106277565]                                       |  0.0000009292679124|      0.00006104|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      67|[0.0075831750837173, -0.0230628633422711]                                       |  0.0000009198322459|      0.00012207|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      68|[0.0075831750837173, -0.0230628633422711]                                       |  0.0000009198322459|      0.00006104|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      69|[0.0075747068036613, -0.0230024185035224]                                       |  0.0000009104691117|      0.00012207|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      70|[0.0075747068036613, -0.0230024185035224]                                       |  0.0000009104691117|      0.00006104|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      71|[0.0075662206915569, -0.0229419761657134]                                       |  0.0000009011781117|      0.00012207|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      72|[0.0075662206915569, -0.0229419761657134]                                       |  0.0000009011781117|      0.00006104|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      73|[0.007557716633452, -0.0228815363502421]                                        |  0.0000008919589050|      0.00012207|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      74|[0.007557716633452, -0.0228815363502421]                                        |  0.0000008919589050|      0.00006104|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      75|[0.0075491946112089, -0.0228210990650999]                                       |  0.0000008828111504|      0.00012207|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      76|[0.0075491946112089, -0.0228210990650999]                                       |  0.0000008828111504|      0.00006104|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      77|[0.0075406543277918, -0.0227606643577074]                                       |  0.0000008737343933|      0.00012207|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      78|[0.0075406543277918, -0.0227606643577074]                                       |  0.0000008737343933|      0.00006104|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      79|[0.0075320961930102, -0.0227002321756558]                                       |  0.0000008647282925|      0.00012207|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      80|[0.0075320961930102, -0.0227002321756558]                                       |  0.0000008647282925|      0.00006104|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
