k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5062031185027275, 0.2238640057256579, -0.0071564875691577, 0.6117622147452328, 0.2545308748802036, 0.0724196160428194, -0.0416723907671665, -0.0941146262181341, -0.0882423117798146, -0.0538856697245944, -0.0572223412920609, 0.2014973951431998, 0.1371269445502976, -0.0389007635977238, -0.1145832354189745, -0.0803984297843836, 0.0637336627801475, 0.2947172897883802, 0.123998145364176, 0.0976225885573971, -0.1559417661123896, 0.0639867390566559]| 13.4518623352050781|      2.00000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | iterate success | actual_k=2
      12|[1.418865267869614, 0.0415083862255285, 0.1079954229411252, 1.9669879110905861, -0.0400450892374067, -0.1526697445542947, 0.0827667471842871, 0.0169283785683876, -0.0824934937827825, -0.1118226001528264, -0.2952748869637621, 0.3780300396994041, 0.1755180417051909, -0.3332949219524761, -0.1745339500522603, -0.1901605988287861, 0.1244527365460028, 0.1402345680290625, 0.1201158885674869, 0.1644509671794161, -0.2096609707450477, 0.0765442145537869]| 12.1454963684082031|      0.25000000|[701, 48, 0, 24]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      13|[1.418865267869614, 0.0415083862255285, 0.1079954229411252, 1.9669879110905861, -0.0400450892374067, -0.1526697445542947, 0.0827667471842871, 0.0169283785683876, -0.0824934937827825, -0.1118226001528264, -0.2952748869637621, 0.3780300396994041, 0.1755180417051909, -0.3332949219524761, -0.1745339500522603, -0.1901605988287861, 0.1244527365460028, 0.1402345680290625, 0.1201158885674869, 0.1644509671794161, -0.2096609707450477, 0.0765442145537869]| 12.1454963684082031|      0.12500000|[759, 52, 0, 26]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      14|[1.418865267869614, 0.0415083862255285, 0.1079954229411252, 1.9669879110905861, -0.0400450892374067, -0.1526697445542947, 0.0827667471842871, 0.0169283785683876, -0.0824934937827825, -0.1118226001528264, -0.2952748869637621, 0.3780300396994041, 0.1755180417051909, -0.3332949219524761, -0.1745339500522603, -0.1901605988287861, 0.1244527365460028, 0.1402345680290625, 0.1201158885674869, 0.1644509671794161, -0.2096609707450477, 0.0765442145537869]| 12.1454963684082031|      0.06250000|[817, 56, 0, 28]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      15|[1.418865267869614, 0.0415083862255285, 0.1079954229411252, 1.9669879110905861, -0.0400450892374067, -0.1526697445542947, 0.0827667471842871, 0.0169283785683876, -0.0824934937827825, -0.1118226001528264, -0.2952748869637621, 0.3780300396994041, 0.1755180417051909, -0.3332949219524761, -0.1745339500522603, -0.1901605988287861, 0.1244527365460028, 0.1402345680290625, 0.1201158885674869, 0.1644509671794161, -0.2096609707450477, 0.0765442145537869]| 12.1454963684082031|      0.03125000|[876, 60, 0, 30]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      16|[1.4331301061867128, 0.0452604240974708, 0.1162278067412258, 1.9870681730464779, -0.0395096688808819, -0.1602946501045521, 0.0916492108740449, 0.0206847753442994, -0.0859331625826929, -0.1091032349945502, -0.297963555790718, 0.3823769057223105, 0.1751274751743204, -0.3329618705963141, -0.1703384969764876, -0.1917611373827071, 0.1242797022809565, 0.145369349773014, 0.1209096573004602, 0.1624494466010346, -0.2153446339330814, 0.0792758670807187]| 12.1446714401245117|      0.06250000|[934, 64, 0, 32]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      17|[1.4331301061867128, 0.0452604240974708, 0.1162278067412258, 1.9870681730464779, -0.0395096688808819, -0.1602946501045521, 0.0916492108740449, 0.0206847753442994, -0.0859331625826929, -0.1091032349945502, -0.297963555790718, 0.3823769057223105, 0.1751274751743204, -0.3329618705963141, -0.1703384969764876, -0.1917611373827071, 0.1242797022809565, 0.145369349773014, 0.1209096573004602, 0.1624494466010346, -0.2153446339330814, 0.0792758670807187]| 12.1446714401245117|      0.03125000|[993, 68, 0, 34]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      18|[1.4331301061867128, 0.0452604240974708, 0.1162278067412258, 1.9870681730464779, -0.0395096688808819, -0.1602946501045521, 0.0916492108740449, 0.0206847753442994, -0.0859331625826929, -0.1091032349945502, -0.297963555790718, 0.3823769057223105, 0.1751274751743204, -0.3329618705963141, -0.1703384969764876, -0.1917611373827071, 0.1242797022809565, 0.145369349773014, 0.1209096573004602, 0.1624494466010346, -0.2153446339330814, 0.0792758670807187]| 12.1446714401245117|      0.01562500|[1051, 72, 0, 36]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      19|[1.4409021591481526, 0.0454320418471301, 0.1192123043090107, 1.9990924881308234, -0.0385064213306357, -0.1600862341888794, 0.0924424911701731, 0.0216813509298954, -0.0882318963794042, -0.1080921143722481, -0.298642872872239, 0.3819068339404301, 0.1737429828155362, -0.3303674118615829, -0.1690549702882199, -0.1921745996540416, 0.1245841444637293, 0.1447076529194259, 0.1217431921228202, 0.1638343944153792, -0.212974682090009, 0.080427873298012]| 12.1444778442382812|      0.03125000|[1109, 76, 0, 38]                                                          |  | trying linear partial model with 31 points | iterate success | actual_k=2
      20|[1.4409021591481526, 0.0454320418471301, 0.1192123043090107, 1.9990924881308234, -0.0385064213306357, -0.1600862341888794, 0.0924424911701731, 0.0216813509298954, -0.0882318963794042, -0.1080921143722481, -0.298642872872239, 0.3819068339404301, 0.1737429828155362, -0.3303674118615829, -0.1690549702882199, -0.1921745996540416, 0.1245841444637293, 0.1447076529194259, 0.1217431921228202, 0.1638343944153792, -0.212974682090009, 0.080427873298012]| 12.1444778442382812|      0.01562500|[1167, 80, 0, 40]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      21|[1.4409021591481526, 0.0454320418471301, 0.1192123043090107, 1.9990924881308234, -0.0385064213306357, -0.1600862341888794, 0.0924424911701731, 0.0216813509298954, -0.0882318963794042, -0.1080921143722481, -0.298642872872239, 0.3819068339404301, 0.1737429828155362, -0.3303674118615829, -0.1690549702882199, -0.1921745996540416, 0.1245841444637293, 0.1447076529194259, 0.1217431921228202, 0.1638343944153792, -0.212974682090009, 0.080427873298012]| 12.1444778442382812|      0.00781250|[1225, 84, 0, 42]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      22|[1.4418646699048612, 0.0473336814293712, 0.1188087597553519, 2.005714641144431, -0.0392631565317791, -0.1593285140660063, 0.0946544469694692, 0.0212674964552525, -0.0879063494520816, -0.1078822457988633, -0.2999075839280076, 0.382935365020705, 0.173568089257835, -0.3304135960027696, -0.1680775728450691, -0.1926816967951673, 0.1247633156288763, 0.1441030167797827, 0.1210690925552913, 0.1628611542198693, -0.2129532405397331, 0.0797847543027096]| 12.1444520950317383|      0.01562500|[1283, 88, 0, 44]                                                          |  | trying linear partial model with 31 points | iterate success | actual_k=2
      23|[1.4418646699048612, 0.0473336814293712, 0.1188087597553519, 2.005714641144431, -0.0392631565317791, -0.1593285140660063, 0.0946544469694692, 0.0212674964552525, -0.0879063494520816, -0.1078822457988633, -0.2999075839280076, 0.382935365020705, 0.173568089257835, -0.3304135960027696, -0.1680775728450691, -0.1926816967951673, 0.1247633156288763, 0.1441030167797827, 0.1210690925552913, 0.1628611542198693, -0.2129532405397331, 0.0797847543027096]| 12.1444520950317383|      0.00781250|[1341, 92, 0, 46]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      24|[1.4418646699048612, 0.0473336814293712, 0.1188087597553519, 2.005714641144431, -0.0392631565317791, -0.1593285140660063, 0.0946544469694692, 0.0212674964552525, -0.0879063494520816, -0.1078822457988633, -0.2999075839280076, 0.382935365020705, 0.173568089257835, -0.3304135960027696, -0.1680775728450691, -0.1926816967951673, 0.1247633156288763, 0.1441030167797827, 0.1210690925552913, 0.1628611542198693, -0.2129532405397331, 0.0797847543027096]| 12.1444520950317383|      0.00390625|[1400, 96, 0, 48]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      25|[1.4418646699048612, 0.0473336814293712, 0.1188087597553519, 2.005714641144431, -0.0392631565317791, -0.1593285140660063, 0.0946544469694692, 0.0212674964552525, -0.0879063494520816, -0.1078822457988633, -0.2999075839280076, 0.382935365020705, 0.173568089257835, -0.3304135960027696, -0.1680775728450691, -0.1926816967951673, 0.1247633156288763, 0.1441030167797827, 0.1210690925552913, 0.1628611542198693, -0.2129532405397331, 0.0797847543027096]| 12.1444520950317383|      0.00195312|[1458, 100, 0, 50]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      26|[1.4415540578351367, 0.0469467545545766, 0.1194752758937911, 2.0070742504246186, -0.0394314080549237, -0.1596326052345699, 0.0947889068518441, 0.0213196127801947, -0.0878409861743783, -0.108563458141826, -0.3001181426257251, 0.3832354394557758, 0.1734167958802315, -0.3299477348957638, -0.1677547777777783, -0.192551513905906, 0.1245859230800111, 0.1443745969561559, 0.121280197125569, 0.1628479637421463, -0.2129882377214728, 0.0796461986254104]| 12.1444492340087891|      0.00390625|[1516, 104, 0, 52]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      27|[1.4415540578351367, 0.0469467545545766, 0.1194752758937911, 2.0070742504246186, -0.0394314080549237, -0.1596326052345699, 0.0947889068518441, 0.0213196127801947, -0.0878409861743783, -0.108563458141826, -0.3001181426257251, 0.3832354394557758, 0.1734167958802315, -0.3299477348957638, -0.1677547777777783, -0.192551513905906, 0.1245859230800111, 0.1443745969561559, 0.121280197125569, 0.1628479637421463, -0.2129882377214728, 0.0796461986254104]| 12.1444492340087891|      0.00195312|[1574, 108, 0, 54]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      28|[1.4404460213489232, 0.0466354983439227, 0.1195546899987416, 2.0082898677234438, -0.039486531269217, -0.1595961993352385, 0.0945170176063959, 0.0214319295936031, -0.0878146864315993, -0.1080678596210052, -0.2999747382776527, 0.3831159710982467, 0.1733505578042364, -0.3299178013027066, -0.1675915032879661, -0.1927330880756899, 0.1245714496648089, 0.1439478637802076, 0.1215484212084053, 0.1629336873738707, -0.2135283467666807, 0.0797717283352238]| 12.1444463729858398|      0.00390625|[1632, 112, 0, 56]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      29|[1.4404460213489232, 0.0466354983439227, 0.1195546899987416, 2.0082898677234438, -0.039486531269217, -0.1595961993352385, 0.0945170176063959, 0.0214319295936031, -0.0878146864315993, -0.1080678596210052, -0.2999747382776527, 0.3831159710982467, 0.1733505578042364, -0.3299178013027066, -0.1675915032879661, -0.1927330880756899, 0.1245714496648089, 0.1439478637802076, 0.1215484212084053, 0.1629336873738707, -0.2135283467666807, 0.0797717283352238]| 12.1444463729858398|      0.00195312|[1692, 116, 0, 58]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      30|[1.4390577290854063, 0.0457429381007945, 0.1199223478871819, 2.0088843992600736, -0.0394693103179764, -0.1597194940922941, 0.0948781360951483, 0.0214520223228626, -0.0875132002009557, -0.1079852618744752, -0.2998027423562141, 0.3830419504459162, 0.173316919848625, -0.3300113633421277, -0.1678263659066118, -0.1928983133511621, 0.124799764257806, 0.1437800726858971, 0.1212527363721014, 0.1629199148832264, -0.2133585178767436, 0.079955749804379]| 12.1444425582885742|      0.00390625|[1750, 120, 0, 60]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      31|[1.4390577290854063, 0.0457429381007945, 0.1199223478871819, 2.0088843992600736, -0.0394693103179764, -0.1597194940922941, 0.0948781360951483, 0.0214520223228626, -0.0875132002009557, -0.1079852618744752, -0.2998027423562141, 0.3830419504459162, 0.173316919848625, -0.3300113633421277, -0.1678263659066118, -0.1928983133511621, 0.124799764257806, 0.1437800726858971, 0.1212527363721014, 0.1629199148832264, -0.2133585178767436, 0.079955749804379]| 12.1444425582885742|      0.00195312|[1808, 124, 0, 62]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      32|[1.4379735429014078, 0.0453606846786154, 0.1204393185543371, 2.010134108845012, -0.039850111464563, -0.1598589527149774, 0.0949187411682354, 0.0215372697000597, -0.0874450867715309, -0.1079386293484899, -0.2996559207847474, 0.382898420279866, 0.1732213895363803, -0.3298396076373305, -0.1682128742517359, -0.1928601910878859, 0.1244459704849438, 0.1435986505076388, 0.1211352971373769, 0.1628837665772853, -0.2133190044079863, 0.0802341909412645]| 12.1444396972656250|      0.00390625|[1866, 128, 0, 64]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      33|[1.4379735429014078, 0.0453606846786154, 0.1204393185543371, 2.010134108845012, -0.039850111464563, -0.1598589527149774, 0.0949187411682354, 0.0215372697000597, -0.0874450867715309, -0.1079386293484899, -0.2996559207847474, 0.382898420279866, 0.1732213895363803, -0.3298396076373305, -0.1682128742517359, -0.1928601910878859, 0.1244459704849438, 0.1435986505076388, 0.1211352971373769, 0.1628837665772853, -0.2133190044079863, 0.0802341909412645]| 12.1444396972656250|      0.00195312|[1924, 132, 0, 66]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      34|[1.436529962739053, 0.044830318076045, 0.120327069643763, 2.0103938468134093, -0.0395038413837379, -0.1598847723494908, 0.0953278678167571, 0.0214673844196071, -0.0874429571642962, -0.1079112543640406, -0.2991954733267197, 0.3829465394183133, 0.1729122541041444, -0.3297027441156277, -0.1688333997559453, -0.1927839225424529, 0.1247374438061805, 0.1436235266008727, 0.1213438466598348, 0.1625709440594327, -0.2135438218703119, 0.0799533575049339]| 12.1444368362426758|      0.00390625|[1982, 136, 0, 68]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      35|[1.436529962739053, 0.044830318076045, 0.120327069643763, 2.0103938468134093, -0.0395038413837379, -0.1598847723494908, 0.0953278678167571, 0.0214673844196071, -0.0874429571642962, -0.1079112543640406, -0.2991954733267197, 0.3829465394183133, 0.1729122541041444, -0.3297027441156277, -0.1688333997559453, -0.1927839225424529, 0.1247374438061805, 0.1436235266008727, 0.1213438466598348, 0.1625709440594327, -0.2135438218703119, 0.0799533575049339]| 12.1444368362426758|      0.00195312|[2040, 140, 0, 70]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      36|[1.436529962739053, 0.044830318076045, 0.120327069643763, 2.0103938468134093, -0.0395038413837379, -0.1598847723494908, 0.0953278678167571, 0.0214673844196071, -0.0874429571642962, -0.1079112543640406, -0.2991954733267197, 0.3829465394183133, 0.1729122541041444, -0.3297027441156277, -0.1688333997559453, -0.1927839225424529, 0.1247374438061805, 0.1436235266008727, 0.1213438466598348, 0.1625709440594327, -0.2135438218703119, 0.0799533575049339]| 12.1444368362426758|      0.00097656|[2098, 144, 0, 72]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      37|[1.4359548171143561, 0.0447245362645072, 0.120470713363556, 2.0108802893138242, -0.0397290934287611, -0.1597285468506562, 0.095417787254488, 0.0213266036520919, -0.087661787615673, -0.1077240876400834, -0.2990586705511248, 0.3828238037813227, 0.1730121072679915, -0.3297151468973523, -0.1690384266517853, -0.1929946302627102, 0.1248840740199549, 0.1435787976389993, 0.1213269867889726, 0.1625788042934168, -0.2134621553775641, 0.0800405962390868]| 12.1444349288940430|      0.00195312|[2156, 148, 0, 74]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      38|[1.4349899473324377, 0.0440434205492823, 0.1204106628941788, 2.011727753499063, -0.0398511350803619, -0.1601575491013103, 0.0953577857557088, 0.0215757484421937, -0.0882457149996082, -0.1077325599192223, -0.2993804000970071, 0.3831692780535047, 0.1728655865911411, -0.3301878589525091, -0.1691267460320784, -0.1929547769780952, 0.1254441211974295, 0.1435500396777316, 0.1210502993664981, 0.1627102629482098, -0.2133433443385494, 0.0804796187648173]| 12.1444320678710938|      0.00390625|[2214, 152, 0, 76]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      39|[1.4349899473324377, 0.0440434205492823, 0.1204106628941788, 2.011727753499063, -0.0398511350803619, -0.1601575491013103, 0.0953577857557088, 0.0215757484421937, -0.0882457149996082, -0.1077325599192223, -0.2993804000970071, 0.3831692780535047, 0.1728655865911411, -0.3301878589525091, -0.1691267460320784, -0.1929547769780952, 0.1254441211974295, 0.1435500396777316, 0.1210502993664981, 0.1627102629482098, -0.2133433443385494, 0.0804796187648173]| 12.1444320678710938|      0.00195312|[2272, 156, 0, 78]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      40|[1.4340718735459534, 0.0436086399734367, 0.1204525011622482, 2.012846630022228, -0.0405683573437344, -0.1600853804675572, 0.0952094154489661, 0.0217111476737706, -0.087902888503342, -0.1079735089591659, -0.2994111690569308, 0.3834414392287364, 0.173096803468537, -0.3302989002852711, -0.1689612198714073, -0.1932685689919645, 0.125456657166799, 0.1429117238232004, 0.1211425883752587, 0.1627512787603521, -0.2130919948841055, 0.0802652249440505]| 12.1444292068481445|      0.00390625|[2330, 160, 0, 80]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      41|[1.4340718735459534, 0.0436086399734367, 0.1204525011622482, 2.012846630022228, -0.0405683573437344, -0.1600853804675572, 0.0952094154489661, 0.0217111476737706, -0.087902888503342, -0.1079735089591659, -0.2994111690569308, 0.3834414392287364, 0.173096803468537, -0.3302989002852711, -0.1689612198714073, -0.1932685689919645, 0.125456657166799, 0.1429117238232004, 0.1211425883752587, 0.1627512787603521, -0.2130919948841055, 0.0802652249440505]| 12.1444292068481445|      0.00195312|[2389, 164, 0, 82]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      42|[1.4326983567260034, 0.043384823408782, 0.1204252690368127, 2.0138412019141736, -0.0406059062309166, -0.1601176187550275, 0.0954339843016279, 0.0214997372221411, -0.0883738906741192, -0.1080486550479457, -0.2994460085830064, 0.3836850881371805, 0.1734113783517858, -0.3305664668007113, -0.1694323502289427, -0.1931643965544571, 0.125345994396017, 0.1427828933501914, 0.1212587318155933, 0.1628894889119551, -0.2128994156622571, 0.080289927839591]| 12.1444263458251953|      0.00390625|[2447, 168, 0, 84]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      43|[1.4326983567260034, 0.043384823408782, 0.1204252690368127, 2.0138412019141736, -0.0406059062309166, -0.1601176187550275, 0.0954339843016279, 0.0214997372221411, -0.0883738906741192, -0.1080486550479457, -0.2994460085830064, 0.3836850881371805, 0.1734113783517858, -0.3305664668007113, -0.1694323502289427, -0.1931643965544571, 0.125345994396017, 0.1427828933501914, 0.1212587318155933, 0.1628894889119551, -0.2128994156622571, 0.080289927839591]| 12.1444263458251953|      0.00195312|[2505, 172, 0, 86]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      44|[1.431415576246165, 0.0429444197014607, 0.1210308504349913, 2.0149415065990492, -0.0405055662676702, -0.1601838288909293, 0.095251326625138, 0.0216129114250873, -0.0884722909636205, -0.1079416798507168, -0.2997749821262291, 0.3835828518912476, 0.1734827978112631, -0.3307505306574589, -0.1694717105709019, -0.1932087775796449, 0.125419104025725, 0.1430631754523698, 0.1212650681885871, 0.1626933426464888, -0.2129936660527649, 0.0804435237696155]| 12.1444225311279297|      0.00390625|[2563, 176, 0, 88]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      45|[1.431415576246165, 0.0429444197014607, 0.1210308504349913, 2.0149415065990492, -0.0405055662676702, -0.1601838288909293, 0.095251326625138, 0.0216129114250873, -0.0884722909636205, -0.1079416798507168, -0.2997749821262291, 0.3835828518912476, 0.1734827978112631, -0.3307505306574589, -0.1694717105709019, -0.1932087775796449, 0.125419104025725, 0.1430631754523698, 0.1212650681885871, 0.1626933426464888, -0.2129936660527649, 0.0804435237696155]| 12.1444225311279297|      0.00195312|[2621, 180, 0, 90]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
