k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[10, 1, 1, 2]                                                              |  | used linear model with 11 points | iterate failure | actual_k=1
      12|[0.1790175196924425, 0.0337745329414893, -0.2967400466207884, -0.0051317099425562, 0.6441745019133955, -0.0096926252917025, 0.0511310792953466, -0.258676237425606, -0.0762551815507047]|14990.0472100302085892|      0.25000000|[126, 6, 12, 24]                                                           |  | used linear model with 11 points | iterate success | actual_k=1
      13|[0.1790175196924425, 0.0337745329414893, -0.2967400466207884, -0.0051317099425562, 0.6441745019133955, -0.0096926252917025, 0.0511310792953466, -0.258676237425606, -0.0762551815507047]|14990.0472100302085892|      0.12500000|[136, 7, 13, 26]                                                           |  | used linear model with 11 points | iterate failure | actual_k=1
      14|[0.1790175196924425, 0.0337745329414893, -0.2967400466207884, -0.0051317099425562, 0.6441745019133955, -0.0096926252917025, 0.0511310792953466, -0.258676237425606, -0.0762551815507047]|14990.0472100302085892|      0.06250000|[147, 7, 14, 28]                                                           |  | used linear model with 11 points | iterate failure | actual_k=1
      15|[0.1847849427055195, 0.0349184861037731, -0.2956378007885235, 0.0231100272222481, 0.6881092669875678, 0.0232304027828618, 0.0579978501181518, -0.2620424954718119, -0.075814790244853]|9581.3532544853405852|      0.12500000|[157, 8, 15, 30]                                                           |  | used linear model with 11 points | iterate success | actual_k=1
      16|[0.1847849427055195, 0.0349184861037731, -0.2956378007885235, 0.0231100272222481, 0.6881092669875678, 0.0232304027828618, 0.0579978501181518, -0.2620424954718119, -0.075814790244853]|9581.3532544853405852|      0.06250000|[167, 9, 16, 32]                                                           |  | used linear model with 11 points | iterate failure | actual_k=1
      17|[0.1896017268282911, 0.0305584927041209, -0.3092848797232294, 3.12006710747e-05, 0.73949861665611, 0.0345355804454491, 0.0441404214025159, -0.2753604584032925, -0.0731510933310175]|5219.2019797222737907|      0.12500000|[178, 9, 17, 34]                                                           |  | used linear model with 11 points | iterate success | actual_k=1
      18|[0.1896017268282911, 0.0305584927041209, -0.3092848797232294, 3.12006710747e-05, 0.73949861665611, 0.0345355804454491, 0.0441404214025159, -0.2753604584032925, -0.0731510933310175]|5219.2019797222737907|      0.06250000|[189, 9, 18, 36]                                                           |  | used linear model with 11 points | iterate failure | actual_k=1
      19|[0.1754653952441619, 0.0235189589558771, -0.3049561711079115, -0.0083294225975792, 0.7609027909826939, -0.0023266005028397, 0.0173734596091538, -0.2531495217336928, -0.0498816640303502]|3133.8189316046841668|      0.12500000|[199, 10, 19, 38]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      20|[0.1754653952441619, 0.0235189589558771, -0.3049561711079115, -0.0083294225975792, 0.7609027909826939, -0.0023266005028397, 0.0173734596091538, -0.2531495217336928, -0.0498816640303502]|3133.8189316046841668|      0.06250000|[210, 10, 20, 40]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      21|[0.1754653952441619, 0.0235189589558771, -0.3049561711079115, -0.0083294225975792, 0.7609027909826939, -0.0023266005028397, 0.0173734596091538, -0.2531495217336928, -0.0498816640303502]|3133.8189316046841668|      0.03125000|[220, 11, 21, 42]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      22|[0.1819363625265554, 0.0366291803079933, -0.3035945643715054, -0.0044173600875829, 0.7841533086068655, -0.0044817930405604, 0.0154175201201092, -0.2498563938203426, -0.0362526084087412]|2157.8590125702994555|      0.06250000|[231, 11, 22, 44]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      23|[0.1819363625265554, 0.0366291803079933, -0.3035945643715054, -0.0044173600875829, 0.7841533086068655, -0.0044817930405604, 0.0154175201201092, -0.2498563938203426, -0.0362526084087412]|2157.8590125702994555|      0.03125000|[241, 12, 23, 46]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      24|[0.1720022133037214, 0.0464430308992185, -0.2933403856837409, -0.0027060187127282, 0.8036560604326534, 0.0031748689410516, 0.0147801334511043, -0.2383622175718921, -0.0261539701315042]|1389.4444539672576866|      0.06250000|[252, 12, 24, 48]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      25|[0.1720022133037214, 0.0464430308992185, -0.2933403856837409, -0.0027060187127282, 0.8036560604326534, 0.0031748689410516, 0.0147801334511043, -0.2383622175718921, -0.0261539701315042]|1389.4444539672576866|      0.03125000|[262, 13, 25, 50]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      26|[0.1468358888990664, 0.0417729710876433, -0.2963510997535843, 0.0045687797024922, 0.809751696268862, 0.0007628645657775, 0.029248183856758, -0.2404032576479192, -0.0278736205718658]|1277.2523924825984523|      0.06250000|[273, 13, 26, 52]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      27|[0.1468358888990664, 0.0417729710876433, -0.2963510997535843, 0.0045687797024922, 0.809751696268862, 0.0007628645657775, 0.029248183856758, -0.2404032576479192, -0.0278736205718658]|1277.2523924825984523|      0.03125000|[283, 14, 27, 54]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      28|[0.1468358888990664, 0.0417729710876433, -0.2963510997535843, 0.0045687797024922, 0.809751696268862, 0.0007628645657775, 0.029248183856758, -0.2404032576479192, -0.0278736205718658]|1277.2523924825984523|      0.01562500|[293, 15, 28, 56]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      29|[0.1508902878789235, 0.0399325392789443, -0.3032139269785466, 0.0049769884620364, 0.8203740799015471, 0.0058264177848186, 0.0268064894338571, -0.2456088026506546, -0.0302222535969002]|1031.2474838671462294|      0.03125000|[303, 16, 29, 58]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      30|[0.1508902878789235, 0.0399325392789443, -0.3032139269785466, 0.0049769884620364, 0.8203740799015471, 0.0058264177848186, 0.0268064894338571, -0.2456088026506546, -0.0302222535969002]|1031.2474838671462294|      0.01562500|[313, 17, 30, 60]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      31|[0.1508902878789235, 0.0399325392789443, -0.3032139269785466, 0.0049769884620364, 0.8203740799015471, 0.0058264177848186, 0.0268064894338571, -0.2456088026506546, -0.0302222535969002]|1031.2474838671462294|      0.00781250|[324, 17, 31, 62]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      32|[0.1508902878789235, 0.0399325392789443, -0.3032139269785466, 0.0049769884620364, 0.8203740799015471, 0.0058264177848186, 0.0268064894338571, -0.2456088026506546, -0.0302222535969002]|1031.2474838671462294|      0.00390625|[334, 18, 32, 64]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      33|[0.1501527544044911, 0.0401054241955093, -0.3031279488865586, 0.0039221406840897, 0.8232831963820437, 0.0043535997631579, 0.0275574348291667, -0.2441316956716445, -0.0306546105548322]|952.0624080661796143|      0.00781250|[345, 18, 33, 66]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      34|[0.1501527544044911, 0.0401054241955093, -0.3031279488865586, 0.0039221406840897, 0.8232831963820437, 0.0043535997631579, 0.0275574348291667, -0.2441316956716445, -0.0306546105548322]|952.0624080661796143|      0.00390625|[355, 19, 34, 68]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      35|[0.1500871763524412, 0.040140176800573, -0.303326752274264, 0.0012708752994627, 0.8260789008379916, 0.004897374823921, 0.0275345509614109, -0.2439512755004577, -0.0304550608616302]|876.8488953089564575|      0.00781250|[366, 19, 35, 70]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      36|[0.152706730344802, 0.0398878103843564, -0.3040428649378228, -0.0015283344740128, 0.8314396258932141, 0.004081341534229, 0.0271993412668735, -0.245361048704248, -0.0266790971240884]|769.6269585981807495|      0.01562500|[376, 20, 36, 72]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      37|[0.152706730344802, 0.0398878103843564, -0.3040428649378228, -0.0015283344740128, 0.8314396258932141, 0.004081341534229, 0.0271993412668735, -0.245361048704248, -0.0266790971240884]|769.6269585981807495|      0.00781250|[387, 20, 37, 74]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      38|[0.1514002129166337, 0.042471594276442, -0.3006043252865375, 0.0023143667417258, 0.8353614035186459, 0.0037871951399186, 0.0294387777573812, -0.2430372037537648, -0.0271035128382959]|718.1041423112123994|      0.01562500|[397, 21, 38, 76]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      39|[0.1514002129166337, 0.042471594276442, -0.3006043252865375, 0.0023143667417258, 0.8353614035186459, 0.0037871951399186, 0.0294387777573812, -0.2430372037537648, -0.0271035128382959]|718.1041423112123994|      0.00781250|[407, 22, 39, 78]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      40|[0.1495692244976217, 0.0427093896290216, -0.2993955641511966, 0.0013516785459675, 0.8418876043092066, 0.0063513504060337, 0.0285066948493814, -0.243231316285049, -0.0248307234121668]|625.2345750664832167|      0.01562500|[417, 23, 40, 80]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      41|[0.1512253130447421, 0.0376877368972805, -0.2979192545092861, -0.0081578642069678, 0.8490363520409604, 0.0006827552548276, 0.0250709692872407, -0.2471445098529801, -0.0211954453102582]|578.6225850549232064|      0.03125000|[427, 24, 41, 82]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      42|[0.1512253130447421, 0.0376877368972805, -0.2979192545092861, -0.0081578642069678, 0.8490363520409604, 0.0006827552548276, 0.0250709692872407, -0.2471445098529801, -0.0211954453102582]|578.6225850549232064|      0.01562500|[437, 25, 42, 84]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      43|[0.1550261346564583, 0.0397998003492491, -0.3032921928096916, -0.0022912255085613, 0.8602565112596621, 0.0024798381459175, 0.0198359968015463, -0.2469388515650929, -0.0235146995838008]|383.8437453255868945|      0.03125000|[447, 26, 43, 86]                                                          |  | used linear model with 11 points | iterate success | actual_k=1
      44|[0.1550261346564583, 0.0397998003492491, -0.3032921928096916, -0.0022912255085613, 0.8602565112596621, 0.0024798381459175, 0.0198359968015463, -0.2469388515650929, -0.0235146995838008]|383.8437453255868945|      0.01562500|[458, 26, 44, 88]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
      45|[0.1550261346564583, 0.0397998003492491, -0.3032921928096916, -0.0022912255085613, 0.8602565112596621, 0.0024798381459175, 0.0198359968015463, -0.2469388515650929, -0.0235146995838008]|383.8437453255868945|      0.00781250|[468, 27, 45, 90]                                                          |  | used linear model with 11 points | iterate failure | actual_k=1
