k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5985125063838014, 0.0784236652843699, 0.1324449788311866, 0.7831929619561145, 0.0161633158387547, -0.0084601877786278, 0.0180063405723914, -0.0076186791404968, -0.0099909205180312, -0.0392034996294901, 0.0118228644740332, 0.0150319153844756, -0.0197949805379392, -0.0011714328920816, -0.0150555078594273, -0.0103028812559842, -0.0156160540227386, 0.0027910658808792, 0.0077755203615715, 0.0282715803794154, -0.0119820470210609, 0.0010275872756256]| 13.1550264358520508|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[1.524866220827036, -0.0204609701329937, 0.2392150274511243, 1.9242410573470086, 0.0435663950424351, 0.0576445440941133, 0.0503781989295344, -0.0553559884791887, 0.0464522302199177, 0.0220514952703279, 0.0057493560913224, 0.0380985888640626, -0.1000137309003212, 0.0325039689739495, -0.0173914816516468, -0.0411086988161225, 0.0147119069786979, 0.0295376236496575, 0.0879238536409931, -0.0358850554351232, 0.0900771788197566, 0.0978557697588864]| 12.1445856094360352|      0.03125000|[1424, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[1.524866220827036, -0.0204609701329937, 0.2392150274511243, 1.9242410573470086, 0.0435663950424351, 0.0576445440941133, 0.0503781989295344, -0.0553559884791887, 0.0464522302199177, 0.0220514952703279, 0.0057493560913224, 0.0380985888640626, -0.1000137309003212, 0.0325039689739495, -0.0173914816516468, -0.0411086988161225, 0.0147119069786979, 0.0295376236496575, 0.0879238536409931, -0.0358850554351232, 0.0900771788197566, 0.0978557697588864]| 12.1445856094360352|      0.01562500|[1534, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      15|[1.524866220827036, -0.0204609701329937, 0.2392150274511243, 1.9242410573470086, 0.0435663950424351, 0.0576445440941133, 0.0503781989295344, -0.0553559884791887, 0.0464522302199177, 0.0220514952703279, 0.0057493560913224, 0.0380985888640626, -0.1000137309003212, 0.0325039689739495, -0.0173914816516468, -0.0411086988161225, 0.0147119069786979, 0.0295376236496575, 0.0879238536409931, -0.0358850554351232, 0.0900771788197566, 0.0978557697588864]| 12.1445856094360352|      0.00781250|[1644, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.524866220827036, -0.0204609701329937, 0.2392150274511243, 1.9242410573470086, 0.0435663950424351, 0.0576445440941133, 0.0503781989295344, -0.0553559884791887, 0.0464522302199177, 0.0220514952703279, 0.0057493560913224, 0.0380985888640626, -0.1000137309003212, 0.0325039689739495, -0.0173914816516468, -0.0411086988161225, 0.0147119069786979, 0.0295376236496575, 0.0879238536409931, -0.0358850554351232, 0.0900771788197566, 0.0978557697588864]| 12.1445856094360352|      0.00390625|[1753, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[1.5232623606154019, -0.0215303071881799, 0.2400139365552248, 1.9274709080428494, 0.0433957767290959, 0.05759556543746, 0.0501845804110347, -0.0555586359622014, 0.0465819938318365, 0.0219357542556575, 0.0058120408192421, 0.0383042226287503, -0.0999073978049621, 0.0322498537877343, -0.0173220135319833, -0.0411679991188564, 0.0147844754404244, 0.0295536945312207, 0.0880593091813872, -0.0357625295928264, 0.0904241511547702, 0.0976490405114521]| 12.1445779800415039|      0.00781250|[1862, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[1.5232623606154019, -0.0215303071881799, 0.2400139365552248, 1.9274709080428494, 0.0433957767290959, 0.05759556543746, 0.0501845804110347, -0.0555586359622014, 0.0465819938318365, 0.0219357542556575, 0.0058120408192421, 0.0383042226287503, -0.0999073978049621, 0.0322498537877343, -0.0173220135319833, -0.0411679991188564, 0.0147844754404244, 0.0295536945312207, 0.0880593091813872, -0.0357625295928264, 0.0904241511547702, 0.0976490405114521]| 12.1445779800415039|      0.00390625|[1972, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      19|[1.5232623606154019, -0.0215303071881799, 0.2400139365552248, 1.9274709080428494, 0.0433957767290959, 0.05759556543746, 0.0501845804110347, -0.0555586359622014, 0.0465819938318365, 0.0219357542556575, 0.0058120408192421, 0.0383042226287503, -0.0999073978049621, 0.0322498537877343, -0.0173220135319833, -0.0411679991188564, 0.0147844754404244, 0.0295536945312207, 0.0880593091813872, -0.0357625295928264, 0.0904241511547702, 0.0976490405114521]| 12.1445779800415039|      0.00195312|[2082, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      20|[1.521574675930802, -0.0221073415409278, 0.2401711253524069, 1.927710363810149, 0.0435219188364089, 0.0573203362011033, 0.0498531249110095, -0.0553949712896749, 0.0466850005730474, 0.0220392320642591, 0.005783588999018, 0.0384153723789904, -0.0999530220028672, 0.0319671323056412, -0.0173371556737413, -0.0411765758349941, 0.0146488416519098, 0.0294317044535558, 0.0878851578069526, -0.0354424518553909, 0.0905142496392236, 0.0978282550202708]| 12.1445751190185547|      0.00390625|[2193, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      21|[1.5187850662527063, -0.0234794696001178, 0.240711800531196, 1.9298546056675274, 0.0437068323926331, 0.0576727473701495, 0.0500476786475216, -0.0556451781098582, 0.0468047300337359, 0.0218540385804406, 0.005888079511351, 0.0381513256629266, -0.100008552395309, 0.0318638913139694, -0.0171902933437179, -0.0414215549373688, 0.0145789580555848, 0.0294634947352716, 0.0882353409338705, -0.0351523635768908, 0.0905048065609807, 0.0977397781333051]| 12.1445674896240234|      0.00781250|[2303, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[1.5187850662527063, -0.0234794696001178, 0.240711800531196, 1.9298546056675274, 0.0437068323926331, 0.0576727473701495, 0.0500476786475216, -0.0556451781098582, 0.0468047300337359, 0.0218540385804406, 0.005888079511351, 0.0381513256629266, -0.100008552395309, 0.0318638913139694, -0.0171902933437179, -0.0414215549373688, 0.0145789580555848, 0.0294634947352716, 0.0882353409338705, -0.0351523635768908, 0.0905048065609807, 0.0977397781333051]| 12.1445674896240234|      0.00390625|[2413, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[1.5158456509384985, -0.0247109755033835, 0.241313631730473, 1.9318792119781676, 0.0437689157641263, 0.0579908228275528, 0.0500681590253288, -0.0560321425561124, 0.0464212837022757, 0.0217094279581579, 0.0059921895118029, 0.038053044328839, -0.0998692342597905, 0.0320751295849833, -0.0173508281115832, -0.0415855898274454, 0.0146435136158892, 0.0293546841618592, 0.0880138946788069, -0.0352262360453467, 0.0906004058437773, 0.0977681981467259]| 12.1445598602294922|      0.00781250|[2523, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      24|[1.5158456509384985, -0.0247109755033835, 0.241313631730473, 1.9318792119781676, 0.0437689157641263, 0.0579908228275528, 0.0500681590253288, -0.0560321425561124, 0.0464212837022757, 0.0217094279581579, 0.0059921895118029, 0.038053044328839, -0.0998692342597905, 0.0320751295849833, -0.0173508281115832, -0.0415855898274454, 0.0146435136158892, 0.0293546841618592, 0.0880138946788069, -0.0352262360453467, 0.0906004058437773, 0.0977681981467259]| 12.1445598602294922|      0.00390625|[2633, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      25|[1.5133226764993215, -0.0257636729257521, 0.2423095579613728, 1.9344256196378675, 0.0436334689961055, 0.057908037788204, 0.0499381951811753, -0.0559594595079257, 0.046379206624134, 0.0217834970184244, 0.0060832017682115, 0.0379802998402435, -0.0998567259693773, 0.0320300027982672, -0.0173383001522647, -0.0416520715107069, 0.0143027802938293, 0.0293084351902144, 0.0880091864203441, -0.0349717493868669, 0.0908229784563011, 0.0977279510214195]| 12.1445522308349609|      0.00781250|[2743, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[1.5133226764993215, -0.0257636729257521, 0.2423095579613728, 1.9344256196378675, 0.0436334689961055, 0.057908037788204, 0.0499381951811753, -0.0559594595079257, 0.046379206624134, 0.0217834970184244, 0.0060832017682115, 0.0379802998402435, -0.0998567259693773, 0.0320300027982672, -0.0173383001522647, -0.0416520715107069, 0.0143027802938293, 0.0293084351902144, 0.0880091864203441, -0.0349717493868669, 0.0908229784563011, 0.0977279510214195]| 12.1445522308349609|      0.00390625|[2854, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      27|[1.5133226764993215, -0.0257636729257521, 0.2423095579613728, 1.9344256196378675, 0.0436334689961055, 0.057908037788204, 0.0499381951811753, -0.0559594595079257, 0.046379206624134, 0.0217834970184244, 0.0060832017682115, 0.0379802998402435, -0.0998567259693773, 0.0320300027982672, -0.0173383001522647, -0.0416520715107069, 0.0143027802938293, 0.0293084351902144, 0.0880091864203441, -0.0349717493868669, 0.0908229784563011, 0.0977279510214195]| 12.1445522308349609|      0.00195312|[2963, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      28|[1.5120845553501892, -0.0263339269474639, 0.2426199371781894, 1.9355473402528123, 0.0437319702343394, 0.0575920648825959, 0.0499308465560271, -0.055861498322205, 0.0459930080138133, 0.0218261857271419, 0.0060859056762284, 0.0378910582806324, -0.0998099660909623, 0.0321619414458258, -0.0176554129079775, -0.0418468287493261, 0.0141192816338444, 0.0290703110292774, 0.087944175987798, -0.0347088352061999, 0.090866673752692, 0.0977387613293123]| 12.1445484161376953|      0.00390625|[3072, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      29|[1.5088713630355233, -0.0275196798474121, 0.2430467361004433, 1.9371504596075335, 0.0435695484475433, 0.0577296196477887, 0.0502047635610382, -0.0556268177382232, 0.0457657101589303, 0.0219952008340742, 0.0060181426275772, 0.0378782441317947, -0.0998317603322341, 0.0323781576428358, -0.0171102883553948, -0.0420014955571033, 0.0142927577626147, 0.0293900755653244, 0.0878867387561754, -0.0347808930606755, 0.0908613016940306, 0.0978191391412103]| 12.1445407867431641|      0.00781250|[3182, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      30|[1.5088713630355233, -0.0275196798474121, 0.2430467361004433, 1.9371504596075335, 0.0435695484475433, 0.0577296196477887, 0.0502047635610382, -0.0556268177382232, 0.0457657101589303, 0.0219952008340742, 0.0060181426275772, 0.0378782441317947, -0.0998317603322341, 0.0323781576428358, -0.0171102883553948, -0.0420014955571033, 0.0142927577626147, 0.0293900755653244, 0.0878867387561754, -0.0347808930606755, 0.0908613016940306, 0.0978191391412103]| 12.1445407867431641|      0.00390625|[3291, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      31|[1.5066141423292194, -0.0285888361109511, 0.2438807823984383, 1.9399347515306604, 0.0438932333113074, 0.0574799720340593, 0.0502649809793164, -0.0557297779586164, 0.0454173851068442, 0.022224695813415, 0.0060549852792333, 0.0381084543569451, -0.0999143481216881, 0.0323804302709481, -0.0168847620721839, -0.0419644315608007, 0.0141219357603641, 0.0293845674545846, 0.0881185308011861, -0.0347811080936675, 0.0909060388066, 0.0979571878687271]| 12.1445331573486328|      0.00781250|[3400, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[1.5066141423292194, -0.0285888361109511, 0.2438807823984383, 1.9399347515306604, 0.0438932333113074, 0.0574799720340593, 0.0502649809793164, -0.0557297779586164, 0.0454173851068442, 0.022224695813415, 0.0060549852792333, 0.0381084543569451, -0.0999143481216881, 0.0323804302709481, -0.0168847620721839, -0.0419644315608007, 0.0141219357603641, 0.0293845674545846, 0.0881185308011861, -0.0347811080936675, 0.0909060388066, 0.0979571878687271]| 12.1445331573486328|      0.00390625|[3510, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      33|[1.5037257012413332, -0.0303566244638289, 0.244458489059093, 1.941628921043492, 0.0441356486658248, 0.0576168968773185, 0.05039662204127, -0.0557783320079276, 0.0450741252508115, 0.0222365326735083, 0.0061097576107776, 0.0378841275584944, -0.1001764186392576, 0.0323530450815574, -0.016819108667597, -0.0420810496303913, 0.0143049488940613, 0.0291639774388385, 0.0877691634174711, -0.03484727242165, 0.0907791759107002, 0.0980356188903994]| 12.1445255279541016|      0.00781250|[3620, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      34|[1.5037257012413332, -0.0303566244638289, 0.244458489059093, 1.941628921043492, 0.0441356486658248, 0.0576168968773185, 0.05039662204127, -0.0557783320079276, 0.0450741252508115, 0.0222365326735083, 0.0061097576107776, 0.0378841275584944, -0.1001764186392576, 0.0323530450815574, -0.016819108667597, -0.0420810496303913, 0.0143049488940613, 0.0291639774388385, 0.0877691634174711, -0.03484727242165, 0.0907791759107002, 0.0980356188903994]| 12.1445255279541016|      0.00390625|[3731, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      35|[1.5013463018355588, -0.0314954895308081, 0.245248194898663, 1.9443334973507862, 0.0442726720511846, 0.0575459115857814, 0.0506287390329446, -0.0555379639809927, 0.0452409291933629, 0.0220271163767787, 0.006205314717077, 0.0379488223631402, -0.1002806572849103, 0.0325354499393263, -0.016872829150546, -0.0418540456632462, 0.0143497964649829, 0.0290476135131706, 0.0877709862066524, -0.0348349952446237, 0.0907478884195664, 0.0981973659284477]| 12.1445178985595703|      0.00781250|[3842, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      36|[1.5013463018355588, -0.0314954895308081, 0.245248194898663, 1.9443334973507862, 0.0442726720511846, 0.0575459115857814, 0.0506287390329446, -0.0555379639809927, 0.0452409291933629, 0.0220271163767787, 0.006205314717077, 0.0379488223631402, -0.1002806572849103, 0.0325354499393263, -0.016872829150546, -0.0418540456632462, 0.0143497964649829, 0.0290476135131706, 0.0877709862066524, -0.0348349952446237, 0.0907478884195664, 0.0981973659284477]| 12.1445178985595703|      0.00390625|[3953, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      37|[1.4981408397394735, -0.0330415946393207, 0.2457584493874324, 1.945709074842368, 0.0442122157594615, 0.0576511722556303, 0.0503001765831571, -0.0555182860236086, 0.0452273750166413, 0.0220097799811282, 0.0063432551217753, 0.0378731110400043, -0.1000289646667505, 0.032463354716643, -0.0170287791453538, -0.0420714266732591, 0.0142420959616775, 0.0287827229318934, 0.0876060111345376, -0.0348267786645364, 0.0907870013819008, 0.0984017334799733]| 12.1445102691650391|      0.00781250|[4062, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[1.4981408397394735, -0.0330415946393207, 0.2457584493874324, 1.945709074842368, 0.0442122157594615, 0.0576511722556303, 0.0503001765831571, -0.0555182860236086, 0.0452273750166413, 0.0220097799811282, 0.0063432551217753, 0.0378731110400043, -0.1000289646667505, 0.032463354716643, -0.0170287791453538, -0.0420714266732591, 0.0142420959616775, 0.0287827229318934, 0.0876060111345376, -0.0348267786645364, 0.0907870013819008, 0.0984017334799733]| 12.1445102691650391|      0.00390625|[4171, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      39|[1.4957807907786247, -0.0341773375008071, 0.2466176657877627, 1.948371362785882, 0.0442389676234793, 0.0577793715441568, 0.0500834271391604, -0.0554363642693411, 0.0450976134449703, 0.0219423076063181, 0.006270715687733, 0.037661230822352, -0.100241093819741, 0.0325949697985354, -0.017061470592003, -0.0419742159922523, 0.0144802129698678, 0.0288825769514544, 0.0880464411142394, -0.0350152374223503, 0.0907967854663073, 0.098649779271267]| 12.1445026397705078|      0.00781250|[4280, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      40|[1.4957807907786247, -0.0341773375008071, 0.2466176657877627, 1.948371362785882, 0.0442389676234793, 0.0577793715441568, 0.0500834271391604, -0.0554363642693411, 0.0450976134449703, 0.0219423076063181, 0.006270715687733, 0.037661230822352, -0.100241093819741, 0.0325949697985354, -0.017061470592003, -0.0419742159922523, 0.0144802129698678, 0.0288825769514544, 0.0880464411142394, -0.0350152374223503, 0.0907967854663073, 0.098649779271267]| 12.1445026397705078|      0.00390625|[4389, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      41|[1.4923974845703587, -0.0354274256100046, 0.2471320920103158, 1.9495982561108587, 0.0444614893043748, 0.0576906682198635, 0.0500040398020123, -0.0556400253743355, 0.0451046921664604, 0.0220270509928673, 0.0062343556662817, 0.0374350864533116, -0.1001317736323311, 0.0323874742018467, -0.0170814028825868, -0.0416391666529086, 0.0146432022892036, 0.028912640899128, 0.0883430339548042, -0.0350447514894014, 0.0909591366975308, 0.0987147462395249]| 12.1444950103759766|      0.00781250|[4499, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      42|[1.4923974845703587, -0.0354274256100046, 0.2471320920103158, 1.9495982561108587, 0.0444614893043748, 0.0576906682198635, 0.0500040398020123, -0.0556400253743355, 0.0451046921664604, 0.0220270509928673, 0.0062343556662817, 0.0374350864533116, -0.1001317736323311, 0.0323874742018467, -0.0170814028825868, -0.0416391666529086, 0.0146432022892036, 0.028912640899128, 0.0883430339548042, -0.0350447514894014, 0.0909591366975308, 0.0987147462395249]| 12.1444950103759766|      0.00390625|[4609, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      43|[1.4905681109913822, -0.0359445891025104, 0.2480908204325315, 1.9525428535878655, 0.0444632333029439, 0.0577531539300094, 0.0497319563789223, -0.0555614697105843, 0.0449172559806648, 0.0216591583986732, 0.0060723288136084, 0.0378709485213437, -0.1009111755125969, 0.032361423677399, -0.017542416499959, -0.0415721618564154, 0.0149326160102071, 0.0288342603746147, 0.0887619099967912, -0.0355638942138661, 0.0909898763477697, 0.0991870925410294]| 12.1444883346557617|      0.00781250|[4718, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      44|[1.4905681109913822, -0.0359445891025104, 0.2480908204325315, 1.9525428535878655, 0.0444632333029439, 0.0577531539300094, 0.0497319563789223, -0.0555614697105843, 0.0449172559806648, 0.0216591583986732, 0.0060723288136084, 0.0378709485213437, -0.1009111755125969, 0.032361423677399, -0.017542416499959, -0.0415721618564154, 0.0149326160102071, 0.0288342603746147, 0.0887619099967912, -0.0355638942138661, 0.0909898763477697, 0.0991870925410294]| 12.1444883346557617|      0.00390625|[4827, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      45|[1.487300021662325, -0.0371834480208679, 0.2486660570228542, 1.953968529953613, 0.0447556101474072, 0.0577133500707243, 0.0496224098283873, -0.0555228934181336, 0.0450862706010271, 0.0211471206232656, 0.0060758332943513, 0.0379187034707402, -0.1009429669161569, 0.0324934057582888, -0.017424697378324, -0.0417039932469316, 0.0152611260099389, 0.0288301838698109, 0.0885059763255258, -0.0357037913988327, 0.0911119523917589, 0.0993573347954995]| 12.1444807052612305|      0.00781250|[4936, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      46|[1.487300021662325, -0.0371834480208679, 0.2486660570228542, 1.953968529953613, 0.0447556101474072, 0.0577133500707243, 0.0496224098283873, -0.0555228934181336, 0.0450862706010271, 0.0211471206232656, 0.0060758332943513, 0.0379187034707402, -0.1009429669161569, 0.0324934057582888, -0.017424697378324, -0.0417039932469316, 0.0152611260099389, 0.0288301838698109, 0.0885059763255258, -0.0357037913988327, 0.0911119523917589, 0.0993573347954995]| 12.1444807052612305|      0.00390625|[5046, 736, 0, 92]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
