k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6124930594925729, 0.128008350076044, 0.1949168249417711, 0.6188350607146482, 0.2143700095327447, -0.0501699840817766, 0.0719488705818096, -0.1171096822626555, -0.0307487395075076, 0.2220774643220632, 0.0015138415489445, 0.0380800356604849, -0.0039854576815293, -0.034056054482344, 0.0531705078470957, 0.0211108024763456, -0.0614536977486749, 0.1837652922565111, -0.1143234668938204, 0.0612456941781166, -0.0383730664075406, -0.0902746469068055]| 13.3104696273803711|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[1.389662046015467, 0.389031922770896, 0.5822228169444075, 1.940807746266037, -0.1314908237679149, 0.3607761926494559, 0.3931136501109713, -0.0602270123812033, 0.4109010534062472, 0.3627980911297783, 0.0771742322089292, 0.3157222612496287, 0.1848054985180543, 0.1287668913764166, 0.561983302531602, 0.6022046820747294, 0.1058920195933516, 0.3508030889915847, 0.1953207968415913, -0.5091402397958967, 0.1760015966804418, -0.5162901070692132]| 12.1445026397705078|      0.06250000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      13|[1.389662046015467, 0.389031922770896, 0.5822228169444075, 1.940807746266037, -0.1314908237679149, 0.3607761926494559, 0.3931136501109713, -0.0602270123812033, 0.4109010534062472, 0.3627980911297783, 0.0771742322089292, 0.3157222612496287, 0.1848054985180543, 0.1287668913764166, 0.561983302531602, 0.6022046820747294, 0.1058920195933516, 0.3508030889915847, 0.1953207968415913, -0.5091402397958967, 0.1760015966804418, -0.5162901070692132]| 12.1445026397705078|      0.03125000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      14|[1.389662046015467, 0.389031922770896, 0.5822228169444075, 1.940807746266037, -0.1314908237679149, 0.3607761926494559, 0.3931136501109713, -0.0602270123812033, 0.4109010534062472, 0.3627980911297783, 0.0771742322089292, 0.3157222612496287, 0.1848054985180543, 0.1287668913764166, 0.561983302531602, 0.6022046820747294, 0.1058920195933516, 0.3508030889915847, 0.1953207968415913, -0.5091402397958967, 0.1760015966804418, -0.5162901070692132]| 12.1445026397705078|      0.01562500|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      15|[1.389662046015467, 0.389031922770896, 0.5822228169444075, 1.940807746266037, -0.1314908237679149, 0.3607761926494559, 0.3931136501109713, -0.0602270123812033, 0.4109010534062472, 0.3627980911297783, 0.0771742322089292, 0.3157222612496287, 0.1848054985180543, 0.1287668913764166, 0.561983302531602, 0.6022046820747294, 0.1058920195933516, 0.3508030889915847, 0.1953207968415913, -0.5091402397958967, 0.1760015966804418, -0.5162901070692132]| 12.1445026397705078|      0.00781250|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      16|[1.389662046015467, 0.389031922770896, 0.5822228169444075, 1.940807746266037, -0.1314908237679149, 0.3607761926494559, 0.3931136501109713, -0.0602270123812033, 0.4109010534062472, 0.3627980911297783, 0.0771742322089292, 0.3157222612496287, 0.1848054985180543, 0.1287668913764166, 0.561983302531602, 0.6022046820747294, 0.1058920195933516, 0.3508030889915847, 0.1953207968415913, -0.5091402397958967, 0.1760015966804418, -0.5162901070692132]| 12.1445026397705078|      0.00390625|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      17|[1.3902496595904588, 0.3894533991858874, 0.5831724510726991, 1.943435721280752, -0.1306260073575859, 0.360920295643393, 0.3926382853509263, -0.0610409424212698, 0.4109744463749607, 0.3636326033060286, 0.0771837909685136, 0.3151270768128422, 0.1841265159064712, 0.1289507159306152, 0.5607764433078204, 0.6021842667665341, 0.1047235515855593, 0.350311866148572, 0.1953780850423516, -0.5093240768356649, 0.1759889541995605, -0.5155033736576136]| 12.1444969177246094|      0.00781250|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      18|[1.3902496595904588, 0.3894533991858874, 0.5831724510726991, 1.943435721280752, -0.1306260073575859, 0.360920295643393, 0.3926382853509263, -0.0610409424212698, 0.4109744463749607, 0.3636326033060286, 0.0771837909685136, 0.3151270768128422, 0.1841265159064712, 0.1289507159306152, 0.5607764433078204, 0.6021842667665341, 0.1047235515855593, 0.350311866148572, 0.1953780850423516, -0.5093240768356649, 0.1759889541995605, -0.5155033736576136]| 12.1444969177246094|      0.00390625|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      19|[1.3881976571430092, 0.3885587065317069, 0.5826533074503131, 1.9447422570826063, -0.1287979474729702, 0.3606592656171079, 0.3917322205291958, -0.0615281083305988, 0.4118144692391801, 0.3637970441396851, 0.077009554691566, 0.3152223240722662, 0.1841752664531076, 0.1289081026024405, 0.5607643939115747, 0.601692495371585, 0.1048180604744115, 0.3492999476493562, 0.1958188037874697, -0.50931149632161, 0.1756135441643208, -0.5166934615490154]| 12.1444921493530273|      0.00781250|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      20|[1.3881976571430092, 0.3885587065317069, 0.5826533074503131, 1.9447422570826063, -0.1287979474729702, 0.3606592656171079, 0.3917322205291958, -0.0615281083305988, 0.4118144692391801, 0.3637970441396851, 0.077009554691566, 0.3152223240722662, 0.1841752664531076, 0.1289081026024405, 0.5607643939115747, 0.601692495371585, 0.1048180604744115, 0.3492999476493562, 0.1958188037874697, -0.50931149632161, 0.1756135441643208, -0.5166934615490154]| 12.1444921493530273|      0.00390625|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      21|[1.3865615329756258, 0.3877854056374581, 0.583641044970851, 1.9476639505317188, -0.1285738302111204, 0.360444766617471, 0.3920327079960124, -0.0619864544238405, 0.4118976628522172, 0.3645825790451544, 0.0767917877195903, 0.3153793310989665, 0.1840689642059774, 0.1286852181922409, 0.5607380551995452, 0.6011933638478254, 0.1047292034999034, 0.3497844979925022, 0.1960473547736137, -0.5093204354951422, 0.1751672642034015, -0.5159356140514147]| 12.1444854736328125|      0.00781250|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      22|[1.3865615329756258, 0.3877854056374581, 0.583641044970851, 1.9476639505317188, -0.1285738302111204, 0.360444766617471, 0.3920327079960124, -0.0619864544238405, 0.4118976628522172, 0.3645825790451544, 0.0767917877195903, 0.3153793310989665, 0.1840689642059774, 0.1286852181922409, 0.5607380551995452, 0.6011933638478254, 0.1047292034999034, 0.3497844979925022, 0.1960473547736137, -0.5093204354951422, 0.1751672642034015, -0.5159356140514147]| 12.1444854736328125|      0.00390625|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      23|[1.38423644225974, 0.3872267265729686, 0.5842843610922596, 1.9483011715667058, -0.1282433636532922, 0.3595276233738628, 0.3920175215646786, -0.0620962434677615, 0.412487742346366, 0.3647856835612674, 0.0769521350969659, 0.3150653012972724, 0.1832409871272524, 0.1302267655246269, 0.5607595433022466, 0.6005010699581014, 0.1064387207169849, 0.3502980413763332, 0.1958286687106089, -0.5100024217131642, 0.1752246971415559, -0.5159198593609214]| 12.1444807052612305|      0.00781250|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      24|[1.38423644225974, 0.3872267265729686, 0.5842843610922596, 1.9483011715667058, -0.1282433636532922, 0.3595276233738628, 0.3920175215646786, -0.0620962434677615, 0.412487742346366, 0.3647856835612674, 0.0769521350969659, 0.3150653012972724, 0.1832409871272524, 0.1302267655246269, 0.5607595433022466, 0.6005010699581014, 0.1064387207169849, 0.3502980413763332, 0.1958286687106089, -0.5100024217131642, 0.1752246971415559, -0.5159198593609214]| 12.1444807052612305|      0.00390625|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.3817741872915523, 0.3866505097022594, 0.5838393386018254, 1.949713112298173, -0.1274332921902299, 0.3598231569043734, 0.391349788591316, -0.0619635274291655, 0.4127648086372125, 0.3650460896237916, 0.0766056607734465, 0.3152154567805961, 0.1829992338253988, 0.1313201813274697, 0.5622918012453059, 0.6009914917277293, 0.106238932524903, 0.3493401043951195, 0.1957411944113213, -0.5103105915303655, 0.1756892741216365, -0.5161645953103933]| 12.1444749832153320|      0.00781250|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      26|[1.3817741872915523, 0.3866505097022594, 0.5838393386018254, 1.949713112298173, -0.1274332921902299, 0.3598231569043734, 0.391349788591316, -0.0619635274291655, 0.4127648086372125, 0.3650460896237916, 0.0766056607734465, 0.3152154567805961, 0.1829992338253988, 0.1313201813274697, 0.5622918012453059, 0.6009914917277293, 0.106238932524903, 0.3493401043951195, 0.1957411944113213, -0.5103105915303655, 0.1756892741216365, -0.5161645953103933]| 12.1444749832153320|      0.00390625|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      27|[1.3817741872915523, 0.3866505097022594, 0.5838393386018254, 1.949713112298173, -0.1274332921902299, 0.3598231569043734, 0.391349788591316, -0.0619635274291655, 0.4127648086372125, 0.3650460896237916, 0.0766056607734465, 0.3152154567805961, 0.1829992338253988, 0.1313201813274697, 0.5622918012453059, 0.6009914917277293, 0.106238932524903, 0.3493401043951195, 0.1957411944113213, -0.5103105915303655, 0.1756892741216365, -0.5161645953103933]| 12.1444749832153320|      0.00195312|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      28|[1.3810348663381073, 0.3861482883765802, 0.5837017206164362, 1.9507692655332074, -0.1271504068737116, 0.3601975032951231, 0.3905944926453114, -0.0615756707443865, 0.412584179526828, 0.3648214055268883, 0.076486564703049, 0.315579526655087, 0.1832494679458533, 0.1314884302200759, 0.5624754634169205, 0.6009817614812237, 0.1063242703280496, 0.34958969894693, 0.196171099670152, -0.5102560107313922, 0.1761495718563904, -0.5165060182857304]| 12.1444721221923828|      0.00390625|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      29|[1.379656417974724, 0.3857622488651191, 0.5845045296049616, 1.953168170250993, -0.1262794559686898, 0.3602441376652958, 0.3900614425838413, -0.0606844497837186, 0.413275886197269, 0.3658422455476228, 0.0757496378277528, 0.3150861733617997, 0.1839019631318542, 0.1313955928793955, 0.5627267076543372, 0.6004240807779725, 0.106140687943748, 0.3495990202182089, 0.1964459241944507, -0.5091510248611849, 0.1754624247855101, -0.5167367454844985]| 12.1444673538208008|      0.00781250|[929, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      30|[1.379656417974724, 0.3857622488651191, 0.5845045296049616, 1.953168170250993, -0.1262794559686898, 0.3602441376652958, 0.3900614425838413, -0.0606844497837186, 0.413275886197269, 0.3658422455476228, 0.0757496378277528, 0.3150861733617997, 0.1839019631318542, 0.1313955928793955, 0.5627267076543372, 0.6004240807779725, 0.106140687943748, 0.3495990202182089, 0.1964459241944507, -0.5091510248611849, 0.1754624247855101, -0.5167367454844985]| 12.1444673538208008|      0.00390625|[961, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      31|[1.3763107362261482, 0.3852452854011135, 0.5852206333925759, 1.9541553831880367, -0.1266307739158221, 0.3601269278107149, 0.3892835829112812, -0.061039486886354, 0.4129147782097348, 0.365704175187678, 0.0761522174000399, 0.3147471858952408, 0.1833086678028432, 0.1314898923901659, 0.5624845392616327, 0.6007626994765504, 0.1067091992684557, 0.349860153831075, 0.1966381287012042, -0.5089390098693991, 0.1754072336494305, -0.5168095328300715]| 12.1444606781005859|      0.00781250|[993, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      32|[1.3763107362261482, 0.3852452854011135, 0.5852206333925759, 1.9541553831880367, -0.1266307739158221, 0.3601269278107149, 0.3892835829112812, -0.061039486886354, 0.4129147782097348, 0.365704175187678, 0.0761522174000399, 0.3147471858952408, 0.1833086678028432, 0.1314898923901659, 0.5624845392616327, 0.6007626994765504, 0.1067091992684557, 0.349860153831075, 0.1966381287012042, -0.5089390098693991, 0.1754072336494305, -0.5168095328300715]| 12.1444606781005859|      0.00390625|[1025, 0, 0, 64]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      33|[1.373951938567435, 0.3842824442893845, 0.5857528613310908, 1.9567252801008872, -0.1263732753903193, 0.3605130500207565, 0.3889363529957926, -0.0603809727934802, 0.412968511521553, 0.3659118991206995, 0.075916004793632, 0.315342991460812, 0.1834397980510724, 0.130970856993016, 0.5621404959160609, 0.6008342619102139, 0.1066068066569916, 0.3497998132982508, 0.1967296366202879, -0.5085569170166767, 0.1755663236165536, -0.516586245767543]| 12.1444530487060547|      0.00781250|[1057, 0, 0, 66]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      34|[1.373951938567435, 0.3842824442893845, 0.5857528613310908, 1.9567252801008872, -0.1263732753903193, 0.3605130500207565, 0.3889363529957926, -0.0603809727934802, 0.412968511521553, 0.3659118991206995, 0.075916004793632, 0.315342991460812, 0.1834397980510724, 0.130970856993016, 0.5621404959160609, 0.6008342619102139, 0.1066068066569916, 0.3497998132982508, 0.1967296366202879, -0.5085569170166767, 0.1755663236165536, -0.516586245767543]| 12.1444530487060547|      0.00390625|[1089, 0, 0, 68]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      35|[1.3711537341528481, 0.3846186024928651, 0.5859355321752202, 1.956082081506005, -0.127216513823506, 0.3608086631514932, 0.3892745584851107, -0.0606338898535181, 0.4132538766952915, 0.3668701309160236, 0.0770324625626868, 0.3153738211217684, 0.1830914597810735, 0.1302265484110133, 0.5619975154946265, 0.6009969545885364, 0.1075369789250446, 0.3505200396801119, 0.195857321317838, -0.5077279737369915, 0.1752760254309257, -0.5166659957941098]| 12.1444511413574219|      0.00781250|[1121, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      36|[1.3711537341528481, 0.3846186024928651, 0.5859355321752202, 1.956082081506005, -0.127216513823506, 0.3608086631514932, 0.3892745584851107, -0.0606338898535181, 0.4132538766952915, 0.3668701309160236, 0.0770324625626868, 0.3153738211217684, 0.1830914597810735, 0.1302265484110133, 0.5619975154946265, 0.6009969545885364, 0.1075369789250446, 0.3505200396801119, 0.195857321317838, -0.5077279737369915, 0.1752760254309257, -0.5166659957941098]| 12.1444511413574219|      0.00390625|[1153, 0, 0, 72]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      37|[1.370400710696769, 0.3839250081129644, 0.5855385528965812, 1.9584854941357774, -0.1267796609428356, 0.3616960035250459, 0.3896671734660661, -0.0606512423647223, 0.4145849097655875, 0.3675100221656941, 0.0775257321185871, 0.3148600192106798, 0.1821839555960989, 0.1298517891798841, 0.5626373066835376, 0.6004881072709838, 0.1085586736420219, 0.3499588659115114, 0.1956641263303777, -0.5067159140909029, 0.1751573791331247, -0.5160423774100948]| 12.1444454193115234|      0.00781250|[1185, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      38|[1.370400710696769, 0.3839250081129644, 0.5855385528965812, 1.9584854941357774, -0.1267796609428356, 0.3616960035250459, 0.3896671734660661, -0.0606512423647223, 0.4145849097655875, 0.3675100221656941, 0.0775257321185871, 0.3148600192106798, 0.1821839555960989, 0.1298517891798841, 0.5626373066835376, 0.6004881072709838, 0.1085586736420219, 0.3499588659115114, 0.1956641263303777, -0.5067159140909029, 0.1751573791331247, -0.5160423774100948]| 12.1444454193115234|      0.00390625|[1217, 0, 0, 76]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      39|[1.3692134406966638, 0.3825945323389698, 0.5864927160290064, 1.959839947148006, -0.1264633143288815, 0.3620914986582863, 0.3898397058585636, -0.0612127782863168, 0.4144822188845316, 0.367629952919297, 0.0761508317929772, 0.3136636725692058, 0.1812453121532295, 0.129843573497232, 0.5634730289401177, 0.6014698384008226, 0.1087988596433773, 0.3485770601553453, 0.1959347759715249, -0.5075057995243459, 0.1753025899021446, -0.5164389336069082]| 12.1444416046142578|      0.00781250|[1249, 0, 0, 78]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      40|[1.3692134406966638, 0.3825945323389698, 0.5864927160290064, 1.959839947148006, -0.1264633143288815, 0.3620914986582863, 0.3898397058585636, -0.0612127782863168, 0.4144822188845316, 0.367629952919297, 0.0761508317929772, 0.3136636725692058, 0.1812453121532295, 0.129843573497232, 0.5634730289401177, 0.6014698384008226, 0.1087988596433773, 0.3485770601553453, 0.1959347759715249, -0.5075057995243459, 0.1753025899021446, -0.5164389336069082]| 12.1444416046142578|      0.00390625|[1281, 0, 0, 80]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.3674911571630168, 0.3808369113792622, 0.5870408489753541, 1.9614136017440384, -0.1272998762757993, 0.3611509770870148, 0.3891353996100875, -0.0613112988333109, 0.4144680101806428, 0.3672204521783546, 0.075518102869405, 0.3133818720221187, 0.1817587399183103, 0.130538587689203, 0.563518461196512, 0.6026466732531135, 0.108957993742786, 0.3481303279970281, 0.1960153293831976, -0.5084442378497698, 0.1749450415660387, -0.5158776035302747]| 12.1444358825683594|      0.00781250|[1313, 0, 0, 82]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      42|[1.3674911571630168, 0.3808369113792622, 0.5870408489753541, 1.9614136017440384, -0.1272998762757993, 0.3611509770870148, 0.3891353996100875, -0.0613112988333109, 0.4144680101806428, 0.3672204521783546, 0.075518102869405, 0.3133818720221187, 0.1817587399183103, 0.130538587689203, 0.563518461196512, 0.6026466732531135, 0.108957993742786, 0.3481303279970281, 0.1960153293831976, -0.5084442378497698, 0.1749450415660387, -0.5158776035302747]| 12.1444358825683594|      0.00390625|[1345, 0, 0, 84]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.3652974487559024, 0.3791422407545565, 0.5869666784095069, 1.9630344099474504, -0.1277079445088033, 0.3600973190283056, 0.3884740325252994, -0.0613852200852696, 0.414275439168757, 0.3672629250969018, 0.0753194465431809, 0.3131285506477191, 0.1819530303548846, 0.1307779789220728, 0.5634037037960329, 0.601634616591928, 0.1085795774545363, 0.3489790922508934, 0.1960709535004577, -0.5082887277557246, 0.1759326534568083, -0.5161624805052598]| 12.1444292068481445|      0.00781250|[1377, 0, 0, 86]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      44|[1.3652974487559024, 0.3791422407545565, 0.5869666784095069, 1.9630344099474504, -0.1277079445088033, 0.3600973190283056, 0.3884740325252994, -0.0613852200852696, 0.414275439168757, 0.3672629250969018, 0.0753194465431809, 0.3131285506477191, 0.1819530303548846, 0.1307779789220728, 0.5634037037960329, 0.601634616591928, 0.1085795774545363, 0.3489790922508934, 0.1960709535004577, -0.5082887277557246, 0.1759326534568083, -0.5161624805052598]| 12.1444292068481445|      0.00390625|[1409, 0, 0, 88]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      45|[1.3637353461613193, 0.3783102891943867, 0.5878400899370867, 1.9650387398855262, -0.1274112397490299, 0.3598954726014971, 0.3881980575508585, -0.0612492471981831, 0.4150196934269272, 0.3675153229627194, 0.0749975824408891, 0.3121602302199702, 0.1820268587217455, 0.1311403669336228, 0.5626064962893805, 0.6017502748072571, 0.1086983693034045, 0.349543313477713, 0.1967051498175616, -0.5064069263067246, 0.1752982620035218, -0.5161674609534133]| 12.1444234848022461|      0.00781250|[1441, 0, 0, 90]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      46|[1.3637353461613193, 0.3783102891943867, 0.5878400899370867, 1.9650387398855262, -0.1274112397490299, 0.3598954726014971, 0.3881980575508585, -0.0612492471981831, 0.4150196934269272, 0.3675153229627194, 0.0749975824408891, 0.3121602302199702, 0.1820268587217455, 0.1311403669336228, 0.5626064962893805, 0.6017502748072571, 0.1086983693034045, 0.349543313477713, 0.1967051498175616, -0.5064069263067246, 0.1752982620035218, -0.5161674609534133]| 12.1444234848022461|      0.00390625|[1473, 0, 0, 92]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
