k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6035507340220889, 0.0486688946687933, 0.1413644277125332, 0.7822568410738854, 0.0037008669016358, 0.0013422654451604, 0.0060052597201075, -0.002827062943174, 0.0150329851195367, -0.0182783222752549, 0.0079316152021382, -0.000583352519301, -0.0177724878797453, -0.0120919965100702, -0.0019966345834399, -0.0007289998005712, -0.0011208721699656, 0.0091203774307406, -0.004570555586919, -0.0025367862645517, -0.0114463402450805, -0.0074775646620694]| 13.1522598266601562|      2.00000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      16|[1.4184686839429779, 0.0770402255164135, 0.4005793891636358, 1.9728503387468819, 0.0728383733818277, 0.0368750566977414, 0.008966145795538, -0.1357525391560918, 0.0253466397016219, 0.0794262848499404, 0.0005165591339266, 0.0495443071666143, -0.0215562217067903, -0.0550079022086605, 0.0614796635794022, 0.0347895807727506, -0.1481262446633204, -0.017769751512516, 0.0687270338304462, 0.0727889008861231, 0.0581609953149532, -0.0536931678623995]| 12.1443738937377930|      0.00390625|[1891, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      17|[1.416810485923957, 0.0762306246561738, 0.401644279981597, 1.9760529591372609, 0.0727498664062662, 0.0368249130493102, 0.009226250845907, -0.135770968000818, 0.0254156638421649, 0.0795345324160726, 0.0005857408424659, 0.0497542202028038, -0.0216988573030066, -0.0548100558870886, 0.0612746176780344, 0.034807108334336, -0.1480885259895773, -0.0178616753662798, 0.0690380135444491, 0.0730753484545066, 0.0579934731392374, -0.0537202851909656]| 12.1443662643432617|      0.00781250|[2009, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      18|[1.416810485923957, 0.0762306246561738, 0.401644279981597, 1.9760529591372609, 0.0727498664062662, 0.0368249130493102, 0.009226250845907, -0.135770968000818, 0.0254156638421649, 0.0795345324160726, 0.0005857408424659, 0.0497542202028038, -0.0216988573030066, -0.0548100558870886, 0.0612746176780344, 0.034807108334336, -0.1480885259895773, -0.0178616753662798, 0.0690380135444491, 0.0730753484545066, 0.0579934731392374, -0.0537202851909656]| 12.1443662643432617|      0.00390625|[2127, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      19|[1.4133630242526707, 0.0750439868677488, 0.4019601755506232, 1.9768577019432116, 0.0730018831993953, 0.0370199192205129, 0.0089621271108974, -0.1352226370785067, 0.0255914961998174, 0.0799168728157117, 0.000626891131644, 0.0501565509153194, -0.021782824287671, -0.055149595327222, 0.0610942859674781, 0.034695463533151, -0.148347273355825, -0.0181477655707069, 0.0689367874886935, 0.0731731232466668, 0.0577355140233808, -0.0537767243460929]| 12.1443605422973633|      0.00781250|[2246, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      20|[1.4133630242526707, 0.0750439868677488, 0.4019601755506232, 1.9768577019432116, 0.0730018831993953, 0.0370199192205129, 0.0089621271108974, -0.1352226370785067, 0.0255914961998174, 0.0799168728157117, 0.000626891131644, 0.0501565509153194, -0.021782824287671, -0.055149595327222, 0.0610942859674781, 0.034695463533151, -0.148347273355825, -0.0181477655707069, 0.0689367874886935, 0.0731731232466668, 0.0577355140233808, -0.0537767243460929]| 12.1443605422973633|      0.00390625|[2365, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      21|[1.4118805170452942, 0.0738327626581506, 0.4030304218209669, 1.9800431131259437, 0.0728849886187598, 0.036775844092645, 0.0089594384833544, -0.1354171760706616, 0.0254666480449873, 0.0797669212440284, 0.0006041614861163, 0.0502531707851365, -0.021561648261343, -0.0548887876236885, 0.061129107035706, 0.0346283893661173, -0.1482944445901458, -0.0181463367146182, 0.0688759873484562, 0.0732258735203926, 0.057833742826354, -0.053744480994119]| 12.1443529129028320|      0.00781250|[2484, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      22|[1.4118805170452942, 0.0738327626581506, 0.4030304218209669, 1.9800431131259437, 0.0728849886187598, 0.036775844092645, 0.0089594384833544, -0.1354171760706616, 0.0254666480449873, 0.0797669212440284, 0.0006041614861163, 0.0502531707851365, -0.021561648261343, -0.0548887876236885, 0.061129107035706, 0.0346283893661173, -0.1482944445901458, -0.0181463367146182, 0.0688759873484562, 0.0732258735203926, 0.057833742826354, -0.053744480994119]| 12.1443529129028320|      0.00390625|[2603, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      23|[1.4085252617457111, 0.0729164437055511, 0.4034628748688082, 1.9815996435502354, 0.0727548317578978, 0.0369691859295564, 0.0089877762262326, -0.1354691496125933, 0.0255396406066721, 0.0798570185423394, 0.0005273773641984, 0.0501025872653265, -0.0214811220143471, -0.0550772904415766, 0.0611758287677765, 0.0350470427143304, -0.1481753528047441, -0.0181271262477514, 0.0693398867241946, 0.073210991069984, 0.0578432729609709, -0.053791671626374]| 12.1443452835083008|      0.00781250|[2721, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      24|[1.4085252617457111, 0.0729164437055511, 0.4034628748688082, 1.9815996435502354, 0.0727548317578978, 0.0369691859295564, 0.0089877762262326, -0.1354691496125933, 0.0255396406066721, 0.0798570185423394, 0.0005273773641984, 0.0501025872653265, -0.0214811220143471, -0.0550772904415766, 0.0611758287677765, 0.0350470427143304, -0.1481753528047441, -0.0181271262477514, 0.0693398867241946, 0.073210991069984, 0.0578432729609709, -0.053791671626374]| 12.1443452835083008|      0.00390625|[2839, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      25|[1.405470299070041, 0.071941768625881, 0.4039787884976733, 1.9836726942335792, 0.0726603269659308, 0.0369480690662726, 0.0090429684344094, -0.135386983534263, 0.0254079963556709, 0.0797701096891975, 0.0003428778391857, 0.0498914814344265, -0.0216471092062723, -0.0552437257974339, 0.0611184892053881, 0.0352419730179704, -0.1481433818302061, -0.0184168694269674, 0.0696073587148776, 0.0730973836801995, 0.0579663126510924, -0.0538840454327574]| 12.1443376541137695|      0.00781250|[2957, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      26|[1.405470299070041, 0.071941768625881, 0.4039787884976733, 1.9836726942335792, 0.0726603269659308, 0.0369480690662726, 0.0090429684344094, -0.135386983534263, 0.0254079963556709, 0.0797701096891975, 0.0003428778391857, 0.0498914814344265, -0.0216471092062723, -0.0552437257974339, 0.0611184892053881, 0.0352419730179704, -0.1481433818302061, -0.0184168694269674, 0.0696073587148776, 0.0730973836801995, 0.0579663126510924, -0.0538840454327574]| 12.1443376541137695|      0.00390625|[3076, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      27|[1.403243356311749, 0.070840438235976, 0.4049231050679532, 1.9864753899196719, 0.0725199000937295, 0.0368986279763401, 0.0088809024301658, -0.135311610413574, 0.0254883379429048, 0.0796443447607778, 0.0002576694624986, 0.0498786327275808, -0.0216640900316875, -0.0549600522842519, 0.0613852196625415, 0.0351017107341376, -0.1482893341744083, -0.018333497520209, 0.0696603145146471, 0.0731600159260487, 0.057806463738416, -0.0540384226197596]| 12.1443300247192383|      0.00781250|[3194, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[1.403243356311749, 0.070840438235976, 0.4049231050679532, 1.9864753899196719, 0.0725199000937295, 0.0368986279763401, 0.0088809024301658, -0.135311610413574, 0.0254883379429048, 0.0796443447607778, 0.0002576694624986, 0.0498786327275808, -0.0216640900316875, -0.0549600522842519, 0.0613852196625415, 0.0351017107341376, -0.1482893341744083, -0.018333497520209, 0.0696603145146471, 0.0731600159260487, 0.057806463738416, -0.0540384226197596]| 12.1443300247192383|      0.00390625|[3312, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      29|[1.4000458685779489, 0.0696537342885178, 0.4055891935930299, 1.9880747089383677, 0.0725469813022258, 0.0371194973204632, 0.0090895064621768, -0.1352854086627998, 0.0252231245587651, 0.0796093625365221, 0.0005499321674788, 0.0497788854664965, -0.0216743301954794, -0.0551099067878647, 0.0615407303792157, 0.0347646048995148, -0.148372600964042, -0.0186424243963074, 0.0699169830114016, 0.073243612995712, 0.0576799076870278, -0.0541516218321392]| 12.1443223953247070|      0.00781250|[3431, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      30|[1.4000458685779489, 0.0696537342885178, 0.4055891935930299, 1.9880747089383677, 0.0725469813022258, 0.0371194973204632, 0.0090895064621768, -0.1352854086627998, 0.0252231245587651, 0.0796093625365221, 0.0005499321674788, 0.0497788854664965, -0.0216743301954794, -0.0551099067878647, 0.0615407303792157, 0.0347646048995148, -0.148372600964042, -0.0186424243963074, 0.0699169830114016, 0.073243612995712, 0.0576799076870278, -0.0541516218321392]| 12.1443223953247070|      0.00390625|[3549, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      31|[1.397976685611342, 0.0682511264725564, 0.4065555005419282, 1.990814955476834, 0.0723306550542431, 0.0371212750788924, 0.0088689329129301, -0.1356831484801634, 0.0255057278750117, 0.0797017401978957, 0.0006578603804651, 0.0498819410552104, -0.0217009862256177, -0.0548915705053512, 0.0615016937943647, 0.0347112661630468, -0.1481168731436247, -0.0185197474707449, 0.0699289464690989, 0.073320795747783, 0.0577374029703153, -0.0539059748694018]| 12.1443147659301758|      0.00781250|[3667, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[1.397976685611342, 0.0682511264725564, 0.4065555005419282, 1.990814955476834, 0.0723306550542431, 0.0371212750788924, 0.0088689329129301, -0.1356831484801634, 0.0255057278750117, 0.0797017401978957, 0.0006578603804651, 0.0498819410552104, -0.0217009862256177, -0.0548915705053512, 0.0615016937943647, 0.0347112661630468, -0.1481168731436247, -0.0185197474707449, 0.0699289464690989, 0.073320795747783, 0.0577374029703153, -0.0539059748694018]| 12.1443147659301758|      0.00390625|[3786, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      33|[1.3944870313025277, 0.066858746192739, 0.4068235763612252, 1.9915238374001156, 0.0721972755998998, 0.0371460178443156, 0.00850020494978, -0.1355973350999235, 0.0253828897471832, 0.079742463949567, 0.0009375032292656, 0.0497505445963326, -0.0215477974219294, -0.0546524687679261, 0.0615503321190872, 0.034440261168381, -0.1481706626989208, -0.0183466602054047, 0.0697483720883685, 0.0735143528865433, 0.0576196126335834, -0.0540502561480308]| 12.1443080902099609|      0.00781250|[3905, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      34|[1.3944870313025277, 0.066858746192739, 0.4068235763612252, 1.9915238374001156, 0.0721972755998998, 0.0371460178443156, 0.00850020494978, -0.1355973350999235, 0.0253828897471832, 0.079742463949567, 0.0009375032292656, 0.0497505445963326, -0.0215477974219294, -0.0546524687679261, 0.0615503321190872, 0.034440261168381, -0.1481706626989208, -0.0183466602054047, 0.0697483720883685, 0.0735143528865433, 0.0576196126335834, -0.0540502561480308]| 12.1443080902099609|      0.00390625|[4023, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      35|[1.3926255692861402, 0.0659954229521062, 0.4072949463001433, 1.994732189822724, 0.0722579773467009, 0.037047074570963, 0.0081120913424943, -0.1357894160495547, 0.0254036317397375, 0.0797873251272776, 0.0010064595792779, 0.0496467945723352, -0.0214548027476513, -0.0549507408241877, 0.0615865912467819, 0.0341852524738155, -0.1480520254290492, -0.0181872588389847, 0.0695456508664204, 0.0736527291772929, 0.0577510582116267, -0.0542313057670905]| 12.1443004608154297|      0.00781250|[4142, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[1.3926255692861402, 0.0659954229521062, 0.4072949463001433, 1.994732189822724, 0.0722579773467009, 0.037047074570963, 0.0081120913424943, -0.1357894160495547, 0.0254036317397375, 0.0797873251272776, 0.0010064595792779, 0.0496467945723352, -0.0214548027476513, -0.0549507408241877, 0.0615865912467819, 0.0341852524738155, -0.1480520254290492, -0.0181872588389847, 0.0695456508664204, 0.0736527291772929, 0.0577510582116267, -0.0542313057670905]| 12.1443004608154297|      0.00390625|[4261, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      37|[1.389416529600262, 0.0646307082673494, 0.4075418115698763, 1.996204945968361, 0.0724485723109966, 0.0371009013808206, 0.0082883515960004, -0.1360426596928409, 0.0254741697545762, 0.079593721429628, 0.0009759097145229, 0.0496180720059963, -0.0216336656719589, -0.0549397643711948, 0.0616396210707177, 0.0341602232250363, -0.1477949328125379, -0.0187343552029759, 0.0695434421436422, 0.0741147308411105, 0.0576967245456187, -0.0539621416360517]| 12.1442928314208984|      0.00781250|[4379, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      38|[1.389416529600262, 0.0646307082673494, 0.4075418115698763, 1.996204945968361, 0.0724485723109966, 0.0371009013808206, 0.0082883515960004, -0.1360426596928409, 0.0254741697545762, 0.079593721429628, 0.0009759097145229, 0.0496180720059963, -0.0216336656719589, -0.0549397643711948, 0.0616396210707177, 0.0341602232250363, -0.1477949328125379, -0.0187343552029759, 0.0695434421436422, 0.0741147308411105, 0.0576967245456187, -0.0539621416360517]| 12.1442928314208984|      0.00390625|[4497, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      39|[1.3873086033608313, 0.0634996302236626, 0.4082372924583283, 1.9990808910553557, 0.0720964073470458, 0.0373364293328662, 0.0081040227524559, -0.1359392007285453, 0.025489830031178, 0.0791530317488211, 0.000933583964015, 0.0491678360499423, -0.021550065565509, -0.0550105714326868, 0.061635160116337, 0.0344281126075897, -0.1476443468716337, -0.0188224027899735, 0.0696941109973414, 0.0742126270889832, 0.0576343503327229, -0.0538736959729886]| 12.1442852020263672|      0.00781250|[4615, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      40|[1.3873086033608313, 0.0634996302236626, 0.4082372924583283, 1.9990808910553557, 0.0720964073470458, 0.0373364293328662, 0.0081040227524559, -0.1359392007285453, 0.025489830031178, 0.0791530317488211, 0.000933583964015, 0.0491678360499423, -0.021550065565509, -0.0550105714326868, 0.061635160116337, 0.0344281126075897, -0.1476443468716337, -0.0188224027899735, 0.0696941109973414, 0.0742126270889832, 0.0576343503327229, -0.0538736959729886]| 12.1442852020263672|      0.00390625|[4733, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      41|[1.3841009640389514, 0.0625102879355831, 0.4088727298101144, 2.000238159916931, 0.0723225764617168, 0.0367361894581922, 0.0079303566072049, -0.1359683676147266, 0.0260958680992348, 0.0790882840160997, 0.0008417343780179, 0.0495583870432372, -0.0221048961206092, -0.0554811590898712, 0.0609842394102301, 0.0342135922012552, -0.1478204882178409, -0.0186176183683985, 0.0693696977023556, 0.0743296650833584, 0.0574424396638947, -0.0540866671291404]| 12.1442785263061523|      0.00781250|[4851, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      42|[1.3841009640389514, 0.0625102879355831, 0.4088727298101144, 2.000238159916931, 0.0723225764617168, 0.0367361894581922, 0.0079303566072049, -0.1359683676147266, 0.0260958680992348, 0.0790882840160997, 0.0008417343780179, 0.0495583870432372, -0.0221048961206092, -0.0554811590898712, 0.0609842394102301, 0.0342135922012552, -0.1478204882178409, -0.0186176183683985, 0.0693696977023556, 0.0743296650833584, 0.0574424396638947, -0.0540866671291404]| 12.1442785263061523|      0.00390625|[4970, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      43|[1.3820091858731087, 0.0613238704408271, 0.4096006106491994, 2.003028457459069, 0.0726231452054097, 0.0365926550817871, 0.0077799263993709, -0.1358900514188366, 0.0261778433175695, 0.0793099207784127, 0.0010081031799008, 0.0493835003220326, -0.0218017354798604, -0.0556412574635865, 0.0608864719579449, 0.0343044085133735, -0.1472564176199862, -0.0186130221418407, 0.0699174905700377, 0.0741538378593573, 0.0572537784698856, -0.0537931424780804]| 12.1442708969116211|      0.00781250|[5088, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      44|[1.3820091858731087, 0.0613238704408271, 0.4096006106491994, 2.003028457459069, 0.0726231452054097, 0.0365926550817871, 0.0077799263993709, -0.1358900514188366, 0.0261778433175695, 0.0793099207784127, 0.0010081031799008, 0.0493835003220326, -0.0218017354798604, -0.0556412574635865, 0.0608864719579449, 0.0343044085133735, -0.1472564176199862, -0.0186130221418407, 0.0699174905700377, 0.0741538378593573, 0.0572537784698856, -0.0537931424780804]| 12.1442708969116211|      0.00390625|[5206, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      45|[1.3820091858731087, 0.0613238704408271, 0.4096006106491994, 2.003028457459069, 0.0726231452054097, 0.0365926550817871, 0.0077799263993709, -0.1358900514188366, 0.0261778433175695, 0.0793099207784127, 0.0010081031799008, 0.0493835003220326, -0.0218017354798604, -0.0556412574635865, 0.0608864719579449, 0.0343044085133735, -0.1472564176199862, -0.0186130221418407, 0.0699174905700377, 0.0741538378593573, 0.0572537784698856, -0.0537931424780804]| 12.1442708969116211|      0.00195312|[5324, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      46|[1.3804861408935833, 0.0608701317847635, 0.4099322603085643, 2.003862043443126, 0.0729082018473325, 0.0365400067898277, 0.0079713396309754, -0.1357714612680511, 0.026221132244822, 0.0794175100622549, 0.001006878449278, 0.0493199873773076, -0.0215472604308264, -0.0553663278256439, 0.0608565867088542, 0.0342129246228867, -0.147571653267156, -0.0184521448215656, 0.0697413605391277, 0.0742407184934865, 0.0571193573160341, -0.053817193408884]| 12.1442670822143555|      0.00390625|[5442, 368, 0, 92]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
