k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089245907026829, 0.0547629287431201, 0.136909578809204, 0.7790905950322543, -0.0027062012037119, 0.0008227084676373, -0.0073877908116776, 0.0044155012521496, -0.0047443414481978, 0.0025997415796645, -0.003035004981197, -0.0076433159317734, -0.0039602840418833, -0.0079571044895866, 0.0020292297317434, 0.0022670496237629, 0.0063481519390607, 0.0019723075251086, -0.0002234757306189, 0.0079065895778471, -0.0010091106419376, 0.0105106093078414]| 13.1515474319458008|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      12|[1.4686307477276774, 0.1414925783950441, 0.3261442957213338, 1.9105084884203551, -0.021236948229398, 0.0146211345886899, 0.044509338035643, -0.0061048967079338, -0.0033628117596055, 0.0051078084688359, -0.018346261786724, -0.0210501016778713, 0.0258864242373164, -0.0109143523182081, 0.0083495883312337, -0.006587602494134, 0.0288816215757564, 0.0104368244272737, -0.0159278567520953, -0.0253746338636398, 0.0190818757310087, 0.0400555553899914]| 12.1449003219604492|      0.06250000|[1316, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      13|[1.4686307477276774, 0.1414925783950441, 0.3261442957213338, 1.9105084884203551, -0.021236948229398, 0.0146211345886899, 0.044509338035643, -0.0061048967079338, -0.0033628117596055, 0.0051078084688359, -0.018346261786724, -0.0210501016778713, 0.0258864242373164, -0.0109143523182081, 0.0083495883312337, -0.006587602494134, 0.0288816215757564, 0.0104368244272737, -0.0159278567520953, -0.0253746338636398, 0.0190818757310087, 0.0400555553899914]| 12.1449003219604492|      0.03125000|[1425, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      14|[1.485078164976414, 0.1419623543321222, 0.3305301550567154, 1.9366179770431515, -0.0220619323782105, 0.0149470487183084, 0.044604156319869, -0.0050153168283019, -0.0043994600799655, 0.0054167609455552, -0.0183960079845541, -0.02057463744573, 0.0252741203037737, -0.0106941223686676, 0.0086210962715738, -0.0063216305038884, 0.0289283613019802, 0.0103175713187836, -0.0163629990862707, -0.0254796529500127, 0.0185800768033068, 0.040737487390272]| 12.1445941925048828|      0.06250000|[1534, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[1.485078164976414, 0.1419623543321222, 0.3305301550567154, 1.9366179770431515, -0.0220619323782105, 0.0149470487183084, 0.044604156319869, -0.0050153168283019, -0.0043994600799655, 0.0054167609455552, -0.0183960079845541, -0.02057463744573, 0.0252741203037737, -0.0106941223686676, 0.0086210962715738, -0.0063216305038884, 0.0289283613019802, 0.0103175713187836, -0.0163629990862707, -0.0254796529500127, 0.0185800768033068, 0.040737487390272]| 12.1445941925048828|      0.03125000|[1644, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.485078164976414, 0.1419623543321222, 0.3305301550567154, 1.9366179770431515, -0.0220619323782105, 0.0149470487183084, 0.044604156319869, -0.0050153168283019, -0.0043994600799655, 0.0054167609455552, -0.0183960079845541, -0.02057463744573, 0.0252741203037737, -0.0106941223686676, 0.0086210962715738, -0.0063216305038884, 0.0289283613019802, 0.0103175713187836, -0.0163629990862707, -0.0254796529500127, 0.0185800768033068, 0.040737487390272]| 12.1445941925048828|      0.01562500|[1753, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[1.485078164976414, 0.1419623543321222, 0.3305301550567154, 1.9366179770431515, -0.0220619323782105, 0.0149470487183084, 0.044604156319869, -0.0050153168283019, -0.0043994600799655, 0.0054167609455552, -0.0183960079845541, -0.02057463744573, 0.0252741203037737, -0.0106941223686676, 0.0086210962715738, -0.0063216305038884, 0.0289283613019802, 0.0103175713187836, -0.0163629990862707, -0.0254796529500127, 0.0185800768033068, 0.040737487390272]| 12.1445941925048828|      0.00781250|[1862, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      18|[1.4784243776720982, 0.1408573453856168, 0.3300598483438398, 1.9327280495651509, -0.0220226896637233, 0.0149866037142379, 0.0444780110779828, -0.0049461471275882, -0.004524847106105, 0.0052872093613208, -0.018403346148123, -0.0205624237573662, 0.0253902446843829, -0.0106447728400402, 0.0086930811240625, -0.0065249313042323, 0.0287735024197396, 0.010393571696276, -0.0164776111090272, -0.0256017403537536, 0.0185800877331731, 0.040845929705781]| 12.1445770263671875|      0.01562500|[1971, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      19|[1.4784243776720982, 0.1408573453856168, 0.3300598483438398, 1.9327280495651509, -0.0220226896637233, 0.0149866037142379, 0.0444780110779828, -0.0049461471275882, -0.004524847106105, 0.0052872093613208, -0.018403346148123, -0.0205624237573662, 0.0253902446843829, -0.0106447728400402, 0.0086930811240625, -0.0065249313042323, 0.0287735024197396, 0.010393571696276, -0.0164776111090272, -0.0256017403537536, 0.0185800877331731, 0.040845929705781]| 12.1445770263671875|      0.00781250|[2080, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      20|[1.4784243776720982, 0.1408573453856168, 0.3300598483438398, 1.9327280495651509, -0.0220226896637233, 0.0149866037142379, 0.0444780110779828, -0.0049461471275882, -0.004524847106105, 0.0052872093613208, -0.018403346148123, -0.0205624237573662, 0.0253902446843829, -0.0106447728400402, 0.0086930811240625, -0.0065249313042323, 0.0287735024197396, 0.010393571696276, -0.0164776111090272, -0.0256017403537536, 0.0185800877331731, 0.040845929705781]| 12.1445770263671875|      0.00390625|[2189, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[1.4775398140022997, 0.1400067861026737, 0.3307401536386505, 1.9363362769874957, -0.0219858254228214, 0.0147889187495659, 0.0444212988094484, -0.0048209371153991, -0.0044944984505401, 0.0053868227843622, -0.0185689568823691, -0.0204651261740522, 0.0254750037615043, -0.0105824551888413, 0.0087257935942389, -0.0067418355072962, 0.0285559873871306, 0.0104805832067571, -0.0164297245050206, -0.0257705237375395, 0.0186674302021698, 0.040740022601802]| 12.1445684432983398|      0.00781250|[2299, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[1.4775398140022997, 0.1400067861026737, 0.3307401536386505, 1.9363362769874957, -0.0219858254228214, 0.0147889187495659, 0.0444212988094484, -0.0048209371153991, -0.0044944984505401, 0.0053868227843622, -0.0185689568823691, -0.0204651261740522, 0.0254750037615043, -0.0105824551888413, 0.0087257935942389, -0.0067418355072962, 0.0285559873871306, 0.0104805832067571, -0.0164297245050206, -0.0257705237375395, 0.0186674302021698, 0.040740022601802]| 12.1445684432983398|      0.00390625|[2408, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[1.4775398140022997, 0.1400067861026737, 0.3307401536386505, 1.9363362769874957, -0.0219858254228214, 0.0147889187495659, 0.0444212988094484, -0.0048209371153991, -0.0044944984505401, 0.0053868227843622, -0.0185689568823691, -0.0204651261740522, 0.0254750037615043, -0.0105824551888413, 0.0087257935942389, -0.0067418355072962, 0.0285559873871306, 0.0104805832067571, -0.0164297245050206, -0.0257705237375395, 0.0186674302021698, 0.040740022601802]| 12.1445684432983398|      0.00195312|[2519, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      24|[1.4758694929165712, 0.1394483729298344, 0.3308968957801464, 1.9369746773187118, -0.021922335652042, 0.0145001485309082, 0.0446458923104924, -0.0047239699428731, -0.0045764424528357, 0.0053328930898456, -0.0185169907226519, -0.0204347270266114, 0.0255058821933407, -0.0104540871962024, 0.0087538801856681, -0.0068321582263201, 0.0285447518051965, 0.0104246736108822, -0.0164160063332856, -0.02567127976231, 0.0185981852748009, 0.0410153425840906]| 12.1445655822753906|      0.00390625|[2628, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      25|[1.4732174662559663, 0.1381887374290871, 0.3315502013162463, 1.9394345508147106, -0.0219674211006098, 0.0145078760298847, 0.0446199342053659, -0.0047286258141194, -0.0047959661559486, 0.005473029932904, -0.0186635328704772, -0.0204644687480329, 0.0253544177236272, -0.0104630101342518, 0.0087147532079351, -0.0068655507300735, 0.0284949969229159, 0.0103448932654733, -0.0164717528951387, -0.025686333356271, 0.0187715892264316, 0.0410015770910421]| 12.1445569992065430|      0.00781250|[2738, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[1.4732174662559663, 0.1381887374290871, 0.3315502013162463, 1.9394345508147106, -0.0219674211006098, 0.0145078760298847, 0.0446199342053659, -0.0047286258141194, -0.0047959661559486, 0.005473029932904, -0.0186635328704772, -0.0204644687480329, 0.0253544177236272, -0.0104630101342518, 0.0087147532079351, -0.0068655507300735, 0.0284949969229159, 0.0103448932654733, -0.0164717528951387, -0.025686333356271, 0.0187715892264316, 0.0410015770910421]| 12.1445569992065430|      0.00390625|[2847, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      27|[1.470167396247705, 0.1368683421876076, 0.3317715136915603, 1.9413923413201994, -0.0218932832091995, 0.0144119936591267, 0.0445001857461069, -0.0049585406825027, -0.0047353199627515, 0.005363777127664, -0.0185861816677327, -0.020369598060249, 0.0254041465599038, -0.0105052886889511, 0.0087464293020987, -0.0069314605398549, 0.0285180866356879, 0.0102792909515326, -0.0163355917977587, -0.0257361899488736, 0.0183443537181346, 0.0410042192009975]| 12.1445493698120117|      0.00781250|[2956, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      28|[1.470167396247705, 0.1368683421876076, 0.3317715136915603, 1.9413923413201994, -0.0218932832091995, 0.0144119936591267, 0.0445001857461069, -0.0049585406825027, -0.0047353199627515, 0.005363777127664, -0.0185861816677327, -0.020369598060249, 0.0254041465599038, -0.0105052886889511, 0.0087464293020987, -0.0069314605398549, 0.0285180866356879, 0.0102792909515326, -0.0163355917977587, -0.0257361899488736, 0.0183443537181346, 0.0410042192009975]| 12.1445493698120117|      0.00390625|[3065, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      29|[1.4676684019301356, 0.1355331038373551, 0.3325751073807159, 1.9438963777619112, -0.0219510310228885, 0.0142820895082302, 0.0442204483377835, -0.0051301935533089, -0.0047139407296184, 0.0053904384532925, -0.0184566119419418, -0.0204172202929774, 0.0253102494052197, -0.0104607406802322, 0.0085947933105684, -0.0068477565465921, 0.0285327589090376, 0.0105102829251847, -0.0161081191435275, -0.0258538752125108, 0.0184085724778423, 0.0410566663199503]| 12.1445417404174805|      0.00781250|[3176, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      30|[1.4676684019301356, 0.1355331038373551, 0.3325751073807159, 1.9438963777619112, -0.0219510310228885, 0.0142820895082302, 0.0442204483377835, -0.0051301935533089, -0.0047139407296184, 0.0053904384532925, -0.0184566119419418, -0.0204172202929774, 0.0253102494052197, -0.0104607406802322, 0.0085947933105684, -0.0068477565465921, 0.0285327589090376, 0.0105102829251847, -0.0161081191435275, -0.0258538752125108, 0.0184085724778423, 0.0410566663199503]| 12.1445417404174805|      0.00390625|[3285, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      31|[1.4646058179286485, 0.1341682216957309, 0.3329687664130458, 1.9457925604408048, -0.0218520756400006, 0.014221324625194, 0.0442951594134688, -0.0052267851465052, -0.0047163918983982, 0.0054503220019979, -0.0182965737597028, -0.0201785903295745, 0.0252575322580071, -0.0103342428730416, 0.0085284284198749, -0.0066226229914184, 0.0286689659579977, 0.0105817940236611, -0.0160188109179767, -0.0260179021412483, 0.0183747090978282, 0.0411903830966183]| 12.1445341110229492|      0.00781250|[3394, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[1.4646058179286485, 0.1341682216957309, 0.3329687664130458, 1.9457925604408048, -0.0218520756400006, 0.014221324625194, 0.0442951594134688, -0.0052267851465052, -0.0047163918983982, 0.0054503220019979, -0.0182965737597028, -0.0201785903295745, 0.0252575322580071, -0.0103342428730416, 0.0085284284198749, -0.0066226229914184, 0.0286689659579977, 0.0105817940236611, -0.0160188109179767, -0.0260179021412483, 0.0183747090978282, 0.0411903830966183]| 12.1445341110229492|      0.00390625|[3504, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      33|[1.4618638857114998, 0.1329678448717675, 0.3336943059843662, 1.9481470207144715, -0.0216013119243212, 0.014322578693313, 0.0443823578707311, -0.0050905208501653, -0.0048235626442366, 0.0056340030657406, -0.0181880182222492, -0.0200171987848465, 0.0251515141384933, -0.0102855781512475, 0.0086140236031133, -0.0066900634518842, 0.0286326618693427, 0.0105441715482634, -0.0160256418555753, -0.0259708819894349, 0.0182723474791826, 0.0411098382471953]| 12.1445264816284180|      0.00781250|[3614, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      34|[1.4618638857114998, 0.1329678448717675, 0.3336943059843662, 1.9481470207144715, -0.0216013119243212, 0.014322578693313, 0.0443823578707311, -0.0050905208501653, -0.0048235626442366, 0.0056340030657406, -0.0181880182222492, -0.0200171987848465, 0.0251515141384933, -0.0102855781512475, 0.0086140236031133, -0.0066900634518842, 0.0286326618693427, 0.0105441715482634, -0.0160256418555753, -0.0259708819894349, 0.0182723474791826, 0.0411098382471953]| 12.1445264816284180|      0.00390625|[3723, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      35|[1.458936324340055, 0.1318413423004448, 0.3343668828036424, 1.9503470649292678, -0.0214542219103808, 0.0141923077667145, 0.0444589262033626, -0.0050059730976842, -0.0047034050697729, 0.0057069819478059, -0.0181143996904649, -0.0200777742276421, 0.0250973804979771, -0.0101960147462573, 0.0087346177032765, -0.0067284685669277, 0.0285818973740323, 0.0104402556642864, -0.0160485274470698, -0.0259676197606319, 0.0183441546445186, 0.0411201002709314]| 12.1445178985595703|      0.00781250|[3833, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      36|[1.458936324340055, 0.1318413423004448, 0.3343668828036424, 1.9503470649292678, -0.0214542219103808, 0.0141923077667145, 0.0444589262033626, -0.0050059730976842, -0.0047034050697729, 0.0057069819478059, -0.0181143996904649, -0.0200777742276421, 0.0250973804979771, -0.0101960147462573, 0.0087346177032765, -0.0067284685669277, 0.0285818973740323, 0.0104402556642864, -0.0160485274470698, -0.0259676197606319, 0.0183441546445186, 0.0411201002709314]| 12.1445178985595703|      0.00390625|[3942, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      37|[1.456138202845555, 0.130769496752065, 0.3351846956227608, 1.9525754101661827, -0.0214334115713523, 0.0142949400018533, 0.0441928701408021, -0.0049374764283044, -0.004572545052882, 0.0055310359284719, -0.0177124991095166, -0.0201994074294064, 0.0251409410899526, -0.0098203661604666, 0.0086626879739594, -0.0067663590825516, 0.0285415667950753, 0.0103653484150279, -0.0161829792860328, -0.0261692834387001, 0.0181678251458407, 0.0408224870750567]| 12.1445102691650391|      0.00781250|[4052, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[1.456138202845555, 0.130769496752065, 0.3351846956227608, 1.9525754101661827, -0.0214334115713523, 0.0142949400018533, 0.0441928701408021, -0.0049374764283044, -0.004572545052882, 0.0055310359284719, -0.0177124991095166, -0.0201994074294064, 0.0251409410899526, -0.0098203661604666, 0.0086626879739594, -0.0067663590825516, 0.0285415667950753, 0.0103653484150279, -0.0161829792860328, -0.0261692834387001, 0.0181678251458407, 0.0408224870750567]| 12.1445102691650391|      0.00390625|[4162, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      39|[1.4528299385135504, 0.1298737187450217, 0.3355406811437142, 1.9540564685937525, -0.0215980082905452, 0.0147572831552675, 0.0442794981827399, -0.0048634102846434, -0.0043893243840265, 0.0057981058543898, -0.0178560373219498, -0.0202935484560576, 0.0257448056072219, -0.0094268239324009, 0.0083097895652441, -0.0067817319277857, 0.0283641370521333, 0.0105062551650992, -0.016273597568399, -0.0259267099658576, 0.0180512869060233, 0.0409868664608321]| 12.1445035934448242|      0.00781250|[4271, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      40|[1.4528299385135504, 0.1298737187450217, 0.3355406811437142, 1.9540564685937525, -0.0215980082905452, 0.0147572831552675, 0.0442794981827399, -0.0048634102846434, -0.0043893243840265, 0.0057981058543898, -0.0178560373219498, -0.0202935484560576, 0.0257448056072219, -0.0094268239324009, 0.0083097895652441, -0.0067817319277857, 0.0283641370521333, 0.0105062551650992, -0.016273597568399, -0.0259267099658576, 0.0180512869060233, 0.0409868664608321]| 12.1445035934448242|      0.00390625|[4380, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      41|[1.4508547452523919, 0.1288675522157182, 0.3364818389818219, 1.9570699802652016, -0.0217000028038507, 0.0146419284882557, 0.0445407592306159, -0.0048314237745352, -0.0041954106772542, 0.0056277470288539, -0.0179400007098294, -0.0202859797472323, 0.0258733658831348, -0.0093904163721174, 0.0084168050311892, -0.0067163371608979, 0.0281947091566134, 0.0105599757945364, -0.016407390494201, -0.0262705906681407, 0.0180412154339475, 0.0408876325524154]| 12.1444959640502930|      0.00781250|[4490, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      42|[1.4508547452523919, 0.1288675522157182, 0.3364818389818219, 1.9570699802652016, -0.0217000028038507, 0.0146419284882557, 0.0445407592306159, -0.0048314237745352, -0.0041954106772542, 0.0056277470288539, -0.0179400007098294, -0.0202859797472323, 0.0258733658831348, -0.0093904163721174, 0.0084168050311892, -0.0067163371608979, 0.0281947091566134, 0.0105599757945364, -0.016407390494201, -0.0262705906681407, 0.0180412154339475, 0.0408876325524154]| 12.1444959640502930|      0.00390625|[4600, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      43|[1.4474253260690249, 0.1277995422631735, 0.3369038686166247, 1.9584529118582563, -0.0216932829834357, 0.0147937326060764, 0.0446738666568517, -0.0047818852113288, -0.0040361655680777, 0.0055762696901906, -0.0178171475836921, -0.020203584902983, 0.0260634370034851, -0.0096733936816942, 0.0084214975194485, -0.0067419873495553, 0.0282337182998667, 0.0106093775752147, -0.0164063398525648, -0.02623920094339, 0.0182643720380019, 0.0409304853512238]| 12.1444883346557617|      0.00781250|[4710, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      44|[1.4474253260690249, 0.1277995422631735, 0.3369038686166247, 1.9584529118582563, -0.0216932829834357, 0.0147937326060764, 0.0446738666568517, -0.0047818852113288, -0.0040361655680777, 0.0055762696901906, -0.0178171475836921, -0.020203584902983, 0.0260634370034851, -0.0096733936816942, 0.0084214975194485, -0.0067419873495553, 0.0282337182998667, 0.0106093775752147, -0.0164063398525648, -0.02623920094339, 0.0182643720380019, 0.0409304853512238]| 12.1444883346557617|      0.00390625|[4819, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      45|[1.4451928833259793, 0.1266770151352606, 0.3375556467837839, 1.961271458135778, -0.0218209763934395, 0.0148762909184454, 0.0443477518108394, -0.005216461530443, -0.003956394808248, 0.0055262758731487, -0.0181735530777037, -0.0201828947860435, 0.0259780696508687, -0.0097980379368252, 0.0084626572584186, -0.007043968690659, 0.0283168583733259, 0.0106096480721189, -0.0164377427767973, -0.0260201192254703, 0.0182439673917412, 0.0407917897166554]| 12.1444807052612305|      0.00781250|[4928, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      46|[1.4451928833259793, 0.1266770151352606, 0.3375556467837839, 1.961271458135778, -0.0218209763934395, 0.0148762909184454, 0.0443477518108394, -0.005216461530443, -0.003956394808248, 0.0055262758731487, -0.0181735530777037, -0.0201828947860435, 0.0259780696508687, -0.0097980379368252, 0.0084626572584186, -0.007043968690659, 0.0283168583733259, 0.0106096480721189, -0.0164377427767973, -0.0260201192254703, 0.0182439673917412, 0.0407917897166554]| 12.1444807052612305|      0.00390625|[5037, 736, 0, 92]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
