k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[1.4805472276689358, 0.1244603418226988, 0.3310303491983217, 1.903911866059457, -2.8765433358e-06, 3.8259567388e-06, -2.5231454091e-06, 4.9078991072e-06, -9.2346433282e-06, -1.5631620052e-06, 4.23968768e-08, 4.340615166e-06, -3.4762966113e-06, 1.7395647884e-06, -9.537710869e-07, 2.0689641269e-06, -1.3025782286e-06, -2.7159766293e-06, -1.31255278e-06, -2.2424835848e-06, -3.941827692e-07, 2.6966483217e-06]| 12.1448688507080078|      0.06250000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      13|[1.4805472276689358, 0.1244603418226988, 0.3310303491983217, 1.903911866059457, -2.8765433358e-06, 3.8259567388e-06, -2.5231454091e-06, 4.9078991072e-06, -9.2346433282e-06, -1.5631620052e-06, 4.23968768e-08, 4.340615166e-06, -3.4762966113e-06, 1.7395647884e-06, -9.537710869e-07, 2.0689641269e-06, -1.3025782286e-06, -2.7159766293e-06, -1.31255278e-06, -2.2424835848e-06, -3.941827692e-07, 2.6966483217e-06]| 12.1448688507080078|      0.03125000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      14|[1.4974761679983828, 0.1252131017410382, 0.3357144450427613, 1.9297472176089274, 3.1754906219e-06, 5.8379210571e-06, -1.00312644863e-05, 1.62230969461e-05, -1.78787268253e-05, 2.806523631e-07, 4.5651181563e-06, 1.20667223828e-05, -8.175765086e-07, 1.7195555206e-06, -6.7116826469e-06, 9.124742199e-07, 9.981327621e-07, -1.17072742583e-05, -1.01468415563e-05, -3.4327740579e-06, -1.2240073445e-06, -7.1556373187e-06]| 12.1446199417114258|      0.06250000|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      15|[1.4974761679983828, 0.1252131017410382, 0.3357144450427613, 1.9297472176089274, 3.1754906219e-06, 5.8379210571e-06, -1.00312644863e-05, 1.62230969461e-05, -1.78787268253e-05, 2.806523631e-07, 4.5651181563e-06, 1.20667223828e-05, -8.175765086e-07, 1.7195555206e-06, -6.7116826469e-06, 9.124742199e-07, 9.981327621e-07, -1.17072742583e-05, -1.01468415563e-05, -3.4327740579e-06, -1.2240073445e-06, -7.1556373187e-06]| 12.1446199417114258|      0.03125000|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      16|[1.4974761679983828, 0.1252131017410382, 0.3357144450427613, 1.9297472176089274, 3.1754906219e-06, 5.8379210571e-06, -1.00312644863e-05, 1.62230969461e-05, -1.78787268253e-05, 2.806523631e-07, 4.5651181563e-06, 1.20667223828e-05, -8.175765086e-07, 1.7195555206e-06, -6.7116826469e-06, 9.124742199e-07, 9.981327621e-07, -1.17072742583e-05, -1.01468415563e-05, -3.4327740579e-06, -1.2240073445e-06, -7.1556373187e-06]| 12.1446199417114258|      0.01562500|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      17|[1.4974761679983828, 0.1252131017410382, 0.3357144450427613, 1.9297472176089274, 3.1754906219e-06, 5.8379210571e-06, -1.00312644863e-05, 1.62230969461e-05, -1.78787268253e-05, 2.806523631e-07, 4.5651181563e-06, 1.20667223828e-05, -8.175765086e-07, 1.7195555206e-06, -6.7116826469e-06, 9.124742199e-07, 9.981327621e-07, -1.17072742583e-05, -1.01468415563e-05, -3.4327740579e-06, -1.2240073445e-06, -7.1556373187e-06]| 12.1446199417114258|      0.00781250|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      18|[1.4912753277065316, 0.1241340555863797, 0.3350591988531413, 1.9251674155090677, -6.61685256785e-05, 9.602227939e-06, -3.86005068656e-05, 3.16039243822e-05, 5.23478889626e-05, -2.9362896284e-06, 1.39328254874e-05, 1.28583233061e-05, -2.1889050012e-06, -1.34237778259e-05, -9.2593127266e-06, 3.12570985518e-05, -2.22795761211e-05, -4.759579206e-06, -1.82074542917e-05, -3.48704772139e-05, 4.52565678826e-05, -3.14883478661e-05]| 12.1445903778076172|      0.01562500|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      19|[1.4912753277065316, 0.1241340555863797, 0.3350591988531413, 1.9251674155090677, -6.61685256785e-05, 9.602227939e-06, -3.86005068656e-05, 3.16039243822e-05, 5.23478889626e-05, -2.9362896284e-06, 1.39328254874e-05, 1.28583233061e-05, -2.1889050012e-06, -1.34237778259e-05, -9.2593127266e-06, 3.12570985518e-05, -2.22795761211e-05, -4.759579206e-06, -1.82074542917e-05, -3.48704772139e-05, 4.52565678826e-05, -3.14883478661e-05]| 12.1445903778076172|      0.00781250|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      20|[1.4912753277065316, 0.1241340555863797, 0.3350591988531413, 1.9251674155090677, -6.61685256785e-05, 9.602227939e-06, -3.86005068656e-05, 3.16039243822e-05, 5.23478889626e-05, -2.9362896284e-06, 1.39328254874e-05, 1.28583233061e-05, -2.1889050012e-06, -1.34237778259e-05, -9.2593127266e-06, 3.12570985518e-05, -2.22795761211e-05, -4.759579206e-06, -1.82074542917e-05, -3.48704772139e-05, 4.52565678826e-05, -3.14883478661e-05]| 12.1445903778076172|      0.00390625|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      21|[1.4887269419861375, 0.1226512982815844, 0.3358142821971925, 1.9275752282246768, -0.0001782267409492, -7.54269115103e-05, -8.23595404379e-05, -5.19082825467e-05, -4.75154536867e-05, 2.8202670965e-06, 1.37155935892e-05, 0.0001697271191701, -1.2891039262e-06, -5.9038184675e-06, -3.64754169516e-05, -8.62912877531e-05, -7.72124508825e-05, 8.46973813509e-05, 0.0001214848249034, -0.0001046848478127, -0.000177262046822, 0.0001566842216172]| 12.1445827484130859|      0.00781250|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      22|[1.4887269419861375, 0.1226512982815844, 0.3358142821971925, 1.9275752282246768, -0.0001782267409492, -7.54269115103e-05, -8.23595404379e-05, -5.19082825467e-05, -4.75154536867e-05, 2.8202670965e-06, 1.37155935892e-05, 0.0001697271191701, -1.2891039262e-06, -5.9038184675e-06, -3.64754169516e-05, -8.62912877531e-05, -7.72124508825e-05, 8.46973813509e-05, 0.0001214848249034, -0.0001046848478127, -0.000177262046822, 0.0001566842216172]| 12.1445827484130859|      0.00390625|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      23|[1.4857250368541024, 0.1214453952303688, 0.3364691852018937, 1.9296434628168977, -0.000173682465239, -0.0001449043304072, -0.0001496838035064, -9.90057296021e-05, -8.62769483519e-05, -4.61648750042e-05, 3.79624271949e-05, 0.0001772927585869, 6.92948607317e-05, 1.22363917648e-05, -0.0001289899656118, 4.60040425989e-05, -0.000122314418988, -2.38949268385e-05, 0.000147991480507, -5.0546640315e-06, -5.77587622447e-05, 0.0001768365552774]| 12.1445751190185547|      0.00781250|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      24|[1.4857250368541024, 0.1214453952303688, 0.3364691852018937, 1.9296434628168977, -0.000173682465239, -0.0001449043304072, -0.0001496838035064, -9.90057296021e-05, -8.62769483519e-05, -4.61648750042e-05, 3.79624271949e-05, 0.0001772927585869, 6.92948607317e-05, 1.22363917648e-05, -0.0001289899656118, 4.60040425989e-05, -0.000122314418988, -2.38949268385e-05, 0.000147991480507, -5.0546640315e-06, -5.77587622447e-05, 0.0001768365552774]| 12.1445751190185547|      0.00390625|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.4829870017300346, 0.1203494905575967, 0.3372188887827409, 1.9320739691223356, -0.0002327754909055, -0.0001921097105428, -0.0002558435853618, -7.48212124958e-05, -0.0001046551666821, -0.000112019903566, 0.0001237549621868, 0.0002966495266088, 8.7949756945e-06, -2.2152125343e-06, -0.0001513421081879, 0.0001452212893681, -0.0001788171617211, 4.64041056638e-05, 0.0002580030522756, -7.134792625e-05, 1.82721471337e-05, 0.0001216294482548]| 12.1445674896240234|      0.00781250|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      26|[1.4829870017300346, 0.1203494905575967, 0.3372188887827409, 1.9320739691223356, -0.0002327754909055, -0.0001921097105428, -0.0002558435853618, -7.48212124958e-05, -0.0001046551666821, -0.000112019903566, 0.0001237549621868, 0.0002966495266088, 8.7949756945e-06, -2.2152125343e-06, -0.0001513421081879, 0.0001452212893681, -0.0001788171617211, 4.64041056638e-05, 0.0002580030522756, -7.134792625e-05, 1.82721471337e-05, 0.0001216294482548]| 12.1445674896240234|      0.00390625|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      27|[1.4798068270196507, 0.1192402218874624, 0.337828446275361, 1.9339323769294376, -0.0003396793456099, -0.0002826164100286, -0.0002733432421358, -0.0002052769734017, -0.0001699159115327, -0.0001281573944029, 0.0001685269792412, 0.0002175700902733, 1.7840634174e-06, -2.21823677662e-05, -0.0001849976303809, 0.0001111238956859, -0.0002037742720676, 0.0001705819220774, 0.0001458605027401, 1.67556019442e-05, 4.36344461408e-05, 0.000113198600735]| 12.1445598602294922|      0.00781250|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      28|[1.4798068270196507, 0.1192402218874624, 0.337828446275361, 1.9339323769294376, -0.0003396793456099, -0.0002826164100286, -0.0002733432421358, -0.0002052769734017, -0.0001699159115327, -0.0001281573944029, 0.0001685269792412, 0.0002175700902733, 1.7840634174e-06, -2.21823677662e-05, -0.0001849976303809, 0.0001111238956859, -0.0002037742720676, 0.0001705819220774, 0.0001458605027401, 1.67556019442e-05, 4.36344461408e-05, 0.000113198600735]| 12.1445598602294922|      0.00390625|[3585, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      29|[1.4798068270196507, 0.1192402218874624, 0.337828446275361, 1.9339323769294376, -0.0003396793456099, -0.0002826164100286, -0.0002733432421358, -0.0002052769734017, -0.0001699159115327, -0.0001281573944029, 0.0001685269792412, 0.0002175700902733, 1.7840634174e-06, -2.21823677662e-05, -0.0001849976303809, 0.0001111238956859, -0.0002037742720676, 0.0001705819220774, 0.0001458605027401, 1.67556019442e-05, 4.36344461408e-05, 0.000113198600735]| 12.1445598602294922|      0.00195312|[3713, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      30|[1.4785455736683566, 0.1187800323086732, 0.3381120888856837, 1.935276251634216, -0.0003802604709147, -0.0002509629534937, -0.0001536738591887, -0.0002864999919274, -0.0001080672072568, -0.0001320534240422, 4.26513483238e-05, 0.0001239155525634, 4.52840521107e-05, -0.0001348375819207, -0.0002004338314836, 0.0001911295248334, -0.0002694278623277, 6.68904460831e-05, 0.000299111819461, -5.30795096884e-05, -1.7449249558e-05, 0.0001860572665586]| 12.1445560455322266|      0.00390625|[3841, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      31|[1.4756417794446435, 0.1176156248214548, 0.338849833779959, 1.937435205255182, -0.0003797850379825, -3.07384885381e-05, -3.72972417021e-05, -0.0003232461549848, -0.0002383111208461, -0.0003341883047694, 3.7289640049e-06, 7.07846646002e-05, -0.0001865426626741, 2.13513799567e-05, -9.43181931446e-05, 0.0001929724814995, -0.000296327947209, 6.07988187951e-05, 0.0002500052755314, 0.0001196314508245, 0.0001145654967389, 0.0001998685004749]| 12.1445474624633789|      0.00781250|[3969, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      32|[1.4756417794446435, 0.1176156248214548, 0.338849833779959, 1.937435205255182, -0.0003797850379825, -3.07384885381e-05, -3.72972417021e-05, -0.0003232461549848, -0.0002383111208461, -0.0003341883047694, 3.7289640049e-06, 7.07846646002e-05, -0.0001865426626741, 2.13513799567e-05, -9.43181931446e-05, 0.0001929724814995, -0.000296327947209, 6.07988187951e-05, 0.0002500052755314, 0.0001196314508245, 0.0001145654967389, 0.0001998685004749]| 12.1445474624633789|      0.00390625|[4097, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      33|[1.4727419682148601, 0.1164838606225668, 0.3396856954858387, 1.9396262784657252, -0.0004525662616257, -3.35361383526e-05, -7.09694071685e-05, -0.0003251741263102, -0.0001602194888774, -0.0004728745148675, 4.95421615258e-05, 4.66534205307e-05, -0.0001497344130604, 6.17962224894e-05, -0.0001080394627008, 0.0001900079718742, -0.000223626070883, 5.60850738604e-05, 0.0001132253274509, 8.54784592625e-05, 3.4100975619e-05, 0.0001848321639782]| 12.1445398330688477|      0.00781250|[4225, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      34|[1.4727419682148601, 0.1164838606225668, 0.3396856954858387, 1.9396262784657252, -0.0004525662616257, -3.35361383526e-05, -7.09694071685e-05, -0.0003251741263102, -0.0001602194888774, -0.0004728745148675, 4.95421615258e-05, 4.66534205307e-05, -0.0001497344130604, 6.17962224894e-05, -0.0001080394627008, 0.0001900079718742, -0.000223626070883, 5.60850738604e-05, 0.0001132253274509, 8.54784592625e-05, 3.4100975619e-05, 0.0001848321639782]| 12.1445398330688477|      0.00390625|[4353, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      35|[1.469941320595353, 0.1153241158629706, 0.340388061179967, 1.9419633886218903, -0.0004580597936519, 0.0001035038054261, -9.07978412107e-05, -0.0003508671761895, -0.0001216567558071, -0.0006214615418717, -2.15200757285e-05, 6.77715901716e-05, -0.0002019087210593, 3.89714712399e-05, -2.13108798708e-05, 0.0002066157039919, -0.0001587837743774, 2.96912086013e-05, 0.0001364832928594, -0.0001204626064522, -3.6413000001e-05, 0.0002291193680912]| 12.1445322036743164|      0.00781250|[4481, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      36|[1.469941320595353, 0.1153241158629706, 0.340388061179967, 1.9419633886218903, -0.0004580597936519, 0.0001035038054261, -9.07978412107e-05, -0.0003508671761895, -0.0001216567558071, -0.0006214615418717, -2.15200757285e-05, 6.77715901716e-05, -0.0002019087210593, 3.89714712399e-05, -2.13108798708e-05, 0.0002066157039919, -0.0001587837743774, 2.96912086013e-05, 0.0001364832928594, -0.0001204626064522, -3.6413000001e-05, 0.0002291193680912]| 12.1445322036743164|      0.00390625|[4609, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      37|[1.4668978326571653, 0.1141609075772127, 0.3410503750828594, 1.9440009628162707, -0.0004685346448135, 0.0001335966188398, -5.02037465557e-05, -0.0003916991808585, -0.0002503849003725, -0.0006461556972121, 2.6046941026e-05, 0.0001583821565617, -0.0001452434731634, 6.78417784523e-05, -1.50940018112e-05, 0.0002323159686233, -0.0002257706991366, 4.2953149998e-06, 0.0001715573216621, -0.0001827181660958, -0.0001088004799047, 0.0002106082765489]| 12.1445236206054688|      0.00781250|[4737, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      38|[1.4668978326571653, 0.1141609075772127, 0.3410503750828594, 1.9440009628162707, -0.0004685346448135, 0.0001335966188398, -5.02037465557e-05, -0.0003916991808585, -0.0002503849003725, -0.0006461556972121, 2.6046941026e-05, 0.0001583821565617, -0.0001452434731634, 6.78417784523e-05, -1.50940018112e-05, 0.0002323159686233, -0.0002257706991366, 4.2953149998e-06, 0.0001715573216621, -0.0001827181660958, -0.0001088004799047, 0.0002106082765489]| 12.1445236206054688|      0.00390625|[4865, 0, 0, 76]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      39|[1.4642256843746553, 0.1129973578555922, 0.3416310828811745, 1.9464982106084976, -0.0004816662144712, 7.17922781822e-05, -5.37149599684e-05, -0.0005123811482826, -0.0003233156946264, -0.0006125575478596, -5.25357119514e-05, 0.0001089096060225, -0.000129853096462, 0.0001994434801664, 0.0001374621542924, 9.7741848206e-05, -5.49838991063e-05, -0.0001033742930236, 0.000164944088123, -3.5504461832e-06, 2.23466640109e-05, 0.0001188875270081]| 12.1445159912109375|      0.00781250|[4993, 0, 0, 78]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      40|[1.4642256843746553, 0.1129973578555922, 0.3416310828811745, 1.9464982106084976, -0.0004816662144712, 7.17922781822e-05, -5.37149599684e-05, -0.0005123811482826, -0.0003233156946264, -0.0006125575478596, -5.25357119514e-05, 0.0001089096060225, -0.000129853096462, 0.0001994434801664, 0.0001374621542924, 9.7741848206e-05, -5.49838991063e-05, -0.0001033742930236, 0.000164944088123, -3.5504461832e-06, 2.23466640109e-05, 0.0001188875270081]| 12.1445159912109375|      0.00390625|[5121, 0, 0, 80]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.4610744548637253, 0.111858042672774, 0.3423864612931904, 1.9483165168862666, -0.0003719486402638, -4.63749942482e-05, 6.86977056654e-05, -0.0004967024816885, -0.0003438155801576, -0.0006210744747376, -8.06945801447e-05, 0.0001880175572254, -9.13322516287e-05, 0.0001374014736003, -1.7007913829e-05, 0.0003079391809045, -0.0001604017833819, -5.92429608297e-05, 0.0002537674142769, -1.3836291322e-06, -5.4957759227e-05, 5.11776125718e-05]| 12.1445083618164062|      0.00781250|[5249, 0, 0, 82]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      42|[1.4610744548637253, 0.111858042672774, 0.3423864612931904, 1.9483165168862666, -0.0003719486402638, -4.63749942482e-05, 6.86977056654e-05, -0.0004967024816885, -0.0003438155801576, -0.0006210744747376, -8.06945801447e-05, 0.0001880175572254, -9.13322516287e-05, 0.0001374014736003, -1.7007913829e-05, 0.0003079391809045, -0.0001604017833819, -5.92429608297e-05, 0.0002537674142769, -1.3836291322e-06, -5.4957759227e-05, 5.11776125718e-05]| 12.1445083618164062|      0.00390625|[5377, 0, 0, 84]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.4584898594895048, 0.110585509405294, 0.3430977232363445, 1.9508396087914421, -0.0003692394407067, -1.09381699125e-05, 0.0001295509702063, -0.0004395767242022, -0.0002595533457564, -0.0006607525620157, -7.97949301481e-05, 0.0002929893690498, -1.20844462127e-05, 0.0001279667293542, -0.0001478118988009, 0.0003005440464062, -0.0001614010321845, -6.61124212034e-05, 0.0001440972336816, -9.04079856655e-05, 2.13363227316e-05, -4.95655199933e-05]| 12.1445007324218750|      0.00781250|[5505, 0, 0, 86]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      44|[1.4584898594895048, 0.110585509405294, 0.3430977232363445, 1.9508396087914421, -0.0003692394407067, -1.09381699125e-05, 0.0001295509702063, -0.0004395767242022, -0.0002595533457564, -0.0006607525620157, -7.97949301481e-05, 0.0002929893690498, -1.20844462127e-05, 0.0001279667293542, -0.0001478118988009, 0.0003005440464062, -0.0001614010321845, -6.61124212034e-05, 0.0001440972336816, -9.04079856655e-05, 2.13363227316e-05, -4.95655199933e-05]| 12.1445007324218750|      0.00390625|[5633, 0, 0, 88]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
