k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1689225733280182, -0.0797505155205727, 0.0417982563376427, 0.2609821557998657, -0.1350850164890289, 0.128651887178421, -0.0829395055770874, 0.5374134182929993, -0.2609802782535553, -0.3538645207881927, 0.0713710933923721, -0.3652447164058685, 0.0248369537293911, -0.0490060299634933, 0.1551743000745773, 0.1434618830680847, -0.0870019569993019, -0.1185009032487869, 0.0134516842663288, -0.184427335858345, 0.1053260341286659, -0.3440173864364624]| 14.3303585052490234|      2.00000000|[28, 11, 0, 1]                                                             | | GPS sucess | actual_k=16
      12|[-1.0696669491007924, -3.1710731610655785, -0.8391556516289711, 4.383660763502121, 0.8829600252211094, -3.086161255836487, 1.0112132281064987, -1.684977576136589, 0.7421469688415527, 0.7985966801643372, -1.3566166907548904, 0.993605237454176, 2.7238117419183254, 4.16246922314167, 0.6655757874250412, 4.765590190887451, 0.0292903203517199, -4.195852359756827, 2.0752811254933476, -2.5305263586342335, 1.6975446566939354, -0.5001655854284763]| 12.1364736557006836|      4.00000000|[329, 128, 0, 12]                                                          |  | used linear model with 39 points | actual_k=16
      13|[-1.0696669491007924, -3.1710731610655785, -0.8391556516289711, 4.383660763502121, 0.8829600252211094, -3.086161255836487, 1.0112132281064987, -1.684977576136589, 0.7421469688415527, 0.7985966801643372, -1.3566166907548904, 0.993605237454176, 2.7238117419183254, 4.16246922314167, 0.6655757874250412, 4.765590190887451, 0.0292903203517199, -4.195852359756827, 2.0752811254933476, -2.5305263586342335, 1.6975446566939354, -0.5001655854284763]| 12.1364736557006836|      2.00000000|[355, 140, 0, 13]                                                          |  | used linear model with 39 points | actual_k=16
      14|[-1.0696669491007924, -3.1710731610655785, -0.8391556516289711, 4.383660763502121, 0.8829600252211094, -3.086161255836487, 1.0112132281064987, -1.684977576136589, 0.7421469688415527, 0.7985966801643372, -1.3566166907548904, 0.993605237454176, 2.7238117419183254, 4.16246922314167, 0.6655757874250412, 4.765590190887451, 0.0292903203517199, -4.195852359756827, 2.0752811254933476, -2.5305263586342335, 1.6975446566939354, -0.5001655854284763]| 12.1364736557006836|      1.00000000|[381, 152, 0, 14]                                                          |  | used linear model with 39 points | actual_k=16
      15|[-1.2151027442887425, -3.320801831781864, -1.2059060111641884, 4.540807396173477, 0.7737675569951534, -3.204752564430237, 1.2093872427940369, -1.6628330294042826, 0.5562191605567932, 0.3173497915267944, -1.6094474643468857, 1.05146274715662, 2.5904111824929714, 4.263946548104286, 0.7619310840964317, 4.927369251847267, 0.0873512607067823, -4.534598281607032, 1.7470304789021611, -2.5665571354329586, 1.3718082830309868, -0.5350785180926323]| 12.1359024047851562|      2.00000000|[409, 162, 0, 15]                                                          | | GPS sucess | actual_k=16
      16|[-1.4607665808871388, -3.499513365328312, -0.712884820997715, 4.676216959953308, 0.7930124960839748, -3.4731178879737854, 1.4469976276159286, -0.8453119937330484, 0.2772217094898224, -0.3653213381767273, -1.5495316833257675, 1.1405160650610924, 1.9717537723481655, 3.51175893843174, 0.49565040320158, 4.031573608517647, 0.2108842860907316, -4.518292520195246, 1.88885295111686, -2.8551677726209164, 0.7901138588786125, -0.6556318998336792]| 12.1351385116577148|      4.00000000|[439, 170, 0, 16]                                                          | | GPS sucess | actual_k=16
      17|[-1.4607665808871388, -3.499513365328312, -0.712884820997715, 4.676216959953308, 0.7930124960839748, -3.4731178879737854, 1.4469976276159286, -0.8453119937330484, 0.2772217094898224, -0.3653213381767273, -1.5495316833257675, 1.1405160650610924, 1.9717537723481655, 3.51175893843174, 0.49565040320158, 4.031573608517647, 0.2108842860907316, -4.518292520195246, 1.88885295111686, -2.8551677726209164, 0.7901138588786125, -0.6556318998336792]| 12.1351385116577148|      2.00000000|[468, 179, 0, 17]                                                          |  | used linear model with 39 points | actual_k=16
      18|[-1.4607665808871388, -3.499513365328312, -0.712884820997715, 4.676216959953308, 0.7930124960839748, -3.4731178879737854, 1.4469976276159286, -0.8453119937330484, 0.2772217094898224, -0.3653213381767273, -1.5495316833257675, 1.1405160650610924, 1.9717537723481655, 3.51175893843174, 0.49565040320158, 4.031573608517647, 0.2108842860907316, -4.518292520195246, 1.88885295111686, -2.8551677726209164, 0.7901138588786125, -0.6556318998336792]| 12.1351385116577148|      1.00000000|[496, 189, 0, 18]                                                          |  | used linear model with 39 points | actual_k=16
      19|[-1.5547621818259358, -3.705156497657299, -0.6182858720421791, 4.736846696585417, 1.3932045064866543, -3.9774774312973022, 1.6232910305261612, -1.052475268021226, 0.3890830799937248, -0.237494632601738, -1.7160725444555283, 1.2048543989658356, 1.821818109601736, 3.657797157764435, 0.5388972759246826, 3.976496420800686, 0.1823057681322098, -4.702905062586069, 1.6256619365885854, -2.8758869729936123, 0.6092650517821312, -0.6856774445623159]| 12.1347179412841797|      2.00000000|[524, 199, 0, 19]                                                          | | GPS sucess | actual_k=16
      20|[-1.7849986525252461, -4.5541689321398735, -0.5153404772281647, 4.956302013248205, 1.8362545929849148, -4.095042735338211, 1.3945315927267075, -0.5426900330930948, -0.6173207238316536, -0.5068783909082413, -1.2633085697889328, 1.64297354221344, 2.6117965541779995, 3.4283976554870605, 0.976933091878891, 4.342350386083126, 0.1548501215875149, -4.538633588701487, 1.697693814523518, -3.016640540212393, 0.6722508370876312, -1.0075518544763327]| 12.1335506439208984|      4.00000000|[555, 206, 0, 20]                                                          | | GPS sucess | actual_k=16
      21|[-2.659033295698464, -3.829228453338146, 1.14303919672966, 5.273450311273336, 1.5938562117516994, -5.226906806230545, 0.0988632291555405, -1.3911660853773355, -1.0094426944851875, -0.5745380073785782, -0.6819827407598495, 2.1735252737998962, 2.813644867390394, 3.6932887136936188, 0.0476016700267792, 5.83885433524847, 1.4544128142297268, -4.362023252993822, 2.14475189615041, -2.418672915548086, -0.199464350938797, -2.0525185521692038]| 12.1319742202758789|      8.00000000|[583, 216, 0, 21]                                                          | | GPS sucess | actual_k=16
      22|[-3.9584902497008443, -1.2811706587672234, -0.924984484910965, 6.504965718835592, 5.121050473302603, -4.870323956012726, -2.9686933904886246, -2.9645404759794474, 0.6183072254061699, -2.293484702706337, -2.6419194787740707, 2.60899817943573, 3.9707200340926647, 0.749920517206192, 1.2530814111232758, 6.77153005450964, 0.753054317086935, -4.349922410212457, 0.8870996134355664, -3.2047650776803493, 0.6933630406856537, -1.7027448769658804]| 12.1307153701782227|     16.00000000|[609, 228, 0, 22]                                                          | | GPS sucess | actual_k=16
      23|[-5.018238660879433, -2.5513159558176994, -1.996869832277298, 7.532571610063314, 2.1913901530206203, -0.8752601742744446, -6.368400231003761, -1.1507475320249796, 0.6735788285732269, 3.1605281680822372, 2.6825720220804214, 5.457691073417664, 8.970295172184706, -3.837317794561386, -4.246290594339371, 11.92266120761633, -1.592937532812357, -7.120070210658014, -1.6599613530561328, 1.0308840312063694, -1.4853288233280182, -2.236429249867797]| 12.1292066574096680|     32.00000000|[638, 237, 0, 23]                                                          | | GPS sucess | actual_k=16
      24|[-5.6058083744719625, -12.330515556037426, -3.942487269639969, 9.067945297807455, -9.94089401140809, 0.5823008418083191, -14.59275497496128, -14.345610851421952, 1.2424364984035492, 13.049113258719444, 0.6961680799722672, 8.154661059379578, -0.4788606353104115, -8.226524204015732, -0.1441945135593414, 10.991194628179073, 0.5761463008821011, -12.21245741005987, 8.001609195955098, -2.3808147870004177, -13.78877940773964, 0.635237181559205]| 12.1194524765014648|     64.00000000|[667, 246, 0, 24]                                                          | | GPS sucess | actual_k=16
      25|[-5.6058083744719625, -12.330515556037426, -3.942487269639969, 9.067945297807455, -9.94089401140809, 0.5823008418083191, -14.59275497496128, -14.345610851421952, 1.2424364984035492, 13.049113258719444, 0.6961680799722672, 8.154661059379578, -0.4788606353104115, -8.226524204015732, -0.1441945135593414, 10.991194628179073, 0.5761463008821011, -12.21245741005987, 8.001609195955098, -2.3808147870004177, -13.78877940773964, 0.635237181559205]| 12.1194524765014648|     32.00000000|[692, 259, 0, 25]                                                          |  | used linear model with 39 points | actual_k=16
      26|[-9.077438709326088, -21.635869674384594, 1.929176777601242, 11.458802755922079, -16.53083598986268, 0.8232332766056061, 1.7523435205221176, -18.793106788769364, 15.939985364675522, 7.79631994664669, 8.80592454969883, 3.504273772239685, -0.5504208765923977, 3.6562673151493073, 4.12546119093895, 8.20606031268835, 1.0265853069722652, -7.378204098902643, 12.490559448488057, 0.3152165450155735, -16.01171985268593, 1.4144361857324839]| 12.1050739288330078|     64.00000000|[718, 271, 0, 26]                                                          | | GPS sucess | actual_k=16
      27|[-9.077438709326088, -21.635869674384594, 1.929176777601242, 11.458802755922079, -16.53083598986268, 0.8232332766056061, 1.7523435205221176, -18.793106788769364, 15.939985364675522, 7.79631994664669, 8.80592454969883, 3.504273772239685, -0.5504208765923977, 3.6562673151493073, 4.12546119093895, 8.20606031268835, 1.0265853069722652, -7.378204098902643, 12.490559448488057, 0.3152165450155735, -16.01171985268593, 1.4144361857324839]| 12.1050739288330078|     32.00000000|[749, 278, 0, 27]                                                          |  | used linear model with 39 points | actual_k=16
      28|[-10.799242374487221, -19.71964233368635, 1.1899803578853607, 12.770558651536703, -11.08126724138856, 16.754871994256973, 12.843917235732079, -14.053103679791093, 25.04773434996605, 4.517787203192711, 14.221336498856544, 0.2264045476913452, -5.602744217962027, 1.0504988729953766, 7.701708644628525, 16.327227495610714, 0.2036419175565243, -16.462330571375787, 18.667424072511494, 12.52376127615571, -21.004982143640518, 8.191414201632142]| 12.1013660430908203|     64.00000000|[780, 285, 0, 28]                                                          | | GPS sucess | actual_k=16
      29|[-10.799242374487221, -19.71964233368635, 1.1899803578853607, 12.770558651536703, -11.08126724138856, 16.754871994256973, 12.843917235732079, -14.053103679791093, 25.04773434996605, 4.517787203192711, 14.221336498856544, 0.2264045476913452, -5.602744217962027, 1.0504988729953766, 7.701708644628525, 16.327227495610714, 0.2036419175565243, -16.462330571375787, 18.667424072511494, 12.52376127615571, -21.004982143640518, 8.191414201632142]| 12.1013660430908203|     32.00000000|[809, 294, 0, 29]                                                          |  | used linear model with 39 points | actual_k=16
      30|[-10.799242374487221, -19.71964233368635, 1.1899803578853607, 12.770558651536703, -11.08126724138856, 16.754871994256973, 12.843917235732079, -14.053103679791093, 25.04773434996605, 4.517787203192711, 14.221336498856544, 0.2264045476913452, -5.602744217962027, 1.0504988729953766, 7.701708644628525, 16.327227495610714, 0.2036419175565243, -16.462330571375787, 18.667424072511494, 12.52376127615571, -21.004982143640518, 8.191414201632142]| 12.1013660430908203|     16.00000000|[835, 306, 0, 30]                                                          |  | used linear model with 39 points | actual_k=16
      31|[-10.799242374487221, -19.71964233368635, 1.1899803578853607, 12.770558651536703, -11.08126724138856, 16.754871994256973, 12.843917235732079, -14.053103679791093, 25.04773434996605, 4.517787203192711, 14.221336498856544, 0.2264045476913452, -5.602744217962027, 1.0504988729953766, 7.701708644628525, 16.327227495610714, 0.2036419175565243, -16.462330571375787, 18.667424072511494, 12.52376127615571, -21.004982143640518, 8.191414201632142]| 12.1013660430908203|      8.00000000|[864, 315, 0, 31]                                                          |  | used linear model with 39 points | actual_k=16
      32|[-10.799242374487221, -19.71964233368635, 1.1899803578853607, 12.770558651536703, -11.08126724138856, 16.754871994256973, 12.843917235732079, -14.053103679791093, 25.04773434996605, 4.517787203192711, 14.221336498856544, 0.2264045476913452, -5.602744217962027, 1.0504988729953766, 7.701708644628525, 16.327227495610714, 0.2036419175565243, -16.462330571375787, 18.667424072511494, 12.52376127615571, -21.004982143640518, 8.191414201632142]| 12.1013660430908203|      4.00000000|[890, 327, 0, 32]                                                          |  | used linear model with 39 points | actual_k=16
      33|[-11.175189253874123, -19.6314337849617, -0.1460067331790924, 13.207896675914526, -11.625490430742502, 15.851180166006088, 14.30823777616024, -12.763466591015458, 25.14585319161415, 3.406744346022606, 13.045003190636635, -0.5800052881240845, -4.287373062223196, 0.8939783722162247, 7.773895621299744, 17.20159574598074, -0.3284621573984623, -15.454296699725091, 19.549435903318226, 11.783366803079844, -20.46903720498085, 7.702173048630357]| 12.1011972427368164|      8.00000000|[919, 336, 0, 33]                                                          | | GPS sucess | actual_k=16
      34|[-11.175189253874123, -19.6314337849617, -0.1460067331790924, 13.207896675914526, -11.625490430742502, 15.851180166006088, 14.30823777616024, -12.763466591015458, 25.14585319161415, 3.406744346022606, 13.045003190636635, -0.5800052881240845, -4.287373062223196, 0.8939783722162247, 7.773895621299744, 17.20159574598074, -0.3284621573984623, -15.454296699725091, 19.549435903318226, 11.783366803079844, -20.46903720498085, 7.702173048630357]| 12.1011972427368164|      4.00000000|[949, 344, 0, 34]                                                          |  | used linear model with 39 points | actual_k=16
      35|[-11.175189253874123, -19.6314337849617, -0.1460067331790924, 13.207896675914526, -11.625490430742502, 15.851180166006088, 14.30823777616024, -12.763466591015458, 25.14585319161415, 3.406744346022606, 13.045003190636635, -0.5800052881240845, -4.287373062223196, 0.8939783722162247, 7.773895621299744, 17.20159574598074, -0.3284621573984623, -15.454296699725091, 19.549435903318226, 11.783366803079844, -20.46903720498085, 7.702173048630357]| 12.1011972427368164|      2.00000000|[977, 354, 0, 35]                                                          |  | used linear model with 39 points | actual_k=16
      36|[-11.175189253874123, -19.6314337849617, -0.1460067331790924, 13.207896675914526, -11.625490430742502, 15.851180166006088, 14.30823777616024, -12.763466591015458, 25.14585319161415, 3.406744346022606, 13.045003190636635, -0.5800052881240845, -4.287373062223196, 0.8939783722162247, 7.773895621299744, 17.20159574598074, -0.3284621573984623, -15.454296699725091, 19.549435903318226, 11.783366803079844, -20.46903720498085, 7.702173048630357]| 12.1011972427368164|      1.00000000|[1005, 364, 0, 36]                                                         |  | used linear model with 39 points | actual_k=16
      37|[-11.445172336883843, -20.031267672777176, -0.0304775312542915, 13.453835096210241, -11.327085170894861, 15.585617154836655, 14.291457450017333, -13.0564428512007, 25.33271388709545, 3.3694078885018826, 12.978696286678314, -0.4314678013324738, -4.29308452969417, 0.9355838783085346, 7.879928216338158, 16.763599447906017, -0.3251442105975002, -15.39171206112951, 19.824226994998753, 11.67917324975133, -20.18810471892357, 7.806516291573644]| 12.0996646881103516|      2.00000000|[1031, 376, 0, 37]                                                         | | GPS sucess | actual_k=16
      38|[-12.232632366009057, -20.34967750310898, 0.3937346860766411, 13.967287983745337, -11.45122853294015, 15.424751952290535, 14.778096353635192, -12.942718597128987, 25.785184368491173, 3.307831831276417, 12.576335400342941, -0.4862476252019405, -4.674437073525041, 1.3417156524956226, 7.310927137732506, 16.401103012263775, -0.7554839642252773, -15.035069814883173, 19.913805787451565, 12.032135654240847, -19.89398229122162, 6.871937992051244]| 12.0989418029785156|      4.00000000|[1060, 385, 0, 38]                                                         | | GPS sucess | actual_k=16
      39|[-12.695475933142006, -20.64943891763687, 0.5372371450066566, 14.366953548043966, -10.30133143439889, 15.048486307263374, 15.139016663655639, -13.825930567458272, 27.232887372374535, 3.651737190783024, 11.9238940179348, 0.2138450480997562, -6.134764937218279, 0.0852946825325489, 8.366017803549767, 15.88347303122282, -1.9191754849161953, -13.55280005093664, 19.12054902780801, 11.870568964630365, -19.074588656425476, 6.669138582423329]| 12.0963182449340820|      8.00000000|[1090, 393, 0, 39]                                                         | | GPS sucess | actual_k=16
      40|[-12.695475933142006, -20.64943891763687, 0.5372371450066566, 14.366953548043966, -10.30133143439889, 15.048486307263374, 15.139016663655639, -13.825930567458272, 27.232887372374535, 3.651737190783024, 11.9238940179348, 0.2138450480997562, -6.134764937218279, 0.0852946825325489, 8.366017803549767, 15.88347303122282, -1.9191754849161953, -13.55280005093664, 19.12054902780801, 11.870568964630365, -19.074588656425476, 6.669138582423329]| 12.0963182449340820|      4.00000000|[1118, 403, 0, 40]                                                         |  | used linear model with 39 points | actual_k=16
      41|[-13.869374153204262, -19.97835063934326, -0.5672784075140953, 15.501783665269613, -9.87073216214776, 13.706715419888496, 14.936552112922072, -13.492009999230504, 26.129724726080894, 4.071564175188541, 11.054937988519669, 1.3006245233118534, -6.366799084004015, 0.8655671067535877, 7.297701463103294, 15.959789596498013, -2.5027575285639614, -13.53530663345009, 17.379930679686368, 11.78340021148324, -19.196375899016857, 5.672489793971181]| 12.0942153930664062|      8.00000000|[1148, 411, 0, 41]                                                         | | GPS sucess | actual_k=16
      42|[-16.49411236960441, -20.516995549201965, -0.0086661800742149, 17.39061575755477, -11.167767141014338, 12.769882515072823, 17.80625302158296, -15.75676810927689, 28.55989645421505, 4.930608727037907, 9.935567051172256, 3.4447032548487186, -5.1807950413785875, 3.9885147996246815, 5.922143921256065, 17.606456361711025, -1.04743299796246, -12.08804112765938, 16.937246118672192, 10.19826677814126, -19.3220172598958, 7.022607596591115]| 12.0885925292968750|     16.00000000|[1176, 421, 0, 42]                                                         | | GPS sucess | actual_k=16
      43|[-16.94284435827285, -25.566518902778625, -1.1674347147345543, 18.26348316296935, -13.583035800606012, 9.543698146939278, 22.409793918952346, -18.55114042945206, 31.302111849188805, 6.198913671076298, 9.599228590726852, 0.118499431759119, -0.428486195858568, 6.997872728854418, 9.983072742819786, 18.584641180932522, -1.7545017988886684, -16.2847121367231, 10.091623579151928, 9.216130886226892, -18.52684611827135, 13.8774011451751]| 12.0850210189819336|     32.00000000|[1210, 425, 0, 43]                                                         | | GPS sucess | actual_k=16
      44|[-16.94284435827285, -25.566518902778625, -1.1674347147345543, 18.26348316296935, -13.583035800606012, 9.543698146939278, 22.409793918952346, -18.55114042945206, 31.302111849188805, 6.198913671076298, 9.599228590726852, 0.118499431759119, -0.428486195858568, 6.997872728854418, 9.983072742819786, 18.584641180932522, -1.7545017988886684, -16.2847121367231, 10.091623579151928, 9.216130886226892, -18.52684611827135, 13.8774011451751]| 12.0850210189819336|     16.00000000|[1241, 432, 0, 44]                                                         |  | used linear model with 39 points | actual_k=16
      45|[-17.89834895450622, -32.0044709444046, -7.13480331748724, 20.55295478925109, -6.5696037746965885, 11.58401520550251, 24.164278334006667, -16.123885037377477, 33.07018993794918, 5.209839202463627, 7.951321452856064, -1.183273758739233, -3.2869347012601793, 3.385972637683153, 4.854459747672081, 14.012045107781887, 0.9231767861638218, -19.255880893208086, 9.435035859234631, 5.542306337505579, -19.081635423004627, 12.063125284388661]| 12.0769557952880859|     32.00000000|[1266, 445, 0, 45]                                                         | | GPS sucess | actual_k=16
      46|[-17.89834895450622, -32.0044709444046, -7.13480331748724, 20.55295478925109, -6.5696037746965885, 11.58401520550251, 24.164278334006667, -16.123885037377477, 33.07018993794918, 5.209839202463627, 7.951321452856064, -1.183273758739233, -3.2869347012601793, 3.385972637683153, 4.854459747672081, 14.012045107781887, 0.9231767861638218, -19.255880893208086, 9.435035859234631, 5.542306337505579, -19.081635423004627, 12.063125284388661]| 12.0769557952880859|     16.00000000|[1292, 457, 0, 46]                                                         |  | used linear model with 39 points | actual_k=16
      47|[-17.89834895450622, -32.0044709444046, -7.13480331748724, 20.55295478925109, -6.5696037746965885, 11.58401520550251, 24.164278334006667, -16.123885037377477, 33.07018993794918, 5.209839202463627, 7.951321452856064, -1.183273758739233, -3.2869347012601793, 3.385972637683153, 4.854459747672081, 14.012045107781887, 0.9231767861638218, -19.255880893208086, 9.435035859234631, 5.542306337505579, -19.081635423004627, 12.063125284388661]| 12.0769557952880859|      8.00000000|[1320, 467, 0, 47]                                                         |  | used linear model with 39 points | actual_k=16
      48|[-17.89834895450622, -32.0044709444046, -7.13480331748724, 20.55295478925109, -6.5696037746965885, 11.58401520550251, 24.164278334006667, -16.123885037377477, 33.07018993794918, 5.209839202463627, 7.951321452856064, -1.183273758739233, -3.2869347012601793, 3.385972637683153, 4.854459747672081, 14.012045107781887, 0.9231767861638218, -19.255880893208086, 9.435035859234631, 5.542306337505579, -19.081635423004627, 12.063125284388661]| 12.0769557952880859|      4.00000000|[1349, 476, 0, 48]                                                         |  | used linear model with 39 points | actual_k=16
      49|[-19.00019791442901, -33.15520179271698, -8.234827779233456, 21.73115598782897, -6.34093052521348, 10.951012328267097, 23.39967537485063, -16.928435744717717, 32.37430725991726, 7.177183844149113, 8.85792550444603, -1.170555834658444, -3.0004920340143144, 3.0642142184078693, 3.891908571124077, 14.987079821527004, 0.511317482450977, -19.464700133539736, 9.843970005400479, 6.046968076378107, -20.0985761359334, 11.543748350813985]| 12.0739202499389648|      8.00000000|[1378, 485, 0, 49]                                                         | | GPS sucess | actual_k=16
      50|[-19.827711013145745, -35.33192217350006, -7.882306091487408, 22.37041872367263, -7.379846278578043, 8.881148055195808, 24.262660091742873, -17.301030846312642, 29.105295047163963, 6.153469182550907, 11.713705390691757, -1.3657317208126187, -4.211967644747347, 1.3879994042217731, 4.175203934311867, 15.747297786176205, -0.2685996384825557, -19.86629417631775, 10.209230636246502, 3.5703173615038395, -15.683016367256641, 12.175760181620717]| 12.0712270736694336|     16.00000000|[1408, 493, 0, 50]                                                         | | GPS sucess | actual_k=16
