k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5489702820777893, 0.1163929924368858, 0.328338623046875, 0.7496638894081116, 0.1525867283344269, 0.4345364570617676, 0.6576316952705383, 0.4257676005363464, -0.1848170608282089, -0.505072295665741, -0.7533788084983826, -0.0325717180967331, 0.4159857630729675, -0.2395432144403458, 0.0127339018508792, -0.188658282160759, 0.1669849455356598, 0.0615657716989517, 0.7095125317573547, -0.0780480951070786, -0.7219283580780029, 0.0546883046627045]| 13.1938056945800781|      2.00000000|[276, 0, 0, 5]                                                             | | GPS sucess | actual_k=0
      12|[-1311.4010069966316, -303.89171306043863, -824.9610824584961, 1193.1403804421425, -39.77845996618271, -253.29201519489288, 1323.07007047534, -613.8214540481567, 889.3280699402094, 1819.949572622776, -1355.4714572429657, -1083.9104162305593, -120.59561139345169, -88.99554696679115, 1891.8325994415209, 1669.565137282014, -344.6341750919819, -375.29202865064144, 564.3727121204138, 586.5545711070299, -624.3113911747932, -862.7265886962414]| 10.1798830032348633|   4096.00000000|[3301, 0, 0, 60]                                                           | | GPS sucess | actual_k=0
      13|[-1311.4010069966316, -303.89171306043863, -824.9610824584961, 1193.1403804421425, -39.77845996618271, -253.29201519489288, 1323.07007047534, -613.8214540481567, 889.3280699402094, 1819.949572622776, -1355.4714572429657, -1083.9104162305593, -120.59561139345169, -88.99554696679115, 1891.8325994415209, 1669.565137282014, -344.6341750919819, -375.29202865064144, 564.3727121204138, 586.5545711070299, -624.3113911747932, -862.7265886962414]| 10.1798830032348633|   2048.00000000|[3576, 0, 0, 65]                                                           |  | used quadratic model with 276 points | actual_k=0
      14|[-1041.5642760396004, -566.2140092030168, -590.9177474975586, 959.1817470192909, -90.01610416173935, -72.57353985309601, 1131.9763052165508, -502.1223726272583, 887.1920044571161, 1756.0867872834206, -952.5782992839813, -783.4297033399343, 176.55117815732956, 4.006383270025253, 1727.7767980499193, 1585.2028173357248, -254.25421598553658, -484.503591760993, 246.8338022083044, 733.8355769664049, -265.9147236943245, -629.2233690917492]| 10.1747684478759766|   4096.00000000|[3851, 0, 0, 70]                                                           | | GPS sucess | actual_k=0
      15|[-1041.5642760396004, -566.2140092030168, -590.9177474975586, 959.1817470192909, -90.01610416173935, -72.57353985309601, 1131.9763052165508, -502.1223726272583, 887.1920044571161, 1756.0867872834206, -952.5782992839813, -783.4297033399343, 176.55117815732956, 4.006383270025253, 1727.7767980499193, 1585.2028173357248, -254.25421598553658, -484.503591760993, 246.8338022083044, 733.8355769664049, -265.9147236943245, -629.2233690917492]| 10.1747684478759766|   2048.00000000|[4126, 0, 0, 75]                                                           |  | used quadratic model with 276 points | actual_k=0
      16|[-1041.5642760396004, -566.2140092030168, -590.9177474975586, 959.1817470192909, -90.01610416173935, -72.57353985309601, 1131.9763052165508, -502.1223726272583, 887.1920044571161, 1756.0867872834206, -952.5782992839813, -783.4297033399343, 176.55117815732956, 4.006383270025253, 1727.7767980499193, 1585.2028173357248, -254.25421598553658, -484.503591760993, 246.8338022083044, 733.8355769664049, -265.9147236943245, -629.2233690917492]| 10.1747684478759766|   1024.00000000|[4401, 0, 0, 80]                                                           |  | used quadratic model with 276 points | actual_k=0
      17|[-1041.5642760396004, -566.2140092030168, -590.9177474975586, 959.1817470192909, -90.01610416173935, -72.57353985309601, 1131.9763052165508, -502.1223726272583, 887.1920044571161, 1756.0867872834206, -952.5782992839813, -783.4297033399343, 176.55117815732956, 4.006383270025253, 1727.7767980499193, 1585.2028173357248, -254.25421598553658, -484.503591760993, 246.8338022083044, 733.8355769664049, -265.9147236943245, -629.2233690917492]| 10.1747684478759766|    512.00000000|[4676, 0, 0, 85]                                                           |  | used quadratic model with 276 points | actual_k=0
      18|[-1055.5612614750862, -587.7627762928605, -587.0528950691223, 970.8563666939735, -156.36224216222763, -129.3840218782425, 1104.087305277586, -517.7214231491089, 931.1020119339228, 1836.6701765656471, -989.2147510051727, -821.3585783094168, 155.34424418210983, 10.071761459112167, 1846.0277288360521, 1568.2071107774973, -315.60421445965767, -540.8575918525457, 98.28994844853878, 715.820714905858, -290.92274218797684, -641.7958340346813]| 10.1717920303344727|   1024.00000000|[4951, 0, 0, 90]                                                           | | GPS sucess | actual_k=0
      19|[-997.520329773426, -758.9438828602433, -432.4422535896301, 910.8063560128212, -366.6293777823448, -135.9974147081375, 943.5191137492657, -514.182422876358, 888.407923951745, 1781.7474012970924, -855.6174304485321, -921.8045087903738, 286.35217875242233, -21.803513199090958, 1740.428462783806, 1579.4661315828562, -302.76420667767525, -468.29108642041683, -75.42538358271122, 813.1048106700182, -155.3074010014534, -720.6227230727673]| 10.1056966781616211|   2048.00000000|[5226, 0, 0, 95]                                                           | | GPS sucess | actual_k=0
      20|[-997.520329773426, -758.9438828602433, -432.4422535896301, 910.8063560128212, -366.6293777823448, -135.9974147081375, 943.5191137492657, -514.182422876358, 888.407923951745, 1781.7474012970924, -855.6174304485321, -921.8045087903738, 286.35217875242233, -21.803513199090958, 1740.428462783806, 1579.4661315828562, -302.76420667767525, -468.29108642041683, -75.42538358271122, 813.1048106700182, -155.3074010014534, -720.6227230727673]| 10.1056966781616211|   1024.00000000|[5501, 0, 0, 100]                                                          |  | used quadratic model with 276 points | actual_k=0
      21|[-997.520329773426, -758.9438828602433, -432.4422535896301, 910.8063560128212, -366.6293777823448, -135.9974147081375, 943.5191137492657, -514.182422876358, 888.407923951745, 1781.7474012970924, -855.6174304485321, -921.8045087903738, 286.35217875242233, -21.803513199090958, 1740.428462783806, 1579.4661315828562, -302.76420667767525, -468.29108642041683, -75.42538358271122, 813.1048106700182, -155.3074010014534, -720.6227230727673]| 10.1056966781616211|    512.00000000|[5776, 0, 0, 105]                                                          |  | used quadratic model with 276 points | actual_k=0
      22|[-945.4750645756721, -1014.6578416004777, -600.8962025642395, 915.8828783631325, 28.089677393436432, 182.7023228406906, 903.0557195842266, -221.61253762245178, 958.0405380874872, 1890.930041372776, -1338.0921313762665, -625.0613752454519, 523.355032145977, 5.503260940313339, 1897.229457656853, 1906.8659423738718, -106.85237196087837, -484.5529768317938, -5.393919959664345, 854.1241702586412, 5.607927978038788, -820.8240246474743]| 10.1015825271606445|   1024.00000000|[6051, 0, 0, 110]                                                          | | GPS sucess | actual_k=0
      23|[-912.8924916386604, -1438.896702684462, -525.5744023323059, 905.5220146775246, -128.60850375890732, 79.51551711559296, 354.7188055217266, -400.15776467323303, 605.9784348160028, 1807.9054060578346, -1134.6080157756805, -847.9060712903738, 535.5629970431328, -88.65610948204994, 1811.5714605255052, 2074.444570913911, -437.877182751894, -536.5275251716375, 244.5998391956091, 681.150476410985, 113.28180187940598, -714.188938587904]| 10.0590801239013672|   2048.00000000|[6326, 0, 0, 115]                                                          | | GPS sucess | actual_k=0
      24|[-1134.9144337773323, -2321.271946825087, -396.89376878738403, 1116.3566856980324, 881.5749679207802, -87.77147018909454, -131.80930116772652, -276.71734261512756, -5.329304441809654, 2112.9376631379128, -774.1954791545868, -1354.7638593763113, 870.063546359539, -231.21485581994057, 1582.2050207061693, 2753.4412750154734, -50.746079236269, -238.18627761304379, -42.50181485712528, 323.5751590281725, 345.72757214307785, -665.0758175551891]|  9.7399873733520508|   4096.00000000|[6601, 0, 0, 120]                                                          | | GPS sucess | actual_k=0
      25|[-1134.9144337773323, -2321.271946825087, -396.89376878738403, 1116.3566856980324, 881.5749679207802, -87.77147018909454, -131.80930116772652, -276.71734261512756, -5.329304441809654, 2112.9376631379128, -774.1954791545868, -1354.7638593763113, 870.063546359539, -231.21485581994057, 1582.2050207061693, 2753.4412750154734, -50.746079236269, -238.18627761304379, -42.50181485712528, 323.5751590281725, 345.72757214307785, -665.0758175551891]|  9.7399873733520508|   2048.00000000|[6876, 0, 0, 125]                                                          |  | used quadratic model with 276 points | actual_k=0
      26|[-1134.9144337773323, -2321.271946825087, -396.89376878738403, 1116.3566856980324, 881.5749679207802, -87.77147018909454, -131.80930116772652, -276.71734261512756, -5.329304441809654, 2112.9376631379128, -774.1954791545868, -1354.7638593763113, 870.063546359539, -231.21485581994057, 1582.2050207061693, 2753.4412750154734, -50.746079236269, -238.18627761304379, -42.50181485712528, 323.5751590281725, 345.72757214307785, -665.0758175551891]|  9.7399873733520508|   1024.00000000|[7151, 0, 0, 130]                                                          |  | used quadratic model with 276 points | actual_k=0
      27|[-1314.670216858387, -2535.696690477431, -351.55054903030396, 1264.7792778611183, 892.2473407387733, -132.36350739002228, -208.71046236157417, -249.9408609867096, 93.27814795076847, 2213.181910574436, -599.1758868694305, -1237.4289594739676, 968.9884807467461, -125.15428605675697, 1687.202487747185, 2754.7441440969706, -1.039028912782669, -329.308767542243, -72.03684140741825, 230.64696688950062, 282.64441937208176, -490.3156246840954]|  9.7335996627807617|   2048.00000000|[7426, 0, 0, 135]                                                          | | GPS sucess | actual_k=0
      28|[-1409.323666870594, -2585.4175156727433, -333.15758180618286, 1338.1522026658058, 841.0124316811562, 102.53866851329803, 136.98546048998833, -717.926304101944, 161.09054113924503, 2454.779749929905, -291.3396441936493, -1067.9329115003347, 1268.6787578463554, -280.5004622042179, 1721.9259221954271, 2845.1921574026346, -256.5577667057514, -682.6079313606024, 168.19683168828487, 0.4650363475084305, 307.883343398571, -335.8290066421032]|  9.6533565521240234|   4096.00000000|[7701, 0, 0, 140]                                                          | | GPS sucess | actual_k=0
      29|[-1409.323666870594, -2585.4175156727433, -333.15758180618286, 1338.1522026658058, 841.0124316811562, 102.53866851329803, 136.98546048998833, -717.926304101944, 161.09054113924503, 2454.779749929905, -291.3396441936493, -1067.9329115003347, 1268.6787578463554, -280.5004622042179, 1721.9259221954271, 2845.1921574026346, -256.5577667057514, -682.6079313606024, 168.19683168828487, 0.4650363475084305, 307.883343398571, -335.8290066421032]|  9.6533565521240234|   2048.00000000|[7976, 0, 0, 145]                                                          |  | used quadratic model with 276 points | actual_k=0
      30|[-1409.323666870594, -2585.4175156727433, -333.15758180618286, 1338.1522026658058, 841.0124316811562, 102.53866851329803, 136.98546048998833, -717.926304101944, 161.09054113924503, 2454.779749929905, -291.3396441936493, -1067.9329115003347, 1268.6787578463554, -280.5004622042179, 1721.9259221954271, 2845.1921574026346, -256.5577667057514, -682.6079313606024, 168.19683168828487, 0.4650363475084305, 307.883343398571, -335.8290066421032]|  9.6533565521240234|   1024.00000000|[8251, 0, 0, 150]                                                          |  | used quadratic model with 276 points | actual_k=0
      31|[-1409.323666870594, -2585.4175156727433, -333.15758180618286, 1338.1522026658058, 841.0124316811562, 102.53866851329803, 136.98546048998833, -717.926304101944, 161.09054113924503, 2454.779749929905, -291.3396441936493, -1067.9329115003347, 1268.6787578463554, -280.5004622042179, 1721.9259221954271, 2845.1921574026346, -256.5577667057514, -682.6079313606024, 168.19683168828487, 0.4650363475084305, 307.883343398571, -335.8290066421032]|  9.6533565521240234|    512.00000000|[8526, 0, 0, 155]                                                          |  | used quadratic model with 276 points | actual_k=0
      32|[-1409.323666870594, -2585.4175156727433, -333.15758180618286, 1338.1522026658058, 841.0124316811562, 102.53866851329803, 136.98546048998833, -717.926304101944, 161.09054113924503, 2454.779749929905, -291.3396441936493, -1067.9329115003347, 1268.6787578463554, -280.5004622042179, 1721.9259221954271, 2845.1921574026346, -256.5577667057514, -682.6079313606024, 168.19683168828487, 0.4650363475084305, 307.883343398571, -335.8290066421032]|  9.6533565521240234|    256.00000000|[8801, 0, 0, 160]                                                          |  | used quadratic model with 276 points | actual_k=0
      33|[-1367.5907300114632, -2635.671090044081, -297.0197148323059, 1302.9363213181496, 759.8234592080116, 15.08978545665741, 133.76822111010551, -624.7858622074127, 180.17974592745304, 2411.6225729584694, -256.4019877910614, -996.1800047010183, 1270.545538842678, -251.98356691002846, 1710.9332263870165, 2877.403888359666, -265.7355459034443, -629.2120382636786, 176.63021086156368, -78.10033993422985, 276.97129315137863, -458.68111845850945]|  9.6260442733764648|    512.00000000|[9076, 0, 0, 165]                                                          | | GPS sucess | actual_k=0
      34|[-1367.5907300114632, -2635.671090044081, -297.0197148323059, 1302.9363213181496, 759.8234592080116, 15.08978545665741, 133.76822111010551, -624.7858622074127, 180.17974592745304, 2411.6225729584694, -256.4019877910614, -996.1800047010183, 1270.545538842678, -251.98356691002846, 1710.9332263870165, 2877.403888359666, -265.7355459034443, -629.2120382636786, 176.63021086156368, -78.10033993422985, 276.97129315137863, -458.68111845850945]|  9.6260442733764648|    256.00000000|[9351, 0, 0, 170]                                                          |  | used quadratic model with 276 points | actual_k=0
      35|[-1367.5907300114632, -2635.671090044081, -297.0197148323059, 1302.9363213181496, 759.8234592080116, 15.08978545665741, 133.76822111010551, -624.7858622074127, 180.17974592745304, 2411.6225729584694, -256.4019877910614, -996.1800047010183, 1270.545538842678, -251.98356691002846, 1710.9332263870165, 2877.403888359666, -265.7355459034443, -629.2120382636786, 176.63021086156368, -78.10033993422985, 276.97129315137863, -458.68111845850945]|  9.6260442733764648|    128.00000000|[9626, 0, 0, 175]                                                          |  | used quadratic model with 276 points | actual_k=0
      36|[-1367.5907300114632, -2635.671090044081, -297.0197148323059, 1302.9363213181496, 759.8234592080116, 15.08978545665741, 133.76822111010551, -624.7858622074127, 180.17974592745304, 2411.6225729584694, -256.4019877910614, -996.1800047010183, 1270.545538842678, -251.98356691002846, 1710.9332263870165, 2877.403888359666, -265.7355459034443, -629.2120382636786, 176.63021086156368, -78.10033993422985, 276.97129315137863, -458.68111845850945]|  9.6260442733764648|     64.00000000|[9901, 0, 0, 180]                                                          |  | used quadratic model with 276 points | actual_k=0
      37|[-1367.5907300114632, -2635.671090044081, -297.0197148323059, 1302.9363213181496, 759.8234592080116, 15.08978545665741, 133.76822111010551, -624.7858622074127, 180.17974592745304, 2411.6225729584694, -256.4019877910614, -996.1800047010183, 1270.545538842678, -251.98356691002846, 1710.9332263870165, 2877.403888359666, -265.7355459034443, -629.2120382636786, 176.63021086156368, -78.10033993422985, 276.97129315137863, -458.68111845850945]|  9.6260442733764648|     32.00000000|[10176, 0, 0, 185]                                                         |  | used quadratic model with 276 points | actual_k=0
      38|[-1366.1182726025581, -2635.4048677757382, -294.28842306137085, 1301.2465816140175, 757.62250238657, 16.302836418151855, 139.41640922427177, -627.901154756546, 185.58205296099186, 2415.490212261677, -258.0932469367981, -995.3312733620405, 1270.057240575552, -252.54093685746193, 1701.4209802551195, 2877.4827642440796, -261.9986663162708, -632.1239683479071, 175.41195081174374, -83.0430598706007, 276.81481294333935, -455.78664514422417]|  9.6248807907104492|     64.00000000|[10451, 0, 0, 190]                                                         | | GPS sucess | actual_k=0
      39|[-1366.1182726025581, -2635.4048677757382, -294.28842306137085, 1301.2465816140175, 757.62250238657, 16.302836418151855, 139.41640922427177, -627.901154756546, 185.58205296099186, 2415.490212261677, -258.0932469367981, -995.3312733620405, 1270.057240575552, -252.54093685746193, 1701.4209802551195, 2877.4827642440796, -261.9986663162708, -632.1239683479071, 175.41195081174374, -83.0430598706007, 276.81481294333935, -455.78664514422417]|  9.6248807907104492|     32.00000000|[10726, 0, 0, 195]                                                         |  | used quadratic model with 276 points | actual_k=0
      40|[-1361.8080804944038, -2635.5419504120946, -300.1110510826111, 1298.8908279538155, 763.2083402276039, 16.82085531949997, 137.9890875518322, -627.6245173811913, 186.13596101105213, 2418.2248600125313, -257.41436153650284, -996.6705910414457, 1273.717805236578, -253.74926534295082, 1706.5072257919237, 2875.349954843521, -256.24390748143196, -629.2623452991247, 171.95895145833492, -90.2319779843092, 276.2603192180395, -457.7440659701824]|  9.6247634887695312|     64.00000000|[11001, 0, 0, 200]                                                         | | GPS sucess | actual_k=0
      41|[-1361.8080804944038, -2635.5419504120946, -300.1110510826111, 1298.8908279538155, 763.2083402276039, 16.82085531949997, 137.9890875518322, -627.6245173811913, 186.13596101105213, 2418.2248600125313, -257.41436153650284, -996.6705910414457, 1273.717805236578, -253.74926534295082, 1706.5072257919237, 2875.349954843521, -256.24390748143196, -629.2623452991247, 171.95895145833492, -90.2319779843092, 276.2603192180395, -457.7440659701824]|  9.6247634887695312|     32.00000000|[11276, 0, 0, 205]                                                         |  | used quadratic model with 276 points | actual_k=0
      42|[-1361.8080804944038, -2635.5419504120946, -300.1110510826111, 1298.8908279538155, 763.2083402276039, 16.82085531949997, 137.9890875518322, -627.6245173811913, 186.13596101105213, 2418.2248600125313, -257.41436153650284, -996.6705910414457, 1273.717805236578, -253.74926534295082, 1706.5072257919237, 2875.349954843521, -256.24390748143196, -629.2623452991247, 171.95895145833492, -90.2319779843092, 276.2603192180395, -457.7440659701824]|  9.6247634887695312|     16.00000000|[11551, 0, 0, 210]                                                         |  | used quadratic model with 276 points | actual_k=0
      43|[-1361.8080804944038, -2635.5419504120946, -300.1110510826111, 1298.8908279538155, 763.2083402276039, 16.82085531949997, 137.9890875518322, -627.6245173811913, 186.13596101105213, 2418.2248600125313, -257.41436153650284, -996.6705910414457, 1273.717805236578, -253.74926534295082, 1706.5072257919237, 2875.349954843521, -256.24390748143196, -629.2623452991247, 171.95895145833492, -90.2319779843092, 276.2603192180395, -457.7440659701824]|  9.6247634887695312|      8.00000000|[11826, 0, 0, 215]                                                         |  | used quadratic model with 276 points | actual_k=0
      44|[-1360.488241970539, -2634.832351692021, -299.2545318007469, 1297.6406940817833, 759.8904569745064, 20.036435544490814, 136.68249806761742, -631.8655456900597, 185.53884150087833, 2418.9858259558678, -258.66789585351944, -997.1476601809263, 1272.982090383768, -252.86514005064964, 1707.295921604149, 2874.9875978529453, -255.3864366710186, -628.8886314183474, 172.2860347777605, -86.70158962905407, 275.9839382916689, -458.0329206585884]|  9.6245737075805664|     16.00000000|[12101, 0, 0, 220]                                                         | | GPS sucess | actual_k=0
