k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646582961082, 0.2747185826301575, -0.137134462594986, 0.4579889476299286, 0.2082384824752808, -0.3116142749786377, -0.1069750189781189, -0.1159370467066765, 0.1397458612918854, 0.0341020561754704, -0.1914674639701843, -0.0652850568294525, -0.0144763644784689, 0.337201863527298, 0.0044242572039366, 0.0833752825856209, 0.197030246257782, 0.3441071510314941, 0.0740233510732651, 0.0973725020885468, -0.072860062122345, -0.4003025889396667]| 14.1187686920166016|      2.00000000|[36, 3, 0, 1]                                                              | | GPS sucess | actual_k=8
      18|[-1.7616463527083397, -5.846188992261887, 3.752269372344017, 4.273732408881187, 2.6083298213779926, -1.5775047838687897, 3.9208506643772125, -0.0474967435002327, -1.3924734368920326, -6.675894256681204, -4.650255732238293, -3.5451980717480183, -5.077754585072398, -0.4660363793373108, -0.961025545373559, 2.9796660616993904, -9.09356676787138, 0.4027195144444704, 8.189528197050095, 2.955212112516165, 5.628381036221981, -5.076585050672293]| 12.1320648193359375|      1.00000000|[590, 95, 0, 18]                                                           |  | used linear model with 39 points | actual_k=8
      19|[-1.8259947523474693, -5.999602228403091, 4.033006474375725, 4.286615270189941, 2.8075435794889927, -1.3480357080698013, 4.016719341278076, 0.0681866779923439, -1.5187493786215782, -6.701389092952013, -4.968420140445232, -3.140902239829302, -5.292181653901935, -0.5626369342207909, -0.9565594415180385, 3.0188122503459454, -9.324043460190296, 0.7105229068547487, 8.455105274915695, 3.2858006916940212, 5.641308388672769, -4.741268809884787]| 12.1317539215087891|      2.00000000|[624, 99, 0, 19]                                                           | | GPS sucess | actual_k=8
      20|[-2.0562312230467796, -6.848614662885666, 4.135951869189739, 4.506070586852729, 3.250593665987253, -1.4656010121107101, 3.7879599034786224, 0.577971912920475, -2.5251531824469566, -6.970772851258516, -4.515656165778637, -2.7027830965816975, -4.502203209325671, -0.7920364364981651, -0.5185236255638301, 3.3846662156283855, -9.351499106734991, 0.8747943807393312, 8.527137152850628, 3.1450471244752407, 5.704294173978269, -5.063143219798803]| 12.1305875778198242|      4.00000000|[658, 103, 0, 20]                                                          | | GPS sucess | actual_k=8
      21|[-2.9302658662199974, -6.123674184083939, 5.794331543147564, 4.8232188848778605, 3.008195284754038, -2.597465083003044, 2.4922915399074554, -0.2705041393637657, -2.9172751531004906, -7.038432467728853, -3.9343303367495537, -2.172231364995241, -4.3003548961132765, -0.5271453782916069, -1.447855047415942, 4.88117016479373, -8.05193641409278, 1.0514047164469957, 8.97419523447752, 3.7430147491395473, 4.832578985951841, -6.108109917491674]| 12.1291847229003906|      8.00000000|[691, 108, 0, 21]                                                          | | GPS sucess | actual_k=8
      22|[-4.229722820222378, -3.5756163895130157, 3.726307861506939, 6.054734292440116, 6.535389546304941, -2.240882232785225, -0.5752650797367096, -1.8438785299658775, -1.2895252332091331, -8.757379163056612, -5.894267074763775, -1.7367584593594074, -3.143279729411006, -3.4705135747790337, -0.2423753063194454, 5.813845884054899, -8.753294911235571, 1.0635055592283607, 7.716542951762676, 2.956922587007284, 5.725406377576292, -5.758336242288351]| 12.1277856826782227|     16.00000000|[723, 114, 0, 22]                                                          | | GPS sucess | actual_k=8
      23|[-8.638547740876675, 0.5368599593639374, 8.953472130000591, 8.49210602324456, 10.107954625040293, -5.415228918194771, -3.153818279504776, -0.3505244478583336, 4.759703911840916, -11.943793881684542, -1.741609089076519, -1.6425560675561428, -1.4221416097134352, -7.844991914927959, 3.6081872661598027, 1.8173871152102947, -13.0042585991323, -3.3022547671571374, 7.553399778902531, 2.8646488152444363, 5.145538537763059, -5.240293499082327]| 12.1258335113525391|     32.00000000|[756, 119, 0, 23]                                                          | | GPS sucess | actual_k=8
      24|[-8.638547740876675, 0.5368599593639374, 8.953472130000591, 8.49210602324456, 10.107954625040293, -5.415228918194771, -3.153818279504776, -0.3505244478583336, 4.759703911840916, -11.943793881684542, -1.741609089076519, -1.6425560675561428, -1.4221416097134352, -7.844991914927959, 3.6081872661598027, 1.8173871152102947, -13.0042585991323, -3.3022547671571374, 7.553399778902531, 2.8646488152444363, 5.145538537763059, -5.240293499082327]| 12.1258335113525391|     16.00000000|[789, 124, 0, 24]                                                          |  | used linear model with 39 points | actual_k=8
      25|[-8.638547740876675, 0.5368599593639374, 8.953472130000591, 8.49210602324456, 10.107954625040293, -5.415228918194771, -3.153818279504776, -0.3505244478583336, 4.759703911840916, -11.943793881684542, -1.741609089076519, -1.6425560675561428, -1.4221416097134352, -7.844991914927959, 3.6081872661598027, 1.8173871152102947, -13.0042585991323, -3.3022547671571374, 7.553399778902531, 2.8646488152444363, 5.145538537763059, -5.240293499082327]| 12.1258335113525391|      8.00000000|[820, 131, 0, 25]                                                          |  | used linear model with 39 points | actual_k=8
      26|[-9.506455324590206, -1.7894785702228546, 10.421388141810894, 9.089820387773216, 8.460469130426645, -5.354995809495449, 0.9324563443660736, -1.4623984321951866, 8.434091128408909, -13.25699220970273, 0.2858300283551216, -2.805152889341116, -1.4400316700339317, -4.8742940351367, 4.675601192284375, 1.121103536337614, -12.891648847609758, -2.0936914393678308, 8.67563734203577, 3.538656648248434, 4.589803426526487, -5.045493748039007]| 12.1233978271484375|     16.00000000|[850, 139, 0, 26]                                                          | | GPS sucess | actual_k=8
      27|[-7.118305586278439, -2.2033794820308685, 7.907370321452618, 7.567256930284202, 3.5083659924566746, -4.753001771867275, -5.2514921724796295, -3.6119231209158897, 11.286378897726536, -14.158392179757357, 2.0326600149273872, -1.5607074461877346, 1.7324949279427528, -2.6397705003619194, -0.3832696001045406, 8.602351915091276, -8.75738151744008, -5.018833965994418, 6.658667661249638, 1.1126484237611294, 9.8635294130072, -4.648466285318136]| 12.1219186782836914|     32.00000000|[883, 144, 0, 27]                                                          | | GPS sucess | actual_k=8
      28|[-8.840109251439571, -0.2871521413326263, 7.168173901736736, 8.879012825898826, 8.957934740930796, 11.178636945784092, 5.840081542730331, 1.1280799880623817, 20.394127883017063, -17.436924923211336, 7.448071964085102, -4.8385766707360744, -3.319828413426876, -5.24553894251585, 3.1929778535850346, 16.72351909801364, -9.580324906855822, -14.102960438467562, 12.835532285273075, 13.321193154901266, 4.87026712205261, 2.128511730581522]| 12.1185426712036133|     64.00000000|[916, 149, 0, 28]                                                          | | GPS sucess | actual_k=8
      29|[-8.840109251439571, -0.2871521413326263, 7.168173901736736, 8.879012825898826, 8.957934740930796, 11.178636945784092, 5.840081542730331, 1.1280799880623817, 20.394127883017063, -17.436924923211336, 7.448071964085102, -4.8385766707360744, -3.319828413426876, -5.24553894251585, 3.1929778535850346, 16.72351909801364, -9.580324906855822, -14.102960438467562, 12.835532285273075, 13.321193154901266, 4.87026712205261, 2.128511730581522]| 12.1185426712036133|     32.00000000|[950, 153, 0, 29]                                                          |  | used linear model with 39 points | actual_k=8
      30|[-8.840109251439571, -0.2871521413326263, 7.168173901736736, 8.879012825898826, 8.957934740930796, 11.178636945784092, 5.840081542730331, 1.1280799880623817, 20.394127883017063, -17.436924923211336, 7.448071964085102, -4.8385766707360744, -3.319828413426876, -5.24553894251585, 3.1929778535850346, 16.72351909801364, -9.580324906855822, -14.102960438467562, 12.835532285273075, 13.321193154901266, 4.87026712205261, 2.128511730581522]| 12.1185426712036133|     16.00000000|[981, 160, 0, 30]                                                          |  | used linear model with 39 points | actual_k=8
      31|[-8.840109251439571, -0.2871521413326263, 7.168173901736736, 8.879012825898826, 8.957934740930796, 11.178636945784092, 5.840081542730331, 1.1280799880623817, 20.394127883017063, -17.436924923211336, 7.448071964085102, -4.8385766707360744, -3.319828413426876, -5.24553894251585, 3.1929778535850346, 16.72351909801364, -9.580324906855822, -14.102960438467562, 12.835532285273075, 13.321193154901266, 4.87026712205261, 2.128511730581522]| 12.1185426712036133|      8.00000000|[1016, 163, 0, 31]                                                         |  | used linear model with 39 points | actual_k=8
      32|[-8.840109251439571, -0.2871521413326263, 7.168173901736736, 8.879012825898826, 8.957934740930796, 11.178636945784092, 5.840081542730331, 1.1280799880623817, 20.394127883017063, -17.436924923211336, 7.448071964085102, -4.8385766707360744, -3.319828413426876, -5.24553894251585, 3.1929778535850346, 16.72351909801364, -9.580324906855822, -14.102960438467562, 12.835532285273075, 13.321193154901266, 4.87026712205261, 2.128511730581522]| 12.1185426712036133|      4.00000000|[1047, 170, 0, 32]                                                         |  | used linear model with 39 points | actual_k=8
      33|[-8.840109251439571, -0.2871521413326263, 7.168173901736736, 8.879012825898826, 8.957934740930796, 11.178636945784092, 5.840081542730331, 1.1280799880623817, 20.394127883017063, -17.436924923211336, 7.448071964085102, -4.8385766707360744, -3.319828413426876, -5.24553894251585, 3.1929778535850346, 16.72351909801364, -9.580324906855822, -14.102960438467562, 12.835532285273075, 13.321193154901266, 4.87026712205261, 2.128511730581522]| 12.1185426712036133|      2.00000000|[1082, 173, 0, 33]                                                         |  | used linear model with 39 points | actual_k=8
      34|[-9.064220808446407, -0.7276705503463745, 7.578126035630703, 8.978859680704772, 9.460806909948587, 11.333935253322124, 5.317353397607803, 1.7167702689766884, 20.70649341493845, -17.393164854496717, 7.217283345758915, -5.400232192128897, -2.5011745914816856, -5.510195665061474, 2.224223502445966, 16.579869639128447, -10.022759158164263, -14.241745532490313, 12.549170263111591, 13.002330657094717, 5.126936762593687, 1.9076979793608189]| 12.1176633834838867|      4.00000000|[1117, 176, 0, 34]                                                         | | GPS sucess | actual_k=8
      35|[-9.832740388810635, 0.7284929752349854, 6.592195354402065, 9.627382713370025, 8.59179288521409, 11.307830283418298, 6.2870738208293915, 2.71956417709589, 21.23140899091959, -17.415461687371135, 8.130557157099247, -6.762414809316397, -2.053812228143215, -4.897618286311626, 2.6550017674453557, 16.65061319246888, -8.828724343329668, -15.040856183506548, 13.705251820385456, 12.362981971353292, 4.169784217141569, 1.0491098798811436]| 12.1174936294555664|      8.00000000|[1150, 181, 0, 35]                                                         | | GPS sucess | actual_k=8
      36|[-9.832740388810635, 0.7284929752349854, 6.592195354402065, 9.627382713370025, 8.59179288521409, 11.307830283418298, 6.2870738208293915, 2.71956417709589, 21.23140899091959, -17.415461687371135, 8.130557157099247, -6.762414809316397, -2.053812228143215, -4.897618286311626, 2.6550017674453557, 16.65061319246888, -8.828724343329668, -15.040856183506548, 13.705251820385456, 12.362981971353292, 4.169784217141569, 1.0491098798811436]| 12.1174936294555664|      4.00000000|[1182, 187, 0, 36]                                                         |  | used linear model with 39 points | actual_k=8
      37|[-10.912672720849514, -0.8708425760269165, 7.054312162101269, 10.611136394552886, 9.785413924604654, 10.245578238740563, 6.219952516257763, 1.5476591363549232, 21.97885177284479, -17.564807517454028, 7.8653295412659645, -6.168264862149954, -2.07665809802711, -4.731196261942387, 3.0791321475990117, 14.898628000169992, -8.81545255612582, -14.790517629124224, 14.804416187107563, 11.946207758039236, 5.293514161370695, 1.4664828516542912]| 12.1143398284912109|      8.00000000|[1215, 192, 0, 37]                                                         | | GPS sucess | actual_k=8
      38|[-14.062512837350368, -2.144481897354126, 8.751161031425, 12.664947944693267, 9.288840476423502, 9.602117428556085, 8.166508130729198, 2.0025561526417732, 23.788733698427677, -17.81111174635589, 6.255885995924473, -6.387384157627821, -3.6020682733505964, -3.1066691651940346, 0.8031278331764042, 13.448642257601023, -10.536811570636928, -13.363948644138873, 15.162731356918812, 13.358057375997305, 6.470003872178495, -2.2718303464353085]| 12.1100368499755859|     16.00000000|[1249, 196, 0, 38]                                                         | | GPS sucess | actual_k=8
      39|[-15.913887105882168, -3.3435275554656982, 9.325170867145061, 14.263610201887786, 13.888428870588541, 8.097054848447442, 9.610189370810986, -1.5302917286753654, 29.579545713961124, -16.435490308329463, 3.6461204662919044, -3.587013464421034, -9.443379728123546, -8.13235304504633, 5.023490496445447, 11.378122333437204, -15.1915776534006, -7.43486958835274, 11.989704318344593, 12.71179061755538, 9.747578411363065, -3.083027984946966]| 12.0993328094482422|     32.00000000|[1283, 200, 0, 39]                                                         | | GPS sucess | actual_k=8
      40|[-15.913887105882168, -3.3435275554656982, 9.325170867145061, 14.263610201887786, 13.888428870588541, 8.097054848447442, 9.610189370810986, -1.5302917286753654, 29.579545713961124, -16.435490308329463, 3.6461204662919044, -3.587013464421034, -9.443379728123546, -8.13235304504633, 5.023490496445447, 11.378122333437204, -15.1915776534006, -7.43486958835274, 11.989704318344593, 12.71179061755538, 9.747578411363065, -3.083027984946966]| 12.0993328094482422|     16.00000000|[1316, 205, 0, 40]                                                         |  | used linear model with 39 points | actual_k=8
      41|[-15.913887105882168, -3.3435275554656982, 9.325170867145061, 14.263610201887786, 13.888428870588541, 8.097054848447442, 9.610189370810986, -1.5302917286753654, 29.579545713961124, -16.435490308329463, 3.6461204662919044, -3.587013464421034, -9.443379728123546, -8.13235304504633, 5.023490496445447, 11.378122333437204, -15.1915776534006, -7.43486958835274, 11.989704318344593, 12.71179061755538, 9.747578411363065, -3.083027984946966]| 12.0993328094482422|      8.00000000|[1350, 209, 0, 41]                                                         |  | used linear model with 39 points | actual_k=8
      42|[-18.538625322282314, -3.882172465324402, 9.883783094584942, 16.152442294172943, 12.591393891721964, 7.160221943631768, 12.479890279471874, -3.795049838721752, 32.00971744209528, -15.576445756480098, 2.5267495289444923, -1.4429347328841686, -8.257375685498118, -5.009405352175236, 3.647932954598218, 13.024789098650217, -13.736253122799098, -5.987604082562029, 11.547019757330418, 11.1266571842134, 9.62193705048412, -1.732910182327032]| 12.0941858291625977|     16.00000000|[1383, 214, 0, 42]                                                         | | GPS sucess | actual_k=8
      43|[-18.987357310950756, -8.931695818901062, 8.725014559924603, 17.025309699587524, 10.176125232130289, 3.9340375754982233, 17.08343117684126, -6.589422158896923, 34.751932837069035, -14.308140812441707, 2.1904110684990883, -4.769138555973768, -3.505066839978099, -2.0000474229454994, 7.708861776161939, 14.002973917871714, -14.443321923725307, -10.18427509162575, 4.701397217810154, 10.144521292299032, 10.417108192108572, 5.121883366256952]| 12.0906934738159180|     32.00000000|[1420, 215, 0, 43]                                                         | | GPS sucess | actual_k=8
      44|[-18.987357310950756, -8.931695818901062, 8.725014559924603, 17.025309699587524, 10.176125232130289, 3.9340375754982233, 17.08343117684126, -6.589422158896923, 34.751932837069035, -14.308140812441707, 2.1904110684990883, -4.769138555973768, -3.505066839978099, -2.0000474229454994, 7.708861776161939, 14.002973917871714, -14.443321923725307, -10.18427509162575, 4.701397217810154, 10.144521292299032, 10.417108192108572, 5.121883366256952]| 12.0906934738159180|     16.00000000|[1454, 219, 0, 44]                                                         |  | used linear model with 39 points | actual_k=8
      45|[-19.942861907184124, -15.369647860527039, 2.757645957171917, 19.314781325869262, 17.189557258039713, 5.974354634061456, 18.83791559189558, -4.162166766822338, 36.52001092582941, -15.297215281054378, 0.5425039306282997, -6.07091174647212, -6.36351534537971, -5.611947514116764, 2.580248781014234, 9.430377844721079, -11.765643338672817, -13.155443848110735, 4.044809497892857, 6.470696743577719, 9.862318887375295, 3.3076075054705143]| 12.0822868347167969|     32.00000000|[1486, 225, 0, 45]                                                         | | GPS sucess | actual_k=8
      46|[-19.942861907184124, -15.369647860527039, 2.757645957171917, 19.314781325869262, 17.189557258039713, 5.974354634061456, 18.83791559189558, -4.162166766822338, 36.52001092582941, -15.297215281054378, 0.5425039306282997, -6.07091174647212, -6.36351534537971, -5.611947514116764, 2.580248781014234, 9.430377844721079, -11.765643338672817, -13.155443848110735, 4.044809497892857, 6.470696743577719, 9.862318887375295, 3.3076075054705143]| 12.0822868347167969|     16.00000000|[1519, 230, 0, 46]                                                         |  | used linear model with 39 points | actual_k=8
      47|[-19.942861907184124, -15.369647860527039, 2.757645957171917, 19.314781325869262, 17.189557258039713, 5.974354634061456, 18.83791559189558, -4.162166766822338, 36.52001092582941, -15.297215281054378, 0.5425039306282997, -6.07091174647212, -6.36351534537971, -5.611947514116764, 2.580248781014234, 9.430377844721079, -11.765643338672817, -13.155443848110735, 4.044809497892857, 6.470696743577719, 9.862318887375295, 3.3076075054705143]| 12.0822868347167969|      8.00000000|[1552, 235, 0, 47]                                                         |  | used linear model with 39 points | actual_k=8
      48|[-19.942861907184124, -15.369647860527039, 2.757645957171917, 19.314781325869262, 17.189557258039713, 5.974354634061456, 18.83791559189558, -4.162166766822338, 36.52001092582941, -15.297215281054378, 0.5425039306282997, -6.07091174647212, -6.36351534537971, -5.611947514116764, 2.580248781014234, 9.430377844721079, -11.765643338672817, -13.155443848110735, 4.044809497892857, 6.470696743577719, 9.862318887375295, 3.3076075054705143]| 12.0822868347167969|      4.00000000|[1586, 239, 0, 48]                                                         |  | used linear model with 39 points | actual_k=8
      49|[-21.044710867106915, -16.520378708839417, 1.6576214954257011, 20.492982524447143, 17.41823050752282, 5.341351756826043, 18.073312632739544, -4.966717474162579, 35.82412824779749, -13.329870639368892, 1.4491079822182655, -6.058193822391331, -6.077072678133845, -5.933705933392048, 1.6176976044662297, 10.405412558466196, -12.177502642385662, -13.364263088442385, 4.453743644058704, 6.975358482450247, 8.845378174446523, 2.788230571895838]| 12.0790348052978516|      8.00000000|[1618, 245, 0, 49]                                                         | | GPS sucess | actual_k=8
      50|[-21.87222396582365, -18.697099089622498, 2.010143183171749, 21.1322452602908, 16.37931475415826, 3.271487483754754, 18.936297349631786, -5.3393125757575035, 32.55511603504419, -14.353585300967097, 4.304887868463993, -6.253369708545506, -7.2885482888668776, -7.609920747578144, 1.9009929676540196, 11.165630523115396, -12.957419763319194, -13.7658571312204, 4.819004274904728, 4.498707767575979, 13.260937943123281, 3.42024240270257]| 12.0767641067504883|     16.00000000|[1652, 249, 0, 50]                                                         | | GPS sucess | actual_k=8
