k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646582961082, 0.2747185826301575, -0.137134462594986, 0.4579889476299286, 0.2082384824752808, -0.3116142749786377, -0.1069750189781189, -0.1159370467066765, 0.1397458612918854, 0.0341020561754704, -0.1914674639701843, -0.0652850568294525, -0.0144763644784689, 0.337201863527298, 0.0044242572039366, 0.0833752825856209, 0.197030246257782, 0.3441071510314941, 0.0740233510732651, 0.0973725020885468, -0.072860062122345, -0.4003025889396667]| 14.1187686920166016|      2.00000000|[38, 1, 0, 1]                                                              | | GPS sucess | actual_k=4
      12|[-1.5159825161099434, -5.667477458715439, 3.2592481821775436, 4.1383228451013565, 2.589084882289171, -1.309139460325241, 3.6832402795553207, -0.8650177791714668, -1.1134759858250618, -5.993223126977682, -4.710171513259411, -3.6342513896524906, -4.459097174927592, 0.2861512303352356, -0.6947448644787073, 3.8754617050290108, -9.21709979325533, 0.3864137530326843, 8.047705724835396, 3.2438227497041225, 6.210075460374355, -4.956031668931246]| 12.1330251693725586|     16.00000000|[425, 32, 0, 12]                                                           | | GPS sucess | actual_k=4
      13|[-4.377974636852741, -0.8957088887691498, 3.4518494457006454, 6.139317527413368, 0.2493138499557972, -5.77356693148613, 4.425685927271843, -5.235463030636311, 1.6661932989954948, -9.487631496042013, -8.422278456389904, -3.3238943554461002, -6.369826583191752, 4.4813931584358215, -1.1389348600059748, 12.071929104626179, -5.710808880627155, 0.7233263254165649, 12.507545545697212, 6.73639314994216, 9.147125326097012, -4.343928325921297]| 12.1314191818237305|     32.00000000|[461, 34, 0, 13]                                                           | | GPS sucess | actual_k=4
      14|[-4.377974636852741, -0.8957088887691498, 3.4518494457006454, 6.139317527413368, 0.2493138499557972, -5.77356693148613, 4.425685927271843, -5.235463030636311, 1.6661932989954948, -9.487631496042013, -8.422278456389904, -3.3238943554461002, -6.369826583191752, 4.4813931584358215, -1.1389348600059748, 12.071929104626179, -5.710808880627155, 0.7233263254165649, 12.507545545697212, 6.73639314994216, 9.147125326097012, -4.343928325921297]| 12.1314191818237305|     16.00000000|[495, 38, 0, 14]                                                           |  | used linear model with 39 points | actual_k=4
      15|[-4.377974636852741, -0.8957088887691498, 3.4518494457006454, 6.139317527413368, 0.2493138499557972, -5.77356693148613, 4.425685927271843, -5.235463030636311, 1.6661932989954948, -9.487631496042013, -8.422278456389904, -3.3238943554461002, -6.369826583191752, 4.4813931584358215, -1.1389348600059748, 12.071929104626179, -5.710808880627155, 0.7233263254165649, 12.507545545697212, 6.73639314994216, 9.147125326097012, -4.343928325921297]| 12.1314191818237305|      8.00000000|[530, 41, 0, 15]                                                           |  | used linear model with 39 points | actual_k=4
      16|[-4.377974636852741, -0.8957088887691498, 3.4518494457006454, 6.139317527413368, 0.2493138499557972, -5.77356693148613, 4.425685927271843, -5.235463030636311, 1.6661932989954948, -9.487631496042013, -8.422278456389904, -3.3238943554461002, -6.369826583191752, 4.4813931584358215, -1.1389348600059748, 12.071929104626179, -5.710808880627155, 0.7233263254165649, 12.507545545697212, 6.73639314994216, 9.147125326097012, -4.343928325921297]| 12.1314191818237305|      4.00000000|[568, 41, 0, 16]                                                           |  | used linear model with 39 points | actual_k=4
      17|[-4.377974636852741, -0.8957088887691498, 3.4518494457006454, 6.139317527413368, 0.2493138499557972, -5.77356693148613, 4.425685927271843, -5.235463030636311, 1.6661932989954948, -9.487631496042013, -8.422278456389904, -3.3238943554461002, -6.369826583191752, 4.4813931584358215, -1.1389348600059748, 12.071929104626179, -5.710808880627155, 0.7233263254165649, 12.507545545697212, 6.73639314994216, 9.147125326097012, -4.343928325921297]| 12.1314191818237305|      2.00000000|[603, 44, 0, 17]                                                           |  | used linear model with 39 points | actual_k=4
      18|[-4.4791886284947395, -0.9201248344033957, 3.044011041522026, 6.240900970995426, 0.7432116456329823, -6.254489243030548, 4.735527530312538, -5.411053888499737, 1.6974340435117483, -9.277328845113516, -7.760264925658703, -3.4754683263599873, -5.987643299624324, 3.703769862651825, -1.0070288125425577, 11.618435688316822, -6.13101340085268, 1.085897833108902, 12.470238778740168, 7.2132685743272305, 8.479705236852169, -5.208748508244753]| 12.1294736862182617|      4.00000000|[638, 47, 0, 18]                                                           | | GPS sucess | actual_k=4
      19|[-4.8551710322499275, -1.7426973637193441, 3.4224068373441696, 6.483419917523861, 3.1439796872437, -8.271927416324615, 5.440701141953468, -6.239706985652447, 2.144879525527358, -8.766022022813559, -8.426428370177746, -3.2181149907410145, -6.587385950610042, 4.287922739982605, -0.8340413216501474, 11.398126937448978, -6.245327472686768, 0.3474476635456085, 11.41747472062707, 7.130391772836447, 7.756310008466244, -5.3289306871593]| 12.1275730133056641|      8.00000000|[674, 49, 0, 19]                                                           | | GPS sucess | actual_k=4
      20|[-5.776116915047169, -5.138747101649642, 3.8341884166002274, 7.3612411841750145, 4.916180033236742, -8.74218863248825, 4.525663390755653, -4.200566045939922, -1.8807356897741556, -9.843557056039572, -6.615372471511364, -1.465638417750597, -3.427472172304988, 3.370324730873108, 0.9181019421666861, 12.86154279857874, -6.355150058865547, 1.0045335590839386, 11.7056022323668, 6.567377503961325, 8.008253149688244, -6.616428326815367]| 12.1229133605957031|     16.00000000|[711, 50, 0, 20]                                                           | | GPS sucess | actual_k=4
      21|[-9.27225548774004, -2.238985186442733, 10.467707112431526, 8.62983437627554, 3.9465865083038807, -13.269644916057587, -0.6570100635290146, -7.594470255076885, -3.4492235723882914, -10.11419552192092, -4.290069155395031, 0.6565685085952282, -2.620078919455409, 4.429888963699341, -2.799223745241761, 18.847558595240116, -1.1568992882966995, 1.7109749019145966, 13.493834558874369, 8.959248002618551, 4.521392397582531, -10.796295117586851]| 12.1204366683959961|     32.00000000|[746, 53, 0, 21]                                                           | | GPS sucess | actual_k=4
      22|[-14.470083303749561, 7.953245991840959, 2.195612385869026, 13.555896006524563, 18.055363554507494, -11.84331351518631, -12.927236542105675, -13.887967817485332, 3.0617761071771383, -16.989982303231955, -12.129816107451916, 2.398460131138563, 2.008221747353673, -7.343583822250366, 2.022695219144225, 22.578261472284794, -3.9623332768678665, 1.7593782730400562, 8.463225428014994, 5.8148793540894985, 8.092701964080334, -9.397200416773558]| 12.1117982864379883|     64.00000000|[781, 56, 0, 22]                                                           | | GPS sucess | actual_k=4
      23|[-14.470083303749561, 7.953245991840959, 2.195612385869026, 13.555896006524563, 18.055363554507494, -11.84331351518631, -12.927236542105675, -13.887967817485332, 3.0617761071771383, -16.989982303231955, -12.129816107451916, 2.398460131138563, 2.008221747353673, -7.343583822250366, 2.022695219144225, 22.578261472284794, -3.9623332768678665, 1.7593782730400562, 8.463225428014994, 5.8148793540894985, 8.092701964080334, -9.397200416773558]| 12.1117982864379883|     32.00000000|[816, 59, 0, 23]                                                           |  | used linear model with 39 points | actual_k=4
      24|[-15.05765301734209, -1.825953608378768, 0.2499949485063553, 15.091269694268703, 5.923079390078783, -10.385752499103546, -21.151591286063194, -27.082831136882305, 3.6306337770074606, -7.1013972125947475, -14.11622004956007, 5.095430117100477, -7.440934060141444, -11.732790231704712, 6.124791299924254, 21.646794892847538, -1.7932494431734085, -3.3330089263617992, 18.124795977026224, 2.4031805358827114, -4.210748620331287, -6.525533985346556]| 12.1044235229492188|     64.00000000|[851, 62, 0, 24]                                                           | | GPS sucess | actual_k=4
      25|[-15.05765301734209, -1.825953608378768, 0.2499949485063553, 15.091269694268703, 5.923079390078783, -10.385752499103546, -21.151591286063194, -27.082831136882305, 3.6306337770074606, -7.1013972125947475, -14.11622004956007, 5.095430117100477, -7.440934060141444, -11.732790231704712, 6.124791299924254, 21.646794892847538, -1.7932494431734085, -3.3330089263617992, 18.124795977026224, 2.4031805358827114, -4.210748620331287, -6.525533985346556]| 12.1044235229492188|     32.00000000|[885, 66, 0, 25]                                                           |  | used linear model with 39 points | actual_k=4
      26|[-18.529283352196217, -11.131307726725936, 6.121658995747566, 17.482127152383327, -0.6668625883758068, -10.14482006430626, -4.806492790579796, -31.530327074229717, 18.328182643279433, -12.354190524667501, -6.0064635798335075, 0.4450428299605846, -7.51249430142343, 0.1500012874603271, 10.394447004422545, 18.861660577356815, -1.3428104370832443, 1.5012443847954273, 22.613746229559183, 5.099211867898703, -6.4336890652775764, -5.746334981173277]| 12.0919895172119141|     64.00000000|[919, 70, 0, 26]                                                           | | GPS sucess | actual_k=4
      27|[-18.529283352196217, -11.131307726725936, 6.121658995747566, 17.482127152383327, -0.6668625883758068, -10.14482006430626, -4.806492790579796, -31.530327074229717, 18.328182643279433, -12.354190524667501, -6.0064635798335075, 0.4450428299605846, -7.51249430142343, 0.1500012874603271, 10.394447004422545, 18.861660577356815, -1.3428104370832443, 1.5012443847954273, 22.613746229559183, 5.099211867898703, -6.4336890652775764, -5.746334981173277]| 12.0919895172119141|     32.00000000|[954, 73, 0, 27]                                                           |  | used linear model with 39 points | actual_k=4
      28|[-20.25108701735735, -9.215080386027694, 5.382462576031685, 18.79388304799795, 4.782706160098314, 5.786818653345108, 6.285080924630165, -26.790323965251446, 27.43593162856996, -15.632723268121481, -0.5910516306757927, -2.832826394587755, -12.56481764279306, -2.4557671546936035, 13.97069445811212, 26.98282776027918, -2.1657538264989853, -7.582882087677717, 28.79061085358262, 17.30775659903884, -11.426951356232166, 1.0306430347263813]| 12.0872268676757812|     64.00000000|[989, 76, 0, 28]                                                           | | GPS sucess | actual_k=4
      29|[-20.25108701735735, -9.215080386027694, 5.382462576031685, 18.79388304799795, 4.782706160098314, 5.786818653345108, 6.285080924630165, -26.790323965251446, 27.43593162856996, -15.632723268121481, -0.5910516306757927, -2.832826394587755, -12.56481764279306, -2.4557671546936035, 13.97069445811212, 26.98282776027918, -2.1657538264989853, -7.582882087677717, 28.79061085358262, 17.30775659903884, -11.426951356232166, 1.0306430347263813]| 12.0872268676757812|     32.00000000|[1025, 78, 0, 29]                                                          |  | used linear model with 39 points | actual_k=4
      30|[-20.25108701735735, -9.215080386027694, 5.382462576031685, 18.79388304799795, 4.782706160098314, 5.786818653345108, 6.285080924630165, -26.790323965251446, 27.43593162856996, -15.632723268121481, -0.5910516306757927, -2.832826394587755, -12.56481764279306, -2.4557671546936035, 13.97069445811212, 26.98282776027918, -2.1657538264989853, -7.582882087677717, 28.79061085358262, 17.30775659903884, -11.426951356232166, 1.0306430347263813]| 12.0872268676757812|     16.00000000|[1060, 81, 0, 30]                                                          |  | used linear model with 39 points | actual_k=4
      31|[-20.25108701735735, -9.215080386027694, 5.382462576031685, 18.79388304799795, 4.782706160098314, 5.786818653345108, 6.285080924630165, -26.790323965251446, 27.43593162856996, -15.632723268121481, -0.5910516306757927, -2.832826394587755, -12.56481764279306, -2.4557671546936035, 13.97069445811212, 26.98282776027918, -2.1657538264989853, -7.582882087677717, 28.79061085358262, 17.30775659903884, -11.426951356232166, 1.0306430347263813]| 12.0872268676757812|      8.00000000|[1095, 84, 0, 31]                                                          |  | used linear model with 39 points | actual_k=4
      32|[-20.25108701735735, -9.215080386027694, 5.382462576031685, 18.79388304799795, 4.782706160098314, 5.786818653345108, 6.285080924630165, -26.790323965251446, 27.43593162856996, -15.632723268121481, -0.5910516306757927, -2.832826394587755, -12.56481764279306, -2.4557671546936035, 13.97069445811212, 26.98282776027918, -2.1657538264989853, -7.582882087677717, 28.79061085358262, 17.30775659903884, -11.426951356232166, 1.0306430347263813]| 12.0872268676757812|      4.00000000|[1130, 87, 0, 32]                                                          |  | used linear model with 39 points | actual_k=4
      33|[-20.62703389674425, -9.126871837303042, 4.046475484967232, 19.231221072375774, 4.238482970744371, 4.883126825094223, 7.749401465058327, -25.50068687647581, 27.534050470218062, -16.743766125291586, -1.7673849388957024, -3.639236230403185, -11.249446487054229, -2.6122876554727554, 14.04288143478334, 27.857196010649204, -2.697857901453972, -6.574848216027021, 29.672622684389353, 16.567362125962973, -10.891006417572498, 0.541401881724596]| 12.0846652984619141|      8.00000000|[1166, 89, 0, 33]                                                          | | GPS sucess | actual_k=4
      34|[-20.62703389674425, -9.126871837303042, 4.046475484967232, 19.231221072375774, 4.238482970744371, 4.883126825094223, 7.749401465058327, -25.50068687647581, 27.534050470218062, -16.743766125291586, -1.7673849388957024, -3.639236230403185, -11.249446487054229, -2.6122876554727554, 14.04288143478334, 27.857196010649204, -2.697857901453972, -6.574848216027021, 29.672622684389353, 16.567362125962973, -10.891006417572498, 0.541401881724596]| 12.0846652984619141|      4.00000000|[1202, 91, 0, 34]                                                          |  | used linear model with 39 points | actual_k=4
      35|[-21.39555347710848, -7.6707083117216825, 3.060544803738594, 19.879744105041027, 3.3694689460098743, 4.857021855190396, 8.719121888279915, -24.49789296835661, 28.058966046199203, -16.766062958166003, -0.8541111275553703, -5.001418847590685, -10.802084123715758, -1.999710276722908, 14.47365969978273, 27.92793956398964, -1.5038230866193771, -7.373958867043257, 30.828704241663218, 15.928013440221548, -11.848158963024616, -0.3171862177550793]| 12.0842266082763672|      8.00000000|[1238, 93, 0, 35]                                                          | | GPS sucess | actual_k=4
      36|[-21.39555347710848, -7.6707083117216825, 3.060544803738594, 19.879744105041027, 3.3694689460098743, 4.857021855190396, 8.719121888279915, -24.49789296835661, 28.058966046199203, -16.766062958166003, -0.8541111275553703, -5.001418847590685, -10.802084123715758, -1.999710276722908, 14.47365969978273, 27.92793956398964, -1.5038230866193771, -7.373958867043257, 30.828704241663218, 15.928013440221548, -11.848158963024616, -0.3171862177550793]| 12.0842266082763672|      4.00000000|[1272, 97, 0, 36]                                                          |  | used linear model with 39 points | actual_k=4
      37|[-22.475485809147358, -9.270043862983584, 3.5226616114377975, 20.86349778622389, 4.563089985400438, 3.794769810512662, 8.652000583708286, -25.669798009097576, 28.806408828124404, -16.915408788248897, -1.1193387433886528, -4.407268900424242, -10.824929993599653, -1.8332882523536682, 14.897790079936385, 26.17595437169075, -1.4905512994155288, -7.1236203126609325, 31.927868608385324, 15.511239226907492, -10.72442901879549, 0.1001867540180683]| 12.0822191238403320|      8.00000000|[1308, 99, 0, 37]                                                          | | GPS sucess | actual_k=4
      38|[-25.625325925648212, -10.543683184310794, 5.219510480761528, 22.91730933636427, 4.066516537219286, 3.151309000328183, 10.598556198179722, -25.214900992810726, 30.61629075370729, -17.16171301715076, -2.7287822887301445, -4.626388195902109, -12.35034016892314, -0.2087611556053162, 12.621785765513778, 24.72596862912178, -3.211910313926637, -5.697051327675581, 32.28618377819657, 16.92308884486556, -9.54793930798769, -3.6381264440715313]| 12.0758972167968750|     16.00000000|[1344, 101, 0, 38]                                                         | | GPS sucess | actual_k=4
      39|[-27.47670019418001, -11.742728842422366, 5.79352031648159, 24.51597159355879, 8.666104931384325, 1.6462464202195406, 12.042237438261509, -28.747748874127865, 36.40710276924074, -15.786091579124331, -5.338547818362713, -1.826017502695322, -18.19165162369609, -5.234445035457611, 16.84214842878282, 22.655448704957962, -7.866676396690309, 0.2320277281105518, 29.113156739622355, 16.276822086423635, -6.27036476880312, -4.449324082583189]| 12.0669250488281250|     32.00000000|[1379, 104, 0, 39]                                                         | | GPS sucess | actual_k=4
      40|[-27.47670019418001, -11.742728842422366, 5.79352031648159, 24.51597159355879, 8.666104931384325, 1.6462464202195406, 12.042237438261509, -28.747748874127865, 36.40710276924074, -15.786091579124331, -5.338547818362713, -1.826017502695322, -18.19165162369609, -5.234445035457611, 16.84214842878282, 22.655448704957962, -7.866676396690309, 0.2320277281105518, 29.113156739622355, 16.276822086423635, -6.27036476880312, -4.449324082583189]| 12.0669250488281250|     16.00000000|[1415, 106, 0, 40]                                                         |  | used linear model with 39 points | actual_k=4
      41|[-27.47670019418001, -11.742728842422366, 5.79352031648159, 24.51597159355879, 8.666104931384325, 1.6462464202195406, 12.042237438261509, -28.747748874127865, 36.40710276924074, -15.786091579124331, -5.338547818362713, -1.826017502695322, -18.19165162369609, -5.234445035457611, 16.84214842878282, 22.655448704957962, -7.866676396690309, 0.2320277281105518, 29.113156739622355, 16.276822086423635, -6.27036476880312, -4.449324082583189]| 12.0669250488281250|      8.00000000|[1451, 108, 0, 41]                                                         |  | used linear model with 39 points | actual_k=4
      42|[-30.10143841058016, -12.28137375228107, 6.352132543921471, 26.404803685843945, 7.369069952517748, 0.7094135154038668, 14.911938346922398, -31.01250698417425, 38.83727449737489, -14.927047027274966, -6.457918755710125, 0.3180612288415432, -17.00564758107066, -2.1114973425865173, 15.466590886935592, 24.302115470170975, -6.411351866088808, 1.6792932339012623, 28.67047217860818, 14.691688653081656, -6.396006129682064, -3.099206279963255]| 12.0607414245605469|     16.00000000|[1487, 110, 0, 42]                                                         | | GPS sucess | actual_k=4
      43|[-30.5501703992486, -17.33089710585773, 5.193364009261131, 27.277671091258526, 4.953801292926073, -2.516770852729678, 19.515479244291782, -33.80687930434942, 41.57948989234865, -13.658742083236575, -6.794257216155529, -3.0081425942480564, -12.253338735550642, 0.897860586643219, 19.527519708499312, 25.28030028939247, -7.118420667015016, -2.5173777751624584, 21.824849639087915, 13.709552761167288, -5.600834988057613, 3.7555872686207294]| 12.0570926666259766|     32.00000000|[1525, 110, 0, 43]                                                         | | GPS sucess | actual_k=4
      44|[-30.5501703992486, -17.33089710585773, 5.193364009261131, 27.277671091258526, 4.953801292926073, -2.516770852729678, 19.515479244291782, -33.80687930434942, 41.57948989234865, -13.658742083236575, -6.794257216155529, -3.0081425942480564, -12.253338735550642, 0.897860586643219, 19.527519708499312, 25.28030028939247, -7.118420667015016, -2.5173777751624584, 21.824849639087915, 13.709552761167288, -5.600834988057613, 3.7555872686207294]| 12.0570926666259766|     16.00000000|[1561, 112, 0, 44]                                                         |  | used linear model with 39 points | actual_k=4
      45|[-31.505674995481968, -23.768849147483706, -0.7740045934915543, 29.567142717540264, 11.967233318835497, -0.4764537941664457, 21.269963659346104, -31.379623912274837, 43.34756798110902, -14.647816551849246, -8.442164354026318, -4.3099157847464085, -15.111787240952253, -2.7140395045280457, 14.398906713351607, 20.707704216241837, -4.440742081962526, -5.488546531647444, 21.168261919170618, 10.035728212445974, -6.15562429279089, 1.9413114078342915]| 12.0494737625122070|     32.00000000|[1596, 115, 0, 45]                                                         | | GPS sucess | actual_k=4
      46|[-31.505674995481968, -23.768849147483706, -0.7740045934915543, 29.567142717540264, 11.967233318835497, -0.4764537941664457, 21.269963659346104, -31.379623912274837, 43.34756798110902, -14.647816551849246, -8.442164354026318, -4.3099157847464085, -15.111787240952253, -2.7140395045280457, 14.398906713351607, 20.707704216241837, -4.440742081962526, -5.488546531647444, 21.168261919170618, 10.035728212445974, -6.15562429279089, 1.9413114078342915]| 12.0494737625122070|     16.00000000|[1632, 117, 0, 46]                                                         |  | used linear model with 39 points | actual_k=4
      47|[-31.505674995481968, -23.768849147483706, -0.7740045934915543, 29.567142717540264, 11.967233318835497, -0.4764537941664457, 21.269963659346104, -31.379623912274837, 43.34756798110902, -14.647816551849246, -8.442164354026318, -4.3099157847464085, -15.111787240952253, -2.7140395045280457, 14.398906713351607, 20.707704216241837, -4.440742081962526, -5.488546531647444, 21.168261919170618, 10.035728212445974, -6.15562429279089, 1.9413114078342915]| 12.0494737625122070|      8.00000000|[1668, 119, 0, 47]                                                         |  | used linear model with 39 points | actual_k=4
      48|[-31.505674995481968, -23.768849147483706, -0.7740045934915543, 29.567142717540264, 11.967233318835497, -0.4764537941664457, 21.269963659346104, -31.379623912274837, 43.34756798110902, -14.647816551849246, -8.442164354026318, -4.3099157847464085, -15.111787240952253, -2.7140395045280457, 14.398906713351607, 20.707704216241837, -4.440742081962526, -5.488546531647444, 21.168261919170618, 10.035728212445974, -6.15562429279089, 1.9413114078342915]| 12.0494737625122070|      4.00000000|[1704, 121, 0, 48]                                                         |  | used linear model with 39 points | actual_k=4
      49|[-32.60752395540476, -24.919579995796084, -1.87402905523777, 30.745343916118145, 12.195906568318605, -1.1094566714018583, 20.505360700190067, -32.18417461961508, 42.6516853030771, -12.68047191016376, -7.535560302436352, -4.297197860665619, -14.825344573706388, -3.0357979238033295, 13.436355536803603, 21.682738929986954, -4.852601385675371, -5.6973657719790936, 21.577196065336466, 10.540389951318502, -7.172565005719662, 1.421934474259615]| 12.0467185974121094|      8.00000000|[1738, 125, 0, 49]                                                         | | GPS sucess | actual_k=4
      50|[-33.435037054121494, -27.096300376579165, -1.521507367491722, 31.384606651961803, 11.156990814954042, -3.1793209444731474, 21.36834541708231, -32.55676972121, 39.382673090323806, -13.704186571761966, -4.679780416190624, -4.492373746819794, -16.03682018443942, -4.712012737989426, 13.719650899991393, 22.442956894636154, -5.632518506608903, -6.098959814757109, 21.94245669618249, 8.063739236444235, -2.757005237042904, 2.053946305066347]| 12.0435199737548828|     16.00000000|[1774, 127, 0, 50]                                                         | | GPS sucess | actual_k=4
      51|[-33.435037054121494, -27.096300376579165, -1.521507367491722, 31.384606651961803, 11.156990814954042, -3.1793209444731474, 21.36834541708231, -32.55676972121, 39.382673090323806, -13.704186571761966, -4.679780416190624, -4.492373746819794, -16.03682018443942, -4.712012737989426, 13.719650899991393, 22.442956894636154, -5.632518506608903, -6.098959814757109, 21.94245669618249, 8.063739236444235, -2.757005237042904, 2.053946305066347]| 12.0435199737548828|      8.00000000|[1810, 129, 0, 51]                                                         |  | used linear model with 39 points | actual_k=4
