k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.4272534549236298, 0.5677556097507477, 1.5532841682434082, 1.2752405405044556, 0.9633917212486267, 0.2503688335418701, 0.303758442401886, 0.9339114725589752, 1.3692213892936707, 0.5432913601398468, 1.1700949519872665, -0.1104781627655029, 1.456023246049881, 0.9951625731773674, 1.1010776534676552, 0.7825811505317688, 0.6683529913425446, 1.0905855745077133, 0.860474556684494, 0.6097612380981445, 0.9051846489310265, 0.8421298861503601]|  1.2570390701293945|      2.00000000|[263, 17, 0, 5]                                                            | | GPS sucess | actual_k=4
      19|[-0.2378987818956375, -0.7641182551160455, -1.1966537833213806, -0.5641375929117203, -1.4232754409313202, -0.1832690238952637, -2.2198668122291565, -0.1218594387173653, -0.4369527995586395, -0.8166199624538422, -0.7621291428804398, -7.516620934009552, -0.8091979175806046, 6.058137644547969, -0.2916963901370764, 1.9633408188819885, -4.99483060836792, -7.305415051057935, -1.0193110305117443, 1.3538438938558102, 0.2709710076451302, 0.5980392396450043]|  0.3673256039619446|      8.00000000|[4969, 333, 0, 95]                                                         |  | used quadratic model with 280 points | actual_k=4
      20|[-0.2378987818956375, -0.7641182551160455, -1.1966537833213806, -0.5641375929117203, -1.4232754409313202, -0.1832690238952637, -2.2198668122291565, -0.1218594387173653, -0.4369527995586395, -0.8166199624538422, -0.7621291428804398, -7.516620934009552, -0.8091979175806046, 6.058137644547969, -0.2916963901370764, 1.9633408188819885, -4.99483060836792, -7.305415051057935, -1.0193110305117443, 1.3538438938558102, 0.2709710076451302, 0.5980392396450043]|  0.3673256039619446|      4.00000000|[5229, 352, 0, 100]                                                        |  | used quadratic model with 280 points | actual_k=4
      21|[0.0153639763593674, -0.4933699378743768, -1.0468803495168686, 0.0766026824712753, -1.1961959302425385, -0.7903556227684021, -2.0159465819597244, -0.5551269426941872, -0.0908857882022858, -0.3674353063106537, -0.6604981496930122, -7.174769282341003, -0.8597197756171227, 6.360052694100887, 0.2655762229114771, 2.3889518082141876, -5.47007754445076, -7.490866797044873, -1.3399885791586712, 0.1881217621266842, 0.2069941759109497, 0.7392444759607315]|  0.3552098274230957|      8.00000000|[5492, 368, 0, 105]                                                        | | GPS sucess | actual_k=4
      22|[0.0153639763593674, -0.4933699378743768, -1.0468803495168686, 0.0766026824712753, -1.1961959302425385, -0.7903556227684021, -2.0159465819597244, -0.5551269426941872, -0.0908857882022858, -0.3674353063106537, -0.6604981496930122, -7.174769282341003, -0.8597197756171227, 6.360052694100887, 0.2655762229114771, 2.3889518082141876, -5.47007754445076, -7.490866797044873, -1.3399885791586712, 0.1881217621266842, 0.2069941759109497, 0.7392444759607315]|  0.3552098274230957|      4.00000000|[5753, 386, 0, 110]                                                        |  | used quadratic model with 280 points | actual_k=4
      23|[-0.5646648555994034, -0.405285962857306, -0.6228049248456955, -0.4207206219434738, -0.8397665321826935, -0.1394897699356079, -1.8799520432949066, -0.1183066144585609, -0.0247741714119911, -0.4622474685311317, 0.1030294224619865, -7.1513636745512486, -0.5585961565375328, 6.107625175733119, 0.9469756875187159, 2.571703314781189, -6.18268409371376, -7.005592213943601, -0.9133228260325268, -0.3096448220312595, 0.4089448750019073, 0.8152891471982002]|  0.3499259054660797|      8.00000000|[6016, 402, 0, 115]                                                        | | GPS sucess | actual_k=4
      24|[-0.5646648555994034, -0.405285962857306, -0.6228049248456955, -0.4207206219434738, -0.8397665321826935, -0.1394897699356079, -1.8799520432949066, -0.1183066144585609, -0.0247741714119911, -0.4622474685311317, 0.1030294224619865, -7.1513636745512486, -0.5585961565375328, 6.107625175733119, 0.9469756875187159, 2.571703314781189, -6.18268409371376, -7.005592213943601, -0.9133228260325268, -0.3096448220312595, 0.4089448750019073, 0.8152891471982002]|  0.3499259054660797|      4.00000000|[6276, 421, 0, 120]                                                        |  | used quadratic model with 280 points | actual_k=4
      25|[-0.8753716498613358, -0.253199958242476, -0.5962763968855143, -0.0602764636278152, -0.0356009304523468, 0.3375535309314728, -1.3991440534591675, -0.2461166009306908, -0.1412327513098717, 0.4555569514632225, -0.3548868373036385, -7.616306457668543, -0.552934386767447, 5.271336663980037, 0.9444283740594983, 2.8697426319122314, -6.6714756190776825, -7.276544915512204, -0.5674485164927319, -0.1369588859379292, 0.3501967117190361, 0.5108574703335762]|  0.3431079089641571|      8.00000000|[6538, 438, 0, 125]                                                        | | GPS sucess | actual_k=4
      26|[-0.8753716498613358, -0.253199958242476, -0.5962763968855143, -0.0602764636278152, -0.0356009304523468, 0.3375535309314728, -1.3991440534591675, -0.2461166009306908, -0.1412327513098717, 0.4555569514632225, -0.3548868373036385, -7.616306457668543, -0.552934386767447, 5.271336663980037, 0.9444283740594983, 2.8697426319122314, -6.6714756190776825, -7.276544915512204, -0.5674485164927319, -0.1369588859379292, 0.3501967117190361, 0.5108574703335762]|  0.3431079089641571|      4.00000000|[6799, 456, 0, 130]                                                        |  | used quadratic model with 280 points | actual_k=4
      27|[-0.513376995921135, -0.1781464451923966, -1.4101542178541422, 0.0160873979330063, 0.149762824177742, 0.0274209976196289, -1.9084582328796387, -0.2448669943260029, -0.1070560105144978, -0.0599808469414711, -0.3154764138162136, -7.906186167150736, 0.2909025168046355, 5.385722440201789, 0.0709833996370435, 3.192791163921356, -6.761047087609768, -6.843778567388654, -0.0063592988299206, 0.3458088748157024, 0.6219683215022087, 0.7185985818505287]|  0.3363115191459656|      8.00000000|[7059, 475, 0, 135]                                                        | | GPS sucess | actual_k=4
      28|[-0.513376995921135, -0.1781464451923966, -1.4101542178541422, 0.0160873979330063, 0.149762824177742, 0.0274209976196289, -1.9084582328796387, -0.2448669943260029, -0.1070560105144978, -0.0599808469414711, -0.3154764138162136, -7.906186167150736, 0.2909025168046355, 5.385722440201789, 0.0709833996370435, 3.192791163921356, -6.761047087609768, -6.843778567388654, -0.0063592988299206, 0.3458088748157024, 0.6219683215022087, 0.7185985818505287]|  0.3363115191459656|      4.00000000|[7320, 493, 0, 140]                                                        |  | used quadratic model with 280 points | actual_k=4
      29|[-0.513376995921135, -0.1781464451923966, -1.4101542178541422, 0.0160873979330063, 0.149762824177742, 0.0274209976196289, -1.9084582328796387, -0.2448669943260029, -0.1070560105144978, -0.0599808469414711, -0.3154764138162136, -7.906186167150736, 0.2909025168046355, 5.385722440201789, 0.0709833996370435, 3.192791163921356, -6.761047087609768, -6.843778567388654, -0.0063592988299206, 0.3458088748157024, 0.6219683215022087, 0.7185985818505287]|  0.3363115191459656|      2.00000000|[7580, 512, 0, 145]                                                        |  | used quadratic model with 280 points | actual_k=4
      30|[-0.3650005310773849, -0.2880624989047647, -1.25914485193789, -0.0588376894593239, -0.1446438878774643, -0.0361345186829567, -1.9289254453033209, -0.1558776843594387, -0.2725632376968861, -0.1427971869707108, 0.0063964165747166, -8.098983723670244, 0.4274655198678374, 5.487034205812961, 0.1383096845820546, 3.1260291412472725, -6.705013994127512, -7.437908487394452, -0.0819319012807682, 0.2974988222122192, 1.1076013073325157, 0.8782564029097557]|  0.3331062793731689|      4.00000000|[7841, 530, 0, 150]                                                        | | GPS sucess | actual_k=4
      31|[-0.937241718173027, -0.2389042424038053, -1.5881680343300104, 0.0073275789618492, 0.4199918061494827, -0.0860471986234188, -1.8835384007543325, 0.0164231759263203, -0.535902101546526, 0.1555639654397964, -0.4284467063844204, -8.177430178970098, -0.2323227906599641, 5.776161764282733, 0.1912798555567861, 2.679179437458515, -7.122373703867197, -8.190345959737897, -0.2301128926919773, 0.6258457899093628, 0.1733734831213951, 0.2565406188368797]|  0.3330483138561249|      8.00000000|[8102, 548, 0, 155]                                                        | | GPS sucess | actual_k=4
      32|[-0.937241718173027, -0.2389042424038053, -1.5881680343300104, 0.0073275789618492, 0.4199918061494827, -0.0860471986234188, -1.8835384007543325, 0.0164231759263203, -0.535902101546526, 0.1555639654397964, -0.4284467063844204, -8.177430178970098, -0.2323227906599641, 5.776161764282733, 0.1912798555567861, 2.679179437458515, -7.122373703867197, -8.190345959737897, -0.2301128926919773, 0.6258457899093628, 0.1733734831213951, 0.2565406188368797]|  0.3330483138561249|      4.00000000|[8364, 565, 0, 160]                                                        |  | used quadratic model with 280 points | actual_k=4
      33|[-0.6168785244226456, -0.278623410500586, -1.123643347993493, 0.0250770598649979, 0.1149788647890091, -0.2120161764323711, -1.6943953093141317, -0.1143809157656506, 0.3945625834167004, 0.1772165838629007, -0.4072246421128511, -8.720003094524145, -0.560780324973166, 5.488719914574176, 0.3463772954419255, 2.5372142866253853, -6.571555200964212, -8.497473346069455, -1.4403635087655857, 0.1231904029846191, 0.1065382957458496, 0.205986063927412]|  0.3280773758888245|      8.00000000|[8626, 582, 0, 165]                                                        | | GPS sucess | actual_k=4
      34|[-0.6168785244226456, -0.278623410500586, -1.123643347993493, 0.0250770598649979, 0.1149788647890091, -0.2120161764323711, -1.6943953093141317, -0.1143809157656506, 0.3945625834167004, 0.1772165838629007, -0.4072246421128511, -8.720003094524145, -0.560780324973166, 5.488719914574176, 0.3463772954419255, 2.5372142866253853, -6.571555200964212, -8.497473346069455, -1.4403635087655857, 0.1231904029846191, 0.1065382957458496, 0.205986063927412]|  0.3280773758888245|      4.00000000|[8887, 600, 0, 170]                                                        |  | used quadratic model with 280 points | actual_k=4
      35|[-0.6168785244226456, -0.278623410500586, -1.123643347993493, 0.0250770598649979, 0.1149788647890091, -0.2120161764323711, -1.6943953093141317, -0.1143809157656506, 0.3945625834167004, 0.1772165838629007, -0.4072246421128511, -8.720003094524145, -0.560780324973166, 5.488719914574176, 0.3463772954419255, 2.5372142866253853, -6.571555200964212, -8.497473346069455, -1.4403635087655857, 0.1231904029846191, 0.1065382957458496, 0.205986063927412]|  0.3280773758888245|      2.00000000|[9149, 617, 0, 175]                                                        |  | used quadratic model with 280 points | actual_k=4
      36|[-0.3954729288816452, -0.0871412539854646, -0.7473186645656824, -0.221026748418808, -0.0553618222475052, -0.1597375422716141, -2.0597538705915213, -0.1553710374282673, 0.1603664122521877, 0.1489092744886875, -0.6538059879094362, -8.691857287660241, -0.3235172415152192, 5.668386895675212, -0.003728705458343, 2.5424426374956965, -6.587502071633935, -8.89780773408711, -1.267176804249175, 0.2343748360872269, 0.0579464361071587, 0.3134699128568172]|  0.3235853612422943|      4.00000000|[9409, 636, 0, 180]                                                        | | GPS sucess | actual_k=4
      37|[-0.3954729288816452, -0.0871412539854646, -0.7473186645656824, -0.221026748418808, -0.0553618222475052, -0.1597375422716141, -2.0597538705915213, -0.1553710374282673, 0.1603664122521877, 0.1489092744886875, -0.6538059879094362, -8.691857287660241, -0.3235172415152192, 5.668386895675212, -0.003728705458343, 2.5424426374956965, -6.587502071633935, -8.89780773408711, -1.267176804249175, 0.2343748360872269, 0.0579464361071587, 0.3134699128568172]|  0.3235853612422943|      2.00000000|[9671, 653, 0, 185]                                                        |  | used quadratic model with 280 points | actual_k=4
      38|[-0.2405672520399094, -0.1098030423745513, -0.72001638635993, -0.2623200602829456, -0.5543346554040909, -0.315526008605957, -1.8421718087047338, -0.1429516571806744, 0.0050132684409618, 0.2193607054650784, -0.3562348056584597, -8.535591701045632, 0.0672222888097167, 5.551253643352538, 0.2822641851380467, 2.3626601276919246, -6.562749791890383, -9.255736010149121, -1.4289975735591725, 0.0963286757469177, 0.0881686024367809, 0.0792865864932537]|  0.3191916644573212|      4.00000000|[9933, 670, 0, 190]                                                        | | GPS sucess | actual_k=4
      39|[-0.2405672520399094, -0.1098030423745513, -0.72001638635993, -0.2623200602829456, -0.5543346554040909, -0.315526008605957, -1.8421718087047338, -0.1429516571806744, 0.0050132684409618, 0.2193607054650784, -0.3562348056584597, -8.535591701045632, 0.0672222888097167, 5.551253643352538, 0.2822641851380467, 2.3626601276919246, -6.562749791890383, -9.255736010149121, -1.4289975735591725, 0.0963286757469177, 0.0881686024367809, 0.0792865864932537]|  0.3191916644573212|      2.00000000|[10195, 687, 0, 195]                                                       |  | used quadratic model with 280 points | actual_k=4
      40|[-0.1559974625706673, -0.5145694529637694, -0.7896606139838696, 0.0437484793365002, -0.4028891623020172, -0.4082330912351608, -1.8794374410063028, 0.065578366513364, -0.1665732450783253, -0.1077733971178532, 0.0417382549494505, -8.252997735515237, -0.0441715801134706, 5.59005530225113, 0.0744908573105931, 2.4430310456082225, -6.514838322997093, -9.650120871141553, -1.4116887367563322, -0.0890218019485474, 0.2245647571980953, 0.0104184485971928]|  0.3156292736530304|      4.00000000|[10455, 706, 0, 200]                                                       | | GPS sucess | actual_k=4
      41|[-0.1559974625706673, -0.5145694529637694, -0.7896606139838696, 0.0437484793365002, -0.4028891623020172, -0.4082330912351608, -1.8794374410063028, 0.065578366513364, -0.1665732450783253, -0.1077733971178532, 0.0417382549494505, -8.252997735515237, -0.0441715801134706, 5.59005530225113, 0.0744908573105931, 2.4430310456082225, -6.514838322997093, -9.650120871141553, -1.4116887367563322, -0.0890218019485474, 0.2245647571980953, 0.0104184485971928]|  0.3156292736530304|      2.00000000|[10716, 724, 0, 205]                                                       |  | used quadratic model with 280 points | actual_k=4
      42|[-0.3061813488602638, -0.2259421860799193, -0.7952931602485478, 0.4565681032836437, -0.3159970566630363, -0.2822195440530777, -1.6366620007902384, -0.0790920454310253, -0.0643851198256016, -0.4143852330744267, 0.1249681767076254, -8.643777528777719, -0.1275241235271096, 5.273383424151689, 0.0548907173797488, 2.3074743328616023, -6.456758346408606, -10.082974778488278, -1.2622132516698912, -0.1374770142138004, 0.3363148979842663, 0.0593650154769421]|  0.3154673278331757|      4.00000000|[10979, 740, 0, 210]                                                       | | GPS sucess | actual_k=4
      43|[-0.3061813488602638, -0.2259421860799193, -0.7952931602485478, 0.4565681032836437, -0.3159970566630363, -0.2822195440530777, -1.6366620007902384, -0.0790920454310253, -0.0643851198256016, -0.4143852330744267, 0.1249681767076254, -8.643777528777719, -0.1275241235271096, 5.273383424151689, 0.0548907173797488, 2.3074743328616023, -6.456758346408606, -10.082974778488278, -1.2622132516698912, -0.1374770142138004, 0.3363148979842663, 0.0593650154769421]|  0.3154673278331757|      2.00000000|[11240, 758, 0, 215]                                                       |  | used quadratic model with 280 points | actual_k=4
      44|[-0.3937592580914497, -0.4381879633292556, -1.0312676508910954, 0.1946802847087383, -0.2425380274653435, -0.4067869931459427, -1.743656875565648, -0.3262292492436245, 0.0879002772271633, -0.2009314931929111, 0.0575963463634253, -8.619069350883365, -0.410343156196177, 5.12149901734665, 0.0182939721271396, 2.5614526448771358, -6.153292264789343, -10.610896157100797, -1.3264736525015905, -0.2359633184969425, 0.1111884079873562, 0.2862317971885204]|  0.3137671351432800|      4.00000000|[11503, 774, 0, 220]                                                       | | GPS sucess | actual_k=4
