k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646582961082, 0.2747185826301575, -0.137134462594986, 0.4579889476299286, 0.2082384824752808, -0.3116142749786377, -0.1069750189781189, -0.1159370467066765, 0.1397458612918854, 0.0341020561754704, -0.1914674639701843, -0.0652850568294525, -0.0144763644784689, 0.337201863527298, 0.0044242572039366, 0.0833752825856209, 0.197030246257782, 0.3441071510314941, 0.0740233510732651, 0.0973725020885468, -0.072860062122345, -0.4003025889396667]| 14.1187686920166016|      2.00000000|[23, 0, 0, 2]                                                              | | GPS sucess | actual_k=0
      12|[-2.750924166291952, -2.8919514268636703, 1.2271739542484283, 5.237393183633685, 1.7364950105547905, 1.4137841053307056, 1.2609001100063324, -6.23402363806963, -2.6758446097373962, -1.5198339526396012, -4.62910495698452, 3.6836260221898556, -0.7127437647432089, -1.0782652981579304, -10.075959192588925, -5.984832234680653, -0.3425127416849136, 2.317479431629181, 1.9998321253806353, 4.741144448518753, 0.6443846225738525, -4.1960490345954895]| 12.1332015991210938|      4.00000000|[265, 0, 0, 24]                                                            |  | used linear model with 23 points | actual_k=0
      13|[-2.750924166291952, -2.8919514268636703, 1.2271739542484283, 5.237393183633685, 1.7364950105547905, 1.4137841053307056, 1.2609001100063324, -6.23402363806963, -2.6758446097373962, -1.5198339526396012, -4.62910495698452, 3.6836260221898556, -0.7127437647432089, -1.0782652981579304, -10.075959192588925, -5.984832234680653, -0.3425127416849136, 2.317479431629181, 1.9998321253806353, 4.741144448518753, 0.6443846225738525, -4.1960490345954895]| 12.1332015991210938|      2.00000000|[287, 0, 0, 26]                                                            |  | used linear model with 23 points | actual_k=0
      14|[-2.5313258729875088, -2.457268998026848, 0.4621612727642059, 5.234810305992141, 1.788229376077652, 1.1876746900379658, 0.6928204596042633, -5.982418842613697, -2.3323871195316315, -1.4300665710907197, -5.140778049826622, 3.8943261317908764, -0.9642733987420797, -0.290700126439333, -9.761692034080625, -5.895312428474426, -0.4100916087627411, 1.875371903181076, 2.0014310172991827, 3.7181970179080963, 0.1687203943729401, -3.98984532058239]| 12.1330947875976562|      4.00000000|[309, 0, 0, 28]                                                            | | GPS sucess | actual_k=0
      15|[-2.5313258729875088, -2.457268998026848, 0.4621612727642059, 5.234810305992141, 1.788229376077652, 1.1876746900379658, 0.6928204596042633, -5.982418842613697, -2.3323871195316315, -1.4300665710907197, -5.140778049826622, 3.8943261317908764, -0.9642733987420797, -0.290700126439333, -9.761692034080625, -5.895312428474426, -0.4100916087627411, 1.875371903181076, 2.0014310172991827, 3.7181970179080963, 0.1687203943729401, -3.98984532058239]| 12.1330947875976562|      2.00000000|[331, 0, 0, 30]                                                            |  | used linear model with 23 points | actual_k=0
      16|[-3.0528299771249294, -2.2166112512350082, 0.1054815948009491, 5.73848874703981, 1.5712731629610062, 1.420970056205988, 0.6278646513819695, -5.18633646517992, -2.9989934861660004, -0.872050449703238, -5.233312822878361, 3.755539443343878, -0.8289032336324453, -0.4322375543415546, -10.118222760036588, -5.798988021910191, -1.5695166289806366, 1.7287748605012894, 2.1925223163561895, 3.6506463661789894, 0.5978653132915497, -3.9693667143583298]| 12.1329030990600586|      4.00000000|[353, 0, 0, 32]                                                            | | GPS sucess | actual_k=0
      17|[-3.0528299771249294, -2.2166112512350082, 0.1054815948009491, 5.73848874703981, 1.5712731629610062, 1.420970056205988, 0.6278646513819695, -5.18633646517992, -2.9989934861660004, -0.872050449703238, -5.233312822878361, 3.755539443343878, -0.8289032336324453, -0.4322375543415546, -10.118222760036588, -5.798988021910191, -1.5695166289806366, 1.7287748605012894, 2.1925223163561895, 3.6506463661789894, 0.5978653132915497, -3.9693667143583298]| 12.1329030990600586|      2.00000000|[375, 0, 0, 34]                                                            |  | used linear model with 23 points | actual_k=0
      18|[-3.7746014557778835, -2.293995939195156, -0.1072914451360703, 6.212122006574646, 1.83628548681736, 0.8195846416056156, 0.4091232791543007, -5.336146734654903, -2.60991770029068, -0.9936356250982499, -5.088995464146137, 4.750219848006964, -0.7303438317030668, 0.055767398327589, -10.268070938065648, -6.558527864515781, -1.9969854354858398, 1.4881026446819305, 1.6879076055483893, 3.7763820216059685, 0.9037093222141266, -3.699118062853813]| 12.1321249008178711|      4.00000000|[397, 0, 0, 36]                                                            | | GPS sucess | actual_k=0
      19|[-3.7746014557778835, -2.293995939195156, -0.1072914451360703, 6.212122006574646, 1.83628548681736, 0.8195846416056156, 0.4091232791543007, -5.336146734654903, -2.60991770029068, -0.9936356250982499, -5.088995464146137, 4.750219848006964, -0.7303438317030668, 0.055767398327589, -10.268070938065648, -6.558527864515781, -1.9969854354858398, 1.4881026446819305, 1.6879076055483893, 3.7763820216059685, 0.9037093222141266, -3.699118062853813]| 12.1321249008178711|      2.00000000|[419, 0, 0, 38]                                                            |  | used linear model with 23 points | actual_k=0
      20|[-4.121457990258932, -2.678338371217251, -0.303420826792717, 6.659041149774566, 1.7791522592306137, 0.3131009079515934, 0.1097556427121162, -5.191095106303692, -2.1988874673843384, -0.4878605310659623, -4.947792552411556, 5.018359925597906, -1.7407870423048735, 0.6664810590445995, -10.017936440184712, -6.2997110560536385, -2.3778960704803467, 1.2712061405181885, 1.3066000930266455, 4.118119053542614, 0.1721823513507843, -3.392920896410942]| 12.1296014785766602|      4.00000000|[441, 0, 0, 40]                                                            | | GPS sucess | actual_k=0
      21|[-4.121457990258932, -2.678338371217251, -0.303420826792717, 6.659041149774566, 1.7791522592306137, 0.3131009079515934, 0.1097556427121162, -5.191095106303692, -2.1988874673843384, -0.4878605310659623, -4.947792552411556, 5.018359925597906, -1.7407870423048735, 0.6664810590445995, -10.017936440184712, -6.2997110560536385, -2.3778960704803467, 1.2712061405181885, 1.3066000930266455, 4.118119053542614, 0.1721823513507843, -3.392920896410942]| 12.1296014785766602|      2.00000000|[463, 0, 0, 42]                                                            |  | used linear model with 23 points | actual_k=0
      22|[-4.121457990258932, -2.678338371217251, -0.303420826792717, 6.659041149774566, 1.7791522592306137, 0.3131009079515934, 0.1097556427121162, -5.191095106303692, -2.1988874673843384, -0.4878605310659623, -4.947792552411556, 5.018359925597906, -1.7407870423048735, 0.6664810590445995, -10.017936440184712, -6.2997110560536385, -2.3778960704803467, 1.2712061405181885, 1.3066000930266455, 4.118119053542614, 0.1721823513507843, -3.392920896410942]| 12.1296014785766602|      1.00000000|[485, 0, 0, 44]                                                            |  | used linear model with 23 points | actual_k=0
      23|[-4.253767739981413, -2.727001752704382, -0.3768658712506294, 6.7043451650533825, 1.9708265662193298, 0.5212470330297947, 0.2395802214741707, -5.347474701702595, -1.996943548321724, -0.3484186832647538, -5.3145154640078545, 4.8849041275680065, -1.7229352686554193, 0.6094180457293987, -10.281824799254537, -6.599223770201206, -2.354981515556574, 0.8461097776889801, 1.2469480104045942, 4.397862516343594, 0.6272086501121521, -3.468878075480461]| 12.1293249130249023|      2.00000000|[507, 0, 0, 46]                                                            | | GPS sucess | actual_k=0
      24|[-4.253767739981413, -2.727001752704382, -0.3768658712506294, 6.7043451650533825, 1.9708265662193298, 0.5212470330297947, 0.2395802214741707, -5.347474701702595, -1.996943548321724, -0.3484186832647538, -5.3145154640078545, 4.8849041275680065, -1.7229352686554193, 0.6094180457293987, -10.281824799254537, -6.599223770201206, -2.354981515556574, 0.8461097776889801, 1.2469480104045942, 4.397862516343594, 0.6272086501121521, -3.468878075480461]| 12.1293249130249023|      1.00000000|[529, 0, 0, 48]                                                            |  | used linear model with 23 points | actual_k=0
      25|[-4.498722206801176, -2.6772578172385693, -0.3136689513921738, 6.944866819540039, 2.007138568907976, 0.6658939607441425, 0.4873331859707832, -5.472949929535389, -2.1349488496780396, 0.029336720253923, -5.350572779774666, 4.3888549618422985, -1.4786868635565042, 0.4092881940305233, -10.140294494107366, -6.731027387082577, -2.2839626036584377, 0.63082255423069, 0.9785666830139235, 4.082322768867016, 0.6827999092638493, -3.5322286188602448]| 12.1285037994384766|      2.00000000|[551, 0, 0, 50]                                                            | | GPS sucess | actual_k=0
      26|[-4.498722206801176, -2.6772578172385693, -0.3136689513921738, 6.944866819540039, 2.007138568907976, 0.6658939607441425, 0.4873331859707832, -5.472949929535389, -2.1349488496780396, 0.029336720253923, -5.350572779774666, 4.3888549618422985, -1.4786868635565042, 0.4092881940305233, -10.140294494107366, -6.731027387082577, -2.2839626036584377, 0.63082255423069, 0.9785666830139235, 4.082322768867016, 0.6827999092638493, -3.5322286188602448]| 12.1285037994384766|      1.00000000|[573, 0, 0, 52]                                                            |  | used linear model with 23 points | actual_k=0
      27|[-4.744925986975431, -2.657375257462263, -0.0152563005685806, 7.015929466346279, 2.024177737534046, 0.4904412068426609, 0.5407493524253368, -5.548716552555561, -1.7643508315086365, -0.3020155136327958, -5.693808540701866, 4.097302060574293, -1.544047998264432, 0.6811684034764767, -10.080249575898051, -6.762888811528683, -1.932946052402258, 0.7334632053971291, 1.268042630632408, 3.9121158644557, 0.5919393338263035, -3.399232506752014]| 12.1282787322998047|      2.00000000|[595, 0, 0, 54]                                                            | | GPS sucess | actual_k=0
      28|[-4.597282808274031, -2.740986544638872, -0.1641283184289932, 6.953510510036722, 2.770235188305378, 0.7482836283743382, 0.6809420995414257, -4.988869972527027, -1.9164599925279617, 0.4748609955568099, -6.161689385771751, 4.028492923825979, -1.9947921205312014, 0.8175504319369793, -9.923873959109187, -6.6809543296694756, -1.3108859919011593, 1.5769062414765358, 1.4069704479770735, 4.025649875402451, -0.2769917212426662, -3.4110489981248975]| 12.1281785964965820|      4.00000000|[617, 0, 0, 56]                                                            | | GPS sucess | actual_k=0
      29|[-4.597282808274031, -2.740986544638872, -0.1641283184289932, 6.953510510036722, 2.770235188305378, 0.7482836283743382, 0.6809420995414257, -4.988869972527027, -1.9164599925279617, 0.4748609955568099, -6.161689385771751, 4.028492923825979, -1.9947921205312014, 0.8175504319369793, -9.923873959109187, -6.6809543296694756, -1.3108859919011593, 1.5769062414765358, 1.4069704479770735, 4.025649875402451, -0.2769917212426662, -3.4110489981248975]| 12.1281785964965820|      2.00000000|[639, 0, 0, 58]                                                            |  | used linear model with 23 points | actual_k=0
      30|[-4.597282808274031, -2.740986544638872, -0.1641283184289932, 6.953510510036722, 2.770235188305378, 0.7482836283743382, 0.6809420995414257, -4.988869972527027, -1.9164599925279617, 0.4748609955568099, -6.161689385771751, 4.028492923825979, -1.9947921205312014, 0.8175504319369793, -9.923873959109187, -6.6809543296694756, -1.3108859919011593, 1.5769062414765358, 1.4069704479770735, 4.025649875402451, -0.2769917212426662, -3.4110489981248975]| 12.1281785964965820|      1.00000000|[661, 0, 0, 60]                                                            |  | used linear model with 23 points | actual_k=0
      31|[-4.490615967661142, -3.052078802138567, -0.1717736762948334, 6.919249156722799, 3.0176185593008995, 0.6161129809916019, 0.5645991079509258, -4.615830786526203, -2.031161420047283, 0.1925845141668105, -6.514070495963097, 4.231308188289404, -2.2348483819514513, 0.6625563465058804, -9.850882543250918, -6.74828165769577, -1.483593549579382, 1.635894514620304, 1.169676861842163, 4.377667605876923, -0.5839263163506985, -3.4541180776432157]| 12.1280746459960938|      2.00000000|[683, 0, 0, 62]                                                            | | GPS sucess | actual_k=0
      32|[-4.694058869034052, -2.626806277781725, 0.0657019573263824, 7.022721642861143, 2.8349496200680733, 0.4134115613996983, 0.3257169686257839, -3.640930123627186, -1.7476704940199852, 0.8887990112561965, -5.759390100836754, 3.920075710862875, -2.203121853992343, -0.0407593883574009, -9.498111827298999, -6.7547952542081475, -1.4364500902593136, 1.3286546245217323, 1.3218394882278517, 4.021408259868622, -1.309261854737997, -3.3888640822842717]| 12.1279401779174805|      4.00000000|[705, 0, 0, 64]                                                            | | GPS sucess | actual_k=0
      33|[-4.694058869034052, -2.626806277781725, 0.0657019573263824, 7.022721642861143, 2.8349496200680733, 0.4134115613996983, 0.3257169686257839, -3.640930123627186, -1.7476704940199852, 0.8887990112561965, -5.759390100836754, 3.920075710862875, -2.203121853992343, -0.0407593883574009, -9.498111827298999, -6.7547952542081475, -1.4364500902593136, 1.3286546245217323, 1.3218394882278517, 4.021408259868622, -1.309261854737997, -3.3888640822842717]| 12.1279401779174805|      2.00000000|[727, 0, 0, 66]                                                            |  | used linear model with 23 points | actual_k=0
      34|[-4.694058869034052, -2.626806277781725, 0.0657019573263824, 7.022721642861143, 2.8349496200680733, 0.4134115613996983, 0.3257169686257839, -3.640930123627186, -1.7476704940199852, 0.8887990112561965, -5.759390100836754, 3.920075710862875, -2.203121853992343, -0.0407593883574009, -9.498111827298999, -6.7547952542081475, -1.4364500902593136, 1.3286546245217323, 1.3218394882278517, 4.021408259868622, -1.309261854737997, -3.3888640822842717]| 12.1279401779174805|      1.00000000|[749, 0, 0, 68]                                                            |  | used linear model with 23 points | actual_k=0
      35|[-4.948741618543863, -2.5374573059380054, -0.0226668161340058, 7.232493901858106, 2.9006724432110786, 0.2292157746851444, 0.3115416243672371, -3.670799056068063, -1.5355805233120918, 1.1043494041223312, -5.820207372307777, 3.7702982537448406, -1.7613718044012785, -0.4174837805330753, -9.77537284605205, -6.668551393784583, -1.4343403950333595, 0.9699857905507088, 1.0486559636192396, 4.294299900531769, -1.2777326628565788, -3.2535635055974126]| 12.1274166107177734|      2.00000000|[771, 0, 0, 70]                                                            | | GPS sucess | actual_k=0
      36|[-5.5320128835737705, -2.4699058644473553, 0.6969029861502349, 7.577894205460325, 2.6364559307694435, 0.1834533922374249, -0.0429601296782494, -2.967680314555764, -1.3811707720160484, 1.0990403019968653, -5.177575662732124, 3.322917740792036, -1.6793022435158491, 0.2259507440030575, -9.154040975496173, -6.389697500504553, -1.5695892348885536, 1.2445782497525215, 1.5595448977546766, 4.112336382269859, -1.865872137248516, -3.519883287139237]| 12.1262426376342773|      4.00000000|[793, 0, 0, 72]                                                            | | GPS sucess | actual_k=0
      37|[-6.66573304310441, -2.812150400131941, 0.1927959281019866, 8.492287392029539, 2.87564168125391, -0.1051343567669392, -0.1571599841117859, -1.5678498540073633, -1.4784792438149452, -0.0078326142247533, -5.578066036105156, 2.097945135086775, -2.9281870406121016, -0.1774046160280704, -11.11206833831966, -6.802433826960623, -0.5214895978569984, 0.9434162452816963, 2.076840794761665, 3.853032812476158, -2.816782645881176, -2.9335743309929967]| 12.1236095428466797|      8.00000000|[815, 0, 0, 74]                                                            | | GPS sucess | actual_k=0
      38|[-6.66573304310441, -2.812150400131941, 0.1927959281019866, 8.492287392029539, 2.87564168125391, -0.1051343567669392, -0.1571599841117859, -1.5678498540073633, -1.4784792438149452, -0.0078326142247533, -5.578066036105156, 2.097945135086775, -2.9281870406121016, -0.1774046160280704, -11.11206833831966, -6.802433826960623, -0.5214895978569984, 0.9434162452816963, 2.076840794761665, 3.853032812476158, -2.816782645881176, -2.9335743309929967]| 12.1236095428466797|      4.00000000|[837, 0, 0, 76]                                                            |  | used linear model with 23 points | actual_k=0
      39|[-6.972054842859507, -1.8497246913611889, 0.4897066610865295, 8.669829705962911, 2.4045940712094307, 0.4693523161113262, -0.0747637674212456, -1.215915897861123, -0.847443975508213, -0.545593289178214, -6.762488171458244, 0.338513296097517, -2.9384598108008504, -0.7507564164698124, -10.066600961610675, -7.132170864380896, -0.8191160038113594, 0.3531728461384773, 3.4247191316680983, 3.0201963633298874, -1.941640965640545, -0.9975967528298497]| 12.1228828430175781|      8.00000000|[859, 0, 0, 78]                                                            | | GPS sucess | actual_k=0
      40|[-8.672274950891733, -0.7141020707786083, -0.7895549279637635, 10.182321766624227, 1.3814311102032661, -0.5930766351521015, -1.3711603805422783, -2.4184171948581934, -0.7112276777625084, 0.1578179323259974, -5.132548972964287, 2.3834416083991528, -4.376508531160653, 3.893627967685461, -11.64758245460689, -5.466564246453345, -0.0012286975979805, -2.4314553067088127, 2.7911301619606093, 0.8063239306211472, -2.660094492137432, -1.2932982267811894]| 12.1202821731567383|     16.00000000|[881, 0, 0, 80]                                                            | | GPS sucess | actual_k=0
      41|[-8.672274950891733, -0.7141020707786083, -0.7895549279637635, 10.182321766624227, 1.3814311102032661, -0.5930766351521015, -1.3711603805422783, -2.4184171948581934, -0.7112276777625084, 0.1578179323259974, -5.132548972964287, 2.3834416083991528, -4.376508531160653, 3.893627967685461, -11.64758245460689, -5.466564246453345, -0.0012286975979805, -2.4314553067088127, 2.7911301619606093, 0.8063239306211472, -2.660094492137432, -1.2932982267811894]| 12.1202821731567383|      8.00000000|[903, 0, 0, 82]                                                            |  | used linear model with 23 points | actual_k=0
      42|[-8.672274950891733, -0.7141020707786083, -0.7895549279637635, 10.182321766624227, 1.3814311102032661, -0.5930766351521015, -1.3711603805422783, -2.4184171948581934, -0.7112276777625084, 0.1578179323259974, -5.132548972964287, 2.3834416083991528, -4.376508531160653, 3.893627967685461, -11.64758245460689, -5.466564246453345, -0.0012286975979805, -2.4314553067088127, 2.7911301619606093, 0.8063239306211472, -2.660094492137432, -1.2932982267811894]| 12.1202821731567383|      4.00000000|[925, 0, 0, 84]                                                            |  | used linear model with 23 points | actual_k=0
      43|[-9.318823281675577, -1.4575184993445873, 0.1443859594874084, 10.558537582168356, 2.2870948985219, 0.4684972278773785, -2.2290203496813774, -2.8550109062343836, -2.5403130277991295, 0.8662865483347559, -4.809813216328621, 2.961601059883833, -4.8492591651156545, 3.6621867679059505, -11.736179215833545, -5.515713484026492, 1.8342468664050102, -2.9553814455866814, 2.839375688810833, 1.8059941977262497, -3.517062120139599, -2.3837385000661016]| 12.1177368164062500|      8.00000000|[947, 0, 0, 86]                                                            | | GPS sucess | actual_k=0
      44|[-9.318823281675577, -1.4575184993445873, 0.1443859594874084, 10.558537582168356, 2.2870948985219, 0.4684972278773785, -2.2290203496813774, -2.8550109062343836, -2.5403130277991295, 0.8662865483347559, -4.809813216328621, 2.961601059883833, -4.8492591651156545, 3.6621867679059505, -11.736179215833545, -5.515713484026492, 1.8342468664050102, -2.9553814455866814, 2.839375688810833, 1.8059941977262497, -3.517062120139599, -2.3837385000661016]| 12.1177368164062500|      4.00000000|[969, 0, 0, 88]                                                            |  | used linear model with 23 points | actual_k=0
      45|[-9.58666804805398, -2.0820100717246532, 1.793876315932721, 10.54985264246352, 2.3271365091204643, 1.2013923041522503, -2.9806836172938347, -3.9133403692394495, -2.573128517717123, 2.283027442652383, -5.156520590186119, 4.261140149086714, -4.8243399960920215, 2.342170860618353, -13.687688453122973, -5.97349810693413, 1.4597223922610283, -3.386024348437786, 3.340100362082012, 1.9797436892986298, -3.77275263518095, -2.969661516137421]| 12.1169338226318359|      8.00000000|[991, 0, 0, 90]                                                            | | GPS sucess | actual_k=0
      46|[-10.893206749111414, -2.4779656939208508, 4.22587814508006, 11.159189376281574, 1.05472182482481, 1.1313586868345737, -6.024992518126965, -2.5918666515499353, -2.4563535042107105, 0.3189854943339014, -5.408288314938545, 4.674784880131483, -3.3008838994428515, 1.1595568917691708, -14.123920304700732, -9.742181540466845, 0.1556199714541435, -0.4031268283724785, 1.6643206618027762, -0.2170784771442413, -5.418140046298504, -2.7374738128855824]| 12.1127347946166992|     16.00000000|[1013, 0, 0, 92]                                                           | | GPS sucess | actual_k=0
      47|[-10.893206749111414, -2.4779656939208508, 4.22587814508006, 11.159189376281574, 1.05472182482481, 1.1313586868345737, -6.024992518126965, -2.5918666515499353, -2.4563535042107105, 0.3189854943339014, -5.408288314938545, 4.674784880131483, -3.3008838994428515, 1.1595568917691708, -14.123920304700732, -9.742181540466845, 0.1556199714541435, -0.4031268283724785, 1.6643206618027762, -0.2170784771442413, -5.418140046298504, -2.7374738128855824]| 12.1127347946166992|      8.00000000|[1035, 0, 0, 94]                                                           |  | used linear model with 23 points | actual_k=0
      48|[-10.893206749111414, -2.4779656939208508, 4.22587814508006, 11.159189376281574, 1.05472182482481, 1.1313586868345737, -6.024992518126965, -2.5918666515499353, -2.4563535042107105, 0.3189854943339014, -5.408288314938545, 4.674784880131483, -3.3008838994428515, 1.1595568917691708, -14.123920304700732, -9.742181540466845, 0.1556199714541435, -0.4031268283724785, 1.6643206618027762, -0.2170784771442413, -5.418140046298504, -2.7374738128855824]| 12.1127347946166992|      4.00000000|[1057, 0, 0, 96]                                                           |  | used linear model with 23 points | actual_k=0
      49|[-10.893206749111414, -2.4779656939208508, 4.22587814508006, 11.159189376281574, 1.05472182482481, 1.1313586868345737, -6.024992518126965, -2.5918666515499353, -2.4563535042107105, 0.3189854943339014, -5.408288314938545, 4.674784880131483, -3.3008838994428515, 1.1595568917691708, -14.123920304700732, -9.742181540466845, 0.1556199714541435, -0.4031268283724785, 1.6643206618027762, -0.2170784771442413, -5.418140046298504, -2.7374738128855824]| 12.1127347946166992|      2.00000000|[1079, 0, 0, 98]                                                           |  | used linear model with 23 points | actual_k=0
