k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9775420632213354, 0.7188457548618317, 0.7452058792114258, 0.9781008362770081, 0.9705525524914265, 0.6918129622936249, 0.7622777670621872, 1.165221482515335, 0.8568011969327927, 0.6801228821277618, 0.799929067492485, 0.7469886839389801, 0.5626504719257355, 0.950666394084692, 1.0116838729009032, 0.7919038087129593, 0.8040029406547546, 0.9457864798605442, 0.8312404900789261, 1.1683489233255386, 0.9994484040071256, 0.9904375085607171]|  1.3676034212112427|      2.00000000|[273, 19, 0, 5]                                                            | | GPS sucess | actual_k=4
      13|[-1.5274321381002665, -3.5741629377007484, -0.7287817224860191, -0.9752569645643234, -0.2946564592421055, -2.01334529009182, -1.937115803360939, -3.1886999309062958, 1.1252447664737701, -1.039225548505783, -0.1996225118637085, -4.196049396181479, -0.1681095138192177, -0.4765518419444561, 3.4649134492501616, -2.627810266800225, -1.8475075960159302, -6.551886137574911, -0.0938258077949286, -0.1128837019205093, 0.2386900636483915, -0.2135750940069556]|  0.4096389710903168|      8.00000000|[3545, 239, 0, 65]                                                         | | GPS sucess | actual_k=4
      14|[-1.5274321381002665, -3.5741629377007484, -0.7287817224860191, -0.9752569645643234, -0.2946564592421055, -2.01334529009182, -1.937115803360939, -3.1886999309062958, 1.1252447664737701, -1.039225548505783, -0.1996225118637085, -4.196049396181479, -0.1681095138192177, -0.4765518419444561, 3.4649134492501616, -2.627810266800225, -1.8475075960159302, -6.551886137574911, -0.0938258077949286, -0.1128837019205093, 0.2386900636483915, -0.2135750940069556]|  0.4096389710903168|      4.00000000|[3819, 256, 0, 70]                                                         |  | used quadratic model with 292 points | actual_k=4
      15|[-1.9719179812818766, -3.429574705660343, -0.1956983432173729, -0.7801607251167297, -0.0236825980246067, -1.0754030832322314, -3.110178604722023, -3.490157186985016, 0.5879013240337372, -0.5208689868450165, 0.0423399955034256, -3.464987818384543, -1.6050147786736488, 1.1015973575413227, 3.327866024337709, -1.2457628520205617, -2.572479009628296, -7.435226734727621, -0.3374362196773291, 1.119382843375206, -0.1586905565927736, -0.2598922988399863]|  0.3993703424930573|      8.00000000|[4092, 274, 0, 75]                                                         | | GPS sucess | actual_k=4
      16|[-1.9719179812818766, -3.429574705660343, -0.1956983432173729, -0.7801607251167297, -0.0236825980246067, -1.0754030832322314, -3.110178604722023, -3.490157186985016, 0.5879013240337372, -0.5208689868450165, 0.0423399955034256, -3.464987818384543, -1.6050147786736488, 1.1015973575413227, 3.327866024337709, -1.2457628520205617, -2.572479009628296, -7.435226734727621, -0.3374362196773291, 1.119382843375206, -0.1586905565927736, -0.2598922988399863]|  0.3993703424930573|      4.00000000|[4364, 293, 0, 80]                                                         |  | used quadratic model with 292 points | actual_k=4
      17|[-3.3709926549345255, -2.207039453089237, -1.4109407290816307, -0.5643893778324127, -0.6243323720991611, -2.2350885757477954, -2.948668196797371, -3.2999087125062943, 0.4614248871803284, -0.5800961963832378, 0.4096261411905289, -3.8410961071494967, -2.1380924358963966, 0.3052519448101521, 2.7022857135161757, -2.0047951014712453, -3.685992479324341, -6.618041928857565, -0.0215466227382421, 1.008871965110302, 0.5901771339704283, -0.0718881031498313]|  0.3938266932964325|      8.00000000|[4636, 312, 0, 85]                                                         | | GPS sucess | actual_k=4
      18|[-3.3709926549345255, -2.207039453089237, -1.4109407290816307, -0.5643893778324127, -0.6243323720991611, -2.2350885757477954, -2.948668196797371, -3.2999087125062943, 0.4614248871803284, -0.5800961963832378, 0.4096261411905289, -3.8410961071494967, -2.1380924358963966, 0.3052519448101521, 2.7022857135161757, -2.0047951014712453, -3.685992479324341, -6.618041928857565, -0.0215466227382421, 1.008871965110302, 0.5901771339704283, -0.0718881031498313]|  0.3938266932964325|      4.00000000|[4908, 331, 0, 90]                                                         |  | used quadratic model with 292 points | actual_k=4
      19|[-3.120359117165208, -3.285187818109989, -1.0528296455740929, -0.4775526151061058, -0.7174199782311916, -2.132833127048798, -3.366099938750267, -2.8867432326078415, -0.5120557546615601, -1.214817475527525, -0.0665909796953201, -2.5315290133003145, -1.4592783227562904, -0.0034756474196911, 2.69753292016685, -1.7083840342238545, -4.841193318367004, -8.111670788377523, 0.4881758484989405, 1.0483073517680168, 0.5309752936591394, 2.097898826934397]|  0.3832318782806396|      8.00000000|[5182, 348, 0, 95]                                                         | | GPS sucess | actual_k=4
      20|[-3.120359117165208, -3.285187818109989, -1.0528296455740929, -0.4775526151061058, -0.7174199782311916, -2.132833127048798, -3.366099938750267, -2.8867432326078415, -0.5120557546615601, -1.214817475527525, -0.0665909796953201, -2.5315290133003145, -1.4592783227562904, -0.0034756474196911, 2.69753292016685, -1.7083840342238545, -4.841193318367004, -8.111670788377523, 0.4881758484989405, 1.0483073517680168, 0.5309752936591394, 2.097898826934397]|  0.3832318782806396|      4.00000000|[5457, 364, 0, 100]                                                        |  | used quadratic model with 292 points | actual_k=4
      21|[-4.149093801155686, -2.946228750050068, -0.7942773923277855, -0.1949226781725883, -0.1582198701798916, -2.9943770804675296, -3.1025142818689346, -2.1872238367795944, -0.2166761755943298, -1.341034721583128, 0.191121831536293, -3.3963547984603792, -0.1472747102379799, -0.0755911432206631, 0.7781403344124556, -1.3792805643752217, -4.256774008274078, -9.623309787362814, 0.0427513215690851, 1.9848667308688164, 1.4745366091956384, 1.8267018357291818]|  0.3718090057373047|      8.00000000|[5730, 382, 0, 105]                                                        | | GPS sucess | actual_k=4
      22|[-4.149093801155686, -2.946228750050068, -0.7942773923277855, -0.1949226781725883, -0.1582198701798916, -2.9943770804675296, -3.1025142818689346, -2.1872238367795944, -0.2166761755943298, -1.341034721583128, 0.191121831536293, -3.3963547984603792, -0.1472747102379799, -0.0755911432206631, 0.7781403344124556, -1.3792805643752217, -4.256774008274078, -9.623309787362814, 0.0427513215690851, 1.9848667308688164, 1.4745366091956384, 1.8267018357291818]|  0.3718090057373047|      4.00000000|[6003, 400, 0, 110]                                                        |  | used quadratic model with 292 points | actual_k=4
      23|[-2.705838853493333, -1.6227080896496773, -1.056848369538784, -0.4653015956282616, -0.5021279118955135, -3.28976852085907, -2.5766099244356155, -1.3720982521772385, -0.6999167501926422, -0.5147339813411236, -0.0768940597772598, -3.10664263763465, -0.8124227300286293, 1.0140188373625278, 0.4959280472248793, -1.9259709687903523, -5.078266680240631, -8.752090390771627, -0.4599177148193121, 2.9500806257128716, 1.8849803323973902, 1.2568723121657968]|  0.3675787150859833|      8.00000000|[6277, 417, 0, 115]                                                        | | GPS sucess | actual_k=4
      24|[-2.705838853493333, -1.6227080896496773, -1.056848369538784, -0.4653015956282616, -0.5021279118955135, -3.28976852085907, -2.5766099244356155, -1.3720982521772385, -0.6999167501926422, -0.5147339813411236, -0.0768940597772598, -3.10664263763465, -0.8124227300286293, 1.0140188373625278, 0.4959280472248793, -1.9259709687903523, -5.078266680240631, -8.752090390771627, -0.4599177148193121, 2.9500806257128716, 1.8849803323973902, 1.2568723121657968]|  0.3675787150859833|      4.00000000|[6550, 435, 0, 120]                                                        |  | used quadratic model with 292 points | actual_k=4
      25|[-1.5016145054250956, -2.8132261112332344, -1.8475881442427635, -0.7243145927786827, -1.0369450710713863, -2.23588508751709, -3.864321067929268, -0.6301427930593491, -0.4782211929559708, -1.458609949797392, 0.1601669937372208, -3.5006086865905672, -0.7319936603307724, -0.0548654161393642, 0.2583036553114653, -2.1194674940779805, -4.963560216128826, -9.270144876092672, -2.676453521475196, 3.231715612113476, 2.531317245506216, 1.7121286550536752]|  0.3514404892921448|      8.00000000|[6823, 453, 0, 125]                                                        | | GPS sucess | actual_k=4
      26|[-1.5016145054250956, -2.8132261112332344, -1.8475881442427635, -0.7243145927786827, -1.0369450710713863, -2.23588508751709, -3.864321067929268, -0.6301427930593491, -0.4782211929559708, -1.458609949797392, 0.1601669937372208, -3.5006086865905672, -0.7319936603307724, -0.0548654161393642, 0.2583036553114653, -2.1194674940779805, -4.963560216128826, -9.270144876092672, -2.676453521475196, 3.231715612113476, 2.531317245506216, 1.7121286550536752]|  0.3514404892921448|      4.00000000|[7097, 470, 0, 130]                                                        |  | used quadratic model with 292 points | actual_k=4
      27|[-1.5016145054250956, -2.8132261112332344, -1.8475881442427635, -0.7243145927786827, -1.0369450710713863, -2.23588508751709, -3.864321067929268, -0.6301427930593491, -0.4782211929559708, -1.458609949797392, 0.1601669937372208, -3.5006086865905672, -0.7319936603307724, -0.0548654161393642, 0.2583036553114653, -2.1194674940779805, -4.963560216128826, -9.270144876092672, -2.676453521475196, 3.231715612113476, 2.531317245506216, 1.7121286550536752]|  0.3514404892921448|      2.00000000|[7370, 488, 0, 135]                                                        |  | used quadratic model with 292 points | actual_k=4
      28|[-1.0606897417455912, -2.3396490290760994, -2.140861354768276, -1.251089833676815, -0.8467382900416851, -2.4950932898791507, -3.593017056584358, -0.556606650352478, -0.4012647494673729, -1.1873763613402843, 0.2686380073428154, -3.7036640683654696, -0.2366138845682144, 0.0390204228460789, 0.2158975582569838, -1.4485175581648946, -5.551018767058849, -9.567814137786627, -3.2148410584777594, 2.5985078141093254, 2.4850011843373068, 1.674143054522574]|  0.3419512212276459|      4.00000000|[7641, 508, 0, 140]                                                        | | GPS sucess | actual_k=4
      29|[-1.0606897417455912, -2.3396490290760994, -2.140861354768276, -1.251089833676815, -0.8467382900416851, -2.4950932898791507, -3.593017056584358, -0.556606650352478, -0.4012647494673729, -1.1873763613402843, 0.2686380073428154, -3.7036640683654696, -0.2366138845682144, 0.0390204228460789, 0.2158975582569838, -1.4485175581648946, -5.551018767058849, -9.567814137786627, -3.2148410584777594, 2.5985078141093254, 2.4850011843373068, 1.674143054522574]|  0.3419512212276459|      2.00000000|[7912, 528, 0, 145]                                                        |  | used quadratic model with 292 points | actual_k=4
      30|[-1.2748016957193613, -1.8649256899952888, -1.689673088490963, -1.4838154390454292, -1.0195893310010433, -2.5987780281575397, -3.1179187148809433, -0.2008703351020813, -0.0605543181300163, -0.9321856908500195, 0.2952154912054539, -4.413219217443839, 0.1504419893026352, -0.0085047744214535, -0.4223739523440599, -0.7096401425078511, -5.815312676131725, -9.370783936232328, -2.5970299746841192, 2.2471394762396812, 2.730316035740543, 1.5382876181975007]|  0.3375291526317596|      4.00000000|[8186, 545, 0, 150]                                                        | | GPS sucess | actual_k=4
      31|[-1.2748016957193613, -1.8649256899952888, -1.689673088490963, -1.4838154390454292, -1.0195893310010433, -2.5987780281575397, -3.1179187148809433, -0.2008703351020813, -0.0605543181300163, -0.9321856908500195, 0.2952154912054539, -4.413219217443839, 0.1504419893026352, -0.0085047744214535, -0.4223739523440599, -0.7096401425078511, -5.815312676131725, -9.370783936232328, -2.5970299746841192, 2.2471394762396812, 2.730316035740543, 1.5382876181975007]|  0.3375291526317596|      2.00000000|[8458, 564, 0, 155]                                                        |  | used quadratic model with 292 points | actual_k=4
      32|[-1.5805418733507395, -1.4098239615559578, -1.5532626882195473, -0.8032165244221687, -0.9418990649282932, -2.790496382978745, -3.6989369243383408, -0.6948679387569427, -0.2654907330870628, -0.8641691021621227, -0.2138645015656948, -4.197742004180327, -0.5131093412637711, 0.1561940498650074, -0.1607683021575212, -0.1976457806304097, -5.9994921907782555, -9.503256138414145, -1.8489640858024359, 2.768184147775173, 2.6436214300920255, 1.0598076665773988]|  0.3319141268730164|      4.00000000|[8730, 583, 0, 160]                                                        | | GPS sucess | actual_k=4
      33|[-1.5805418733507395, -1.4098239615559578, -1.5532626882195473, -0.8032165244221687, -0.9418990649282932, -2.790496382978745, -3.6989369243383408, -0.6948679387569427, -0.2654907330870628, -0.8641691021621227, -0.2138645015656948, -4.197742004180327, -0.5131093412637711, 0.1561940498650074, -0.1607683021575212, -0.1976457806304097, -5.9994921907782555, -9.503256138414145, -1.8489640858024359, 2.768184147775173, 2.6436214300920255, 1.0598076665773988]|  0.3319141268730164|      2.00000000|[9002, 602, 0, 165]                                                        |  | used quadratic model with 292 points | actual_k=4
      34|[-1.2080260459333658, -0.4998165443539619, -2.0606500282883644, -0.4543767347931862, -0.6114426590502262, -2.6799104997189716, -3.7847716361284256, -0.3200862109661102, -0.4556195214390755, -0.2603947930037975, -0.3107008673250675, -5.114548344397917, -0.0492422133684158, 0.0651347152888775, -0.0676997695118189, 0.0115119097754359, -5.869356296956539, -9.046087887138128, -2.0898457672446966, 2.4634246453642845, 2.0962416383554228, 0.9774969527497888]|  0.3268347978591919|      4.00000000|[9273, 622, 0, 170]                                                        | | GPS sucess | actual_k=4
      35|[-1.2080260459333658, -0.4998165443539619, -2.0606500282883644, -0.4543767347931862, -0.6114426590502262, -2.6799104997189716, -3.7847716361284256, -0.3200862109661102, -0.4556195214390755, -0.2603947930037975, -0.3107008673250675, -5.114548344397917, -0.0492422133684158, 0.0651347152888775, -0.0676997695118189, 0.0115119097754359, -5.869356296956539, -9.046087887138128, -2.0898457672446966, 2.4634246453642845, 2.0962416383554228, 0.9774969527497888]|  0.3268347978591919|      2.00000000|[9546, 640, 0, 175]                                                        |  | used quadratic model with 292 points | actual_k=4
      36|[-1.6922168377786875, -0.9296926930546761, -1.9964420720934868, -0.2446600124239922, -0.0419316031038761, -2.571250226465054, -2.972445383667946, -0.07987180352211, -0.2461201027035713, -0.4581516794860363, -0.5142386294901371, -5.123089157277718, -0.2669911831617355, 0.1294513903558254, 0.2371482755988836, -0.1076663928106427, -6.098383493721485, -9.711851444095373, -1.5880440976470709, 2.9704466089606285, 1.6914669427205808, 0.1419089743867517]|  0.3221169412136078|      4.00000000|[9818, 659, 0, 180]                                                        | | GPS sucess | actual_k=4
      37|[-1.6922168377786875, -0.9296926930546761, -1.9964420720934868, -0.2446600124239922, -0.0419316031038761, -2.571250226465054, -2.972445383667946, -0.07987180352211, -0.2461201027035713, -0.4581516794860363, -0.5142386294901371, -5.123089157277718, -0.2669911831617355, 0.1294513903558254, 0.2371482755988836, -0.1076663928106427, -6.098383493721485, -9.711851444095373, -1.5880440976470709, 2.9704466089606285, 1.6914669427205808, 0.1419089743867517]|  0.3221169412136078|      2.00000000|[10091, 677, 0, 185]                                                       |  | used quadratic model with 292 points | actual_k=4
      38|[-1.325579548254609, -0.8709151558578014, -1.9795763734728098, -0.3210568279027939, -0.1542649306356907, -2.0706097745569423, -3.2115051299333572, -0.5398110747337341, -0.6199441030621529, -0.4092400260269642, -0.2891266234219074, -5.042213246459141, -0.3379500284790993, -0.1327308155596256, 0.2103584855794907, -0.7332320408895612, -5.530462808907032, -9.680076889693737, -2.033993324264884, 2.0615440234541893, 1.1840039643575437, -0.0969584723934531]|  0.3194466531276703|      4.00000000|[10366, 693, 0, 190]                                                       | | GPS sucess | actual_k=4
      39|[-1.325579548254609, -0.8709151558578014, -1.9795763734728098, -0.3210568279027939, -0.1542649306356907, -2.0706097745569423, -3.2115051299333572, -0.5398110747337341, -0.6199441030621529, -0.4092400260269642, -0.2891266234219074, -5.042213246459141, -0.3379500284790993, -0.1327308155596256, 0.2103584855794907, -0.7332320408895612, -5.530462808907032, -9.680076889693737, -2.033993324264884, 2.0615440234541893, 1.1840039643575437, -0.0969584723934531]|  0.3194466531276703|      2.00000000|[10640, 710, 0, 195]                                                       |  | used quadratic model with 292 points | actual_k=4
      40|[-1.5182676408439875, -0.6061985902488232, -1.5973016861826181, -0.6716026812791824, 0.2518484555184841, -2.1271161885233596, -3.10491294413805, -0.08490851521492, -0.3411779776215553, -0.706654567271471, 0.3133647553622723, -5.020786319160834, -0.8852048292756081, -0.1493739448487759, 0.0402940958738327, -0.3239654200151563, -4.950761444866657, -9.855841927230358, -2.4773547556251287, 2.7642528638243675, 0.2183726581861265, -0.0613732961937785]|  0.3171084821224213|      4.00000000|[10912, 729, 0, 200]                                                       | | GPS sucess | actual_k=4
      41|[-1.5182676408439875, -0.6061985902488232, -1.5973016861826181, -0.6716026812791824, 0.2518484555184841, -2.1271161885233596, -3.10491294413805, -0.08490851521492, -0.3411779776215553, -0.706654567271471, 0.3133647553622723, -5.020786319160834, -0.8852048292756081, -0.1493739448487759, 0.0402940958738327, -0.3239654200151563, -4.950761444866657, -9.855841927230358, -2.4773547556251287, 2.7642528638243675, 0.2183726581861265, -0.0613732961937785]|  0.3171084821224213|      2.00000000|[11184, 748, 0, 205]                                                       |  | used quadratic model with 292 points | actual_k=4
      42|[-1.5182676408439875, -0.6061985902488232, -1.5973016861826181, -0.6716026812791824, 0.2518484555184841, -2.1271161885233596, -3.10491294413805, -0.08490851521492, -0.3411779776215553, -0.706654567271471, 0.3133647553622723, -5.020786319160834, -0.8852048292756081, -0.1493739448487759, 0.0402940958738327, -0.3239654200151563, -4.950761444866657, -9.855841927230358, -2.4773547556251287, 2.7642528638243675, 0.2183726581861265, -0.0613732961937785]|  0.3171084821224213|      1.00000000|[11456, 767, 0, 210]                                                       |  | used quadratic model with 292 points | actual_k=4
      43|[-1.5999081376940012, -0.5454382635653019, -1.5418507810682058, -0.6674703843891621, -0.0296835638582706, -1.515336558339186, -3.3077789321541786, -0.307463750243187, -0.3875610344111919, -0.4401729591190815, 0.1670684181153774, -5.1737487653736025, -0.9885659515857697, -0.0120768062770367, -0.1222945153713226, 0.0172303421422839, -5.037691727280617, -9.702701456844807, -2.6491674687713385, 2.737173829227686, 0.1795905198086984, 0.1788745047524571]|  0.3106360137462616|      2.00000000|[11729, 785, 0, 215]                                                       | | GPS sucess | actual_k=4
      44|[-1.7251539025455713, -0.6533878110349178, -2.017940318211913, -0.2377150245010853, -0.0269346954301, -1.1413742752047256, -3.161638207733631, -0.6993054896593094, -0.279113445430994, -0.4648017771542072, 0.0222131572663784, -6.004105065250769, -0.4440866410732269, 0.8860570676624775, -0.1781109757721424, -0.4326506452634931, -5.467794761061668, -9.84935761243105, -2.6248132679611444, 2.934503186494112, 0.2563609297503717, 0.6444168211892247]|  0.3101443350315094|      4.00000000|[12002, 803, 0, 220]                                                       | | GPS sucess | actual_k=4
