k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8764642849564552, 1.2869354486465454, 0.804011806845665, 1.1728223115205765, 0.0511585474014282, 0.6970320045948029, 1.1661124378442764, 1.1817501485347748, 1.008027696982026, 0.5106664001941681, 0.5868785679340363, 0.1023983359336853, 1.1708577126264572, 0.6269434988498688, 1.5202123522758484, 1.1101862862706184, 0.7083412110805511, 1.428932100534439, 0.4630210995674133, 0.2875623106956482, 1.0438347570598125, 1.2180215120315552]|  1.2769769430160522|      2.00000000|[257, 35, 0, 5]                                                            | | GPS sucess | actual_k=8
      15|[-2.3240514919161797, -2.3428598642349243, -0.6101333796977997, 0.0972585380077362, -0.0642071664333344, -0.7718005515635014, -3.6224534660577774, -0.2315241321921349, -1.285095414146781, -0.6341635398566723, 0.0844556167721748, -6.388448089361191, 0.2177397832274437, -0.0843419600278139, 5.585248740389943, 4.357283629477024, -2.3281666971743107, -6.326407469809055, -4.171689450740814, 2.4521294832229614, 4.885015729814768, 0.3079712353646755]|  0.3987295627593994|      8.00000000|[3827, 539, 0, 75]                                                         |  | used quadratic model with 292 points | actual_k=8
      16|[-2.3240514919161797, -2.3428598642349243, -0.6101333796977997, 0.0972585380077362, -0.0642071664333344, -0.7718005515635014, -3.6224534660577774, -0.2315241321921349, -1.285095414146781, -0.6341635398566723, 0.0844556167721748, -6.388448089361191, 0.2177397832274437, -0.0843419600278139, 5.585248740389943, 4.357283629477024, -2.3281666971743107, -6.326407469809055, -4.171689450740814, 2.4521294832229614, 4.885015729814768, 0.3079712353646755]|  0.3987295627593994|      4.00000000|[4079, 578, 0, 80]                                                         |  | used quadratic model with 292 points | actual_k=8
      17|[-1.5650566145777702, -2.3360283956862986, -0.8238221555948257, -0.1638366878032684, 0.1444772332906723, -1.3967016078531742, -3.0404896289110184, -0.6073663756251335, -0.4813524093478918, -0.8829686306416988, -0.3227230533957481, -6.139338329434395, 0.4798625335097313, -0.0627262778580189, 4.968324454501271, 4.147528447210789, -2.5727043338119984, -7.025110639631748, -4.139319438487291, 2.1554709374904633, 4.579136345535517, -0.1777548231184483]|  0.3785251379013062|      8.00000000|[4334, 614, 0, 85]                                                         | | GPS sucess | actual_k=8
      18|[-1.5650566145777702, -2.3360283956862986, -0.8238221555948257, -0.1638366878032684, 0.1444772332906723, -1.3967016078531742, -3.0404896289110184, -0.6073663756251335, -0.4813524093478918, -0.8829686306416988, -0.3227230533957481, -6.139338329434395, 0.4798625335097313, -0.0627262778580189, 4.968324454501271, 4.147528447210789, -2.5727043338119984, -7.025110639631748, -4.139319438487291, 2.1554709374904633, 4.579136345535517, -0.1777548231184483]|  0.3785251379013062|      4.00000000|[4591, 648, 0, 90]                                                         |  | used quadratic model with 292 points | actual_k=8
      19|[-0.9543888494372368, -1.5399234280921519, -0.9396351352334023, 0.0581511855125427, 0.2878112643957138, -0.8800448514521122, -3.3098366111516953, -0.253329835832119, -0.2906671669334173, -0.7277119271457195, -0.4267115145921707, -6.806501343846321, -0.0885519757866859, -0.171280775219202, 5.096091391518712, 3.557403303682804, -3.5772381015121937, -7.466825194656849, -4.129371267743409, 2.027967005968094, 4.659875120967627, -0.2260280214250088]|  0.3712078332901001|      8.00000000|[4846, 684, 0, 95]                                                         | | GPS sucess | actual_k=8
      20|[-0.9543888494372368, -1.5399234280921519, -0.9396351352334023, 0.0581511855125427, 0.2878112643957138, -0.8800448514521122, -3.3098366111516953, -0.253329835832119, -0.2906671669334173, -0.7277119271457195, -0.4267115145921707, -6.806501343846321, -0.0885519757866859, -0.171280775219202, 5.096091391518712, 3.557403303682804, -3.5772381015121937, -7.466825194656849, -4.129371267743409, 2.027967005968094, 4.659875120967627, -0.2260280214250088]|  0.3712078332901001|      4.00000000|[5100, 721, 0, 100]                                                        |  | used quadratic model with 292 points | actual_k=8
      21|[-0.300899975001812, -1.477162113878876, -0.5520206466317177, 0.1194028556346893, 0.4494704306125641, -1.5750716663897038, -2.8321350067853928, -0.2559587913565338, -0.3616353403776884, -0.3360799960792065, -0.1111397296190262, -6.027310088276863, 0.0833393856883049, 0.3990146182477474, 5.253005625680089, 3.0002578273415565, -3.9328625090420246, -7.5562218353152275, -3.543439728207886, 2.455183833837509, 4.308615889400244, 0.3561989106237888]|  0.3652397692203522|      8.00000000|[5357, 755, 0, 105]                                                        | | GPS sucess | actual_k=8
      22|[-0.300899975001812, -1.477162113878876, -0.5520206466317177, 0.1194028556346893, 0.4494704306125641, -1.5750716663897038, -2.8321350067853928, -0.2559587913565338, -0.3616353403776884, -0.3360799960792065, -0.1111397296190262, -6.027310088276863, 0.0833393856883049, 0.3990146182477474, 5.253005625680089, 3.0002578273415565, -3.9328625090420246, -7.5562218353152275, -3.543439728207886, 2.455183833837509, 4.308615889400244, 0.3561989106237888]|  0.3652397692203522|      4.00000000|[5611, 792, 0, 110]                                                        |  | used quadratic model with 292 points | actual_k=8
      23|[-1.3984535858035088, -1.5679670036770403, -0.8827077522873878, -1.0621099770069122, 0.4467910376843065, -2.161178145557642, -1.3721373528242111, -0.2982476796023548, 0.1313308645039797, -0.3356660248828121, -0.1749197617173195, -6.605631485581398, 0.9283193275332451, 0.2748115845024586, 3.1881240624934435, 2.107647992670536, -2.6439423449337482, -8.72967790812254, -3.3452475341036916, 3.6156910359859467, 4.216346990317106, 0.33242541924119]|  0.3618266880512238|      8.00000000|[5867, 827, 0, 115]                                                        | | GPS sucess | actual_k=8
      24|[-1.3984535858035088, -1.5679670036770403, -0.8827077522873878, -1.0621099770069122, 0.4467910376843065, -2.161178145557642, -1.3721373528242111, -0.2982476796023548, 0.1313308645039797, -0.3356660248828121, -0.1749197617173195, -6.605631485581398, 0.9283193275332451, 0.2748115845024586, 3.1881240624934435, 2.107647992670536, -2.6439423449337482, -8.72967790812254, -3.3452475341036916, 3.6156910359859467, 4.216346990317106, 0.33242541924119]|  0.3618266880512238|      4.00000000|[6122, 863, 0, 120]                                                        |  | used quadratic model with 292 points | actual_k=8
      25|[-1.212323673069477, -1.725997454021126, -0.6074174121022224, -0.4976960122585297, 0.4664915890898556, -2.831063363701105, -1.3833743780851364, -0.2086031879298389, 0.5230700541287661, -0.304044233460445, -0.4158737733960152, -6.623898567631841, 0.4639770612120628, 0.3895757310092449, 3.312827529385686, 1.9979669973254204, -2.9364595897495747, -9.882256500422955, -4.147983697243035, 3.7909441739320755, 3.4944011084735394, 0.4284046553075314]|  0.3553208112716675|      8.00000000|[6379, 897, 0, 125]                                                        | | GPS sucess | actual_k=8
      26|[-1.212323673069477, -1.725997454021126, -0.6074174121022224, -0.4976960122585297, 0.4664915890898556, -2.831063363701105, -1.3833743780851364, -0.2086031879298389, 0.5230700541287661, -0.304044233460445, -0.4158737733960152, -6.623898567631841, 0.4639770612120628, 0.3895757310092449, 3.312827529385686, 1.9979669973254204, -2.9364595897495747, -9.882256500422955, -4.147983697243035, 3.7909441739320755, 3.4944011084735394, 0.4284046553075314]|  0.3553208112716675|      4.00000000|[6633, 934, 0, 130]                                                        |  | used quadratic model with 292 points | actual_k=8
      27|[-1.003456600010395, -1.7219155067577958, -1.1811239793896675, -0.0269327461719513, -0.4530768899712712, -2.777907431125641, -2.1435425728559494, -0.1474881726317108, 0.1089507210999727, -0.1638198511791416, -0.5648479387164116, -7.016731711104512, 0.3031039014458656, -0.3029233105480671, 3.6288224179297686, 1.6124944314360619, -3.1791526414453983, -9.459400825202465, -4.1356815211474895, 3.4383993595838547, 3.108038406819105, -0.156924519687891]|  0.3447030186653137|      8.00000000|[6887, 971, 0, 135]                                                        | | GPS sucess | actual_k=8
      28|[-1.003456600010395, -1.7219155067577958, -1.1811239793896675, -0.0269327461719513, -0.4530768899712712, -2.777907431125641, -2.1435425728559494, -0.1474881726317108, 0.1089507210999727, -0.1638198511791416, -0.5648479387164116, -7.016731711104512, 0.3031039014458656, -0.3029233105480671, 3.6288224179297686, 1.6124944314360619, -3.1791526414453983, -9.459400825202465, -4.1356815211474895, 3.4383993595838547, 3.108038406819105, -0.156924519687891]|  0.3447030186653137|      4.00000000|[7140, 1009, 0, 140]                                                       |  | used quadratic model with 292 points | actual_k=8
      29|[-0.7229951694607735, -2.1739101940765977, -1.5572857037186623, -0.2907920777797699, -0.6137458889279515, -2.7478271815925837, -2.687237486243248, -0.5291561442427337, 0.2328859213739634, -0.570187570352573, -0.115762822329998, -7.264772774651647, 0.1667886897921562, -0.1115941442549229, 4.157980414107442, 1.0939039811491966, -4.224620494991541, -9.8788807913661, -4.849632751196623, 3.0969879776239395, 3.2196860127151012, 0.1300940476357937]|  0.3404842317104340|      8.00000000|[7394, 1046, 0, 145]                                                       | | GPS sucess | actual_k=8
      30|[-0.7229951694607735, -2.1739101940765977, -1.5572857037186623, -0.2907920777797699, -0.6137458889279515, -2.7478271815925837, -2.687237486243248, -0.5291561442427337, 0.2328859213739634, -0.570187570352573, -0.115762822329998, -7.264772774651647, 0.1667886897921562, -0.1115941442549229, 4.157980414107442, 1.0939039811491966, -4.224620494991541, -9.8788807913661, -4.849632751196623, 3.0969879776239395, 3.2196860127151012, 0.1300940476357937]|  0.3404842317104340|      4.00000000|[7649, 1082, 0, 150]                                                       |  | used quadratic model with 292 points | actual_k=8
      31|[-1.2952363565564156, -2.1247519375756383, -1.8863088861107826, -0.2246268093585968, -0.0491101949010044, -2.7977398615330458, -2.6418504416942596, -0.3568552839569747, -0.0304529424756765, -0.2718264179420657, -0.550605945289135, -7.343219229951501, -0.4929996207356453, 0.1775334142148495, 4.210950585082173, 0.6470542773604393, -4.641980204731226, -10.631318263709545, -4.997813742607832, 3.425334945321083, 2.2854581885039806, -0.4916217364370823]|  0.3360496461391449|      8.00000000|[7904, 1118, 0, 155]                                                       | | GPS sucess | actual_k=8
      32|[-1.2952363565564156, -2.1247519375756383, -1.8863088861107826, -0.2246268093585968, -0.0491101949010044, -2.7977398615330458, -2.6418504416942596, -0.3568552839569747, -0.0304529424756765, -0.2718264179420657, -0.550605945289135, -7.343219229951501, -0.4929996207356453, 0.1775334142148495, 4.210950585082173, 0.6470542773604393, -4.641980204731226, -10.631318263709545, -4.997813742607832, 3.425334945321083, 2.2854581885039806, -0.4916217364370823]|  0.3360496461391449|      4.00000000|[8159, 1154, 0, 160]                                                       |  | used quadratic model with 292 points | actual_k=8
      33|[-1.0868707820773125, -2.0244346456602216, -1.1786933913826942, -0.5331355333328247, 0.0991464348044246, -2.306424466893077, -2.9264848232269287, -0.3761189221404493, -0.0830703359097242, -0.1771567182731815, -0.3638585582375526, -6.910052785649896, 0.1715955063700676, -0.0503581650555134, 3.287247510626912, 0.8362699374556541, -4.623978799208999, -11.783694081008434, -5.220953207463026, 3.5063386261463165, 2.335705265402794, -0.5340782813727856]|  0.3254558444023132|      8.00000000|[8415, 1189, 0, 165]                                                       | | GPS sucess | actual_k=8
      34|[-1.0868707820773125, -2.0244346456602216, -1.1786933913826942, -0.5331355333328247, 0.0991464348044246, -2.306424466893077, -2.9264848232269287, -0.3761189221404493, -0.0830703359097242, -0.1771567182731815, -0.3638585582375526, -6.910052785649896, 0.1715955063700676, -0.0503581650555134, 3.287247510626912, 0.8362699374556541, -4.623978799208999, -11.783694081008434, -5.220953207463026, 3.5063386261463165, 2.335705265402794, -0.5340782813727856]|  0.3254558444023132|      4.00000000|[8670, 1225, 0, 170]                                                       |  | used quadratic model with 292 points | actual_k=8
      35|[-0.0880444571375847, -1.570325811393559, -0.8845227435231209, -0.4791143052279949, -0.1121447293553501, -1.9549836199730635, -3.375953435897827, -0.3663719561882317, -0.1627216693013906, -0.3881357776117511, -0.3549034930765629, -7.264338651672006, -0.0127623453736305, 0.1744484715163708, 3.108245776966214, 0.6886182501912117, -5.163925712928176, -11.964070834219456, -4.884628694504499, 3.444778583943844, 1.0835592597723007, -0.4212525226175785]|  0.3175081610679626|      8.00000000|[8923, 1263, 0, 175]                                                       | | GPS sucess | actual_k=8
      36|[-0.0880444571375847, -1.570325811393559, -0.8845227435231209, -0.4791143052279949, -0.1121447293553501, -1.9549836199730635, -3.375953435897827, -0.3663719561882317, -0.1627216693013906, -0.3881357776117511, -0.3549034930765629, -7.264338651672006, -0.0127623453736305, 0.1744484715163708, 3.108245776966214, 0.6886182501912117, -5.163925712928176, -11.964070834219456, -4.884628694504499, 3.444778583943844, 1.0835592597723007, -0.4212525226175785]|  0.3175081610679626|      4.00000000|[9178, 1299, 0, 180]                                                       |  | used quadratic model with 292 points | actual_k=8
      37|[0.1167858466506004, -1.5472305743023753, -1.3680212572216988, 0.0141839273273945, 0.0267853380646557, -1.3674365561455488, -2.853987455368042, 0.1598694655112922, -0.2665804605931044, -0.4604369195294566, -0.5011896081268787, -7.6754888985306025, -0.2269275709986687, -0.4346211142838001, 2.7154532242566347, 0.0084481909871101, -5.153381356969476, -12.401304639875889, -4.119618874043226, 3.235623814165592, 0.3809147924184799, -0.3102657310664654]|  0.3143136799335480|      8.00000000|[9434, 1334, 0, 185]                                                       | | GPS sucess | actual_k=8
      38|[0.1167858466506004, -1.5472305743023753, -1.3680212572216988, 0.0141839273273945, 0.0267853380646557, -1.3674365561455488, -2.853987455368042, 0.1598694655112922, -0.2665804605931044, -0.4604369195294566, -0.5011896081268787, -7.6754888985306025, -0.2269275709986687, -0.4346211142838001, 2.7154532242566347, 0.0084481909871101, -5.153381356969476, -12.401304639875889, -4.119618874043226, 3.235623814165592, 0.3809147924184799, -0.3102657310664654]|  0.3143136799335480|      4.00000000|[9689, 1370, 0, 190]                                                       |  | used quadratic model with 292 points | actual_k=8
      39|[0.2802357450127602, -1.6973164109513164, -1.1465763226151466, 0.2360339649021626, 0.4386821032967418, -1.6149213593453169, -2.399265766143799, -0.6553424862213433, 0.0627891141921282, -0.0785798223805614, 0.0773121528327465, -8.342900702729821, -0.1062203198671341, 0.2949413470923901, 2.103620247915387, -0.5063576027750969, -5.3584580067545176, -12.824781574308872, -3.879245202988386, 3.423642762005329, 0.5380514711141586, 0.126132357865572]|  0.3122920095920563|      8.00000000|[9944, 1406, 0, 195]                                                       | | GPS sucess | actual_k=8
      40|[0.2802357450127602, -1.6973164109513164, -1.1465763226151466, 0.2360339649021626, 0.4386821032967418, -1.6149213593453169, -2.399265766143799, -0.6553424862213433, 0.0627891141921282, -0.0785798223805614, 0.0773121528327465, -8.342900702729821, -0.1062203198671341, 0.2949413470923901, 2.103620247915387, -0.5063576027750969, -5.3584580067545176, -12.824781574308872, -3.879245202988386, 3.423642762005329, 0.5380514711141586, 0.126132357865572]|  0.3122920095920563|      4.00000000|[10197, 1444, 0, 200]                                                      |  | used quadratic model with 292 points | actual_k=8
      41|[-0.6540941819548607, -1.0348408250138164, -0.5440906658768654, 0.1465245373547077, 0.2227582426276058, -1.9634620230644941, -1.8657596111297607, -0.4959510979242623, -0.0999474506825209, -0.2335043342900462, 0.0899380259215832, -8.644862780347466, 0.0068318694829941, -0.0674105770885944, 2.643497781828046, -0.2721594795584679, -5.122098753228784, -13.086108215153217, -3.7657083831727505, 2.757390685379505, 1.2829404920339584, 0.392579723149538]|  0.3068584501743317|      8.00000000|[10451, 1481, 0, 205]                                                      | | GPS sucess | actual_k=8
      42|[-0.6540941819548607, -1.0348408250138164, -0.5440906658768654, 0.1465245373547077, 0.2227582426276058, -1.9634620230644941, -1.8657596111297607, -0.4959510979242623, -0.0999474506825209, -0.2335043342900462, 0.0899380259215832, -8.644862780347466, 0.0068318694829941, -0.0674105770885944, 2.643497781828046, -0.2721594795584679, -5.122098753228784, -13.086108215153217, -3.7657083831727505, 2.757390685379505, 1.2829404920339584, 0.392579723149538]|  0.3068584501743317|      4.00000000|[10708, 1515, 0, 210]                                                      |  | used quadratic model with 292 points | actual_k=8
      43|[-1.0878828093409538, -0.5098546771332622, -0.8873164430260658, 0.177973560988903, 0.3390646369662136, -1.058000711724162, -1.6923081874847412, 0.1495722117833793, -0.0625237207859755, -0.3245540799689479, 0.2262639962136745, -9.177039036527276, 0.1378641426563263, -0.0930058360099792, 2.246390597894788, 0.1828776076436043, -5.800322839990258, -12.542671270668507, -3.901263054460287, 2.354469783604145, 0.8386654406785965, 0.9491535909473896]|  0.3057370185852051|      8.00000000|[10963, 1551, 0, 215]                                                      | | GPS sucess | actual_k=8
      44|[-1.0878828093409538, -0.5098546771332622, -0.8873164430260658, 0.177973560988903, 0.3390646369662136, -1.058000711724162, -1.6923081874847412, 0.1495722117833793, -0.0625237207859755, -0.3245540799689479, 0.2262639962136745, -9.177039036527276, 0.1378641426563263, -0.0930058360099792, 2.246390597894788, 0.1828776076436043, -5.800322839990258, -12.542671270668507, -3.901263054460287, 2.354469783604145, 0.8386654406785965, 0.9491535909473896]|  0.3057370185852051|      4.00000000|[11217, 1588, 0, 220]                                                      |  | used quadratic model with 292 points | actual_k=8
