k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646582961082, 0.2747185826301575, -0.137134462594986, 0.4579889476299286, 0.2082384824752808, -0.3116142749786377, -0.1069750189781189, -0.1159370467066765, 0.1397458612918854, 0.0341020561754704, -0.1914674639701843, -0.0652850568294525, -0.0144763644784689, 0.337201863527298, 0.0044242572039366, 0.0833752825856209, 0.197030246257782, 0.3441071510314941, 0.0740233510732651, 0.0973725020885468, -0.072860062122345, -0.4003025889396667]| 14.1187686920166016|      2.00000000|[27, 0, 0, 2]                                                              | | GPS sucess | actual_k=0
      12|[-15.521580405533314, 16.528612330555916, -3.20930615067482, 14.802853897213936, -15.266548343002796, 7.700042828917503, 4.858786970376968, 7.438540644943714, 0.325683131814003, -7.997030944083235, 5.063493087887764, -5.481069777160883, 14.763532722368836, -18.39221154525876, -4.061623798683286, 1.9710387354716659, -7.137073948979378, 5.31876203417778, 10.426179960370064, 6.766185462474823, -8.994152009487152, -1.264285922050476]| 12.1162128448486328|     64.00000000|[313, 0, 0, 24]                                                            | | GPS sucess | actual_k=0
      13|[-15.521580405533314, 16.528612330555916, -3.20930615067482, 14.802853897213936, -15.266548343002796, 7.700042828917503, 4.858786970376968, 7.438540644943714, 0.325683131814003, -7.997030944083235, 5.063493087887764, -5.481069777160883, 14.763532722368836, -18.39221154525876, -4.061623798683286, 1.9710387354716659, -7.137073948979378, 5.31876203417778, 10.426179960370064, 6.766185462474823, -8.994152009487152, -1.264285922050476]| 12.1162128448486328|     32.00000000|[339, 0, 0, 26]                                                            |  | used linear model with 27 points | actual_k=0
      14|[-15.521580405533314, 16.528612330555916, -3.20930615067482, 14.802853897213936, -15.266548343002796, 7.700042828917503, 4.858786970376968, 7.438540644943714, 0.325683131814003, -7.997030944083235, 5.063493087887764, -5.481069777160883, 14.763532722368836, -18.39221154525876, -4.061623798683286, 1.9710387354716659, -7.137073948979378, 5.31876203417778, 10.426179960370064, 6.766185462474823, -8.994152009487152, -1.264285922050476]| 12.1162128448486328|     16.00000000|[365, 0, 0, 28]                                                            |  | used linear model with 27 points | actual_k=0
      15|[-15.521580405533314, 16.528612330555916, -3.20930615067482, 14.802853897213936, -15.266548343002796, 7.700042828917503, 4.858786970376968, 7.438540644943714, 0.325683131814003, -7.997030944083235, 5.063493087887764, -5.481069777160883, 14.763532722368836, -18.39221154525876, -4.061623798683286, 1.9710387354716659, -7.137073948979378, 5.31876203417778, 10.426179960370064, 6.766185462474823, -8.994152009487152, -1.264285922050476]| 12.1162128448486328|      8.00000000|[391, 0, 0, 30]                                                            |  | used linear model with 27 points | actual_k=0
      16|[-15.521580405533314, 16.528612330555916, -3.20930615067482, 14.802853897213936, -15.266548343002796, 7.700042828917503, 4.858786970376968, 7.438540644943714, 0.325683131814003, -7.997030944083235, 5.063493087887764, -5.481069777160883, 14.763532722368836, -18.39221154525876, -4.061623798683286, 1.9710387354716659, -7.137073948979378, 5.31876203417778, 10.426179960370064, 6.766185462474823, -8.994152009487152, -1.264285922050476]| 12.1162128448486328|      4.00000000|[417, 0, 0, 32]                                                            |  | used linear model with 27 points | actual_k=0
      17|[-16.283092088997364, 15.984367623925209, -3.6471248865127563, 15.501613333821297, -15.398577608168125, 6.663064584136009, 6.919464498758316, 6.650306351482868, -0.791322335600853, -7.652346194241545, 4.812257334589958, -3.849681232124567, 14.46966334618628, -17.528923619538546, -2.7352304328233004, 2.2363690501078963, -7.382916361093521, 6.118338018655777, 10.84102050960064, 7.675822496414185, -8.835260301828384, -1.1833711117506027]| 12.1139173507690430|      8.00000000|[443, 0, 0, 34]                                                            | | GPS sucess | actual_k=0
      18|[-16.283092088997364, 15.984367623925209, -3.6471248865127563, 15.501613333821297, -15.398577608168125, 6.663064584136009, 6.919464498758316, 6.650306351482868, -0.791322335600853, -7.652346194241545, 4.812257334589958, -3.849681232124567, 14.46966334618628, -17.528923619538546, -2.7352304328233004, 2.2363690501078963, -7.382916361093521, 6.118338018655777, 10.84102050960064, 7.675822496414185, -8.835260301828384, -1.1833711117506027]| 12.1139173507690430|      4.00000000|[469, 0, 0, 36]                                                            |  | used linear model with 27 points | actual_k=0
      19|[-16.283092088997364, 15.984367623925209, -3.6471248865127563, 15.501613333821297, -15.398577608168125, 6.663064584136009, 6.919464498758316, 6.650306351482868, -0.791322335600853, -7.652346194241545, 4.812257334589958, -3.849681232124567, 14.46966334618628, -17.528923619538546, -2.7352304328233004, 2.2363690501078963, -7.382916361093521, 6.118338018655777, 10.84102050960064, 7.675822496414185, -8.835260301828384, -1.1833711117506027]| 12.1139173507690430|      2.00000000|[495, 0, 0, 38]                                                            |  | used linear model with 27 points | actual_k=0
      20|[-16.559839256107807, 15.29088731110096, -3.7081919722259045, 15.775957480072975, -15.177030853927135, 7.623419865965843, 7.472105234861374, 6.2071030512452126, -1.6205034703016281, -7.752713621113799, 4.680758357048035, -3.4942038990557194, 14.002373838797212, -17.743279714137316, -2.292160199955106, 2.148529871366918, -7.036657631397247, 6.407874345779419, 11.132799789309502, 7.985774517059326, -9.277251780033112, -1.2034248188138008]| 12.1127834320068359|      4.00000000|[521, 0, 0, 40]                                                            | | GPS sucess | actual_k=0
      21|[-16.888411708176136, 14.808321729302406, -2.731743138283491, 15.936931982636452, -14.59411346167326, 5.8360565751791, 7.372045449912548, 7.45537880808115, -2.71595399081707, -7.038440406773589, 4.78758329898119, -3.5387221723794937, 12.456367516890168, -17.578823659569025, -2.3369493018835783, 0.8325542053207755, -6.635782688856125, 6.325450092554092, 10.890506237745285, 6.144691705703735, -9.041116192936897, -1.3795544132590294]| 12.1125059127807617|      8.00000000|[547, 0, 0, 42]                                                            | | GPS sucess | actual_k=0
      22|[-16.888411708176136, 14.808321729302406, -2.731743138283491, 15.936931982636452, -14.59411346167326, 5.8360565751791, 7.372045449912548, 7.45537880808115, -2.71595399081707, -7.038440406773589, 4.78758329898119, -3.5387221723794937, 12.456367516890168, -17.578823659569025, -2.3369493018835783, 0.8325542053207755, -6.635782688856125, 6.325450092554092, 10.890506237745285, 6.144691705703735, -9.041116192936897, -1.3795544132590294]| 12.1125059127807617|      4.00000000|[573, 0, 0, 44]                                                            |  | used linear model with 27 points | actual_k=0
      23|[-18.157617278397083, 15.717563346028328, -2.089397292584181, 16.645467534661293, -13.543525092303753, 5.922890707850456, 7.29179771989584, 8.398040153086185, -0.9616781920194626, -6.371740282032988, 4.610607363283634, -1.8726984411478043, 12.388720082119107, -17.913202229887247, -1.7492721807211637, -0.2275438467040658, -6.89793586730957, 6.624926179647446, 10.219288617372513, 6.461748123168945, -10.343723610043526, -0.8132499679923058]| 12.1095943450927734|      8.00000000|[599, 0, 0, 46]                                                            | | GPS sucess | actual_k=0
      24|[-18.157617278397083, 15.717563346028328, -2.089397292584181, 16.645467534661293, -13.543525092303753, 5.922890707850456, 7.29179771989584, 8.398040153086185, -0.9616781920194626, -6.371740282032988, 4.610607363283634, -1.8726984411478043, 12.388720082119107, -17.913202229887247, -1.7492721807211637, -0.2275438467040658, -6.89793586730957, 6.624926179647446, 10.219288617372513, 6.461748123168945, -10.343723610043526, -0.8132499679923058]| 12.1095943450927734|      4.00000000|[625, 0, 0, 48]                                                            |  | used linear model with 27 points | actual_k=0
      25|[-19.479821629822254, 16.09023316204548, -1.2107008509337902, 17.497590079903603, -11.72812544554472, 5.325251206755638, 6.230767570436001, 9.38626567274332, -2.1276476830244064, -5.524012625668547, 4.48771595209837, -0.8115198761224747, 12.720092998817563, -18.14131598547101, -1.7479936614399776, -1.2015638509765267, -7.301782786846161, 6.342818081378937, 10.172143764793873, 7.672029137611389, -10.703793212771416, 0.017550565302372]| 12.1067571640014648|      8.00000000|[651, 0, 0, 50]                                                            | | GPS sucess | actual_k=0
      26|[-19.479821629822254, 16.09023316204548, -1.2107008509337902, 17.497590079903603, -11.72812544554472, 5.325251206755638, 6.230767570436001, 9.38626567274332, -2.1276476830244064, -5.524012625668547, 4.48771595209837, -0.8115198761224747, 12.720092998817563, -18.14131598547101, -1.7479936614399776, -1.2015638509765267, -7.301782786846161, 6.342818081378937, 10.172143764793873, 7.672029137611389, -10.703793212771416, 0.017550565302372]| 12.1067571640014648|      4.00000000|[677, 0, 0, 52]                                                            |  | used linear model with 27 points | actual_k=0
      27|[-19.479821629822254, 16.09023316204548, -1.2107008509337902, 17.497590079903603, -11.72812544554472, 5.325251206755638, 6.230767570436001, 9.38626567274332, -2.1276476830244064, -5.524012625668547, 4.48771595209837, -0.8115198761224747, 12.720092998817563, -18.14131598547101, -1.7479936614399776, -1.2015638509765267, -7.301782786846161, 6.342818081378937, 10.172143764793873, 7.672029137611389, -10.703793212771416, 0.017550565302372]| 12.1067571640014648|      2.00000000|[703, 0, 0, 54]                                                            |  | used linear model with 27 points | actual_k=0
      28|[-19.332178451120853, 16.00662187486887, -1.3595728687942028, 17.435171123594046, -10.982067994773388, 5.583093628287315, 6.37096031755209, 9.946112252771854, -2.2797568440437317, -4.747136116478941, 4.019835107028484, -0.8803290128707886, 12.269348876550794, -18.004933957010508, -1.5916180446511135, -1.1196293691173196, -6.679722726345062, 7.1862611174583435, 10.311071582138538, 7.78556314855814, -11.572724267840385, 0.0057340739294887]| 12.1065053939819336|      4.00000000|[729, 0, 0, 56]                                                            | | GPS sucess | actual_k=0
      29|[-19.332178451120853, 16.00662187486887, -1.3595728687942028, 17.435171123594046, -10.982067994773388, 5.583093628287315, 6.37096031755209, 9.946112252771854, -2.2797568440437317, -4.747136116478941, 4.019835107028484, -0.8803290128707886, 12.269348876550794, -18.004933957010508, -1.5916180446511135, -1.1196293691173196, -6.679722726345062, 7.1862611174583435, 10.311071582138538, 7.78556314855814, -11.572724267840385, 0.0057340739294887]| 12.1065053939819336|      2.00000000|[755, 0, 0, 58]                                                            |  | used linear model with 27 points | actual_k=0
      30|[-19.332178451120853, 16.00662187486887, -1.3595728687942028, 17.435171123594046, -10.982067994773388, 5.583093628287315, 6.37096031755209, 9.946112252771854, -2.2797568440437317, -4.747136116478941, 4.019835107028484, -0.8803290128707886, 12.269348876550794, -18.004933957010508, -1.5916180446511135, -1.1196293691173196, -6.679722726345062, 7.1862611174583435, 10.311071582138538, 7.78556314855814, -11.572724267840385, 0.0057340739294887]| 12.1065053939819336|      1.00000000|[781, 0, 0, 60]                                                            |  | used linear model with 27 points | actual_k=0
      31|[-19.43413131684065, 16.198741637170315, -0.7265399508178234, 17.456180894747376, -10.807234145700932, 5.208599492907524, 6.739477090537548, 10.03375356644392, -2.2378678917884827, -4.669880427871249, 4.183076269924641, -1.0200000256299973, 12.087068499997258, -17.889351595193148, -1.4174567445879802, -0.9701031902804971, -6.753692634403706, 7.231054674834013, 10.229122191667557, 7.816567787900567, -11.707999885082245, 0.2307147113606334]| 12.1061992645263672|      2.00000000|[807, 0, 0, 62]                                                            | | GPS sucess | actual_k=0
      32|[-19.43413131684065, 16.198741637170315, -0.7265399508178234, 17.456180894747376, -10.807234145700932, 5.208599492907524, 6.739477090537548, 10.03375356644392, -2.2378678917884827, -4.669880427871249, 4.183076269924641, -1.0200000256299973, 12.087068499997258, -17.889351595193148, -1.4174567445879802, -0.9701031902804971, -6.753692634403706, 7.231054674834013, 10.229122191667557, 7.816567787900567, -11.707999885082245, 0.2307147113606334]| 12.1061992645263672|      1.00000000|[833, 0, 0, 64]                                                            |  | used linear model with 27 points | actual_k=0
      33|[-19.4604867734015, 15.809904359281063, -0.9703614078462124, 17.488499326631427, -10.931206591427326, 5.245074849575758, 6.893403761088848, 9.740705572068691, -2.306593380868435, -4.56059593752434, 4.296018950641155, -1.3129734545946121, 12.24155698902905, -18.376442778855562, -1.297738006687723, -1.2112268218770623, -6.6548696383833885, 7.005542259663343, 10.169514961540699, 7.781762031838298, -11.864305913448334, -0.1195366950705647]| 12.1058750152587891|      2.00000000|[859, 0, 0, 66]                                                            | | GPS sucess | actual_k=0
      34|[-19.4604867734015, 15.809904359281063, -0.9703614078462124, 17.488499326631427, -10.931206591427326, 5.245074849575758, 6.893403761088848, 9.740705572068691, -2.306593380868435, -4.56059593752434, 4.296018950641155, -1.3129734545946121, 12.24155698902905, -18.376442778855562, -1.297738006687723, -1.2112268218770623, -6.6548696383833885, 7.005542259663343, 10.169514961540699, 7.781762031838298, -11.864305913448334, -0.1195366950705647]| 12.1058750152587891|      1.00000000|[885, 0, 0, 68]                                                            |  | used linear model with 27 points | actual_k=0
      35|[-19.71516952291131, 15.899253331124783, -1.0587301813066006, 17.69827158562839, -10.86548376828432, 5.060879062861204, 6.879228416830301, 9.710836639627814, -2.0945034101605415, -4.3450455446582055, 4.235201679170132, -1.4627509117126465, 12.683307038620114, -18.753167171031237, -1.5749990254407749, -1.1249829614534974, -6.6527599431574345, 6.64687342569232, 9.896331436932087, 8.054653672501445, -11.832776721566916, 0.0157638816162944]| 12.1053295135498047|      2.00000000|[911, 0, 0, 70]                                                            | | GPS sucess | actual_k=0
      36|[-20.298440787941217, 15.966804772615433, -0.3391603790223598, 18.04367188923061, -11.129700280725956, 5.015116680413485, 6.524726662784815, 10.413955381140113, -1.9400936588644981, -4.350354646783671, 4.877833388745785, -1.910131424665451, 12.765376599505544, -18.109732646495104, -0.9536671548848972, -0.8461290681734681, -6.7880087830126286, 6.921465884894133, 10.407220371067524, 7.872690154239535, -12.420916195958853, -0.25055589992553]| 12.1036949157714844|      4.00000000|[937, 0, 0, 72]                                                            | | GPS sucess | actual_k=0
      37|[-21.432160947471857, 15.624560236930847, -0.8432674370706081, 18.958065075799823, -10.89051453024149, 4.726528931409121, 6.410526808351278, 11.813785841688514, -2.037402130663395, -5.45722756300529, 4.477343015372753, -3.1351040303707123, 11.516491802409291, -18.51308800652623, -2.9116945177083835, -1.258865394629538, -5.739909145981073, 6.620303880423307, 10.924516268074512, 7.613386584445834, -13.371826704591513, 0.3357530562207103]| 12.1032800674438477|      8.00000000|[963, 0, 0, 74]                                                            | | GPS sucess | actual_k=0
      38|[-21.432160947471857, 15.624560236930847, -0.8432674370706081, 18.958065075799823, -10.89051453024149, 4.726528931409121, 6.410526808351278, 11.813785841688514, -2.037402130663395, -5.45722756300529, 4.477343015372753, -3.1351040303707123, 11.516491802409291, -18.51308800652623, -2.9116945177083835, -1.258865394629538, -5.739909145981073, 6.620303880423307, 10.924516268074512, 7.613386584445834, -13.371826704591513, 0.3357530562207103]| 12.1032800674438477|      4.00000000|[989, 0, 0, 76]                                                            |  | used linear model with 27 points | actual_k=0
      39|[-21.738482747226954, 16.5869859457016, -0.5463567040860653, 19.135607389733195, -11.361562140285969, 5.301015604287386, 6.492923025041819, 12.165719797834754, -1.4063668623566628, -5.994988237958751, 3.2929208800196648, -4.89453586935997, 11.506219032220542, -19.086439806967974, -1.8662271409993991, -1.5886024320498109, -6.037535551935434, 6.030060481280088, 12.272394604980946, 6.780550135299563, -12.496685024350882, 2.2717306343838573]| 12.1011495590209961|      8.00000000|[1015, 0, 0, 78]                                                           | | GPS sucess | actual_k=0
      40|[-23.43870285525918, 17.72260856628418, -1.8256182931363583, 20.64809945039451, -12.384725101292133, 4.238586653023958, 5.196526411920786, 10.963218500837684, -1.270150564610958, -5.291577016454539, 4.922860078513622, -2.8496075570583344, 10.06817031186074, -14.4420554228127, -3.447208633995615, 0.0770041858777404, -5.219648245722055, 3.2454323284327984, 11.638805635273457, 4.566677702590823, -13.215138550847769, 1.9760291604325175]| 12.0976533889770508|     16.00000000|[1041, 0, 0, 80]                                                           | | GPS sucess | actual_k=0
      41|[-23.43870285525918, 17.72260856628418, -1.8256182931363583, 20.64809945039451, -12.384725101292133, 4.238586653023958, 5.196526411920786, 10.963218500837684, -1.270150564610958, -5.291577016454539, 4.922860078513622, -2.8496075570583344, 10.06817031186074, -14.4420554228127, -3.447208633995615, 0.0770041858777404, -5.219648245722055, 3.2454323284327984, 11.638805635273457, 4.566677702590823, -13.215138550847769, 1.9760291604325175]| 12.0976533889770508|      8.00000000|[1067, 0, 0, 82]                                                           |  | used linear model with 27 points | actual_k=0
      42|[-24.157004807144403, 16.871423184871674, -5.542197253555059, 21.975859669968486, -13.65895963460207, 4.501790393143892, 5.636839929968119, 11.583609810099006, -3.813210390508175, -3.057654773336253, 4.20926009863615, -5.517275422811508, 11.594905617646873, -14.340957757085562, -3.653825706220232, 1.8436449682340026, -6.587234381586313, 1.5724300853908062, 12.680602915585041, 1.5481017958372831, -13.590431477874517, -0.329746481962502]| 12.0968875885009766|     16.00000000|[1093, 0, 0, 84]                                                           | | GPS sucess | actual_k=0
      43|[-26.74319813027978, 13.897757470607758, -1.806433703750372, 23.480722932145, -10.036304481327534, 8.748085845261812, 2.205400053411722, 9.837234964594245, -11.12955179065466, -0.2237803093012189, 5.500203125178814, -3.2046376168727875, 9.703903081826866, -15.266722556203604, -4.008212751126848, 1.6470480179414153, 0.7546678744256496, -0.5232744701206684, 12.873585022985935, 5.546782864257693, -17.018301989883184, -4.69150757510215]| 12.0871639251708984|     32.00000000|[1119, 0, 0, 86]                                                           | | GPS sucess | actual_k=0
      44|[-26.74319813027978, 13.897757470607758, -1.806433703750372, 23.480722932145, -10.036304481327534, 8.748085845261812, 2.205400053411722, 9.837234964594245, -11.12955179065466, -0.2237803093012189, 5.500203125178814, -3.2046376168727875, 9.703903081826866, -15.266722556203604, -4.008212751126848, 1.6470480179414153, 0.7546678744256496, -0.5232744701206684, 12.873585022985935, 5.546782864257693, -17.018301989883184, -4.69150757510215]| 12.0871639251708984|     16.00000000|[1145, 0, 0, 88]                                                           |  | used linear model with 27 points | actual_k=0
      45|[-27.81457719579339, 11.399791181087494, 4.791527722030878, 23.445983173325658, -9.876138038933277, 11.6796661503613, -0.8012530170381069, 5.603917112573981, -11.260813750326633, 5.443183267969289, 4.113373629748821, 1.993518739938736, 9.803579757921398, -20.546786185353994, -11.814249700284563, -0.1840904736891389, -0.7434300221502781, -2.2458460815250874, 14.876483716070652, 6.2417808305472136, -18.04106405004859, -7.035199639387429]| 12.0840778350830078|     32.00000000|[1171, 0, 0, 90]                                                           | | GPS sucess | actual_k=0
      46|[-33.04073200002313, 9.815968692302704, 14.519535038620234, 25.883330108597875, -14.965796776115894, 11.399531681090593, -12.978488620370626, 10.889811983332038, -10.793713696300983, -2.412984525304637, 3.1063027307391167, 3.648097664117813, 15.897404144518077, -25.277242060750723, -13.559177106595598, -15.258824207819998, -5.959839705377817, 9.685743998736143, 8.173364914953709, -2.545507835224271, -24.622613694518805, -6.106448826380074]| 12.0668907165527344|     64.00000000|[1197, 0, 0, 92]                                                           | | GPS sucess | actual_k=0
      47|[-33.04073200002313, 9.815968692302704, 14.519535038620234, 25.883330108597875, -14.965796776115894, 11.399531681090593, -12.978488620370626, 10.889811983332038, -10.793713696300983, -2.412984525304637, 3.1063027307391167, 3.648097664117813, 15.897404144518077, -25.277242060750723, -13.559177106595598, -15.258824207819998, -5.959839705377817, 9.685743998736143, 8.173364914953709, -2.545507835224271, -24.622613694518805, -6.106448826380074]| 12.0668907165527344|     32.00000000|[1223, 0, 0, 94]                                                           |  | used linear model with 27 points | actual_k=0
      48|[-33.04073200002313, 9.815968692302704, 14.519535038620234, 25.883330108597875, -14.965796776115894, 11.399531681090593, -12.978488620370626, 10.889811983332038, -10.793713696300983, -2.412984525304637, 3.1063027307391167, 3.648097664117813, 15.897404144518077, -25.277242060750723, -13.559177106595598, -15.258824207819998, -5.959839705377817, 9.685743998736143, 8.173364914953709, -2.545507835224271, -24.622613694518805, -6.106448826380074]| 12.0668907165527344|     16.00000000|[1249, 0, 0, 96]                                                           |  | used linear model with 27 points | actual_k=0
      49|[-33.04073200002313, 9.815968692302704, 14.519535038620234, 25.883330108597875, -14.965796776115894, 11.399531681090593, -12.978488620370626, 10.889811983332038, -10.793713696300983, -2.412984525304637, 3.1063027307391167, 3.648097664117813, 15.897404144518077, -25.277242060750723, -13.559177106595598, -15.258824207819998, -5.959839705377817, 9.685743998736143, 8.173364914953709, -2.545507835224271, -24.622613694518805, -6.106448826380074]| 12.0668907165527344|      8.00000000|[1275, 0, 0, 98]                                                           |  | used linear model with 27 points | actual_k=0
      50|[-33.04073200002313, 9.815968692302704, 14.519535038620234, 25.883330108597875, -14.965796776115894, 11.399531681090593, -12.978488620370626, 10.889811983332038, -10.793713696300983, -2.412984525304637, 3.1063027307391167, 3.648097664117813, 15.897404144518077, -25.277242060750723, -13.559177106595598, -15.258824207819998, -5.959839705377817, 9.685743998736143, 8.173364914953709, -2.545507835224271, -24.622613694518805, -6.106448826380074]| 12.0668907165527344|      4.00000000|[1301, 0, 0, 100]                                                          |  | used linear model with 27 points | actual_k=0
      51|[-33.72815725579858, 10.354615807533264, 15.538629028946161, 26.240802796557546, -12.376351185142994, 10.935713727027178, -12.616083975881338, 12.265794863924384, -10.79630029015243, -1.9749635807093, 3.2297801226377487, 4.382072418928146, 16.595912824384868, -25.29567027464509, -13.383493563509546, -16.242100515402853, -5.380227867513895, 9.649622965604067, 8.2996891066432, -3.0780749190598726, -23.264679577201605, -5.463539478369057]| 12.0660219192504883|      8.00000000|[1327, 0, 0, 102]                                                          | | GPS sucess | actual_k=0
