k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0339811332523823, -0.1455797255039215, 0.0078320745378733, 0.7273126840591431, 0.0374485664069653, 0.0361941829323769, 0.198353186249733, -0.0524658784270287, -0.0209024976938963, -0.1392122209072113, 0.2909859716892242, -0.0157894659787416, -0.1602684259414673, 0.0894237905740738, 0.0640622153878212, 0.1136030852794647, -0.0295881554484367, 0.0954317823052406, 0.1718329936265945, -0.1109782010316849, 0.2217824757099152, -0.1933416128158569]| 13.8108062744140625|      2.00000000|[209, 67, 0, 5]                                                            | | GPS sucess | actual_k=16
      12|[-45.11350817605853, -114.4591034357436, -3.8437025882303715, 46.531635999679565, 7.221741943154484, 28.407032437622547, 42.70095460116863, 50.0939080491662, -0.8452606406062841, -40.48286488652229, -84.84147745370865, -17.919119643047452, 11.292445568367839, 4.811996653676033, 2.5631457045674324, -10.474653363227844, -8.979220487177372, -12.757681299000978, 63.464608393609524, 7.401120588183403, -20.584863543510437, 14.098675459623337]| 11.9846525192260742|     64.00000000|[2477, 824, 0, 60]                                                         |  | used quadratic model with 276 points | actual_k=16
      13|[-62.476615857332945, -113.04054805682972, -2.473065171390772, 59.89561629295349, 6.2388199851848185, 22.84517426043749, 78.01282899081707, 64.3966710343957, 6.178558805957437, -52.75544694066048, -78.6791382431984, -18.45685832388699, 13.237228540703654, 13.10573597252369, 8.154416628181934, -0.0455323457717896, 0.6183604225516319, -3.5289186723530293, 86.36470337957144, 7.720882669091225, -27.752177596092224, -11.434628754854202]| 11.9308767318725586|    128.00000000|[2682, 894, 0, 65]                                                         | | GPS sucess | actual_k=16
      14|[-62.476615857332945, -113.04054805682972, -2.473065171390772, 59.89561629295349, 6.2388199851848185, 22.84517426043749, 78.01282899081707, 64.3966710343957, 6.178558805957437, -52.75544694066048, -78.6791382431984, -18.45685832388699, 13.237228540703654, 13.10573597252369, 8.154416628181934, -0.0455323457717896, 0.6183604225516319, -3.5289186723530293, 86.36470337957144, 7.720882669091225, -27.752177596092224, -11.434628754854202]| 11.9308767318725586|     64.00000000|[2886, 965, 0, 70]                                                         |  | used quadratic model with 276 points | actual_k=16
      15|[-66.22262973710895, -133.54032680438831, 3.0440203808248043, 63.42350649833679, -15.975129218306392, 27.97603888064623, 72.33593384921551, 67.95042441040277, 10.293894270434976, -26.67312577366829, -86.81297022104263, -35.52069537527859, -2.624624105170369, 2.574754908680916, 13.913096971809864, -4.020962357521057, -1.3071957603096962, 14.787577223032713, 105.44682808965445, -10.917672857642174, -38.18422067165375, -1.8936989605426788]| 11.8941564559936523|    128.00000000|[3092, 1034, 0, 75]                                                        | | GPS sucess | actual_k=16
      16|[-88.82098407670856, -145.14743110584095, 25.605658259242773, 78.19739127159119, 1.9632977531291544, 12.068340249359608, 68.72007076442242, 41.406227327883244, 0.9399513993412256, -68.06117585301399, -92.47350174188614, -51.596733735874295, 19.52900138311088, 36.64498348534107, -1.0658611580729485, -14.125976204872131, -0.4596913233399391, 22.66658790037036, 123.01826974004507, -83.52387402951717, 7.669840455055237, 33.10260459780693]| 11.8384571075439453|    256.00000000|[3299, 1102, 0, 80]                                                        | | GPS sucess | actual_k=16
      17|[-88.82098407670856, -145.14743110584095, 25.605658259242773, 78.19739127159119, 1.9632977531291544, 12.068340249359608, 68.72007076442242, 41.406227327883244, 0.9399513993412256, -68.06117585301399, -92.47350174188614, -51.596733735874295, 19.52900138311088, 36.64498348534107, -1.0658611580729485, -14.125976204872131, -0.4596913233399391, 22.66658790037036, 123.01826974004507, -83.52387402951717, 7.669840455055237, 33.10260459780693]| 11.8384571075439453|    128.00000000|[3505, 1171, 0, 85]                                                        |  | used quadratic model with 276 points | actual_k=16
      18|[-88.82098407670856, -145.14743110584095, 25.605658259242773, 78.19739127159119, 1.9632977531291544, 12.068340249359608, 68.72007076442242, 41.406227327883244, 0.9399513993412256, -68.06117585301399, -92.47350174188614, -51.596733735874295, 19.52900138311088, 36.64498348534107, -1.0658611580729485, -14.125976204872131, -0.4596913233399391, 22.66658790037036, 123.01826974004507, -83.52387402951717, 7.669840455055237, 33.10260459780693]| 11.8384571075439453|     64.00000000|[3712, 1239, 0, 90]                                                        |  | used quadratic model with 276 points | actual_k=16
      19|[-93.22523231431842, -162.23617622302845, 34.20608493313193, 81.38603782653809, 16.48622122267261, 37.34702295809984, 49.847186014056206, 49.62718413025141, -28.528079530224204, -47.2565760910511, -98.27656608819962, -48.6337620485574, 22.981989292427897, 27.380830958485603, -3.4640032574534416, -33.71512758731842, -16.865554131567478, 12.828167032450438, 128.17472382634878, -85.31187246739864, 4.72427761554718, 22.76987048983574]| 11.8257131576538086|    128.00000000|[3917, 1309, 0, 95]                                                        | | GPS sucess | actual_k=16
      20|[-93.22523231431842, -162.23617622302845, 34.20608493313193, 81.38603782653809, 16.48622122267261, 37.34702295809984, 49.847186014056206, 49.62718413025141, -28.528079530224204, -47.2565760910511, -98.27656608819962, -48.6337620485574, 22.981989292427897, 27.380830958485603, -3.4640032574534416, -33.71512758731842, -16.865554131567478, 12.828167032450438, 128.17472382634878, -85.31187246739864, 4.72427761554718, 22.76987048983574]| 11.8257131576538086|     64.00000000|[4124, 1377, 0, 100]                                                       |  | used quadratic model with 276 points | actual_k=16
      21|[-105.50840969011188, -141.8529593651183, 36.93424650654197, 89.00599002838135, 32.38143721083179, 36.2872431948781, 51.343038246035576, 52.33798096328974, -54.19255783222616, -53.51114276051521, -109.88194423913956, -51.55350963957608, 6.539003757759929, 20.63994999229908, -14.526483230292797, -56.4764324426651, -5.141223229467869, 6.813406061381102, 137.79007836431265, -96.72809790074825, -19.52569568157196, 36.82887527346611]| 11.7962818145751953|    128.00000000|[4331, 1445, 0, 105]                                                       | | GPS sucess | actual_k=16
      22|[-105.50840969011188, -141.8529593651183, 36.93424650654197, 89.00599002838135, 32.38143721083179, 36.2872431948781, 51.343038246035576, 52.33798096328974, -54.19255783222616, -53.51114276051521, -109.88194423913956, -51.55350963957608, 6.539003757759929, 20.63994999229908, -14.526483230292797, -56.4764324426651, -5.141223229467869, 6.813406061381102, 137.79007836431265, -96.72809790074825, -19.52569568157196, 36.82887527346611]| 11.7962818145751953|     64.00000000|[4536, 1515, 0, 110]                                                       |  | used quadratic model with 276 points | actual_k=16
      23|[-120.98246402665973, -138.83706876682118, 38.72954782471061, 100.51741218566895, 46.61646070936695, 28.458705730736256, 62.11870448291302, 72.46078369766474, -58.2669940199703, -37.44712260365486, -99.72686153650284, -70.10404674895108, 8.890127090737224, 10.16997642815113, -0.7697932049632072, -57.819104075431824, 1.6174509152770042, -12.715846944600344, 127.25586148351431, -120.05292318761349, -23.04257905483246, 48.31268855929375]| 11.7618713378906250|    128.00000000|[4742, 1584, 0, 115]                                                       | | GPS sucess | actual_k=16
      24|[-141.34638614580035, -188.23800489353016, 62.28579172119498, 115.57194519042969, 33.45293131330982, 24.78272468596697, 48.70934836566448, 103.91239426285028, -102.27671768330038, -75.49662593007088, -77.90770679712296, -63.94078676588833, 34.642156509682536, 0.9168560057878494, -54.55357234925032, -39.33015525341034, -6.637824811041355, 9.871093820780516, 92.96468182653189, -102.45993994176388, -1.2760766744613647, 49.838538497686386]| 11.6878261566162109|    256.00000000|[4947, 1654, 0, 120]                                                       | | GPS sucess | actual_k=16
      25|[-224.6518671028316, -205.5563833420165, 124.9939750097692, 170.98190689086914, 64.93928804853931, 23.56848830729723, 141.892461463809, 131.337065435946, -29.019065400585532, -135.59813502430916, -98.05136448144913, -26.691744254902005, -0.4956761319190264, -16.78451232612133, -84.39766948670149, 10.71787178516388, 48.70563527196646, 37.71005256101489, 38.69956036657095, -146.65777395665646, -5.930702090263367, -11.551037460565567]| 11.5083179473876953|    512.00000000|[5154, 1722, 0, 125]                                                       | | GPS sucess | actual_k=16
      26|[-224.6518671028316, -205.5563833420165, 124.9939750097692, 170.98190689086914, 64.93928804853931, 23.56848830729723, 141.892461463809, 131.337065435946, -29.019065400585532, -135.59813502430916, -98.05136448144913, -26.691744254902005, -0.4956761319190264, -16.78451232612133, -84.39766948670149, 10.71787178516388, 48.70563527196646, 37.71005256101489, 38.69956036657095, -146.65777395665646, -5.930702090263367, -11.551037460565567]| 11.5083179473876953|    256.00000000|[5361, 1790, 0, 130]                                                       |  | used quadratic model with 276 points | actual_k=16
      27|[-251.51183910295367, -155.74280759738758, 173.74672540649772, 180.17002868652344, 34.77978983381763, -4.082022480666637, 186.60078971087933, 231.02843353897333, -9.595111390575767, -164.70270159840584, -88.37469440698624, -62.13661043532193, 9.908177284523845, 64.11164398491383, 34.62897998839617, 3.643447995185852, 79.11485119909048, 115.18617255613208, 56.90015622228384, -124.36177252233028, 33.243290066719055, -58.38756242394447]| 11.4864339828491211|    512.00000000|[5567, 1859, 0, 135]                                                       | | GPS sucess | actual_k=16
      28|[-279.12489147111773, -173.31171247409657, 8.869314517825842, 231.52277374267578, 20.816285996232182, -83.35896187275648, 288.6997811049223, 146.18478272110224, -143.0366244520992, -242.7144356071949, -171.74317890405655, -112.65189211256802, 35.365527061745524, 5.0600540190935135, -229.43773143738508, 122.80157482624054, 24.22152539342642, 142.42776305601, -53.70136050134897, -84.7760448306799, -149.76841342449188, -224.25346818566322]| 11.4545116424560547|   1024.00000000|[5771, 1930, 0, 140]                                                       | | GPS sucess | actual_k=16
      29|[-279.12489147111773, -173.31171247409657, 8.869314517825842, 231.52277374267578, 20.816285996232182, -83.35896187275648, 288.6997811049223, 146.18478272110224, -143.0366244520992, -242.7144356071949, -171.74317890405655, -112.65189211256802, 35.365527061745524, 5.0600540190935135, -229.43773143738508, 122.80157482624054, 24.22152539342642, 142.42776305601, -53.70136050134897, -84.7760448306799, -149.76841342449188, -224.25346818566322]| 11.4545116424560547|    512.00000000|[5976, 2000, 0, 145]                                                       |  | used quadratic model with 276 points | actual_k=16
      30|[-279.12489147111773, -173.31171247409657, 8.869314517825842, 231.52277374267578, 20.816285996232182, -83.35896187275648, 288.6997811049223, 146.18478272110224, -143.0366244520992, -242.7144356071949, -171.74317890405655, -112.65189211256802, 35.365527061745524, 5.0600540190935135, -229.43773143738508, 122.80157482624054, 24.22152539342642, 142.42776305601, -53.70136050134897, -84.7760448306799, -149.76841342449188, -224.25346818566322]| 11.4545116424560547|    256.00000000|[6181, 2070, 0, 150]                                                       |  | used quadratic model with 276 points | actual_k=16
      31|[-327.75438518449664, -214.87805387424305, 37.952032413333654, 267.4718475341797, -41.202402205672115, -83.40556922182441, 269.00458876788616, 265.716704107821, -146.5929537024349, -206.64249804615974, -160.03796154260635, -119.26669733412564, -19.842000098899007, -43.44718627631664, -173.7400309368968, 57.515289425849915, 51.11499806493521, 85.64797027036548, -144.1058328524232, -159.3768062442541, -195.02091205120087, -241.3319288790226]| 11.3084144592285156|    512.00000000|[6386, 2140, 0, 155]                                                       | | GPS sucess | actual_k=16
      32|[-327.75438518449664, -214.87805387424305, 37.952032413333654, 267.4718475341797, -41.202402205672115, -83.40556922182441, 269.00458876788616, 265.716704107821, -146.5929537024349, -206.64249804615974, -160.03796154260635, -119.26669733412564, -19.842000098899007, -43.44718627631664, -173.7400309368968, 57.515289425849915, 51.11499806493521, 85.64797027036548, -144.1058328524232, -159.3768062442541, -195.02091205120087, -241.3319288790226]| 11.3084144592285156|    256.00000000|[6593, 2208, 0, 160]                                                       |  | used quadratic model with 276 points | actual_k=16
      33|[-327.75438518449664, -214.87805387424305, 37.952032413333654, 267.4718475341797, -41.202402205672115, -83.40556922182441, 269.00458876788616, 265.716704107821, -146.5929537024349, -206.64249804615974, -160.03796154260635, -119.26669733412564, -19.842000098899007, -43.44718627631664, -173.7400309368968, 57.515289425849915, 51.11499806493521, 85.64797027036548, -144.1058328524232, -159.3768062442541, -195.02091205120087, -241.3319288790226]| 11.3084144592285156|    128.00000000|[6801, 2275, 0, 165]                                                       |  | used quadratic model with 276 points | actual_k=16
      34|[-340.17576618120074, -244.7448084061034, 31.193193282932043, 280.5040636062622, 10.9280337379314, -78.27770676836371, 261.3734337538481, 279.1730983033776, -166.35640241764486, -199.22288325428963, -99.6218848824501, -80.54168741591275, -31.651220412924886, -52.87119750678539, -192.82934253662825, 28.02587330341339, 21.662134371697903, 93.54630620405078, -168.87390879541636, -157.12011121213436, -139.72121036052704, -246.13035264611244]| 11.2519769668579102|    256.00000000|[7006, 2345, 0, 170]                                                       | | GPS sucess | actual_k=16
      35|[-340.17576618120074, -244.7448084061034, 31.193193282932043, 280.5040636062622, 10.9280337379314, -78.27770676836371, 261.3734337538481, 279.1730983033776, -166.35640241764486, -199.22288325428963, -99.6218848824501, -80.54168741591275, -31.651220412924886, -52.87119750678539, -192.82934253662825, 28.02587330341339, 21.662134371697903, 93.54630620405078, -168.87390879541636, -157.12011121213436, -139.72121036052704, -246.13035264611244]| 11.2519769668579102|    128.00000000|[7215, 2411, 0, 175]                                                       |  | used quadratic model with 276 points | actual_k=16
      36|[-340.17576618120074, -244.7448084061034, 31.193193282932043, 280.5040636062622, 10.9280337379314, -78.27770676836371, 261.3734337538481, 279.1730983033776, -166.35640241764486, -199.22288325428963, -99.6218848824501, -80.54168741591275, -31.651220412924886, -52.87119750678539, -192.82934253662825, 28.02587330341339, 21.662134371697903, 93.54630620405078, -168.87390879541636, -157.12011121213436, -139.72121036052704, -246.13035264611244]| 11.2519769668579102|     64.00000000|[7419, 2482, 0, 180]                                                       |  | used quadratic model with 276 points | actual_k=16
      37|[-358.9975244514644, -241.7137112324126, 40.400781478732824, 293.9192705154419, 10.838427460286766, -72.617252971977, 281.14663092792034, 284.98528454452753, -161.73269750736654, -192.9566026031971, -87.96933227777481, -97.72772447951138, -21.913193793967366, -84.03247337043285, -201.5660282894969, 38.1091605424881, 16.608875952661037, 86.98398263379931, -146.23399332910776, -167.39480851590633, -139.03311282396317, -267.27764001488686]| 11.2359056472778320|    128.00000000|[7624, 2552, 0, 185]                                                       | | GPS sucess | actual_k=16
      38|[-376.63743610307574, -237.13194033550099, 12.712285842746496, 312.3212060928345, 1.7717703939415514, -74.58907606825233, 270.86050955951214, 298.171275831759, -209.9487886633724, -190.7664785683155, -104.654924929142, -84.03546373732388, 39.89971056394279, -110.51380614936352, -179.13357513397932, 54.58562767505646, 8.352311812341213, 71.42389829084277, -165.49629191309214, -184.5616824477911, -165.55333453416824, -260.31744161248207]| 11.2255525588989258|    256.00000000|[7833, 2618, 0, 190]                                                       | | GPS sucess | actual_k=16
      39|[-481.65177173539996, -295.6517004673369, -13.966041717678308, 402.1806573867798, 5.44453207263723, -12.83889677748084, 262.2668863981962, 288.92425606399775, -215.24861862324178, -237.2582121193409, -220.71981292963028, -144.85431520827115, 40.31369989924133, -170.75428847968578, -198.89317481964827, 49.04648220539093, 96.12488719075918, 46.60551984235644, -173.26396206766367, -171.32709668576717, -195.25154429674149, -230.6609951555729]| 11.0551538467407227|    512.00000000|[8042, 2684, 0, 195]                                                       | | GPS sucess | actual_k=16
      40|[-481.65177173539996, -295.6517004673369, -13.966041717678308, 402.1806573867798, 5.44453207263723, -12.83889677748084, 262.2668863981962, 288.92425606399775, -215.24861862324178, -237.2582121193409, -220.71981292963028, -144.85431520827115, 40.31369989924133, -170.75428847968578, -198.89317481964827, 49.04648220539093, 96.12488719075918, 46.60551984235644, -173.26396206766367, -171.32709668576717, -195.25154429674149, -230.6609951555729]| 11.0551538467407227|    256.00000000|[8249, 2752, 0, 200]                                                       |  | used quadratic model with 276 points | actual_k=16
      41|[-516.3446542732418, -236.52816149638966, 0.770815696567297, 423.19211864471436, -19.685367906000465, -16.929384734481573, 291.3266836851835, 243.13937828689814, -211.37606455944479, -212.91730216145515, -236.83541351556778, -101.18532030470669, 50.45056456141174, -204.78648833930492, -337.7362229153514, 21.559358716011047, 95.84679537266493, -4.07086031511426, -41.04696682840586, -124.29158948361874, -253.40108042955399, -216.38652196526527]| 10.9434719085693359|    512.00000000|[8458, 2818, 0, 205]                                                       | | GPS sucess | actual_k=16
      42|[-516.3446542732418, -236.52816149638966, 0.770815696567297, 423.19211864471436, -19.685367906000465, -16.929384734481573, 291.3266836851835, 243.13937828689814, -211.37606455944479, -212.91730216145515, -236.83541351556778, -101.18532030470669, 50.45056456141174, -204.78648833930492, -337.7362229153514, 21.559358716011047, 95.84679537266493, -4.07086031511426, -41.04696682840586, -124.29158948361874, -253.40108042955399, -216.38652196526527]| 10.9434719085693359|    256.00000000|[8664, 2887, 0, 210]                                                       |  | used quadratic model with 276 points | actual_k=16
      43|[-516.3446542732418, -236.52816149638966, 0.770815696567297, 423.19211864471436, -19.685367906000465, -16.929384734481573, 291.3266836851835, 243.13937828689814, -211.37606455944479, -212.91730216145515, -236.83541351556778, -101.18532030470669, 50.45056456141174, -204.78648833930492, -337.7362229153514, 21.559358716011047, 95.84679537266493, -4.07086031511426, -41.04696682840586, -124.29158948361874, -253.40108042955399, -216.38652196526527]| 10.9434719085693359|    128.00000000|[8871, 2955, 0, 215]                                                       |  | used quadratic model with 276 points | actual_k=16
      44|[-518.0981004945934, -267.8762430851348, -35.44326511397958, 432.91121673583984, -5.855216348078102, -8.086743857711554, 328.5703741759062, 261.7332789674401, -245.9420016016811, -239.0629110634327, -185.55163818597794, -129.22361795790493, 79.39377897791564, -171.3634727448225, -320.88715713471174, 20.660674691200256, 129.99761324375868, 6.909164022654295, 14.33341570943594, -130.55246423184872, -259.87211257219315, -214.43974855542183]| 10.9339637756347656|    256.00000000|[9074, 3027, 0, 220]                                                       | | GPS sucess | actual_k=16
