k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1314644515514374, 0.3940451741218567, 0.0386469215154648, 0.4182039499282837, -0.1515172719955444, 0.055262379348278, 0.0285081397742033, 0.1956338584423065, 0.0714125484228134, 0.1424615234136581, -0.0220049135386944, -0.0957694500684738, -0.2128420025110245, 0.3949409127235413, 0.0535173416137695, -0.1311503648757935, -0.2179222404956818, -0.0033870448824018, -0.0279395449906588, -0.4052988588809967, 0.3039552569389343, 0.024098813533783]| 14.0860948562622070|      2.00000000|[248, 36, 0, 5]                                                            | | GPS sucess | actual_k=8
      12|[-78.79458998143673, 1.099224716424942, 23.201721355319023, 60.389393627643585, -76.52164676785469, 1.8271046937443316, -27.991851406171918, 51.254505068063736, 13.72352209687233, -61.385588720440865, 21.741313952952623, 39.55184663832188, -93.8945512920618, -13.371965765953064, -74.09213967621326, 39.702676966786385, 17.074067674577236, -15.265655379509553, -85.50196449644864, 22.19811452180147, -3.8168846368789673, 16.84294261224568]| 11.9990396499633789|    256.00000000|[2970, 427, 0, 60]                                                         | | GPS sucess | actual_k=8
      13|[-102.66051100194454, -16.594525665044785, 64.01173417270184, 73.0244157910347, -67.03951099514961, -12.40632235398516, -101.04763753898442, -50.33030328154564, -28.5705643594265, -55.61938674747944, -39.060672741383314, 81.00859560072422, -48.93565846979618, -12.061932563781738, -101.44533868134022, 165.3803655654192, -24.817251600325108, -4.943436484551057, -97.96312515623868, 13.912910588085651, 76.95596539974213, 15.392724411562085]| 11.9733762741088867|    512.00000000|[3218, 462, 0, 65]                                                         | | GPS sucess | actual_k=8
      14|[-102.66051100194454, -16.594525665044785, 64.01173417270184, 73.0244157910347, -67.03951099514961, -12.40632235398516, -101.04763753898442, -50.33030328154564, -28.5705643594265, -55.61938674747944, -39.060672741383314, 81.00859560072422, -48.93565846979618, -12.061932563781738, -101.44533868134022, 165.3803655654192, -24.817251600325108, -4.943436484551057, -97.96312515623868, 13.912910588085651, 76.95596539974213, 15.392724411562085]| 11.9733762741088867|    256.00000000|[3467, 496, 0, 70]                                                         |  | used quadratic model with 284 points | actual_k=8
      15|[-178.10109327733517, 20.326243072748184, 107.51309601962566, 123.13796025514603, -137.52257373929024, 19.598606234882027, -83.23546560294926, -44.25413140654564, -41.05025300383568, -135.37432296574116, -47.04559276625514, 180.0021716505289, -99.4510812908411, -43.09195613861084, -135.74040170013905, 104.13784237205982, -23.11437026411295, -19.728885512566194, -93.18798725493252, 36.70885098725557, 140.0665191411972, 19.575148003175855]| 11.7905931472778320|    512.00000000|[3715, 531, 0, 75]                                                         | | GPS sucess | actual_k=8
      16|[-178.10109327733517, 20.326243072748184, 107.51309601962566, 123.13796025514603, -137.52257373929024, 19.598606234882027, -83.23546560294926, -44.25413140654564, -41.05025300383568, -135.37432296574116, -47.04559276625514, 180.0021716505289, -99.4510812908411, -43.09195613861084, -135.74040170013905, 104.13784237205982, -23.11437026411295, -19.728885512566194, -93.18798725493252, 36.70885098725557, 140.0665191411972, 19.575148003175855]| 11.7905931472778320|    256.00000000|[3962, 567, 0, 80]                                                         |  | used quadratic model with 284 points | actual_k=8
      17|[-230.65018080174923, 37.054176956415176, 162.49370972812176, 152.9293687939644, -203.0660231411457, 23.604994422290474, -91.91179044730961, 36.05653753876686, -102.91562089323997, -208.13098342716694, -52.246445160359144, 163.26266206800938, -57.16809178888798, -66.81320095062256, 1.1870580166578293, 142.38989467918873, 46.47795303910971, 7.040954727912322, -95.38284723646939, 107.5096398666501, 94.81218945980072, 4.344002144411206]| 11.6365919113159180|    512.00000000|[4209, 603, 0, 85]                                                         | | GPS sucess | actual_k=8
      18|[-230.65018080174923, 37.054176956415176, 162.49370972812176, 152.9293687939644, -203.0660231411457, 23.604994422290474, -91.91179044730961, 36.05653753876686, -102.91562089323997, -208.13098342716694, -52.246445160359144, 163.26266206800938, -57.16809178888798, -66.81320095062256, 1.1870580166578293, 142.38989467918873, 46.47795303910971, 7.040954727912322, -95.38284723646939, 107.5096398666501, 94.81218945980072, 4.344002144411206]| 11.6365919113159180|    256.00000000|[4458, 637, 0, 90]                                                         |  | used quadratic model with 284 points | actual_k=8
      19|[-230.65018080174923, 37.054176956415176, 162.49370972812176, 152.9293687939644, -203.0660231411457, 23.604994422290474, -91.91179044730961, 36.05653753876686, -102.91562089323997, -208.13098342716694, -52.246445160359144, 163.26266206800938, -57.16809178888798, -66.81320095062256, 1.1870580166578293, 142.38989467918873, 46.47795303910971, 7.040954727912322, -95.38284723646939, 107.5096398666501, 94.81218945980072, 4.344002144411206]| 11.6365919113159180|    128.00000000|[4707, 671, 0, 95]                                                         |  | used quadratic model with 284 points | actual_k=8
      20|[-266.0215988010168, 41.30461040139198, 183.1919309347868, 176.97388631105423, -223.21381595730782, 27.394069320056587, -46.88283689506352, 60.29449835419655, -107.9716235101223, -258.4512463361025, -74.81368682906032, 151.93377222120762, -63.87901212275028, -68.13356328010559, 46.32193045318127, 137.3423869162798, 26.896545492112637, 61.95406736829318, -92.82783954031765, 154.45225156098604, 94.81494987476617, 10.872841255739331]| 11.5437564849853516|    256.00000000|[4956, 705, 0, 100]                                                        | | GPS sucess | actual_k=8
      21|[-266.0215988010168, 41.30461040139198, 183.1919309347868, 176.97388631105423, -223.21381595730782, 27.394069320056587, -46.88283689506352, 60.29449835419655, -107.9716235101223, -258.4512463361025, -74.81368682906032, 151.93377222120762, -63.87901212275028, -68.13356328010559, 46.32193045318127, 137.3423869162798, 26.896545492112637, 61.95406736829318, -92.82783954031765, 154.45225156098604, 94.81494987476617, 10.872841255739331]| 11.5437564849853516|    128.00000000|[5204, 740, 0, 105]                                                        |  | used quadratic model with 284 points | actual_k=8
      22|[-288.63765524327755, 47.064940601587296, 116.75942818820477, 206.03778439760208, -217.44066312909126, 73.01575434813276, -10.424745159223676, 75.1017636358738, -130.10327824950218, -260.9520469456911, -72.56286047026515, 147.02283634245396, -58.20714761316776, -89.86613965034485, 52.25980715453625, 111.60888738930225, -10.270805276930332, 96.65646757581271, -64.89370028860867, 148.79479087144136, 88.07581699360162, -15.258515937253833]| 11.5160799026489258|    256.00000000|[5449, 778, 0, 110]                                                        | | GPS sucess | actual_k=8
      23|[-288.63765524327755, 47.064940601587296, 116.75942818820477, 206.03778439760208, -217.44066312909126, 73.01575434813276, -10.424745159223676, 75.1017636358738, -130.10327824950218, -260.9520469456911, -72.56286047026515, 147.02283634245396, -58.20714761316776, -89.86613965034485, 52.25980715453625, 111.60888738930225, -10.270805276930332, 96.65646757581271, -64.89370028860867, 148.79479087144136, 88.07581699360162, -15.258515937253833]| 11.5160799026489258|    128.00000000|[5696, 814, 0, 115]                                                        |  | used quadratic model with 284 points | actual_k=8
      24|[-288.63765524327755, 47.064940601587296, 116.75942818820477, 206.03778439760208, -217.44066312909126, 73.01575434813276, -10.424745159223676, 75.1017636358738, -130.10327824950218, -260.9520469456911, -72.56286047026515, 147.02283634245396, -58.20714761316776, -89.86613965034485, 52.25980715453625, 111.60888738930225, -10.270805276930332, 96.65646757581271, -64.89370028860867, 148.79479087144136, 88.07581699360162, -15.258515937253833]| 11.5160799026489258|     64.00000000|[5944, 849, 0, 120]                                                        |  | used quadratic model with 284 points | actual_k=8
      25|[-301.87046144902706, 59.63369861245155, 129.72450463473797, 212.95994359254837, -235.30747297406197, 75.51720679411665, -13.840179042890668, 77.9494723379612, -133.15356168150902, -266.75058038532734, -92.79830358549953, 150.19641245901585, -32.42019845545292, -107.85863614082336, 55.28491501510143, 116.55007047951221, -16.750975526869297, 107.3283244560007, -50.28249423392117, 152.16353381425142, 107.42993915546685, 15.026770012453198]| 11.4971113204956055|    128.00000000|[6192, 884, 0, 125]                                                        | | GPS sucess | actual_k=8
      26|[-296.8836092799902, 45.055344730615616, 117.30105035007, 212.45264971256256, -222.62812212109566, 54.691481238696724, -20.800118999555707, 47.755346208810806, -160.0559683740139, -288.4377828389406, -76.57461545988917, 156.10175074636936, -41.429283156991005, -56.453160524368286, 71.14786820113659, 119.65938444435596, -44.66546718031168, 143.09013475873508, -23.55446689017117, 133.739146836102, 108.07573205698282, -37.50812683813274]| 11.4917478561401367|    256.00000000|[6440, 919, 0, 130]                                                        | | GPS sucess | actual_k=8
      27|[-355.0333552211523, 109.47078815102577, 243.4980947226286, 232.20079004764557, -96.15099504590034, 38.44773162016645, -98.86544187553227, 49.259626656770706, -160.28401635587215, -247.46838815510273, -56.676856976002455, 138.86000002920628, -100.24829103052616, -62.83716130256653, 49.02048783004284, 172.85752744972706, -41.789929784834385, 179.6443988273386, -74.38787906058133, 156.3226658180356, 136.1096847699955, 30.429998772218823]| 11.4605817794799805|    512.00000000|[6688, 954, 0, 135]                                                        | | GPS sucess | actual_k=8
      28|[-355.0333552211523, 109.47078815102577, 243.4980947226286, 232.20079004764557, -96.15099504590034, 38.44773162016645, -98.86544187553227, 49.259626656770706, -160.28401635587215, -247.46838815510273, -56.676856976002455, 138.86000002920628, -100.24829103052616, -62.83716130256653, 49.02048783004284, 172.85752744972706, -41.789929784834385, 179.6443988273386, -74.38787906058133, 156.3226658180356, 136.1096847699955, 30.429998772218823]| 11.4605817794799805|    256.00000000|[6932, 993, 0, 140]                                                        |  | used quadratic model with 284 points | actual_k=8
      29|[-355.0333552211523, 109.47078815102577, 243.4980947226286, 232.20079004764557, -96.15099504590034, 38.44773162016645, -98.86544187553227, 49.259626656770706, -160.28401635587215, -247.46838815510273, -56.676856976002455, 138.86000002920628, -100.24829103052616, -62.83716130256653, 49.02048783004284, 172.85752744972706, -41.789929784834385, 179.6443988273386, -74.38787906058133, 156.3226658180356, 136.1096847699955, 30.429998772218823]| 11.4605817794799805|    128.00000000|[7178, 1030, 0, 145]                                                       |  | used quadratic model with 284 points | actual_k=8
      30|[-385.47941540181637, 80.88565555214882, 249.45919005572796, 256.6128727197647, -96.44823417067528, 42.42945349821821, -116.97951086051762, 12.758840829133987, -157.55472730100155, -223.91154535114765, -20.2468871884048, 135.6247886568308, -110.15613748133183, -34.30178761482239, 35.63287453353405, 127.18279905617237, -89.90772763639688, 162.92584909894504, -88.19720141775906, 138.07687915116549, 154.30876237619668, 59.75855483300984]| 11.3227539062500000|    256.00000000|[7426, 1065, 0, 150]                                                       | | GPS sucess | actual_k=8
      31|[-385.47941540181637, 80.88565555214882, 249.45919005572796, 256.6128727197647, -96.44823417067528, 42.42945349821821, -116.97951086051762, 12.758840829133987, -157.55472730100155, -223.91154535114765, -20.2468871884048, 135.6247886568308, -110.15613748133183, -34.30178761482239, 35.63287453353405, 127.18279905617237, -89.90772763639688, 162.92584909894504, -88.19720141775906, 138.07687915116549, 154.30876237619668, 59.75855483300984]| 11.3227539062500000|    128.00000000|[7673, 1101, 0, 155]                                                       |  | used quadratic model with 284 points | actual_k=8
      32|[-405.79491375386715, 46.3426333963871, 280.1814247816801, 269.43956434726715, -89.7042895257473, 76.82461417326704, -115.90536458976567, -20.261533468961716, -177.68371365964413, -235.4346891194582, -21.203205090016127, 100.21512831747532, -62.6993084102869, -21.033055543899536, 76.06083779036999, 129.91149492561817, -83.84501782804728, 182.5874625633005, -105.62154071219265, 125.34117091447115, 162.41818124521524, 17.078859703615308]| 11.2541313171386719|    256.00000000|[7922, 1135, 0, 160]                                                       | | GPS sucess | actual_k=8
      33|[-405.79491375386715, 46.3426333963871, 280.1814247816801, 269.43956434726715, -89.7042895257473, 76.82461417326704, -115.90536458976567, -20.261533468961716, -177.68371365964413, -235.4346891194582, -21.203205090016127, 100.21512831747532, -62.6993084102869, -21.033055543899536, 76.06083779036999, 129.91149492561817, -83.84501782804728, 182.5874625633005, -105.62154071219265, 125.34117091447115, 162.41818124521524, 17.078859703615308]| 11.2541313171386719|    128.00000000|[8171, 1169, 0, 165]                                                       |  | used quadratic model with 284 points | actual_k=8
      34|[-405.79491375386715, 46.3426333963871, 280.1814247816801, 269.43956434726715, -89.7042895257473, 76.82461417326704, -115.90536458976567, -20.261533468961716, -177.68371365964413, -235.4346891194582, -21.203205090016127, 100.21512831747532, -62.6993084102869, -21.033055543899536, 76.06083779036999, 129.91149492561817, -83.84501782804728, 182.5874625633005, -105.62154071219265, 125.34117091447115, 162.41818124521524, 17.078859703615308]| 11.2541313171386719|     64.00000000|[8417, 1206, 0, 170]                                                       |  | used quadratic model with 284 points | actual_k=8
      35|[-411.9367155879736, 41.97710719704628, 268.1744248121977, 276.5044285058975, -79.28147420287132, 83.25099528441206, -78.69805868156254, -7.395835608243942, -162.9447152465582, -218.2339883595705, -5.487626057118177, 108.65144766867161, -67.96075536310673, -21.399946004152298, 90.32357029616833, 126.64035888016224, -67.40958539396524, 191.5650245139841, -83.44091670401394, 125.67556015402079, 163.5491518424824, 20.22716917283833]| 11.2395696640014648|    128.00000000|[8666, 1240, 0, 175]                                                       | | GPS sucess | actual_k=8
      36|[-411.9367155879736, 41.97710719704628, 268.1744248121977, 276.5044285058975, -79.28147420287132, 83.25099528441206, -78.69805868156254, -7.395835608243942, -162.9447152465582, -218.2339883595705, -5.487626057118177, 108.65144766867161, -67.96075536310673, -21.399946004152298, 90.32357029616833, 126.64035888016224, -67.40958539396524, 191.5650245139841, -83.44091670401394, 125.67556015402079, 163.5491518424824, 20.22716917283833]| 11.2395696640014648|     64.00000000|[8914, 1275, 0, 180]                                                       |  | used quadratic model with 284 points | actual_k=8
      37|[-417.8694138377905, 29.232623249292374, 282.74897257983685, 279.31415688991547, -73.0894680917263, 68.02099288115278, -72.75644548423588, 12.867727547883987, -185.4638001769781, -225.00250346958637, 8.742686290293932, 104.27817906439304, -79.75078393518925, -36.41721323132515, 61.89659123122692, 130.50143928825855, -75.86441460996866, 177.80532469251193, -76.5964895952493, 118.53230778127909, 159.96458119619638, 32.1966964174062]| 11.2303800582885742|    128.00000000|[9162, 1310, 0, 185]                                                       | | GPS sucess | actual_k=8
      38|[-455.3749527782202, 54.72523036599159, 292.2007462233305, 305.1204618215561, -70.77160796523094, 54.79496253142133, -42.79338319785893, 18.043719559907913, -172.11234448850155, -212.731828764081, -2.0645475201308727, 115.66046895086765, -120.2715854793787, -72.70840814709663, 37.21532253921032, 87.56505317986012, -86.92120210081339, 207.58496489026584, -64.79060141928494, 105.78377071768045, 193.46571416128427, -27.659340722486377]| 11.2131309509277344|    256.00000000|[9412, 1343, 0, 190]                                                       | | GPS sucess | actual_k=8
      39|[-455.3749527782202, 54.72523036599159, 292.2007462233305, 305.1204618215561, -70.77160796523094, 54.79496253142133, -42.79338319785893, 18.043719559907913, -172.11234448850155, -212.731828764081, -2.0645475201308727, 115.66046895086765, -120.2715854793787, -72.70840814709663, 37.21532253921032, 87.56505317986012, -86.92120210081339, 207.58496489026584, -64.79060141928494, 105.78377071768045, 193.46571416128427, -27.659340722486377]| 11.2131309509277344|    128.00000000|[9661, 1377, 0, 195]                                                       |  | used quadratic model with 284 points | actual_k=8
      40|[-480.59956596791744, 62.85011115670204, 256.175965949893, 331.36075150966644, -68.34400972723961, 37.06555426726118, -31.628199176862836, 15.216570645570755, -157.11182092130184, -235.21354492008686, -28.266495686024427, 121.3483084589243, -120.10609436035156, -73.96348538994789, 14.093145415186882, 131.73170585930347, -72.81470719724894, 247.7965737769846, -56.888704942539334, 135.15085712820292, 264.79549473989755, -2.58436475507915]| 11.1566572189331055|    256.00000000|[9907, 1414, 0, 200]                                                       | | GPS sucess | actual_k=8
      41|[-480.59956596791744, 62.85011115670204, 256.175965949893, 331.36075150966644, -68.34400972723961, 37.06555426726118, -31.628199176862836, 15.216570645570755, -157.11182092130184, -235.21354492008686, -28.266495686024427, 121.3483084589243, -120.10609436035156, -73.96348538994789, 14.093145415186882, 131.73170585930347, -72.81470719724894, 247.7965737769846, -56.888704942539334, 135.15085712820292, 264.79549473989755, -2.58436475507915]| 11.1566572189331055|    128.00000000|[10154, 1450, 0, 205]                                                      |  | used quadratic model with 284 points | actual_k=8
      42|[-494.1601672023535, 56.773198276758194, 244.34668891131878, 343.84949815273285, -59.928730338811874, 14.672596579883248, -41.027199344709516, -29.828602999448776, -206.8215644210577, -224.18497855961323, -8.639006596058607, 160.10691441595554, -86.55630493164062, -79.52180877327919, 33.73019985854626, 138.10338945686817, -72.31970707327127, 244.27823843457736, -85.92716853506863, 168.90714756399393, 255.82074994314462, 15.012183325365186]| 11.1132955551147461|    256.00000000|[10402, 1485, 0, 210]                                                      | | GPS sucess | actual_k=8
      43|[-494.1601672023535, 56.773198276758194, 244.34668891131878, 343.84949815273285, -59.928730338811874, 14.672596579883248, -41.027199344709516, -29.828602999448776, -206.8215644210577, -224.18497855961323, -8.639006596058607, 160.10691441595554, -86.55630493164062, -79.52180877327919, 33.73019985854626, 138.10338945686817, -72.31970707327127, 244.27823843457736, -85.92716853506863, 168.90714756399393, 255.82074994314462, 15.012183325365186]| 11.1132955551147461|    128.00000000|[10649, 1521, 0, 215]                                                      |  | used quadratic model with 284 points | actual_k=8
      44|[-494.1601672023535, 56.773198276758194, 244.34668891131878, 343.84949815273285, -59.928730338811874, 14.672596579883248, -41.027199344709516, -29.828602999448776, -206.8215644210577, -224.18497855961323, -8.639006596058607, 160.10691441595554, -86.55630493164062, -79.52180877327919, 33.73019985854626, 138.10338945686817, -72.31970707327127, 244.27823843457736, -85.92716853506863, 168.90714756399393, 255.82074994314462, 15.012183325365186]| 11.1132955551147461|     64.00000000|[10896, 1557, 0, 220]                                                      |  | used quadratic model with 284 points | actual_k=8
