k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646582961082, 0.2747185826301575, -0.137134462594986, 0.4579889476299286, 0.2082384824752808, -0.3116142749786377, -0.1069750189781189, -0.1159370467066765, 0.1397458612918854, 0.0341020561754704, -0.1914674639701843, -0.0652850568294525, -0.0144763644784689, 0.337201863527298, 0.0044242572039366, 0.0833752825856209, 0.197030246257782, 0.3441071510314941, 0.0740233510732651, 0.0973725020885468, -0.072860062122345, -0.4003025889396667]| 14.1187686920166016|      2.00000000|[28, 3, 0, 1]                                                              | | GPS sucess | actual_k=8
      12|[-1.2351114796474576, -4.0509418696165085, 2.6678199023008347, 3.9026142060756683, 1.6677945889532566, -0.8570822030305862, 2.794614300131798, 0.3376603499054909, -0.471010334789753, -2.5590273402631283, -4.841380447149277, -2.592514280229807, -2.1231954153627157, -0.6296793520450592, 0.6219048108905554, 2.551834173500538, -6.512240059673786, 2.565583163872361, 4.118659809231758, 2.1435230784118176, 5.077306263148785, -2.671693477779627]| 12.1351051330566406|     16.00000000|[310, 51, 0, 12]                                                           | | GPS sucess | actual_k=8
      13|[-1.2351114796474576, -4.0509418696165085, 2.6678199023008347, 3.9026142060756683, 1.6677945889532566, -0.8570822030305862, 2.794614300131798, 0.3376603499054909, -0.471010334789753, -2.5590273402631283, -4.841380447149277, -2.592514280229807, -2.1231954153627157, -0.6296793520450592, 0.6219048108905554, 2.551834173500538, -6.512240059673786, 2.565583163872361, 4.118659809231758, 2.1435230784118176, 5.077306263148785, -2.671693477779627]| 12.1351051330566406|      8.00000000|[334, 57, 0, 13]                                                           |  | used linear model with 31 points | actual_k=8
      14|[-1.2351114796474576, -4.0509418696165085, 2.6678199023008347, 3.9026142060756683, 1.6677945889532566, -0.8570822030305862, 2.794614300131798, 0.3376603499054909, -0.471010334789753, -2.5590273402631283, -4.841380447149277, -2.592514280229807, -2.1231954153627157, -0.6296793520450592, 0.6219048108905554, 2.551834173500538, -6.512240059673786, 2.565583163872361, 4.118659809231758, 2.1435230784118176, 5.077306263148785, -2.671693477779627]| 12.1351051330566406|      4.00000000|[359, 62, 0, 14]                                                           |  | used linear model with 31 points | actual_k=8
      15|[-1.2351114796474576, -4.0509418696165085, 2.6678199023008347, 3.9026142060756683, 1.6677945889532566, -0.8570822030305862, 2.794614300131798, 0.3376603499054909, -0.471010334789753, -2.5590273402631283, -4.841380447149277, -2.592514280229807, -2.1231954153627157, -0.6296793520450592, 0.6219048108905554, 2.551834173500538, -6.512240059673786, 2.565583163872361, 4.118659809231758, 2.1435230784118176, 5.077306263148785, -2.671693477779627]| 12.1351051330566406|      2.00000000|[383, 68, 0, 15]                                                           |  | used linear model with 31 points | actual_k=8
      16|[-1.480775316245854, -4.229653403162956, 3.160841092467308, 4.038023769855499, 1.687039528042078, -1.1254475265741348, 3.0322246849536896, 1.155181385576725, -0.7500077858567238, -3.24169846996665, -4.781464666128159, -2.5034609623253345, -2.7418528255075216, -1.3818669617176056, 0.3556241299957037, 1.6560385301709175, -6.388707034289837, 2.5818889252841473, 4.260482281446457, 1.8549124412238598, 4.49561183899641, -2.7922468595206738]| 12.1340513229370117|      4.00000000|[410, 71, 0, 16]                                                           | | GPS sucess | actual_k=8
      17|[-1.480775316245854, -4.229653403162956, 3.160841092467308, 4.038023769855499, 1.687039528042078, -1.1254475265741348, 3.0322246849536896, 1.155181385576725, -0.7500077858567238, -3.24169846996665, -4.781464666128159, -2.5034609623253345, -2.7418528255075216, -1.3818669617176056, 0.3556241299957037, 1.6560385301709175, -6.388707034289837, 2.5818889252841473, 4.260482281446457, 1.8549124412238598, 4.49561183899641, -2.7922468595206738]| 12.1340513229370117|      2.00000000|[437, 74, 0, 17]                                                           |  | used linear model with 31 points | actual_k=8
      18|[-1.480775316245854, -4.229653403162956, 3.160841092467308, 4.038023769855499, 1.687039528042078, -1.1254475265741348, 3.0322246849536896, 1.155181385576725, -0.7500077858567238, -3.24169846996665, -4.781464666128159, -2.5034609623253345, -2.7418528255075216, -1.3818669617176056, 0.3556241299957037, 1.6560385301709175, -6.388707034289837, 2.5818889252841473, 4.260482281446457, 1.8549124412238598, 4.49561183899641, -2.7922468595206738]| 12.1340513229370117|      1.00000000|[463, 78, 0, 18]                                                           |  | used linear model with 31 points | actual_k=8
      19|[-1.6066114054992795, -4.583669111132622, 3.310110941529274, 4.182969242334366, 1.4961404986679554, -1.3702063411474228, 2.9852383211255074, 1.2853989824652672, -0.4336152449250221, -3.12191703543067, -4.415005058050156, -2.5694847889244556, -3.0635278280824423, -1.399389985948801, 0.3859064411371946, 1.922600008547306, -6.519530080258846, 2.9536652378737926, 4.3254504352808, 1.5484673790633678, 4.613916821777821, -2.7312672808766365]| 12.1336069107055664|      2.00000000|[491, 80, 0, 19]                                                           | | GPS sucess | actual_k=8
      20|[-2.299835299141705, -4.122358903288841, 3.3310268130153418, 4.644636332988739, 0.8912810273468494, -2.1951933950185776, 2.5820107236504555, 1.2025628238916397, -0.5973314866423607, -3.1651463471353054, -4.179647460579872, -2.6402084864676, -2.827526291832328, -1.4218983389437199, 0.3030086737126112, 1.48555276542902, -6.380477271974087, 2.7073420099914074, 4.523433104157448, 2.48242936655879, 4.178085185587406, -3.325028069317341]| 12.1321182250976562|      4.00000000|[517, 84, 0, 20]                                                           | | GPS sucess | actual_k=8
      21|[-2.299835299141705, -4.122358903288841, 3.3310268130153418, 4.644636332988739, 0.8912810273468494, -2.1951933950185776, 2.5820107236504555, 1.2025628238916397, -0.5973314866423607, -3.1651463471353054, -4.179647460579872, -2.6402084864676, -2.827526291832328, -1.4218983389437199, 0.3030086737126112, 1.48555276542902, -6.380477271974087, 2.7073420099914074, 4.523433104157448, 2.48242936655879, 4.178085185587406, -3.325028069317341]| 12.1321182250976562|      2.00000000|[542, 89, 0, 21]                                                           |  | used linear model with 31 points | actual_k=8
      22|[-2.6246995376423, -3.4853444546461105, 2.8140208926051855, 4.952515184879303, 1.7730795927345753, -2.1060476824641228, 1.8151215687394142, 0.8092192262411118, -0.1903940066695213, -3.594883020967245, -4.669631645083427, -2.5313402600586414, -2.53825750015676, -2.1577403880655766, 0.6043786089867353, 1.7187216952443123, -6.555816896259785, 2.7103672206867486, 4.209020033478737, 2.2859063260257244, 4.401292033493519, -3.23758465051651]| 12.1318149566650391|      4.00000000|[568, 93, 0, 22]                                                           | | GPS sucess | actual_k=8
      23|[-2.8896366404369473, -3.8028807789087296, 2.5460495557636023, 5.2094166576862335, 1.0406645126640797, -1.1072817370295525, 0.96519485861063, 1.2626674622297287, -0.1765761058777571, -2.2313798032701015, -3.3385087698698044, -1.819167036563158, -1.28836371563375, -3.304549966007471, -0.7704643923789263, 3.0065044835209846, -7.142314858734608, 2.0178302705753595, 3.572254791855812, 3.344818603247404, 3.856619067490101, -3.371005743741989]| 12.1312150955200195|      8.00000000|[593, 98, 0, 23]                                                           | | GPS sucess | actual_k=8
      24|[-3.0365290688350797, -6.247680678963661, 2.0596451964229345, 5.593260079622269, -1.992406528443098, -0.7428914830088615, -1.0908938273787498, -2.0360483676195145, -0.0343616884201765, 0.2407664693892002, -3.835109755396843, -1.1449245400726795, -3.6506526675075293, -4.4018515683710575, 0.255059627816081, 2.7736378386616707, -6.600043900310993, 0.7447334707248956, 5.98764742910862, 2.4918938986957073, 0.7807564213871956, -2.6530891358852386]| 12.1289854049682617|     16.00000000|[619, 102, 0, 24]                                                          | | GPS sucess | actual_k=8
      25|[-3.0365290688350797, -6.247680678963661, 2.0596451964229345, 5.593260079622269, -1.992406528443098, -0.7428914830088615, -1.0908938273787498, -2.0360483676195145, -0.0343616884201765, 0.2407664693892002, -3.835109755396843, -1.1449245400726795, -3.6506526675075293, -4.4018515683710575, 0.255059627816081, 2.7736378386616707, -6.600043900310993, 0.7447334707248956, 5.98764742910862, 2.4918938986957073, 0.7807564213871956, -2.6530891358852386]| 12.1289854049682617|      8.00000000|[644, 107, 0, 25]                                                          |  | used linear model with 31 points | actual_k=8
      26|[-3.0365290688350797, -6.247680678963661, 2.0596451964229345, 5.593260079622269, -1.992406528443098, -0.7428914830088615, -1.0908938273787498, -2.0360483676195145, -0.0343616884201765, 0.2407664693892002, -3.835109755396843, -1.1449245400726795, -3.6506526675075293, -4.4018515683710575, 0.255059627816081, 2.7736378386616707, -6.600043900310993, 0.7447334707248956, 5.98764742910862, 2.4918938986957073, 0.7807564213871956, -2.6530891358852386]| 12.1289854049682617|      4.00000000|[666, 115, 0, 26]                                                          |  | used linear model with 31 points | actual_k=8
      27|[-3.6335665034130216, -6.144205451011658, 2.6881496515125036, 5.973900943994522, -0.7543807439506054, -0.893389992415905, 0.4550933018326759, -1.4986671954393387, -0.7474336307495832, 0.4661164619028568, -4.271817252039909, -1.4560359008610249, -4.4437843170017, -4.960482452064753, 1.51977732591331, 0.9033257439732552, -7.633610732853413, 1.4760191023815423, 6.491889849305153, 3.0983959548175335, -0.5376750752329826, -2.7523460015654564]| 12.1276111602783203|      8.00000000|[692, 119, 0, 27]                                                          | | GPS sucess | actual_k=8
      28|[-4.064017419703305, -5.665148615837097, 2.5033505465835333, 6.301839917898178, 0.6080114431679249, 3.089519686996937, 3.227986730635166, -0.3136664181947708, 1.5295036155730486, -0.353516723960638, -2.9179642647504807, -2.27550320699811, -5.706865152344108, -5.611924562603235, 2.413839189335704, 2.933617539703846, -7.839346580207348, -0.7950125157367438, 8.036106005311012, 6.150532137602568, -1.78599064797163, -1.0581014975905418]| 12.1268682479858398|     16.00000000|[718, 123, 0, 28]                                                          | | GPS sucess | actual_k=8
      29|[-4.064017419703305, -5.665148615837097, 2.5033505465835333, 6.301839917898178, 0.6080114431679249, 3.089519686996937, 3.227986730635166, -0.3136664181947708, 1.5295036155730486, -0.353516723960638, -2.9179642647504807, -2.27550320699811, -5.706865152344108, -5.611924562603235, 2.413839189335704, 2.933617539703846, -7.839346580207348, -0.7950125157367438, 8.036106005311012, 6.150532137602568, -1.78599064797163, -1.0581014975905418]| 12.1268682479858398|      8.00000000|[746, 125, 0, 29]                                                          |  | used linear model with 31 points | actual_k=8
      30|[-4.064017419703305, -5.665148615837097, 2.5033505465835333, 6.301839917898178, 0.6080114431679249, 3.089519686996937, 3.227986730635166, -0.3136664181947708, 1.5295036155730486, -0.353516723960638, -2.9179642647504807, -2.27550320699811, -5.706865152344108, -5.611924562603235, 2.413839189335704, 2.933617539703846, -7.839346580207348, -0.7950125157367438, 8.036106005311012, 6.150532137602568, -1.78599064797163, -1.0581014975905418]| 12.1268682479858398|      4.00000000|[770, 131, 0, 30]                                                          |  | used linear model with 31 points | actual_k=8
      31|[-4.064017419703305, -5.665148615837097, 2.5033505465835333, 6.301839917898178, 0.6080114431679249, 3.089519686996937, 3.227986730635166, -0.3136664181947708, 1.5295036155730486, -0.353516723960638, -2.9179642647504807, -2.27550320699811, -5.706865152344108, -5.611924562603235, 2.413839189335704, 2.933617539703846, -7.839346580207348, -0.7950125157367438, 8.036106005311012, 6.150532137602568, -1.78599064797163, -1.0581014975905418]| 12.1268682479858398|      2.00000000|[798, 133, 0, 31]                                                          |  | used linear model with 31 points | actual_k=8
      32|[-4.064017419703305, -5.665148615837097, 2.5033505465835333, 6.301839917898178, 0.6080114431679249, 3.089519686996937, 3.227986730635166, -0.3136664181947708, 1.5295036155730486, -0.353516723960638, -2.9179642647504807, -2.27550320699811, -5.706865152344108, -5.611924562603235, 2.413839189335704, 2.933617539703846, -7.839346580207348, -0.7950125157367438, 8.036106005311012, 6.150532137602568, -1.78599064797163, -1.0581014975905418]| 12.1268682479858398|      1.00000000|[821, 140, 0, 32]                                                          |  | used linear model with 31 points | actual_k=8
      33|[-4.15800413955003, -5.643096478655934, 2.16935377381742, 6.411174423992634, 0.4719556458294392, 2.8635967299342155, 3.5940668657422066, 0.0087428539991379, 1.554033325985074, -0.6312774382531643, -3.212047591805458, -2.4771056659519672, -5.3780223634094, -5.651054687798023, 2.4318859335035086, 3.1522096022963524, -7.9723725989460945, -0.5430040478240699, 8.256608963012695, 5.965433519333601, -1.652004413306713, -1.1804117858409882]| 12.1267137527465820|      2.00000000|[849, 142, 0, 33]                                                          | | GPS sucess | actual_k=8
      34|[-4.382115696556866, -6.0836148876696825, 2.5793059077113867, 6.51102127879858, 0.9748278148472309, 3.018895037472248, 3.0713387206196785, 0.5974331349134445, 1.8663988579064608, -0.5875173695385456, -3.442836210131645, -3.0387611873447895, -4.55936854146421, -5.915711410343647, 1.46313158236444, 3.0085601434111595, -8.414806850254536, -0.6817891418468207, 7.9702469408512115, 5.646571021527052, -1.3953347727656364, -1.4012255370616913]| 12.1263446807861328|      4.00000000|[876, 145, 0, 34]                                                          | | GPS sucess | actual_k=8
      35|[-4.382115696556866, -6.0836148876696825, 2.5793059077113867, 6.51102127879858, 0.9748278148472309, 3.018895037472248, 3.0713387206196785, 0.5974331349134445, 1.8663988579064608, -0.5875173695385456, -3.442836210131645, -3.0387611873447895, -4.55936854146421, -5.915711410343647, 1.46313158236444, 3.0085601434111595, -8.414806850254536, -0.6817891418468207, 7.9702469408512115, 5.646571021527052, -1.3953347727656364, -1.4012255370616913]| 12.1263446807861328|      2.00000000|[902, 149, 0, 35]                                                          |  | used linear model with 31 points | actual_k=8
      36|[-4.382115696556866, -6.0836148876696825, 2.5793059077113867, 6.51102127879858, 0.9748278148472309, 3.018895037472248, 3.0713387206196785, 0.5974331349134445, 1.8663988579064608, -0.5875173695385456, -3.442836210131645, -3.0387611873447895, -4.55936854146421, -5.915711410343647, 1.46313158236444, 3.0085601434111595, -8.414806850254536, -0.6817891418468207, 7.9702469408512115, 5.646571021527052, -1.3953347727656364, -1.4012255370616913]| 12.1263446807861328|      1.00000000|[927, 154, 0, 36]                                                          |  | used linear model with 31 points | actual_k=8
      37|[-4.652098779566586, -6.483448775485158, 2.6948351096361876, 6.7569596990942955, 1.273233074694872, 2.7533320263028145, 3.0545583944767714, 0.3044568747282028, 2.053259553387761, -0.624853827059269, -3.509143114089966, -2.890223700553179, -4.565080008935183, -5.874105904251337, 1.569164177402854, 2.5705638453364372, -8.411488903453574, -0.6192045032512397, 8.245038032531738, 5.542377468198538, -1.114402286708355, -1.2968822941184044]| 12.1249084472656250|      2.00000000|[954, 157, 0, 37]                                                          | | GPS sucess | actual_k=8
      38|[-5.119990621693432, -5.374449046328664, 2.961023999378085, 7.038364909589291, 1.2279866747558117, 3.033360429108143, 2.4465346317738295, 1.3545378893613815, 2.1209659669548273, -0.5164525136351585, -3.3932404592633247, -2.8338679559528828, -4.77183438045904, -5.725193042308092, 1.825316360220313, 2.2930389270186424, -8.400375543860719, -0.4290706634055823, 8.132988780736923, 5.825955655425787, -0.5980032607913017, -0.8365449830889702]| 12.1245393753051758|      4.00000000|[982, 159, 0, 38]                                                          | | GPS sucess | actual_k=8
      39|[-5.119990621693432, -5.374449046328664, 2.961023999378085, 7.038364909589291, 1.2279866747558117, 3.033360429108143, 2.4465346317738295, 1.3545378893613815, 2.1209659669548273, -0.5164525136351585, -3.3932404592633247, -2.8338679559528828, -4.77183438045904, -5.725193042308092, 1.825316360220313, 2.2930389270186424, -8.400375543860719, -0.4290706634055823, 8.132988780736923, 5.825955655425787, -0.5980032607913017, -0.8365449830889702]| 12.1245393753051758|      2.00000000|[1009, 162, 0, 39]                                                         |  | used linear model with 31 points | actual_k=8
      40|[-5.119990621693432, -5.374449046328664, 2.961023999378085, 7.038364909589291, 1.2279866747558117, 3.033360429108143, 2.4465346317738295, 1.3545378893613815, 2.1209659669548273, -0.5164525136351585, -3.3932404592633247, -2.8338679559528828, -4.77183438045904, -5.725193042308092, 1.825316360220313, 2.2930389270186424, -8.400375543860719, -0.4290706634055823, 8.132988780736923, 5.825955655425787, -0.5980032607913017, -0.8365449830889702]| 12.1245393753051758|      1.00000000|[1035, 166, 0, 40]                                                         |  | used linear model with 31 points | actual_k=8
      41|[-5.413465176708996, -5.206676976755261, 2.684895111247897, 7.322072438895702, 1.335636492818594, 2.6979177072644234, 2.395918494090438, 1.4380180314183235, 1.8451753053814173, -0.4114957675337791, -3.6104794666171074, -2.5621730871498585, -4.829842917155474, -5.530124936252832, 1.558237275108695, 2.3121180683374405, -8.54627105477266, -0.4246973090339452, 7.6978341937065125, 5.804163467139006, -0.628450071439147, -1.0857071802020073]| 12.1242609024047852|      2.00000000|[1063, 168, 0, 41]                                                         | | GPS sucess | actual_k=8
      42|[-6.069649730809033, -5.341338204219937, 2.8245481681078672, 7.794280461966991, 1.0113777481019497, 2.463709481060505, 3.11334372125566, 0.8718285039067268, 2.452718237414956, -0.1967346295714378, -3.8903222009539604, -2.026153404265642, -4.533341906499118, -4.749388013035059, 1.2143478896468878, 2.7237847596406937, -8.182439922122285, -0.0628809325862676, 7.587163053452969, 5.407880108803511, -0.6598604116588831, -0.7481777295470238]| 12.1222372055053711|      4.00000000|[1088, 173, 0, 42]                                                         | | GPS sucess | actual_k=8
      43|[-6.181832727976143, -6.603719042614102, 2.5348560344427824, 8.012497313320637, 0.407560583204031, 1.6571633890271187, 4.264228945598006, 0.1732354238629341, 3.138272086158395, 0.1203416064381599, -3.9744068160653114, -2.857704360038042, -3.3452646951191127, -3.997048530727625, 2.229580095037818, 2.968330964446068, -8.359207122353837, -1.1120486848521978, 5.875757418572903, 5.162346135824919, -0.4610676262527704, 0.9655206575989723]| 12.1211080551147461|      8.00000000|[1117, 174, 0, 43]                                                         | | GPS sucess | actual_k=8
      44|[-8.41760724503547, -3.7643328178673983, 2.034537149593234, 9.579075820744038, -3.059386257082224, 0.968918152153492, 2.495868807658553, 0.2250823602080345, 0.8810711298137903, -0.6883183047175407, -4.021496642380953, -3.9170333929359913, -5.038080356549472, -4.110300865024328, -0.1361923906952143, 4.2830182164907455, -10.392323701409623, -1.6207887523341924, 6.141776643693447, 3.7013425938785076, -1.2037618849426508, 3.8612466230988503]| 12.1195325851440430|     16.00000000|[1143, 178, 0, 44]                                                         | | GPS sucess | actual_k=8
      45|[-8.41760724503547, -3.7643328178673983, 2.034537149593234, 9.579075820744038, -3.059386257082224, 0.968918152153492, 2.495868807658553, 0.2250823602080345, 0.8810711298137903, -0.6883183047175407, -4.021496642380953, -3.9170333929359913, -5.038080356549472, -4.110300865024328, -0.1361923906952143, 4.2830182164907455, -10.392323701409623, -1.6207887523341924, 6.141776643693447, 3.7013425938785076, -1.2037618849426508, 3.8612466230988503]| 12.1195325851440430|      8.00000000|[1169, 182, 0, 45]                                                         |  | used linear model with 31 points | actual_k=8
      46|[-8.41760724503547, -3.7643328178673983, 2.034537149593234, 9.579075820744038, -3.059386257082224, 0.968918152153492, 2.495868807658553, 0.2250823602080345, 0.8810711298137903, -0.6883183047175407, -4.021496642380953, -3.9170333929359913, -5.038080356549472, -4.110300865024328, -0.1361923906952143, 4.2830182164907455, -10.392323701409623, -1.6207887523341924, 6.141776643693447, 3.7013425938785076, -1.2037618849426508, 3.8612466230988503]| 12.1195325851440430|      4.00000000|[1194, 187, 0, 46]                                                         |  | used linear model with 31 points | actual_k=8
      47|[-8.71180894691497, -2.7127789724618196, 2.698245419189334, 9.75467199832201, -3.5968104042112827, 1.2153158411383629, 2.0013511832803488, -0.8281182423233986, 1.3740308675915003, 0.4989157393574715, -4.609606254845858, -3.083548743277788, -3.374301217030734, -4.911983992904425, 0.5749399568885565, 2.621196374297142, -11.327052919892594, -2.3090267174411565, 6.372177489101887, 4.263955485075712, -2.007049748674035, 2.9128687158226967]| 12.1185836791992188|      8.00000000|[1219, 192, 0, 47]                                                         | | GPS sucess | actual_k=8
      48|[-8.71180894691497, -2.7127789724618196, 2.698245419189334, 9.75467199832201, -3.5968104042112827, 1.2153158411383629, 2.0013511832803488, -0.8281182423233986, 1.3740308675915003, 0.4989157393574715, -4.609606254845858, -3.083548743277788, -3.374301217030734, -4.911983992904425, 0.5749399568885565, 2.621196374297142, -11.327052919892594, -2.3090267174411565, 6.372177489101887, 4.263955485075712, -2.007049748674035, 2.9128687158226967]| 12.1185836791992188|      4.00000000|[1246, 195, 0, 48]                                                         |  | used linear model with 31 points | actual_k=8
      49|[-9.813657906837761, -3.8635098207741976, 1.598220957443118, 10.932873196899891, -3.368137154728174, 0.5823129639029503, 1.2367482241243124, -1.632668949663639, 0.6781481895595789, 2.4662603810429573, -3.703002203255892, -3.070830819196999, -3.087858549784869, -5.2337424121797085, -0.3876112196594477, 3.596231088042259, -11.738912223605439, -2.5178459577728063, 6.7811116352677345, 4.76861722394824, -3.023990461602807, 2.39349178224802]| 12.1173791885375977|      8.00000000|[1272, 199, 0, 49]                                                         | | GPS sucess | actual_k=8
      50|[-10.641171005554497, -6.040230201557279, 1.950742645189166, 11.57213593274355, -4.407052908092737, -1.4875513091683388, 2.099732941016555, -2.005264051258564, -2.590864023193717, 1.4425457194447517, -0.8472223170101643, -3.266006705351174, -4.299334160517901, -6.909957226365805, -0.1043158564716578, 4.35644905269146, -12.518829344538972, -2.9194400005508214, 7.146372266113758, 2.2919665090739727, 1.3915693070739508, 3.0255036130547523]| 12.1109418869018555|     16.00000000|[1298, 203, 0, 50]                                                         | | GPS sucess | actual_k=8
