k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8764642849564552, 1.2869354486465454, 0.804011806845665, 1.1728223115205765, 0.0511585474014282, 0.6970320045948029, 1.1661124378442764, 1.1817501485347748, 1.008027696982026, 0.5106664001941681, 0.5868785679340363, 0.1023983359336853, 1.1708577126264572, 0.6269434988498688, 1.5202123522758484, 1.1101862862706184, 0.7083412110805511, 1.428932100534439, 0.4630210995674133, 0.2875623106956482, 1.0438347570598125, 1.2180215120315552]|  1.2769769430160522|      2.00000000|[222, 70, 0, 5]                                                            | | GPS sucess | actual_k=16
      12|[-2.3495781645178795, -2.114579387009144, -1.1429035067558289, 0.1491573601961136, -2.959163248538971, -1.3901782631874084, -4.036312684416771, -0.8413545954972506, 0.2928955797106028, -0.6904191672801971, -0.8637478575110435, -7.134551256895065, 3.8373990207910538, -2.5921740904450417, 0.5751433540135622, -1.0113389268517494, -8.895060300827026, -8.617508821189404, -2.342713974416256, 4.410443142056465, -1.1074906475842, 3.7350233644247055]|  0.4192350208759308|     16.00000000|[2623, 870, 0, 60]                                                         |  | used quadratic model with 292 points | actual_k=16
      13|[-2.3495781645178795, -2.114579387009144, -1.1429035067558289, 0.1491573601961136, -2.959163248538971, -1.3901782631874084, -4.036312684416771, -0.8413545954972506, 0.2928955797106028, -0.6904191672801971, -0.8637478575110435, -7.134551256895065, 3.8373990207910538, -2.5921740904450417, 0.5751433540135622, -1.0113389268517494, -8.895060300827026, -8.617508821189404, -2.342713974416256, 4.410443142056465, -1.1074906475842, 3.7350233644247055]|  0.4192350208759308|      8.00000000|[2841, 943, 0, 65]                                                         |  | used quadratic model with 292 points | actual_k=16
      14|[-2.7443723306059837, -2.6113846078515053, -1.0615905672311783, -1.130701705813408, -2.7295875400304794, -0.4561846852302551, -3.884447455406189, -1.5314968694001436, -0.1789240296930075, -1.3109945952892303, -1.8525997027754784, -6.911748334765434, 2.2476110607385635, -3.796549953520298, -0.5444807838648558, 0.0609907135367393, -7.602019309997559, -8.857858397066593, -1.7211067900061607, 3.507732406258583, 0.1457396857440472, 3.634632147848606]|  0.4059990942478180|     16.00000000|[3060, 1015, 0, 70]                                                        | | GPS sucess | actual_k=16
      15|[-2.7443723306059837, -2.6113846078515053, -1.0615905672311783, -1.130701705813408, -2.7295875400304794, -0.4561846852302551, -3.884447455406189, -1.5314968694001436, -0.1789240296930075, -1.3109945952892303, -1.8525997027754784, -6.911748334765434, 2.2476110607385635, -3.796549953520298, -0.5444807838648558, 0.0609907135367393, -7.602019309997559, -8.857858397066593, -1.7211067900061607, 3.507732406258583, 0.1457396857440472, 3.634632147848606]|  0.4059990942478180|      8.00000000|[3280, 1086, 0, 75]                                                        |  | used quadratic model with 292 points | actual_k=16
      16|[-0.7904369458556175, 0.5109498724341393, -0.7471994608640671, -0.2904017418622971, -1.377856358885765, -1.1511585712432861, -6.931106209754944, -1.3979704100638628, -0.5673803444951773, -0.6614350378513336, 0.3825317993760109, -7.981014534831047, 0.255223885178566, 0.2857673987746239, -0.2441587280482054, -2.2078145518898964, -7.858583062887192, -9.669595457613468, -1.042081318795681, 2.5040303617715836, 1.434592615813017, 4.891273058950901]|  0.3806074857711792|     16.00000000|[3495, 1162, 0, 80]                                                        | | GPS sucess | actual_k=16
      17|[-0.7904369458556175, 0.5109498724341393, -0.7471994608640671, -0.2904017418622971, -1.377856358885765, -1.1511585712432861, -6.931106209754944, -1.3979704100638628, -0.5673803444951773, -0.6614350378513336, 0.3825317993760109, -7.981014534831047, 0.255223885178566, 0.2857673987746239, -0.2441587280482054, -2.2078145518898964, -7.858583062887192, -9.669595457613468, -1.042081318795681, 2.5040303617715836, 1.434592615813017, 4.891273058950901]|  0.3806074857711792|      8.00000000|[3712, 1236, 0, 85]                                                        |  | used quadratic model with 292 points | actual_k=16
      18|[-0.895468570291996, -0.2832045927643776, -1.0056577175855637, -0.5467643588781357, -0.0089269727468491, -1.4487173557281494, -6.990266650915146, -1.016280623152852, 0.4895493630319834, -0.3250821232795715, 1.2807072773575783, -9.019117757678032, 1.5293988138437271, 0.5144311264157295, -0.7017017435282469, 0.1841763481497765, -8.981122702360153, -10.516532875597477, -0.9140822514891624, 2.6384667307138443, 0.9133678786456585, 5.221654750406742]|  0.3727740943431854|     16.00000000|[3933, 1306, 0, 90]                                                        | | GPS sucess | actual_k=16
      19|[-0.895468570291996, -0.2832045927643776, -1.0056577175855637, -0.5467643588781357, -0.0089269727468491, -1.4487173557281494, -6.990266650915146, -1.016280623152852, 0.4895493630319834, -0.3250821232795715, 1.2807072773575783, -9.019117757678032, 1.5293988138437271, 0.5144311264157295, -0.7017017435282469, 0.1841763481497765, -8.981122702360153, -10.516532875597477, -0.9140822514891624, 2.6384667307138443, 0.9133678786456585, 5.221654750406742]|  0.3727740943431854|      8.00000000|[4152, 1378, 0, 95]                                                        |  | used quadratic model with 292 points | actual_k=16
      20|[-2.461906172335148, -1.3564597740769386, -0.7192828804254532, 0.3664817363023758, -0.1716371923685074, 0.0605217218399048, -6.310321539640427, -0.2678004819899797, 1.5677424315363169, -0.1154362112283707, 0.4051584973931313, -9.505293354392052, 1.2658521980047226, 0.1734180822968483, -1.5423766802996397, 0.5718316957354546, -8.887681059539318, -11.628425814211369, -1.24343191832304, 4.102985516190529, 1.992682944983244, 4.735717870295048]|  0.3645522594451904|     16.00000000|[4370, 1451, 0, 100]                                                       | | GPS sucess | actual_k=16
      21|[-2.461906172335148, -1.3564597740769386, -0.7192828804254532, 0.3664817363023758, -0.1716371923685074, 0.0605217218399048, -6.310321539640427, -0.2678004819899797, 1.5677424315363169, -0.1154362112283707, 0.4051584973931313, -9.505293354392052, 1.2658521980047226, 0.1734180822968483, -1.5423766802996397, 0.5718316957354546, -8.887681059539318, -11.628425814211369, -1.24343191832304, 4.102985516190529, 1.992682944983244, 4.735717870295048]|  0.3645522594451904|      8.00000000|[4587, 1525, 0, 105]                                                       |  | used quadratic model with 292 points | actual_k=16
      22|[-2.4498320035636425, -1.242326982319355, -1.3885938674211502, -0.7753899544477463, 0.0413082242012024, -0.0581628158688545, -5.346373349428177, 0.1720854621380568, 1.0132814291864634, 0.2894421368837357, 0.3263802453875542, -9.254145607352257, 2.369388923048973, 0.4896358624100685, -0.5800323914736509, 0.4671697318553925, -10.460773043334484, -14.06317351013422, -1.1652724221348763, 4.263429865241051, 2.7774255983531475, 5.834390617907047]|  0.3408079147338867|     16.00000000|[4803, 1600, 0, 110]                                                       | | GPS sucess | actual_k=16
      23|[-2.4498320035636425, -1.242326982319355, -1.3885938674211502, -0.7753899544477463, 0.0413082242012024, -0.0581628158688545, -5.346373349428177, 0.1720854621380568, 1.0132814291864634, 0.2894421368837357, 0.3263802453875542, -9.254145607352257, 2.369388923048973, 0.4896358624100685, -0.5800323914736509, 0.4671697318553925, -10.460773043334484, -14.06317351013422, -1.1652724221348763, 4.263429865241051, 2.7774255983531475, 5.834390617907047]|  0.3408079147338867|      8.00000000|[5023, 1671, 0, 115]                                                       |  | used quadratic model with 292 points | actual_k=16
      24|[-2.4498320035636425, -1.242326982319355, -1.3885938674211502, -0.7753899544477463, 0.0413082242012024, -0.0581628158688545, -5.346373349428177, 0.1720854621380568, 1.0132814291864634, 0.2894421368837357, 0.3263802453875542, -9.254145607352257, 2.369388923048973, 0.4896358624100685, -0.5800323914736509, 0.4671697318553925, -10.460773043334484, -14.06317351013422, -1.1652724221348763, 4.263429865241051, 2.7774255983531475, 5.834390617907047]|  0.3408079147338867|      4.00000000|[5241, 1744, 0, 120]                                                       |  | used quadratic model with 292 points | actual_k=16
      25|[-2.186433505266905, -1.055792324244976, -0.0332864075899124, -0.9828238040208817, -0.0086031407117844, -0.0632950342260301, -5.043310970067978, -0.2938113529235125, 0.9182993862777948, -0.301276370882988, -0.0676533654332161, -9.52479912340641, 2.254419706761837, 0.4767527310177684, 0.1638593841344118, 0.4371517896652222, -10.289938755333424, -14.234472014009953, -0.7424185052514076, 4.64146713912487, 3.1895693950355053, 5.818223021924496]|  0.3262523710727692|      8.00000000|[5462, 1814, 0, 125]                                                       | | GPS sucess | actual_k=16
      26|[-2.186433505266905, -1.055792324244976, -0.0332864075899124, -0.9828238040208817, -0.0086031407117844, -0.0632950342260301, -5.043310970067978, -0.2938113529235125, 0.9182993862777948, -0.301276370882988, -0.0676533654332161, -9.52479912340641, 2.254419706761837, 0.4767527310177684, 0.1638593841344118, 0.4371517896652222, -10.289938755333424, -14.234472014009953, -0.7424185052514076, 4.64146713912487, 3.1895693950355053, 5.818223021924496]|  0.3262523710727692|      4.00000000|[5681, 1886, 0, 130]                                                       |  | used quadratic model with 292 points | actual_k=16
      27|[-2.0494381301105022, -0.6000874862074852, -0.3937277644872665, -0.44747294485569, 0.0109491031616926, -0.0800523194484413, -4.4866200387477875, -0.3889069799333811, 0.6561863515526056, -0.3219937141984701, -0.4222424998879433, -9.059848710894585, 1.376481257379055, 0.2976314602419734, -0.0004315059632063, 0.764177143573761, -11.145655877888203, -14.244186678901315, -0.0384418740868568, 4.334374293684959, 3.5310305170714855, 6.318985126912594]|  0.3183100223541260|      8.00000000|[5896, 1962, 0, 135]                                                       | | GPS sucess | actual_k=16
      28|[-2.0494381301105022, -0.6000874862074852, -0.3937277644872665, -0.44747294485569, 0.0109491031616926, -0.0800523194484413, -4.4866200387477875, -0.3889069799333811, 0.6561863515526056, -0.3219937141984701, -0.4222424998879433, -9.059848710894585, 1.376481257379055, 0.2976314602419734, -0.0004315059632063, 0.764177143573761, -11.145655877888203, -14.244186678901315, -0.0384418740868568, 4.334374293684959, 3.5310305170714855, 6.318985126912594]|  0.3183100223541260|      4.00000000|[6112, 2037, 0, 140]                                                       |  | used quadratic model with 292 points | actual_k=16
      29|[-2.0494381301105022, -0.6000874862074852, -0.3937277644872665, -0.44747294485569, 0.0109491031616926, -0.0800523194484413, -4.4866200387477875, -0.3889069799333811, 0.6561863515526056, -0.3219937141984701, -0.4222424998879433, -9.059848710894585, 1.376481257379055, 0.2976314602419734, -0.0004315059632063, 0.764177143573761, -11.145655877888203, -14.244186678901315, -0.0384418740868568, 4.334374293684959, 3.5310305170714855, 6.318985126912594]|  0.3183100223541260|      2.00000000|[6329, 2111, 0, 145]                                                       |  | used quadratic model with 292 points | actual_k=16
      30|[-1.755865465849638, 0.1158596649765968, -0.1268380135297775, -0.4276355691254139, -0.4661705512553453, 0.0903837052173913, -4.761744886636734, -0.1352053824812174, -0.052121153101325, -0.1297816690057516, 0.1072765812277794, -8.955236077308655, 1.1670295521616936, 0.1976337386295199, 0.0129273710772395, 1.0156999230384827, -10.543725498020649, -14.849206069484353, -0.3231557980179787, 3.698910638689995, 4.3491564206779, 5.998055659234524]|  0.3149830698966980|      4.00000000|[6550, 2181, 0, 150]                                                       | | GPS sucess | actual_k=16
      31|[-2.32810665294528, 0.1650179214775562, -0.4558611959218979, -0.3614703007042408, 0.0984651427716017, 0.0404710252769291, -4.716357842087746, 0.0370954778045416, -0.3154600169509649, 0.1685794834047556, -0.3275665417313576, -9.033682532608509, 0.5072412416338921, 0.4867612970992923, 0.065897542051971, 0.5688502192497253, -10.961085207760334, -15.601643541827798, -0.4713367894291878, 4.027257606387138, 3.4149285964667797, 5.376339875161648]|  0.3134552240371704|      8.00000000|[6770, 2252, 0, 155]                                                       | | GPS sucess | actual_k=16
      32|[-2.32810665294528, 0.1650179214775562, -0.4558611959218979, -0.3614703007042408, 0.0984651427716017, 0.0404710252769291, -4.716357842087746, 0.0370954778045416, -0.3154600169509649, 0.1685794834047556, -0.3275665417313576, -9.033682532608509, 0.5072412416338921, 0.4867612970992923, 0.065897542051971, 0.5688502192497253, -10.961085207760334, -15.601643541827798, -0.4713367894291878, 4.027257606387138, 3.4149285964667797, 5.376339875161648]|  0.3134552240371704|      4.00000000|[6987, 2326, 0, 160]                                                       |  | used quadratic model with 292 points | actual_k=16
      33|[-2.0077434591948986, 0.1252987533807755, 0.0086634904146194, -0.3437208198010921, -0.206547798588872, -0.0854979525320232, -4.527214750647545, -0.0937086138874292, 0.6150046680122614, 0.1902321018278599, -0.3063444774597883, -9.576255448162556, 0.1787837073206902, 0.1993194473907351, 0.2209949819371104, 0.4268850684165955, -10.41026670485735, -15.908770928159356, -1.6815874055027962, 3.5246022194623947, 3.348093409091234, 5.32578532025218]|  0.3073928654193878|      8.00000000|[7206, 2398, 0, 165]                                                       | | GPS sucess | actual_k=16
      34|[-2.0077434591948986, 0.1252987533807755, 0.0086634904146194, -0.3437208198010921, -0.206547798588872, -0.0854979525320232, -4.527214750647545, -0.0937086138874292, 0.6150046680122614, 0.1902321018278599, -0.3063444774597883, -9.576255448162556, 0.1787837073206902, 0.1993194473907351, 0.2209949819371104, 0.4268850684165955, -10.41026670485735, -15.908770928159356, -1.6815874055027962, 3.5246022194623947, 3.348093409091234, 5.32578532025218]|  0.3073928654193878|      4.00000000|[7424, 2471, 0, 170]                                                       |  | used quadratic model with 292 points | actual_k=16
      35|[-2.0557038858532906, 0.2272130399942398, -0.6839361637830734, -0.1252395920455456, -0.2118136044591665, -0.6195300589315593, -4.372270733118057, 0.0266213249415159, -0.0870716478675604, 0.0799569375813007, 0.2041161973029375, -10.06197077780962, 0.9519187733530998, 0.2053714226931334, -0.4916270645335317, -0.1108435392379761, -10.62059224396944, -16.244562515988946, -2.0978863313794136, 3.2025584131479263, 3.431692700833082, 5.872469108551741]|  0.3071812987327576|      8.00000000|[7642, 2544, 0, 175]                                                       | | GPS sucess | actual_k=16
      36|[-2.0557038858532906, 0.2272130399942398, -0.6839361637830734, -0.1252395920455456, -0.2118136044591665, -0.6195300589315593, -4.372270733118057, 0.0266213249415159, -0.0870716478675604, 0.0799569375813007, 0.2041161973029375, -10.06197077780962, 0.9519187733530998, 0.2053714226931334, -0.4916270645335317, -0.1108435392379761, -10.62059224396944, -16.244562515988946, -2.0978863313794136, 3.2025584131479263, 3.431692700833082, 5.872469108551741]|  0.3071812987327576|      4.00000000|[7861, 2616, 0, 180]                                                       |  | used quadratic model with 292 points | actual_k=16
      37|[-2.2690556421875954, 0.1045535281300545, -0.4656053632497787, -0.2920326106250286, -0.0449014212936163, -0.5889434716664255, -3.94830122590065, -0.0787836331874132, 0.5015573594719172, -0.3612610809504986, 0.3053075764328241, -9.441301830112934, 0.8813136592507362, -0.0161745864897966, -0.5772128822281957, -0.1118973892880604, -9.812377519905567, -16.591932514682412, -2.7937367036938667, 3.270846113562584, 3.9355966858565807, 4.809640806168318]|  0.3059632778167725|      8.00000000|[8081, 2687, 0, 185]                                                       | | GPS sucess | actual_k=16
      38|[-2.2690556421875954, 0.1045535281300545, -0.4656053632497787, -0.2920326106250286, -0.0449014212936163, -0.5889434716664255, -3.94830122590065, -0.0787836331874132, 0.5015573594719172, -0.3612610809504986, 0.3053075764328241, -9.441301830112934, 0.8813136592507362, -0.0161745864897966, -0.5772128822281957, -0.1118973892880604, -9.812377519905567, -16.591932514682412, -2.7937367036938667, 3.270846113562584, 3.9355966858565807, 4.809640806168318]|  0.3059632778167725|      4.00000000|[8299, 2760, 0, 190]                                                       |  | used quadratic model with 292 points | actual_k=16
      39|[-2.2690556421875954, 0.1045535281300545, -0.4656053632497787, -0.2920326106250286, -0.0449014212936163, -0.5889434716664255, -3.94830122590065, -0.0787836331874132, 0.5015573594719172, -0.3612610809504986, 0.3053075764328241, -9.441301830112934, 0.8813136592507362, -0.0161745864897966, -0.5772128822281957, -0.1118973892880604, -9.812377519905567, -16.591932514682412, -2.7937367036938667, 3.270846113562584, 3.9355966858565807, 4.809640806168318]|  0.3059632778167725|      2.00000000|[8519, 2831, 0, 195]                                                       |  | used quadratic model with 292 points | actual_k=16
      40|[-1.7460672035813332, -0.1497776135802269, -0.4040834307670593, -0.126224260777235, -0.1326999496668577, -0.9714937112294137, -3.8033710569143295, -0.2358833570033312, 0.4334440845996141, -0.3708468098193407, 0.059498617425561, -9.791578896343708, 0.8427878729999065, 0.0927022229880095, -0.4410704644396901, -0.1968004357768223, -9.716558016836643, -16.354038009420037, -2.6596791967749596, 3.5410025268793106, 3.8053536973893642, 4.98330619558692]|  0.3006255626678467|      4.00000000|[8735, 2906, 0, 200]                                                       | | GPS sucess | actual_k=16
      41|[-1.7137290500104427, -0.4910676702857018, -0.3804980553686619, -0.3351460061967373, 0.1148048359900713, -1.1527133486233652, -3.35504712164402, -0.7368631977587938, 0.1946751940995455, 0.1181755941361189, -0.1298620905727148, -10.627038903534412, 0.2331467978656292, -0.0431332308799028, -0.0794024439528584, -0.3401527655078098, -9.04078046232462, -16.312122905626893, -3.265957735478878, 3.67977711558342, 3.721087720245123, 4.051447656005621]|  0.2988494634628296|      8.00000000|[8955, 2977, 0, 205]                                                       | | GPS sucess | actual_k=16
      42|[-1.7137290500104427, -0.4910676702857018, -0.3804980553686619, -0.3351460061967373, 0.1148048359900713, -1.1527133486233652, -3.35504712164402, -0.7368631977587938, 0.1946751940995455, 0.1181755941361189, -0.1298620905727148, -10.627038903534412, 0.2331467978656292, -0.0431332308799028, -0.0794024439528584, -0.3401527655078098, -9.04078046232462, -16.312122905626893, -3.265957735478878, 3.67977711558342, 3.721087720245123, 4.051447656005621]|  0.2988494634628296|      4.00000000|[9173, 3050, 0, 210]                                                       |  | used quadratic model with 292 points | actual_k=16
      43|[-2.147517677396536, 0.0339184775948524, -0.7237238325178623, -0.303696982562542, 0.2311112303286791, -0.2472520372830331, -3.1815956979990005, -0.0913398880511522, 0.2320989239960909, 0.0271258484572172, 0.0064638797193766, -11.159215159714222, 0.3641790710389614, -0.0687284898012877, -0.4765096278861165, 0.1148843216942623, -9.719004549086094, -15.768685961142182, -3.4015124067664146, 3.2768562138080597, 3.276812668889761, 4.6080215238034725]|  0.2961258292198181|      8.00000000|[9391, 3123, 0, 215]                                                       | | GPS sucess | actual_k=16
      44|[-2.147517677396536, 0.0339184775948524, -0.7237238325178623, -0.303696982562542, 0.2311112303286791, -0.2472520372830331, -3.1815956979990005, -0.0913398880511522, 0.2320989239960909, 0.0271258484572172, 0.0064638797193766, -11.159215159714222, 0.3641790710389614, -0.0687284898012877, -0.4765096278861165, 0.1148843216942623, -9.719004549086094, -15.768685961142182, -3.4015124067664146, 3.2768562138080597, 3.276812668889761, 4.6080215238034725]|  0.2961258292198181|      4.00000000|[9608, 3197, 0, 220]                                                       |  | used quadratic model with 292 points | actual_k=16
