k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5489702820777893, 0.1163929924368858, 0.328338623046875, 0.7496638894081116, 0.1525867283344269, 0.4345364570617676, 0.6576316952705383, 0.4257676005363464, -0.1848170608282089, -0.505072295665741, -0.7533788084983826, -0.0325717180967331, 0.4159857630729675, -0.2395432144403458, 0.0127339018508792, -0.188658282160759, 0.1669849455356598, 0.0615657716989517, 0.7095125317573547, -0.0780480951070786, -0.7219283580780029, 0.0546883046627045]| 13.1938056945800781|      2.00000000|[275, 17, 0, 5]                                                            | | GPS sucess | actual_k=4
      23|[-434.7761200070381, -507.95928248018026, 185.32949674129486, 345.69201225042343, -44.1448478102684, -120.50316429138184, -32.84246101975441, -92.04042947292328, 100.41550971567631, 65.33553785085678, -0.3291885852813721, -69.42548225820065, 100.59042346477509, -24.960875421762466, 301.45440963935107, 149.18511129915714, -153.73190972208977, -54.80427883565426, 43.2153267711401, -255.2484083622694, 31.808115482330322, -46.84187278151512]| 10.9129104614257812|    512.00000000|[6276, 418, 0, 115]                                                        | | GPS sucess | actual_k=4
      24|[-490.2816055417061, -728.5530935153365, 217.49965512752533, 398.4006800055504, 208.40102010965347, -162.3249111175537, -154.4744876921177, -61.18032395839691, -52.41142509877682, 141.5936021208763, 89.77394556999207, -196.13992927968502, 184.21556079387665, -60.60056200623512, 244.11279968451709, 318.93428732454777, -56.94913384318352, 19.78103305399418, -28.560086742043495, -344.6422377079725, 89.91955804824829, -34.56359252333641]| 10.7112197875976562|   1024.00000000|[6548, 437, 0, 120]                                                        | | GPS sucess | actual_k=4
      25|[-490.2816055417061, -728.5530935153365, 217.49965512752533, 398.4006800055504, 208.40102010965347, -162.3249111175537, -154.4744876921177, -61.18032395839691, -52.41142509877682, 141.5936021208763, 89.77394556999207, -196.13992927968502, 184.21556079387665, -60.60056200623512, 244.11279968451709, 318.93428732454777, -56.94913384318352, 19.78103305399418, -28.560086742043495, -344.6422377079725, 89.91955804824829, -34.56359252333641]| 10.7112197875976562|    512.00000000|[6822, 454, 0, 125]                                                        |  | used quadratic model with 292 points | actual_k=4
      26|[-490.2816055417061, -728.5530935153365, 217.49965512752533, 398.4006800055504, 208.40102010965347, -162.3249111175537, -154.4744876921177, -61.18032395839691, -52.41142509877682, 141.5936021208763, 89.77394556999207, -196.13992927968502, 184.21556079387665, -60.60056200623512, 244.11279968451709, 318.93428732454777, -56.94913384318352, 19.78103305399418, -28.560086742043495, -344.6422377079725, 89.91955804824829, -34.56359252333641]| 10.7112197875976562|    256.00000000|[7095, 472, 0, 130]                                                        |  | used quadratic model with 292 points | actual_k=4
      27|[-535.2205513119698, -782.1592794284225, 228.83546006679535, 435.50632804632187, 211.06911331415176, -173.47292041778564, -173.6997779905796, -54.48620355129242, -27.759562000632286, 166.65466398000717, 133.52884364128113, -166.80620430409908, 208.9467943906784, -34.085419565439224, 270.362166444771, 319.26000459492207, -44.522371262311935, -2.999589428305626, -35.94384337961674, -367.8742857426405, 74.14876985549927, 9.126455694437027]| 10.6391725540161133|    512.00000000|[7367, 491, 0, 135]                                                        | | GPS sucess | actual_k=4
      28|[-558.8839138150215, -794.5894857272506, 233.43370187282562, 453.84955924749374, 198.26038604974747, -114.74737644195557, -87.27579727768898, -171.482564330101, -10.806463703513145, 227.05412381887436, 210.48790431022644, -124.43219231069088, 283.86936366558075, -72.92196360230446, 279.04302505683154, 341.8720079213381, -108.40205571055412, -91.32438038289547, 24.114574894309044, -425.41976837813854, 80.45850086212158, 47.748110204935074]| 10.5759449005126953|   1024.00000000|[7639, 510, 0, 140]                                                        | | GPS sucess | actual_k=4
      29|[-558.8839138150215, -794.5894857272506, 233.43370187282562, 453.84955924749374, 198.26038604974747, -114.74737644195557, -87.27579727768898, -171.482564330101, -10.806463703513145, 227.05412381887436, 210.48790431022644, -124.43219231069088, 283.86936366558075, -72.92196360230446, 279.04302505683154, 341.8720079213381, -108.40205571055412, -91.32438038289547, 24.114574894309044, -425.41976837813854, 80.45850086212158, 47.748110204935074]| 10.5759449005126953|    512.00000000|[7910, 530, 0, 145]                                                        |  | used quadratic model with 292 points | actual_k=4
      30|[-689.8277156949043, -1050.1096883639693, 191.14654672145844, 580.4952120184898, 408.1982370018959, -194.52121829986572, 489.9289146363735, -270.7036565542221, -292.03034065663815, 447.5335091948509, 281.9480788707733, 36.92999030649662, 305.21348559856415, -483.3140839636326, 186.8027601642534, 639.6304002553225, -185.85694310069084, 25.08632518351078, -160.91597320139408, -366.9773550480604, -182.66213512420654, 107.25444260239601]| 10.3361797332763672|   1024.00000000|[8183, 548, 0, 150]                                                        | | GPS sucess | actual_k=4
      31|[-689.8277156949043, -1050.1096883639693, 191.14654672145844, 580.4952120184898, 408.1982370018959, -194.52121829986572, 489.9289146363735, -270.7036565542221, -292.03034065663815, 447.5335091948509, 281.9480788707733, 36.92999030649662, 305.21348559856415, -483.3140839636326, 186.8027601642534, 639.6304002553225, -185.85694310069084, 25.08632518351078, -160.91597320139408, -366.9773550480604, -182.66213512420654, 107.25444260239601]| 10.3361797332763672|    512.00000000|[8456, 566, 0, 155]                                                        |  | used quadratic model with 292 points | actual_k=4
      32|[-972.0095699429512, -959.5466466769576, 370.85797250270844, 764.7273134589195, 487.8131967186928, -522.6539697647095, 571.9165168702602, -194.26714074611664, -682.8502564281225, 429.6229504942894, 309.46190333366394, -23.536558613181114, 339.3320463895798, -238.26218882203102, -151.2214097576216, 637.3726583272219, -170.5417432487011, 432.6519074589014, -361.5581698566675, -43.33660797774792, 113.52283191680908, 296.7568077147007]| 10.0083589553833008|   1024.00000000|[8730, 583, 0, 160]                                                        | | GPS sucess | actual_k=4
      33|[-1106.1446407437325, -1083.4790197238326, 291.51558816432953, 891.8399080634117, 616.8865457177162, -536.0278730392456, 627.0813270509243, -34.00732934474945, -590.9785218089819, 415.165773332119, 547.0947768688202, -47.909260258078575, 415.919265627861, -219.64523974061012, -204.58055206108838, 414.98061425983906, -56.86533638834953, 358.7097611576319, -250.30964995920658, -31.851774260401726, 119.51354932785034, 371.6591514647007]|  9.8679637908935547|   2048.00000000|[9004, 600, 0, 165]                                                        | | GPS sucess | actual_k=4
      34|[-1106.1446407437325, -1083.4790197238326, 291.51558816432953, 891.8399080634117, 616.8865457177162, -536.0278730392456, 627.0813270509243, -34.00732934474945, -590.9785218089819, 415.165773332119, 547.0947768688202, -47.909260258078575, 415.919265627861, -219.64523974061012, -204.58055206108838, 414.98061425983906, -56.86533638834953, 358.7097611576319, -250.30964995920658, -31.851774260401726, 119.51354932785034, 371.6591514647007]|  9.8679637908935547|   1024.00000000|[9277, 618, 0, 170]                                                        |  | used quadratic model with 292 points | actual_k=4
      35|[-1106.1446407437325, -1083.4790197238326, 291.51558816432953, 891.8399080634117, 616.8865457177162, -536.0278730392456, 627.0813270509243, -34.00732934474945, -590.9785218089819, 415.165773332119, 547.0947768688202, -47.909260258078575, 415.919265627861, -219.64523974061012, -204.58055206108838, 414.98061425983906, -56.86533638834953, 358.7097611576319, -250.30964995920658, -31.851774260401726, 119.51354932785034, 371.6591514647007]|  9.8679637908935547|    512.00000000|[9550, 636, 0, 175]                                                        |  | used quadratic model with 292 points | actual_k=4
      36|[-1106.1446407437325, -1083.4790197238326, 291.51558816432953, 891.8399080634117, 616.8865457177162, -536.0278730392456, 627.0813270509243, -34.00732934474945, -590.9785218089819, 415.165773332119, 547.0947768688202, -47.909260258078575, 415.919265627861, -219.64523974061012, -204.58055206108838, 414.98061425983906, -56.86533638834953, 358.7097611576319, -250.30964995920658, -31.851774260401726, 119.51354932785034, 371.6591514647007]|  9.8679637908935547|    256.00000000|[9822, 655, 0, 180]                                                        |  | used quadratic model with 292 points | actual_k=4
      37|[-1106.1446407437325, -1083.4790197238326, 291.51558816432953, 891.8399080634117, 616.8865457177162, -536.0278730392456, 627.0813270509243, -34.00732934474945, -590.9785218089819, 415.165773332119, 547.0947768688202, -47.909260258078575, 415.919265627861, -219.64523974061012, -204.58055206108838, 414.98061425983906, -56.86533638834953, 358.7097611576319, -250.30964995920658, -31.851774260401726, 119.51354932785034, 371.6591514647007]|  9.8679637908935547|    128.00000000|[10095, 673, 0, 185]                                                       |  | used quadratic model with 292 points | actual_k=4
      38|[-1106.1446407437325, -1083.4790197238326, 291.51558816432953, 891.8399080634117, 616.8865457177162, -536.0278730392456, 627.0813270509243, -34.00732934474945, -590.9785218089819, 415.165773332119, 547.0947768688202, -47.909260258078575, 415.919265627861, -219.64523974061012, -204.58055206108838, 414.98061425983906, -56.86533638834953, 358.7097611576319, -250.30964995920658, -31.851774260401726, 119.51354932785034, 371.6591514647007]|  9.8679637908935547|     64.00000000|[10368, 691, 0, 190]                                                       |  | used quadratic model with 292 points | actual_k=4
      39|[-1106.1446407437325, -1083.4790197238326, 291.51558816432953, 891.8399080634117, 616.8865457177162, -536.0278730392456, 627.0813270509243, -34.00732934474945, -590.9785218089819, 415.165773332119, 547.0947768688202, -47.909260258078575, 415.919265627861, -219.64523974061012, -204.58055206108838, 414.98061425983906, -56.86533638834953, 358.7097611576319, -250.30964995920658, -31.851774260401726, 119.51354932785034, 371.6591514647007]|  9.8679637908935547|     32.00000000|[10642, 708, 0, 195]                                                       |  | used quadratic model with 292 points | actual_k=4
      40|[-1110.4548328518867, -1083.3419370874763, 297.33821618556976, 894.1956617236137, 611.3007078766823, -536.5458919405937, 628.5086487233639, -34.28396672010422, -591.5324298590422, 412.4311255812645, 546.4158914685249, -46.56994257867336, 412.258700966835, -218.43691125512123, -209.66679759789258, 417.11342366039753, -62.6200952231884, 355.8481381088495, -246.85665060579777, -24.66285614669323, 120.06804305315018, 373.61657229065895]|  9.8645067214965820|     64.00000000|[10914, 727, 0, 200]                                                       | | GPS sucess | actual_k=4
      41|[-1110.4548328518867, -1083.3419370874763, 297.33821618556976, 894.1956617236137, 611.3007078766823, -536.5458919405937, 628.5086487233639, -34.28396672010422, -591.5324298590422, 412.4311255812645, 546.4158914685249, -46.56994257867336, 412.258700966835, -218.43691125512123, -209.66679759789258, 417.11342366039753, -62.6200952231884, 355.8481381088495, -246.85665060579777, -24.66285614669323, 120.06804305315018, 373.61657229065895]|  9.8645067214965820|     32.00000000|[11187, 745, 0, 205]                                                       |  | used quadratic model with 292 points | actual_k=4
      42|[-1110.4548328518867, -1083.3419370874763, 297.33821618556976, 894.1956617236137, 611.3007078766823, -536.5458919405937, 628.5086487233639, -34.28396672010422, -591.5324298590422, 412.4311255812645, 546.4158914685249, -46.56994257867336, 412.258700966835, -218.43691125512123, -209.66679759789258, 417.11342366039753, -62.6200952231884, 355.8481381088495, -246.85665060579777, -24.66285614669323, 120.06804305315018, 373.61657229065895]|  9.8645067214965820|     16.00000000|[11462, 761, 0, 210]                                                       |  | used quadratic model with 292 points | actual_k=4
      43|[-1113.2261384129524, -1085.0356379970908, 287.07660043239594, 898.2100407481194, 596.9500408768654, -540.7428981661797, 627.837848752737, -36.645680367946625, -584.8787438124418, 411.8232552409172, 544.6110659241676, -43.30231653153896, 410.81962394714355, -218.25488825142384, -209.31441428232938, 415.8226660043001, -55.06895062327385, 356.69098080694675, -245.18820311129093, -29.805565878748894, 97.93837195634842, 378.4432982504368]|  9.8631715774536133|     32.00000000|[11734, 780, 0, 215]                                                       | | GPS sucess | actual_k=4
      44|[-1118.5054925084114, -1087.8740328773856, 283.65052330493927, 903.210576236248, 610.2215738892555, -553.605219066143, 633.0642066895962, -19.681567132472992, -582.4902657717466, 408.77939146757126, 549.625203192234, -41.3940399736166, 413.7624833583832, -221.79138942062855, -212.46919753123075, 417.2720939666033, -58.49883386492729, 355.1961252838373, -246.49653638899326, -43.9271192997694, 99.0438956618309, 379.59871700406075]|  9.8585147857666016|     64.00000000|[12007, 798, 0, 220]                                                       | | GPS sucess | actual_k=4
