k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6753371953964233, 0.8128117024898529, 0.9143563881516457, 0.9790388401597738, 1.0358772315084934, 0.5415856540203094, 1.1518088579177856, 0.8381522595882416, 1.064435750246048, 1.1662998497486115, 0.9102666452527046, 0.4542871117591858, 1.2306382358074188, 0.9865232016891241, 0.9801069125533104, 1.026202144101262, 0.824710801243782, 1.0097856670618057, 1.0079399710521102, 1.1174477115273476, 0.958405613899231, 1.3622678220272064]|  1.3611805438995361|      2.00000000|[276, 0, 0, 5]                                                             | | GPS sucess | actual_k=0
      12|[-10.235473245382309, -4.573338316753507, -2.173702485859394, -3.064975881949067, -1.3771698214113712, -3.296813815832138, -4.81888122856617, -1.6901140809059143, -1.8359420001506805, -5.336288601160049, 0.4183459840714931, -3.3074806407094, 3.389129586517811, -3.886992761865258, 2.6685047037899494, 2.522506246343255, -7.328916296362877, -12.364976696670055, -7.464653351344168, 2.9594941288232803, 0.2410666644573212, -0.1357386708259583]|  0.4773011207580566|     16.00000000|[3301, 0, 0, 60]                                                           | | GPS sucess | actual_k=0
      13|[-10.235473245382309, -4.573338316753507, -2.173702485859394, -3.064975881949067, -1.3771698214113712, -3.296813815832138, -4.81888122856617, -1.6901140809059143, -1.8359420001506805, -5.336288601160049, 0.4183459840714931, -3.3074806407094, 3.389129586517811, -3.886992761865258, 2.6685047037899494, 2.522506246343255, -7.328916296362877, -12.364976696670055, -7.464653351344168, 2.9594941288232803, 0.2410666644573212, -0.1357386708259583]|  0.4773011207580566|      8.00000000|[3576, 0, 0, 65]                                                           |  | used quadratic model with 276 points | actual_k=0
      14|[-4.99666890501976, -3.3920053709298372, -4.091582305729389, -2.3939432743936777, -2.2843705751001835, -2.033278316259384, -5.7657740861177444, -2.6126267313957214, -0.4668638408184052, -5.429516591131687, 1.0457106791436672, -2.105570502579212, 3.989151783287525, -5.055908152833581, 2.5921752341091633, 3.021441826596856, -6.205543860793114, -13.03901606053114, -8.142914333380759, 4.516056671738625, -1.4651760160923004, 0.0303834974765778]|  0.4588459730148315|     16.00000000|[3851, 0, 0, 70]                                                           | | GPS sucess | actual_k=0
      15|[-4.99666890501976, -3.3920053709298372, -4.091582305729389, -2.3939432743936777, -2.2843705751001835, -2.033278316259384, -5.7657740861177444, -2.6126267313957214, -0.4668638408184052, -5.429516591131687, 1.0457106791436672, -2.105570502579212, 3.989151783287525, -5.055908152833581, 2.5921752341091633, 3.021441826596856, -6.205543860793114, -13.03901606053114, -8.142914333380759, 4.516056671738625, -1.4651760160923004, 0.0303834974765778]|  0.4588459730148315|      8.00000000|[4126, 0, 0, 75]                                                           |  | used quadratic model with 276 points | actual_k=0
      16|[-4.596580982208252, -4.333752797916532, -5.931734092533588, -1.812973940744996, -1.1534471847116947, -3.1084459722042084, -7.15748555958271, -3.4435506463050842, -2.132436841726303, -4.055614270269871, -0.0311574973165989, -0.3706895783543587, 1.475735493004322, -1.1932646725326777, 3.0058378763496876, 2.5127356741577387, -7.963491901755333, -14.424745135009289, -9.361751832999289, 2.5533826500177383, -3.435906320810318, -1.893265575170517]|  0.4284198284149170|     16.00000000|[4401, 0, 0, 80]                                                           | | GPS sucess | actual_k=0
      17|[-4.596580982208252, -4.333752797916532, -5.931734092533588, -1.812973940744996, -1.1534471847116947, -3.1084459722042084, -7.15748555958271, -3.4435506463050842, -2.132436841726303, -4.055614270269871, -0.0311574973165989, -0.3706895783543587, 1.475735493004322, -1.1932646725326777, 3.0058378763496876, 2.5127356741577387, -7.963491901755333, -14.424745135009289, -9.361751832999289, 2.5533826500177383, -3.435906320810318, -1.893265575170517]|  0.4284198284149170|      8.00000000|[4676, 0, 0, 85]                                                           |  | used quadratic model with 276 points | actual_k=0
      18|[-2.9710934162139893, -5.786901401355863, -5.587439723312855, -2.3125882986932993, -1.3174134977161884, -3.906775265932083, -6.982666432857513, -4.864093601703644, -0.6589038074016571, -3.3412382379174232, 0.2296763025224209, -3.9101318791508675, -0.721973828971386, 0.2130260970443487, 4.392693240195513, 3.650425622239709, -6.800192102789879, -16.792357735335827, -7.073872127570212, 1.8960945755243301, 0.3947721421718597, -0.514548271894455]|  0.4154591262340546|     16.00000000|[4951, 0, 0, 90]                                                           | | GPS sucess | actual_k=0
      19|[-2.9710934162139893, -5.786901401355863, -5.587439723312855, -2.3125882986932993, -1.3174134977161884, -3.906775265932083, -6.982666432857513, -4.864093601703644, -0.6589038074016571, -3.3412382379174232, 0.2296763025224209, -3.9101318791508675, -0.721973828971386, 0.2130260970443487, 4.392693240195513, 3.650425622239709, -6.800192102789879, -16.792357735335827, -7.073872127570212, 1.8960945755243301, 0.3947721421718597, -0.514548271894455]|  0.4154591262340546|      8.00000000|[5226, 0, 0, 95]                                                           |  | used quadratic model with 276 points | actual_k=0
      20|[-2.9710934162139893, -5.786901401355863, -5.587439723312855, -2.3125882986932993, -1.3174134977161884, -3.906775265932083, -6.982666432857513, -4.864093601703644, -0.6589038074016571, -3.3412382379174232, 0.2296763025224209, -3.9101318791508675, -0.721973828971386, 0.2130260970443487, 4.392693240195513, 3.650425622239709, -6.800192102789879, -16.792357735335827, -7.073872127570212, 1.8960945755243301, 0.3947721421718597, -0.514548271894455]|  0.4154591262340546|      4.00000000|[5501, 0, 0, 100]                                                          |  | used quadratic model with 276 points | actual_k=0
      21|[-3.3579200208187103, -3.8441744316369295, -5.359122507274151, -1.5004048589617014, -1.0966265089809895, -3.4520638287067413, -7.459363967180252, -3.276995003223419, -0.0678407847881317, -4.358280993998051, 0.1067148856818676, -3.608950801193714, -0.5071182176470757, 0.7400708701461554, 4.287358578294516, 2.530849287286401, -7.2939368933439255, -15.510772041976452, -6.423441388644278, 2.276409611105919, -0.302659660577774, -0.8803372085094452]|  0.3918097913265228|      8.00000000|[5776, 0, 0, 105]                                                          | | GPS sucess | actual_k=0
      22|[-3.3579200208187103, -3.8441744316369295, -5.359122507274151, -1.5004048589617014, -1.0966265089809895, -3.4520638287067413, -7.459363967180252, -3.276995003223419, -0.0678407847881317, -4.358280993998051, 0.1067148856818676, -3.608950801193714, -0.5071182176470757, 0.7400708701461554, 4.287358578294516, 2.530849287286401, -7.2939368933439255, -15.510772041976452, -6.423441388644278, 2.276409611105919, -0.302659660577774, -0.8803372085094452]|  0.3918097913265228|      4.00000000|[6051, 0, 0, 110]                                                          |  | used quadratic model with 276 points | actual_k=0
      23|[-3.45690481364727, -3.6828976441174746, -5.606397621333599, -1.62923782505095, -0.7881144173443317, -2.9186361134052277, -6.936317533254623, -3.8552523851394653, -0.2480171173810959, -2.6006113067269325, -0.0069776587188244, -3.061065025627613, -1.0139122530817986, -0.2825517151504755, 5.228974159806967, 0.7366672251373529, -6.991046950221062, -15.531700074672699, -6.194736205972731, 1.416865274310112, -0.3541024290025234, 0.8607584536075592]|  0.3780747652053833|      8.00000000|[6326, 0, 0, 115]                                                          | | GPS sucess | actual_k=0
      24|[-3.45690481364727, -3.6828976441174746, -5.606397621333599, -1.62923782505095, -0.7881144173443317, -2.9186361134052277, -6.936317533254623, -3.8552523851394653, -0.2480171173810959, -2.6006113067269325, -0.0069776587188244, -3.061065025627613, -1.0139122530817986, -0.2825517151504755, 5.228974159806967, 0.7366672251373529, -6.991046950221062, -15.531700074672699, -6.194736205972731, 1.416865274310112, -0.3541024290025234, 0.8607584536075592]|  0.3780747652053833|      4.00000000|[6601, 0, 0, 120]                                                          |  | used quadratic model with 276 points | actual_k=0
      25|[-3.070102110505104, -3.875047327950597, -5.2229223772883415, -1.1937463227659464, -0.353312361985445, -2.079122394323349, -7.0743590742349625, -1.8604192733764648, -1.3016865700483322, -3.136240638792515, -0.5340478830039501, -3.5030685737729073, 0.0124079659581184, -0.3687921408563852, 3.781390603631735, -0.0305765178054571, -8.460708186030388, -14.995993971824646, -5.403379582799971, 0.8357600420713425, -0.7926089428365231, 0.4716268479824066]|  0.3692498207092285|      8.00000000|[6876, 0, 0, 125]                                                          | | GPS sucess | actual_k=0
      26|[-3.070102110505104, -3.875047327950597, -5.2229223772883415, -1.1937463227659464, -0.353312361985445, -2.079122394323349, -7.0743590742349625, -1.8604192733764648, -1.3016865700483322, -3.136240638792515, -0.5340478830039501, -3.5030685737729073, 0.0124079659581184, -0.3687921408563852, 3.781390603631735, -0.0305765178054571, -8.460708186030388, -14.995993971824646, -5.403379582799971, 0.8357600420713425, -0.7926089428365231, 0.4716268479824066]|  0.3692498207092285|      4.00000000|[7151, 0, 0, 130]                                                          |  | used quadratic model with 276 points | actual_k=0
      27|[-4.413032904267311, -2.4166121501475573, -4.556714586913586, -0.6412475053220987, -0.8475409634411335, -1.5164168775081635, -7.122391376644373, -3.7693800926208496, -1.699555680155754, -2.4027639403939247, -0.2968803308904171, -4.1265474036335945, -0.1003641784191132, -0.3500766661018133, 3.703983139246702, 0.6191212628036737, -9.507305309176445, -16.633212447166443, -4.5907173389568925, 0.1017738431692123, -0.6501857452094555, 0.7303775548934937]|  0.3688037693500519|      8.00000000|[7426, 0, 0, 135]                                                          | | GPS sucess | actual_k=0
      28|[-4.413032904267311, -2.4166121501475573, -4.556714586913586, -0.6412475053220987, -0.8475409634411335, -1.5164168775081635, -7.122391376644373, -3.7693800926208496, -1.699555680155754, -2.4027639403939247, -0.2968803308904171, -4.1265474036335945, -0.1003641784191132, -0.3500766661018133, 3.703983139246702, 0.6191212628036737, -9.507305309176445, -16.633212447166443, -4.5907173389568925, 0.1017738431692123, -0.6501857452094555, 0.7303775548934937]|  0.3688037693500519|      4.00000000|[7701, 0, 0, 140]                                                          |  | used quadratic model with 276 points | actual_k=0
      29|[-4.74163393676281, -2.9073327500373125, -3.518990807235241, -0.9689466301351786, -0.473287183791399, -2.1667636930942535, -6.821612391620874, -3.3286077976226807, -1.040389820933342, -0.7827155366539955, 0.1032685972750187, -4.042706616222858, -1.3948751389980316, -0.353383173700422, 4.32748294994235, 0.1323438975960016, -8.636281356215477, -14.808764696121216, -4.366985225118697, 0.203593522310257, -0.3433168642222881, 1.3820345997810364]|  0.3606974482536316|      8.00000000|[7976, 0, 0, 145]                                                          | | GPS sucess | actual_k=0
      30|[-4.74163393676281, -2.9073327500373125, -3.518990807235241, -0.9689466301351786, -0.473287183791399, -2.1667636930942535, -6.821612391620874, -3.3286077976226807, -1.040389820933342, -0.7827155366539955, 0.1032685972750187, -4.042706616222858, -1.3948751389980316, -0.353383173700422, 4.32748294994235, 0.1323438975960016, -8.636281356215477, -14.808764696121216, -4.366985225118697, 0.203593522310257, -0.3433168642222881, 1.3820345997810364]|  0.3606974482536316|      4.00000000|[8251, 0, 0, 150]                                                          |  | used quadratic model with 276 points | actual_k=0
      31|[-3.445237085223198, -3.619994016364217, -3.0757445320487022, -1.723894352093339, -0.4233939275145531, -0.6468687355518341, -5.737994108349085, -1.9699351787567139, 0.0181930810213089, -0.5596147701144218, -0.1098914407193661, -4.85974944382906, -0.5091743767261505, -0.4344842857681215, 5.1104432456195354, -0.3291476871818304, -8.037068888545036, -15.69409328699112, -5.378057383932173, 1.0180018246173859, -0.8288356475532055, 2.2682270407676697]|  0.3547890782356262|      8.00000000|[8526, 0, 0, 155]                                                          | | GPS sucess | actual_k=0
      32|[-3.445237085223198, -3.619994016364217, -3.0757445320487022, -1.723894352093339, -0.4233939275145531, -0.6468687355518341, -5.737994108349085, -1.9699351787567139, 0.0181930810213089, -0.5596147701144218, -0.1098914407193661, -4.85974944382906, -0.5091743767261505, -0.4344842857681215, 5.1104432456195354, -0.3291476871818304, -8.037068888545036, -15.69409328699112, -5.378057383932173, 1.0180018246173859, -0.8288356475532055, 2.2682270407676697]|  0.3547890782356262|      4.00000000|[8801, 0, 0, 160]                                                          |  | used quadratic model with 276 points | actual_k=0
      33|[-3.0493174642324448, -2.435856433585286, -1.7539029344916344, -0.4909570161253214, -0.3069822639226913, -0.5796300247311592, -5.0203407146036625, -1.3260284066200256, 1.1266428977251053, -0.5954396463930607, 0.2466945387423038, -6.148378379642963, -0.7779456079006195, -0.0106831616722047, 5.588606160134077, 0.2641304228454828, -6.749956771731377, -16.814045250415802, -5.9679493540897965, 1.4840392172336578, 0.1642393060028553, 1.5075952410697937]|  0.3512679934501648|      8.00000000|[9076, 0, 0, 165]                                                          | | GPS sucess | actual_k=0
      34|[-3.0493174642324448, -2.435856433585286, -1.7539029344916344, -0.4909570161253214, -0.3069822639226913, -0.5796300247311592, -5.0203407146036625, -1.3260284066200256, 1.1266428977251053, -0.5954396463930607, 0.2466945387423038, -6.148378379642963, -0.7779456079006195, -0.0106831616722047, 5.588606160134077, 0.2641304228454828, -6.749956771731377, -16.814045250415802, -5.9679493540897965, 1.4840392172336578, 0.1642393060028553, 1.5075952410697937]|  0.3512679934501648|      4.00000000|[9351, 0, 0, 170]                                                          |  | used quadratic model with 276 points | actual_k=0
      35|[-2.9143560379743576, -3.0979062635451555, -2.968982957303524, 0.8082225378602743, -0.3550681658089161, -1.8311261013150215, -3.9400751926004887, -0.8347532749176025, 0.3624182492494583, -0.5500978343188763, 0.1208611913025379, -7.696375973522663, -1.0035589933395386, -0.2298708683811128, 4.7648479752242565, -0.0129845049232244, -6.592440098524094, -15.841972410678864, -5.469068699516356, -0.0746130645275116, -0.4911448769271374, 1.5310901328921318]|  0.3510114848613739|      8.00000000|[9626, 0, 0, 175]                                                          | | GPS sucess | actual_k=0
      36|[-2.9143560379743576, -3.0979062635451555, -2.968982957303524, 0.8082225378602743, -0.3550681658089161, -1.8311261013150215, -3.9400751926004887, -0.8347532749176025, 0.3624182492494583, -0.5500978343188763, 0.1208611913025379, -7.696375973522663, -1.0035589933395386, -0.2298708683811128, 4.7648479752242565, -0.0129845049232244, -6.592440098524094, -15.841972410678864, -5.469068699516356, -0.0746130645275116, -0.4911448769271374, 1.5310901328921318]|  0.3510114848613739|      4.00000000|[9901, 0, 0, 180]                                                          |  | used quadratic model with 276 points | actual_k=0
      37|[-3.2050488740205765, -1.4708693344146013, -2.8821510821580887, 0.4157963152974844, -0.243041854351759, -0.8673238232731819, -2.8516029454767704, -0.9100263863801956, -0.14522485435009, -0.691926371306181, 0.0714943595230579, -7.877036921679974, -1.3629005253314972, -0.0557794696651399, 4.389554511755705, -0.8320159818977118, -7.728087991476059, -15.312579810619354, -5.322499581612647, 1.2556852400302887, 0.5529904551804066, 2.278870217502117]|  0.3379921019077301|      8.00000000|[10176, 0, 0, 185]                                                         | | GPS sucess | actual_k=0
      38|[-3.2050488740205765, -1.4708693344146013, -2.8821510821580887, 0.4157963152974844, -0.243041854351759, -0.8673238232731819, -2.8516029454767704, -0.9100263863801956, -0.14522485435009, -0.691926371306181, 0.0714943595230579, -7.877036921679974, -1.3629005253314972, -0.0557794696651399, 4.389554511755705, -0.8320159818977118, -7.728087991476059, -15.312579810619354, -5.322499581612647, 1.2556852400302887, 0.5529904551804066, 2.278870217502117]|  0.3379921019077301|      4.00000000|[10451, 0, 0, 190]                                                         |  | used quadratic model with 276 points | actual_k=0
      39|[-2.2870063334703445, -1.5286345798522234, -1.5321907550096512, 0.8792225178331137, -0.1359272114932537, -0.6483889147639275, -4.202917370945215, -0.4340559989213943, -1.618856355547905, -0.1709835045039654, -0.090965922921896, -8.286512456834316, 0.1910049617290497, 1.6311650150455534, 3.4005557410418987, -0.8530198987573385, -8.4396370947361, -15.56616660952568, -6.121744521893561, 0.6638745367527008, -0.0092486552894115, 2.5247104540467262]|  0.3360730707645416|      8.00000000|[10726, 0, 0, 195]                                                         | | GPS sucess | actual_k=0
      40|[-2.2870063334703445, -1.5286345798522234, -1.5321907550096512, 0.8792225178331137, -0.1359272114932537, -0.6483889147639275, -4.202917370945215, -0.4340559989213943, -1.618856355547905, -0.1709835045039654, -0.090965922921896, -8.286512456834316, 0.1910049617290497, 1.6311650150455534, 3.4005557410418987, -0.8530198987573385, -8.4396370947361, -15.56616660952568, -6.121744521893561, 0.6638745367527008, -0.0092486552894115, 2.5247104540467262]|  0.3360730707645416|      4.00000000|[11001, 0, 0, 200]                                                         |  | used quadratic model with 276 points | actual_k=0
      41|[-1.6383093148469925, -1.3269529957324266, -2.0628287345170975, -0.7055610362440348, -0.1810780242085457, -0.105204276740551, -2.017196211963892, -0.6154993921518326, -0.5442570894956589, 0.8594700582325459, -0.1555996648967266, -8.82919367402792, 0.2141319699585438, 1.3583282702602446, 2.6028990857303143, -1.1213695760816336, -8.525404371321201, -14.915068238973618, -6.837693282403052, -0.2814280092716217, -0.5566842965781689, 2.380614422261715]|  0.3320567607879639|      8.00000000|[11276, 0, 0, 205]                                                         | | GPS sucess | actual_k=0
      42|[-1.6383093148469925, -1.3269529957324266, -2.0628287345170975, -0.7055610362440348, -0.1810780242085457, -0.105204276740551, -2.017196211963892, -0.6154993921518326, -0.5442570894956589, 0.8594700582325459, -0.1555996648967266, -8.82919367402792, 0.2141319699585438, 1.3583282702602446, 2.6028990857303143, -1.1213695760816336, -8.525404371321201, -14.915068238973618, -6.837693282403052, -0.2814280092716217, -0.5566842965781689, 2.380614422261715]|  0.3320567607879639|      4.00000000|[11551, 0, 0, 210]                                                         |  | used quadratic model with 276 points | actual_k=0
      43|[-1.3740895241498947, -0.2557792086154222, -0.8353381901979446, -0.5785795841366053, -0.5280165150761604, -0.2016149163246155, -2.6929390765726566, -1.771717682480812, -0.5218801852315664, -0.253518532961607, -0.3562562726438046, -8.557347021996975, 0.3385287635028362, 1.5791717492975295, 1.8346155993640423, -0.7143091913312674, -8.19181913882494, -15.072755828499794, -7.374551900662482, 0.0619394779205322, -2.1707033328711987, 2.1909912452101707]|  0.3274677693843842|      8.00000000|[11826, 0, 0, 215]                                                         | | GPS sucess | actual_k=0
      44|[-1.3740895241498947, -0.2557792086154222, -0.8353381901979446, -0.5785795841366053, -0.5280165150761604, -0.2016149163246155, -2.6929390765726566, -1.771717682480812, -0.5218801852315664, -0.253518532961607, -0.3562562726438046, -8.557347021996975, 0.3385287635028362, 1.5791717492975295, 1.8346155993640423, -0.7143091913312674, -8.19181913882494, -15.072755828499794, -7.374551900662482, 0.0619394779205322, -2.1707033328711987, 2.1909912452101707]|  0.3274677693843842|      4.00000000|[12101, 0, 0, 220]                                                         |  | used quadratic model with 276 points | actual_k=0
