k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646582961082, 0.2747185826301575, -0.137134462594986, 0.4579889476299286, 0.2082384824752808, -0.3116142749786377, -0.1069750189781189, -0.1159370467066765, 0.1397458612918854, 0.0341020561754704, -0.1914674639701843, -0.0652850568294525, -0.0144763644784689, 0.337201863527298, 0.0044242572039366, 0.0833752825856209, 0.197030246257782, 0.3441071510314941, 0.0740233510732651, 0.0973725020885468, -0.072860062122345, -0.4003025889396667]| 14.1187686920166016|      2.00000000|[20, 7, 0, 2]                                                              | | GPS sucess | actual_k=4
      12|[0.5908670835196972, 7.525032684206963, 2.4502383321523666, 1.8615417499095201, -7.243979223072529, 4.875464476644993, -4.678770542144775, 5.026348159182817, 1.5791366025805473, 2.2781432564515853, 4.023282393813133, -3.0274651683866978, -1.1825374122709036, 0.0273413471877575, 4.461435778066516, 5.269031294621527, -0.5473134070634842, 1.13692706823349, 2.5291315596550703, -4.402953416109085, -6.363807515066583, -1.5621764659881592]| 12.1497497558593750|     16.00000000|[236, 77, 0, 24]                                                           | | GPS sucess | actual_k=4
      13|[0.8686958663165569, 6.354610130190849, 1.6080259531736374, 1.8385570272803307, -9.880332715809345, 3.715239442884922, 1.5458531379699707, 3.688816234935075, 4.016445629298687, 5.426254361416795, 2.3028174489736557, -11.043603245168924, 2.7164355758577585, -1.1145366616547108, 4.00994379632175, 1.3221795642748475, -5.4960891753435135, 6.836476266384125, 7.042659906670451, -1.0603833496570587, -7.15499760286184, -0.8488608002662659]| 12.1484012603759766|     32.00000000|[255, 84, 0, 26]                                                           | | GPS sucess | actual_k=4
      14|[0.8686958663165569, 6.354610130190849, 1.6080259531736374, 1.8385570272803307, -9.880332715809345, 3.715239442884922, 1.5458531379699707, 3.688816234935075, 4.016445629298687, 5.426254361416795, 2.3028174489736557, -11.043603245168924, 2.7164355758577585, -1.1145366616547108, 4.00994379632175, 1.3221795642748475, -5.4960891753435135, 6.836476266384125, 7.042659906670451, -1.0603833496570587, -7.15499760286184, -0.8488608002662659]| 12.1484012603759766|     16.00000000|[275, 90, 0, 28]                                                           |  | used linear model with 27 points | actual_k=4
      15|[0.8686958663165569, 6.354610130190849, 1.6080259531736374, 1.8385570272803307, -9.880332715809345, 3.715239442884922, 1.5458531379699707, 3.688816234935075, 4.016445629298687, 5.426254361416795, 2.3028174489736557, -11.043603245168924, 2.7164355758577585, -1.1145366616547108, 4.00994379632175, 1.3221795642748475, -5.4960891753435135, 6.836476266384125, 7.042659906670451, -1.0603833496570587, -7.15499760286184, -0.8488608002662659]| 12.1484012603759766|      8.00000000|[295, 96, 0, 30]                                                           |  | used linear model with 27 points | actual_k=4
      16|[0.8686958663165569, 6.354610130190849, 1.6080259531736374, 1.8385570272803307, -9.880332715809345, 3.715239442884922, 1.5458531379699707, 3.688816234935075, 4.016445629298687, 5.426254361416795, 2.3028174489736557, -11.043603245168924, 2.7164355758577585, -1.1145366616547108, 4.00994379632175, 1.3221795642748475, -5.4960891753435135, 6.836476266384125, 7.042659906670451, -1.0603833496570587, -7.15499760286184, -0.8488608002662659]| 12.1484012603759766|      4.00000000|[315, 102, 0, 32]                                                          |  | used linear model with 27 points | actual_k=4
      17|[0.1071841828525066, 5.8103654235601425, 1.170207217335701, 2.5373164638876915, -10.012361980974674, 2.678261198103428, 3.6065306663513184, 2.900581941474229, 2.899440161883831, 5.770939111258485, 2.05158169567585, -9.412214700132608, 2.4225661996752024, -0.2512487359344959, 5.336337162181735, 1.587509878911078, -5.741931587457657, 7.636052250862122, 7.457500455901027, -0.1507463157176971, -6.996105895203073, -0.7679459899663925]| 12.1459178924560547|      8.00000000|[335, 108, 0, 34]                                                          | | GPS sucess | actual_k=4
      18|[0.6323433630168438, 4.466972693800926, 0.5733315497636795, 2.262419931590557, -8.044315673410892, 1.8077314272522926, 3.9639734625816345, 5.682417735923082, 2.1905129477381706, 4.136406898047426, -0.8203133791685104, -8.331221524626017, 0.180779242888093, -2.458845753222704, 6.51036841981113, -0.5321187889203429, -3.403860241174698, 8.825553059577942, 9.45693158917129, 0.1473815441131592, -4.805907473724801, 1.4375786930322647]| 12.1455650329589844|     16.00000000|[355, 114, 0, 36]                                                          | | GPS sucess | actual_k=4
      19|[0.6323433630168438, 4.466972693800926, 0.5733315497636795, 2.262419931590557, -8.044315673410892, 1.8077314272522926, 3.9639734625816345, 5.682417735923082, 2.1905129477381706, 4.136406898047426, -0.8203133791685104, -8.331221524626017, 0.180779242888093, -2.458845753222704, 6.51036841981113, -0.5321187889203429, -3.403860241174698, 8.825553059577942, 9.45693158917129, 0.1473815441131592, -4.805907473724801, 1.4375786930322647]| 12.1455650329589844|      8.00000000|[375, 120, 0, 38]                                                          |  | used linear model with 27 points | actual_k=4
      20|[-0.4746453054249287, 1.6930514425039291, 0.329063206911087, 3.359796516597271, -7.158128656446934, 5.649152554571629, 6.174536406993866, 3.909604534972459, -1.12621159106493, 3.734937190558412, -1.3463092893362045, -6.909312192350626, -1.6883787866681814, -3.3162701316177845, 8.282649351283908, -0.8834755038842559, -2.0188253223896027, 9.98369836807251, 10.62404870800674, 1.3871896266937256, -6.57387338654371, 1.3573638647794724]| 12.1409778594970703|     16.00000000|[395, 126, 0, 40]                                                          | | GPS sucess | actual_k=4
      21|[-0.4746453054249287, 1.6930514425039291, 0.329063206911087, 3.359796516597271, -7.158128656446934, 5.649152554571629, 6.174536406993866, 3.909604534972459, -1.12621159106493, 3.734937190558412, -1.3463092893362045, -6.909312192350626, -1.6883787866681814, -3.3162701316177845, 8.282649351283908, -0.8834755038842559, -2.0188253223896027, 9.98369836807251, 10.62404870800674, 1.3871896266937256, -6.57387338654371, 1.3573638647794724]| 12.1409778594970703|      8.00000000|[414, 133, 0, 42]                                                          |  | used linear model with 27 points | actual_k=4
      22|[-0.4746453054249287, 1.6930514425039291, 0.329063206911087, 3.359796516597271, -7.158128656446934, 5.649152554571629, 6.174536406993866, 3.909604534972459, -1.12621159106493, 3.734937190558412, -1.3463092893362045, -6.909312192350626, -1.6883787866681814, -3.3162701316177845, 8.282649351283908, -0.8834755038842559, -2.0188253223896027, 9.98369836807251, 10.62404870800674, 1.3871896266937256, -6.57387338654371, 1.3573638647794724]| 12.1409778594970703|      4.00000000|[433, 140, 0, 44]                                                          |  | used linear model with 27 points | actual_k=4
      23|[-0.2038827128708363, 0.2984669059514999, -1.3554732501506805, 3.5299178138375282, -8.482127822935581, 6.5458211079239845, 6.081266604363918, 4.645905182231218, -0.2146285250782967, 4.425786673571565, -1.036098226904869, -7.116005767136812, -1.0754743572324514, -4.204664129763842, 7.003437353298068, -1.1481769299134612, -1.9552150219678879, 10.71232795715332, 9.076624630019069, 0.8105291128158569, -7.19099985138746, 1.1429234892129898]| 12.1409149169921875|      8.00000000|[452, 147, 0, 46]                                                          | | GPS sucess | actual_k=4
      24|[-0.2038827128708363, 0.2984669059514999, -1.3554732501506805, 3.5299178138375282, -8.482127822935581, 6.5458211079239845, 6.081266604363918, 4.645905182231218, -0.2146285250782967, 4.425786673571565, -1.036098226904869, -7.116005767136812, -1.0754743572324514, -4.204664129763842, 7.003437353298068, -1.1481769299134612, -1.9552150219678879, 10.71232795715332, 9.076624630019069, 0.8105291128158569, -7.19099985138746, 1.1429234892129898]| 12.1409149169921875|      4.00000000|[472, 153, 0, 48]                                                          |  | used linear model with 27 points | actual_k=4
      25|[-1.5260870642960072, 0.6711367219686508, -0.4767768085002899, 4.382040359079838, -6.666728176176548, 5.948181606829166, 5.020236454904079, 5.634130701888353, -1.3805980160832405, 5.273514329936006, -1.1589896380901337, -6.054827202111483, -0.7441014405339956, -4.432777885347605, 7.004715872579254, -2.122196934185922, -2.3590619415044785, 10.430219858884811, 9.029479777440429, 2.020810127258301, -7.55106945411535, 1.9737240225076675]| 12.1379041671752930|      8.00000000|[491, 160, 0, 50]                                                          | | GPS sucess | actual_k=4
      26|[-1.5260870642960072, 0.6711367219686508, -0.4767768085002899, 4.382040359079838, -6.666728176176548, 5.948181606829166, 5.020236454904079, 5.634130701888353, -1.3805980160832405, 5.273514329936006, -1.1589896380901337, -6.054827202111483, -0.7441014405339956, -4.432777885347605, 7.004715872579254, -2.122196934185922, -2.3590619415044785, 10.430219858884811, 9.029479777440429, 2.020810127258301, -7.55106945411535, 1.9737240225076675]| 12.1379041671752930|      4.00000000|[509, 168, 0, 52]                                                          |  | used linear model with 27 points | actual_k=4
      27|[-1.5260870642960072, 0.6711367219686508, -0.4767768085002899, 4.382040359079838, -6.666728176176548, 5.948181606829166, 5.020236454904079, 5.634130701888353, -1.3805980160832405, 5.273514329936006, -1.1589896380901337, -6.054827202111483, -0.7441014405339956, -4.432777885347605, 7.004715872579254, -2.122196934185922, -2.3590619415044785, 10.430219858884811, 9.029479777440429, 2.020810127258301, -7.55106945411535, 1.9737240225076675]| 12.1379041671752930|      2.00000000|[527, 176, 0, 54]                                                          |  | used linear model with 27 points | actual_k=4
      28|[-1.6929312832653522, 0.5528990924358368, -0.2305349707603455, 4.452714808285236, -6.980469532310963, 5.7210225239396095, 4.931352287530899, 5.943963662255555, -1.1209179535508156, 5.349701210405328, -0.482348769903183, -6.949476886540651, -1.6369181033223867, -3.7016593255102634, 7.188677383237518, -2.602788290940225, -2.893440827727318, 10.562098741531372, 9.451416408643126, 2.4223665297031403, -7.6100516662118025, 2.228609725832939]| 12.1377582550048828|      4.00000000|[546, 183, 0, 56]                                                          | | GPS sucess | actual_k=4
      29|[-1.6929312832653522, 0.5528990924358368, -0.2305349707603455, 4.452714808285236, -6.980469532310963, 5.7210225239396095, 4.931352287530899, 5.943963662255555, -1.1209179535508156, 5.349701210405328, -0.482348769903183, -6.949476886540651, -1.6369181033223867, -3.7016593255102634, 7.188677383237518, -2.602788290940225, -2.893440827727318, 10.562098741531372, 9.451416408643126, 2.4223665297031403, -7.6100516662118025, 2.228609725832939]| 12.1377582550048828|      2.00000000|[566, 189, 0, 58]                                                          |  | used linear model with 27 points | actual_k=4
      30|[-1.6929312832653522, 0.5528990924358368, -0.2305349707603455, 4.452714808285236, -6.980469532310963, 5.7210225239396095, 4.931352287530899, 5.943963662255555, -1.1209179535508156, 5.349701210405328, -0.482348769903183, -6.949476886540651, -1.6369181033223867, -3.7016593255102634, 7.188677383237518, -2.602788290940225, -2.893440827727318, 10.562098741531372, 9.451416408643126, 2.4223665297031403, -7.6100516662118025, 2.228609725832939]| 12.1377582550048828|      1.00000000|[585, 196, 0, 60]                                                          |  | used linear model with 27 points | actual_k=4
      31|[-1.586264442652464, 0.241806834936142, -0.2381803286261857, 4.4184534549713135, -6.733086161315441, 5.588851876556873, 4.815009295940399, 6.317002848256379, -1.235619381070137, 5.067424729015329, -0.8347298800945282, -6.746661622077227, -1.8769743647426367, -3.8566534109413624, 7.261668799095787, -2.67011561896652, -3.0661483854055405, 10.62108701467514, 9.214122822508216, 2.7743842601776123, -7.916986261319835, 2.185540646314621]| 12.1374063491821289|      2.00000000|[604, 203, 0, 62]                                                          | | GPS sucess | actual_k=4
      32|[-1.9453713111579418, -0.0579152405261993, -0.8368312013335526, 4.8850323259830475, -7.11404325813055, 5.490034140646458, 5.0089709013700485, 6.884027496445924, -0.5788914114236832, 5.501037701513269, -0.9376317039132118, -6.484373439103365, -1.7005545999854803, -3.4145704992115498, 7.413424295955338, -2.123757510446012, -2.9465975612401962, 10.97012785077095, 9.559485932812095, 3.298315644264221, -7.448384200048167, 3.019096463918686]| 12.1370925903320312|      4.00000000|[622, 211, 0, 64]                                                          | | GPS sucess | actual_k=4
      33|[-1.9453713111579418, -0.0579152405261993, -0.8368312013335526, 4.8850323259830475, -7.11404325813055, 5.490034140646458, 5.0089709013700485, 6.884027496445924, -0.5788914114236832, 5.501037701513269, -0.9376317039132118, -6.484373439103365, -1.7005545999854803, -3.4145704992115498, 7.413424295955338, -2.123757510446012, -2.9465975612401962, 10.97012785077095, 9.559485932812095, 3.298315644264221, -7.448384200048167, 3.019096463918686]| 12.1370925903320312|      2.00000000|[642, 217, 0, 66]                                                          |  | used linear model with 27 points | actual_k=4
      34|[-1.9859154634177685, -0.6516687572002411, -0.7284721774049103, 4.8569494392722845, -6.7808432802557945, 5.875617153942585, 5.301557198166847, 7.361880079377443, -0.6756235733628273, 5.5812288667220855, -0.9956934675574303, -7.08838652446866, -0.7919808533042669, -3.514587987214327, 7.314857845776714, -1.641549407504499, -3.1644006222486496, 10.451492339372635, 8.969464322552085, 4.096768617630005, -6.978372995567042, 2.7453974783420563]| 12.1361312866210938|      4.00000000|[663, 222, 0, 68]                                                          | | GPS sucess | actual_k=4
      35|[-1.9859154634177685, -0.6516687572002411, -0.7284721774049103, 4.8569494392722845, -6.7808432802557945, 5.875617153942585, 5.301557198166847, 7.361880079377443, -0.6756235733628273, 5.5812288667220855, -0.9956934675574303, -7.08838652446866, -0.7919808533042669, -3.514587987214327, 7.314857845776714, -1.641549407504499, -3.1644006222486496, 10.451492339372635, 8.969464322552085, 4.096768617630005, -6.978372995567042, 2.7453974783420563]| 12.1361312866210938|      2.00000000|[684, 227, 0, 70]                                                          |  | used linear model with 27 points | actual_k=4
      36|[-2.617810945957899, -1.019191324710846, -0.7452520900405943, 5.452667882665992, -7.205088399350643, 6.307242639362812, 6.372850313782692, 7.259464852977544, -1.285893239080906, 5.54856987624953, -1.4760551676154137, -7.271346110850573, -0.2742594387382269, -3.3278635777533054, 7.4370892845327035, -1.4459162345156074, -2.867616280913353, 10.177806943655014, 9.184334134683013, 3.7232498824596405, -6.526732955884654, 2.5465245991945267]| 12.1345834732055664|      4.00000000|[705, 232, 0, 72]                                                          | | GPS sucess | actual_k=4
      37|[-3.7515311054885387, -1.3614358603954315, -1.2493591480888426, 6.367061069235206, -6.965902648866177, 6.018654890358448, 6.258650459349155, 8.659295313525945, -1.3832017108798027, 4.441696960027912, -1.8765455409884453, -8.496318716555834, -1.5231442358344793, -3.7312189377844334, 5.479061921709217, -1.8586525609716773, -1.8195166438817978, 9.876644939184189, 9.701630031690001, 3.4639463126659393, -7.477643464517314, 3.132833555340767]| 12.1317090988159180|      8.00000000|[725, 238, 0, 74]                                                          | | GPS sucess | actual_k=4
      38|[-3.7515311054885387, -1.3614358603954315, -1.2493591480888426, 6.367061069235206, -6.965902648866177, 6.018654890358448, 6.258650459349155, 8.659295313525945, -1.3832017108798027, 4.441696960027912, -1.8765455409884453, -8.496318716555834, -1.5231442358344793, -3.7312189377844334, 5.479061921709217, -1.8586525609716773, -1.8195166438817978, 9.876644939184189, 9.701630031690001, 3.4639463126659393, -7.477643464517314, 3.132833555340767]| 12.1317090988159180|      4.00000000|[746, 243, 0, 76]                                                          |  | used linear model with 27 points | actual_k=4
      39|[-4.057852905243635, -0.3990101516246796, -0.9524484151042998, 6.544603383168578, -7.436950258910656, 6.593141563236713, 6.341046676039696, 9.011229269672185, -0.7521664425730705, 3.903936285074451, -3.0609676763415337, -10.255750555545092, -1.5334170060232282, -4.304570738226175, 6.5245292984182015, -2.18838959839195, -2.1171430498361588, 9.28640154004097, 11.049508368596435, 2.6311098635196686, -6.602501784276683, 5.068811133503914]| 12.1311330795288086|      8.00000000|[767, 248, 0, 78]                                                          | | GPS sucess | actual_k=4
      40|[-5.758073013275862, 0.736612468957901, -2.2317100041545928, 8.057095443829894, -8.46011321991682, 5.530712611973286, 5.044650062918663, 7.808727972675115, -0.6159501448273659, 4.607347506578662, -1.4310284778475761, -8.210822243243456, -2.9714657263830304, 0.3398136459290981, 4.943547805421986, -0.5227829804643989, -1.2992557436227798, 6.50177338719368, 10.415919398888946, 0.4172374308109283, -7.32095531077357, 4.773109659552574]| 12.1286249160766602|     16.00000000|[787, 254, 0, 80]                                                          | | GPS sucess | actual_k=4
      41|[-5.758073013275862, 0.736612468957901, -2.2317100041545928, 8.057095443829894, -8.46011321991682, 5.530712611973286, 5.044650062918663, 7.808727972675115, -0.6159501448273659, 4.607347506578662, -1.4310284778475761, -8.210822243243456, -2.9714657263830304, 0.3398136459290981, 4.943547805421986, -0.5227829804643989, -1.2992557436227798, 6.50177338719368, 10.415919398888946, 0.4172374308109283, -7.32095531077357, 4.773109659552574]| 12.1286249160766602|      8.00000000|[806, 261, 0, 82]                                                          |  | used linear model with 27 points | actual_k=4
      42|[-5.758073013275862, 0.736612468957901, -2.2317100041545928, 8.057095443829894, -8.46011321991682, 5.530712611973286, 5.044650062918663, 7.808727972675115, -0.6159501448273659, 4.607347506578662, -1.4310284778475761, -8.210822243243456, -2.9714657263830304, 0.3398136459290981, 4.943547805421986, -0.5227829804643989, -1.2992557436227798, 6.50177338719368, 10.415919398888946, 0.4172374308109283, -7.32095531077357, 4.773109659552574]| 12.1286249160766602|      4.00000000|[826, 267, 0, 84]                                                          |  | used linear model with 27 points | actual_k=4
      43|[-6.404621344059706, -0.006803959608078, -1.2977691167034209, 8.433311259374022, -7.5544494315981865, 6.592286475002766, 4.186790093779564, 7.372134261298925, -2.445035494863987, 5.315816122587421, -1.1082927212119102, -7.632662791758776, -3.4442163603380322, 0.1083724461495876, 4.854951044195332, -0.5719322180375457, 0.5362198203802109, 5.977847248315811, 10.46416492573917, 1.4169076979160309, -8.177922938775737, 3.682669386267662]| 12.1260251998901367|      8.00000000|[846, 273, 0, 86]                                                          | | GPS sucess | actual_k=4
      44|[-6.404621344059706, -0.006803959608078, -1.2977691167034209, 8.433311259374022, -7.5544494315981865, 6.592286475002766, 4.186790093779564, 7.372134261298925, -2.445035494863987, 5.315816122587421, -1.1082927212119102, -7.632662791758776, -3.4442163603380322, 0.1083724461495876, 4.854951044195332, -0.5719322180375457, 0.5362198203802109, 5.977847248315811, 10.46416492573917, 1.4169076979160309, -8.177922938775737, 3.682669386267662]| 12.1260251998901367|      4.00000000|[865, 280, 0, 88]                                                          |  | used linear model with 27 points | actual_k=4
      45|[-6.6724661104381084, -0.6312955319881439, 0.3517212397418916, 8.424626319669187, -7.514407820999622, 7.3251815512776375, 3.4351268261671066, 6.313804798293859, -2.4778509847819805, 6.732557016905048, -1.4550000950694084, -6.333123702555895, -3.4192971913143992, -1.21164346113801, 2.903441806905903, -1.0297168409451842, 0.1616953462362289, 5.547204345464706, 10.964889599010348, 1.590657189488411, -8.433613453817088, 3.0967463701963425]| 12.1252918243408203|      8.00000000|[883, 288, 0, 90]                                                          | | GPS sucess | actual_k=4
      46|[-7.9790048114955425, -1.0272511541843414, 2.7837230688892305, 9.033963053487241, -8.786822505295277, 7.255147933959961, 0.3908179253339767, 7.635278515983373, -2.361075971275568, 4.7685150685865665, -1.7067678198218346, -5.919478971511126, -1.8958410946652293, -2.394257429987192, 2.467209955328144, -4.798400274477899, -1.1424070745706558, 8.530101865530014, 9.289109898731112, -0.6061649769544601, -10.079000864934642, 3.328934073448181]| 12.1210346221923828|     16.00000000|[902, 295, 0, 92]                                                          | | GPS sucess | actual_k=4
      47|[-7.9790048114955425, -1.0272511541843414, 2.7837230688892305, 9.033963053487241, -8.786822505295277, 7.255147933959961, 0.3908179253339767, 7.635278515983373, -2.361075971275568, 4.7685150685865665, -1.7067678198218346, -5.919478971511126, -1.8958410946652293, -2.394257429987192, 2.467209955328144, -4.798400274477899, -1.1424070745706558, 8.530101865530014, 9.289109898731112, -0.6061649769544601, -10.079000864934642, 3.328934073448181]| 12.1210346221923828|      8.00000000|[924, 299, 0, 94]                                                          |  | used linear model with 27 points | actual_k=4
      48|[-7.9790048114955425, -1.0272511541843414, 2.7837230688892305, 9.033963053487241, -8.786822505295277, 7.255147933959961, 0.3908179253339767, 7.635278515983373, -2.361075971275568, 4.7685150685865665, -1.7067678198218346, -5.919478971511126, -1.8958410946652293, -2.394257429987192, 2.467209955328144, -4.798400274477899, -1.1424070745706558, 8.530101865530014, 9.289109898731112, -0.6061649769544601, -10.079000864934642, 3.328934073448181]| 12.1210346221923828|      4.00000000|[944, 305, 0, 96]                                                          |  | used linear model with 27 points | actual_k=4
      49|[-7.9790048114955425, -1.0272511541843414, 2.7837230688892305, 9.033963053487241, -8.786822505295277, 7.255147933959961, 0.3908179253339767, 7.635278515983373, -2.361075971275568, 4.7685150685865665, -1.7067678198218346, -5.919478971511126, -1.8958410946652293, -2.394257429987192, 2.467209955328144, -4.798400274477899, -1.1424070745706558, 8.530101865530014, 9.289109898731112, -0.6061649769544601, -10.079000864934642, 3.328934073448181]| 12.1210346221923828|      2.00000000|[965, 310, 0, 98]                                                          |  | used linear model with 27 points | actual_k=4
      50|[-7.9790048114955425, -1.0272511541843414, 2.7837230688892305, 9.033963053487241, -8.786822505295277, 7.255147933959961, 0.3908179253339767, 7.635278515983373, -2.361075971275568, 4.7685150685865665, -1.7067678198218346, -5.919478971511126, -1.8958410946652293, -2.394257429987192, 2.467209955328144, -4.798400274477899, -1.1424070745706558, 8.530101865530014, 9.289109898731112, -0.6061649769544601, -10.079000864934642, 3.328934073448181]| 12.1210346221923828|      1.00000000|[984, 317, 0, 100]                                                         |  | used linear model with 27 points | actual_k=4
